# time, std
609,2.62821
610,2.60892
611,2.5908
612,2.6096
613,2.61186
614,2.55088
615,2.55951
616,2.59565
617,2.59796
618,2.61889
619,2.65397
620,2.69176
621,2.68659
622,2.68825
623,2.69071
624,2.74513
625,2.75628
626,2.76968
627,2.76842
628,2.72764
629,2.73503
630,2.75114
631,2.75248
632,2.76968
633,2.7634
634,2.74278
635,2.74894
636,2.75013
637,2.7634
638,2.79919
639,2.79919
640,2.80375
641,2.80195
642,2.8108
643,2.81439
644,2.85862
645,2.88519
646,2.8973
647,2.95344
648,2.96709
649,2.97803
650,3.04286
651,3.04304
652,3.04671
653,3.07645
654,3.0762
655,3.12533
656,3.13172
657,3.10588
658,3.14426
659,3.14426
660,3.20983
661,3.21543
662,3.25066
663,3.25885
664,3.2983
665,3.34052
666,3.32611
667,3.36686
668,3.39227
669,3.46737
670,3.46737
671,3.43145
672,3.42475
673,3.44273
674,3.49233
675,3.50438
676,3.4963
677,3.48519
678,3.50023
679,3.5316
680,3.55596
681,3.58442
682,3.58448
683,3.5773
684,3.58143
685,3.63624
686,3.63624
687,3.61892
688,3.64422
689,3.68256
690,3.68007
691,3.68009
692,3.6883
693,3.69103
694,3.70563
695,3.69105
696,3.66445
697,3.69191
698,3.71456
699,3.77156
700,3.75743
701,3.71342
702,3.7196
703,3.71808
704,3.73323
705,3.71967
706,3.72331
707,3.73496
708,3.73625
709,3.77926
710,3.76099
711,3.76613
712,3.74137
713,3.73625
714,3.68753
715,3.72373
716,3.72673
717,3.72406
718,3.72666
719,3.74569
720,3.76924
721,3.78262
722,3.75313
723,3.73404
724,3.74504
725,3.75216
726,3.75
727,3.74754
728,3.76881
729,3.76856
730,3.80266
731,3.78902
732,3.78135
733,3.76459
734,3.75958
735,3.70469
736,3.70034
737,3.70972
738,3.76072
739,3.75743
740,3.77948
741,3.76888
742,3.78081
743,3.78112
744,3.75707
745,3.7499
746,3.72188
747,3.74538
748,3.80827
749,3.78268
750,3.8326
751,3.8315
752,3.87234
753,3.87026
754,3.86379
755,3.91831
756,3.94615
757,3.93811
758,3.92526
759,3.93661
760,3.91344
761,3.9252
762,3.92681
763,3.93732
764,3.9441
765,3.93219
766,3.95187
767,3.93893
768,3.93893
769,3.9597
770,4.01355
771,4.0223
772,4.06188
773,4.05591
774,4.02481
775,4.01532
776,4.00474
777,4.00888
778,3.96072
779,3.94794
780,3.93034
781,3.96422
782,3.95428
783,3.95985
784,3.97846
785,3.97573
786,3.94727
787,3.96769
788,3.9704
789,4.00953
790,4.09044
791,4.11575
792,4.09503
793,4.09883
794,4.13259
795,4.14285
796,4.09655
797,4.05612
798,4.04275
799,4.06178
800,4.05432
801,4.08995
802,4.03089
803,4.06468
804,4.13777
805,4.10956
806,4.13777
807,4.15482
808,4.13523
809,4.11678
810,4.08835
811,4.08476
812,4.05762
813,4.06259
814,4.07102
815,4.1123
816,4.13333
817,4.13089
818,4.12162
819,4.16886
820,4.16823
821,4.17235
822,4.2021
823,4.20442
824,4.24197
825,4.23788
826,4.234
827,4.23753
828,4.22264
829,4.24468
830,4.25618
831,4.31594
832,4.36126
833,4.36907
834,4.38358
835,4.38547
836,4.37624
837,4.42092
838,4.46644
839,4.46647
840,4.47551
841,4.50696
842,4.46404
843,4.48174
844,4.51237
845,4.54805
846,4.52999
847,4.51908
