Time,Healthy,Undetectable,Detectable
0,50,0,0
1,50,0,0
2,50,0,0
3,50,0,0
4,50,0,0
5,50,0,0
6,50,0,0
7,50,0,0
8,50,0,0
9,50,0,0
10,50,0,0
11,49,1,0
12,49,1,0
13,49,1,0
14,49,1,0
15,49,1,0
16,49,1,0
17,49,1,0
18,49,1,0
19,49,1,0
20,49,1,0
21,49,1,0
22,48,2,0
23,48,2,0
24,48,2,0
25,48,2,0
26,48,2,0
27,48,2,0
28,48,2,0
29,48,2,0
30,48,2,0
31,48,2,0
32,47,3,0
33,47,3,0
34,47,3,0
35,47,2,1
36,47,2,1
37,47,2,1
38,47,2,1
39,47,2,1
40,47,2,1
41,47,2,1
42,47,2,1
43,47,2,1
44,47,2,1
45,47,2,1
46,47,2,1
47,47,2,1
48,46,3,1
49,46,3,1
50,45,4,1
51,45,4,1
52,43,6,1
53,42,7,1
54,42,6,2
55,42,6,2
56,42,6,2
57,41,7,2
58,40,8,2
59,40,7,3
60,39,8,3
