Time,Healthy,Undetectable,Detectable
0,97,3,0
1,97,3,0
2,97,3,0
3,97,3,0
4,97,3,0
5,97,3,0
6,97,3,0
7,97,3,0
8,97,3,0
9,97,3,0
10,97,3,0
11,97,3,0
12,97,3,0
13,97,3,0
14,96,4,0
15,96,4,0
16,96,4,0
17,96,4,0
18,96,4,0
19,95,5,0
20,95,5,0
21,95,5,0
22,95,5,0
23,95,5,0
24,95,5,0
25,95,5,0
26,95,5,0
27,95,5,0
28,95,5,0
29,95,5,0
30,95,5,0
31,95,5,0
32,95,5,0
33,95,5,0
34,95,5,0
35,95,5,0
36,95,5,0
37,95,5,0
38,95,5,0
39,95,5,0
40,95,5,0
41,95,5,0
42,95,5,0
43,94,6,0
44,94,6,0
45,93,7,0
46,93,7,0
47,93,7,0
48,93,7,0
49,93,7,0
50,93,7,0
51,93,7,0
52,93,7,0
53,93,7,0
54,93,7,0
55,93,7,0
56,93,6,1
57,93,6,1
58,93,6,1
59,93,6,1
60,93,6,1
61,93,6,1
62,92,7,1
63,92,7,1
64,92,7,1
65,92,7,1
66,92,7,1
67,92,7,1
68,92,7,1
69,92,7,1
70,92,7,1
71,92,7,1
72,91,8,1
73,91,8,1
74,91,8,1
75,91,8,1
76,91,8,1
77,91,8,1
78,91,8,1
79,91,8,1
80,91,8,1
81,91,8,1
82,91,8,1
83,91,8,1
84,91,8,1
85,91,8,1
86,91,8,1
87,91,8,1
88,91,8,1
89,91,8,1
90,91,8,1
91,90,9,1
92,90,9,1
93,90,9,1
94,90,9,1
95,90,9,1
96,90,9,1
97,90,9,1
98,90,9,1
99,90,9,1
100,90,8,2
101,90,8,2
102,90,8,2
103,90,8,2
104,90,8,2
105,90,8,2
106,90,8,2
107,90,8,2
108,90,8,2
109,90,8,2
110,90,8,2
111,90,8,2
112,90,8,2
113,90,8,2
114,90,8,2
115,90,8,2
116,90,8,2
117,90,8,2
118,90,8,2
119,90,8,2
120,90,8,2
121,90,8,2
122,90,8,2
123,90,8,2
124,90,8,2
125,90,8,2
126,90,8,2
127,90,8,2
128,90,8,2
129,90,8,2
130,90,8,2
131,90,8,2
132,90,8,2
133,90,8,2
134,90,8,2
135,90,8,2
136,90,8,2
137,90,8,2
138,90,8,2
139,90,8,2
140,90,8,2
141,90,8,2
142,90,8,2
143,90,8,2
144,90,8,2
145,90,8,2
146,90,8,2
147,90,8,2
148,90,8,2
149,90,8,2
150,90,8,2
151,89,9,2
152,89,9,2
153,89,9,2
154,89,9,2
155,89,9,2
156,88,10,2
157,88,10,2
158,88,10,2
159,88,10,2
160,88,10,2
161,88,10,2
162,87,11,2
163,87,10,3
164,87,10,3
165,87,10,3
166,87,10,3
167,87,10,3
168,87,10,3
169,87,10,3
170,87,10,3
171,87,10,3
172,87,10,3
173,87,10,3
174,87,10,3
175,87,10,3
176,87,10,3
177,87,9,4
178,87,9,4
179,87,9,4
180,87,9,4
181,87,9,4
182,87,9,4
183,87,9,4
184,87,9,4
185,87,9,4
186,87,9,4
187,87,9,4
188,87,9,4
189,87,9,4
190,87,9,4
191,87,9,4
192,86,10,4
193,86,10,4
194,86,10,4
195,86,10,4
196,86,10,4
197,86,10,4
198,86,10,4
199,86,10,4
200,86,10,4
201,86,10,4
202,86,10,4
203,86,10,4
204,86,10,4
205,86,10,4
206,86,10,4
207,86,10,4
208,86,10,4
209,86,10,4
210,86,10,4
211,86,10,4
212,85,11,4
213,84,12,4
214,84,12,4
215,84,12,4
216,84,12,4
217,84,12,4
218,84,12,4
219,84,12,4
220,84,12,4
221,84,12,4
222,84,12,4
223,84,12,4
224,84,12,4
225,84,12,4
226,84,12,4
227,84,12,4
228,84,12,4
229,83,13,4
230,83,13,4
231,83,13,4
232,83,13,4
233,83,13,4
234,83,13,4
235,83,13,4
236,83,13,4
237,83,13,4
238,83,13,4
239,83,13,4
240,83,13,4
241,82,14,4
242,82,14,4
243,82,14,4
244,82,14,4
245,82,13,5
246,82,13,5
247,82,13,5
248,82,13,5
249,82,13,5
250,82,13,5
251,82,13,5
252,82,13,5
253,81,14,5
254,81,14,5
255,81,14,5
256,80,15,5
257,80,15,5
258,80,15,5
259,79,16,5
260,79,16,5
261,79,16,5
262,79,16,5
263,79,16,5
264,79,16,5
265,78,17,5
266,78,17,5
267,78,17,5
268,78,17,5
269,78,16,6
270,78,16,6
271,78,16,6
272,78,16,6
273,78,16,6
274,78,16,6
275,78,16,6
276,78,16,6
277,78,16,6
278,78,16,6
279,78,16,6
280,78,15,7
281,78,15,7
282,78,15,7
283,78,15,7
284,78,15,7
285,78,15,7
286,78,15,7
287,78,15,7
288,78,15,7
289,78,15,7
290,78,15,7
291,78,15,7
292,78,15,7
293,78,15,7
294,78,15,7
295,78,15,7
296,78,15,7
297,78,15,7
298,78,15,7
299,78,15,7
300,78,15,7
301,78,15,7
302,78,15,7
303,78,15,7
304,78,15,7
305,78,15,7
306,78,15,7
307,77,16,7
308,76,17,7
309,76,17,7
310,76,17,7
311,76,17,7
312,76,17,7
313,76,17,7
314,76,17,7
315,76,17,7
316,76,17,7
317,76,17,7
318,75,18,7
319,75,18,7
320,75,18,7
321,75,18,7
322,75,18,7
323,75,18,7
324,75,18,7
325,75,18,7
326,75,18,7
327,75,17,8
328,75,17,8
329,75,17,8
330,75,17,8
331,74,18,8
332,74,18,8
333,74,18,8
334,74,18,8
335,74,18,8
336,72,20,8
337,72,19,9
338,72,19,9
339,72,19,9
340,72,19,9
341,72,19,9
342,71,20,9
343,71,20,9
344,71,20,9
345,71,20,9
346,71,20,9
347,71,20,9
348,71,20,9
349,71,20,9
350,71,20,9
351,71,20,9
352,71,20,9
353,71,20,9
354,71,20,9
355,71,19,10
356,71,19,10
357,71,19,10
358,71,19,10
359,71,19,10
360,71,19,10
361,71,19,10
362,71,18,11
363,71,18,11
364,70,19,11
365,70,19,11
366,70,19,11
367,70,19,11
368,70,19,11
369,70,19,11
370,70,19,11
371,70,19,11
372,70,19,11
373,70,19,11
374,70,19,11
375,70,19,11
376,69,20,11
377,68,21,11
378,68,21,11
379,68,21,11
380,68,21,11
381,68,21,11
382,67,22,11
383,66,23,11
384,66,23,11
385,66,23,11
386,66,23,11
387,64,25,11
388,64,25,11
389,64,25,11
390,64,25,11
391,63,26,11
392,63,26,11
393,63,26,11
394,63,26,11
395,63,26,11
396,63,26,11
397,63,26,11
398,63,26,11
399,63,26,11
400,63,26,11
401,63,26,11
402,63,26,11
403,63,26,11
404,63,26,11
405,63,26,11
406,63,26,11
407,63,26,11
408,63,26,11
409,63,26,11
410,63,26,11
411,63,26,11
412,63,26,11
413,63,25,12
414,63,25,12
415,62,26,12
416,62,26,12
417,62,26,12
418,62,25,13
419,62,25,13
420,62,25,13
421,62,25,13
422,62,25,13
