Time,Healthy,Undetectable,Detectable
0,100,0,0
1,100,0,0
2,100,0,0
3,100,0,0
4,100,0,0
5,100,0,0
6,100,0,0
7,100,0,0
8,100,0,0
9,100,0,0
10,99,1,0
11,99,1,0
12,99,1,0
13,98,2,0
14,98,2,0
15,98,2,0
16,97,3,0
17,96,4,0
18,96,4,0
19,96,4,0
20,96,4,0
21,96,4,0
22,96,4,0
23,96,3,1
24,96,3,1
25,96,3,1
26,96,3,1
27,96,3,1
28,96,3,1
29,96,3,1
30,96,3,1
31,96,2,2
32,96,2,2
33,96,2,2
34,96,2,2
35,96,2,2
36,96,2,2
37,96,2,2
38,96,2,2
39,96,2,2
40,96,2,2
41,95,3,2
42,95,3,2
43,95,3,2
44,95,3,2
45,94,4,2
46,94,4,2
47,94,4,2
48,94,4,2
49,94,4,2
50,94,4,2
51,94,4,2
52,94,4,2
53,94,4,2
54,94,4,2
55,94,4,2
56,94,4,2
57,94,4,2
58,94,4,2
59,94,4,2
60,94,4,2
61,94,4,2
62,94,4,2
63,94,4,2
64,94,4,2
65,94,3,3
66,94,3,3
67,94,3,3
68,94,3,3
69,94,3,3
70,94,3,3
71,94,3,3
72,94,3,3
73,94,2,4
74,94,2,4
75,94,2,4
76,94,2,4
77,94,2,4
78,94,2,4
79,93,3,4
80,93,3,4
81,93,2,5
82,93,2,5
83,92,3,5
84,92,3,5
85,91,4,5
86,91,4,5
87,91,4,5
88,91,4,5
89,91,3,6
90,91,3,6
91,91,3,6
92,91,3,6
93,91,3,6
94,91,3,6
95,91,3,6
96,91,3,6
97,91,3,6
98,91,3,6
99,91,3,6
100,91,3,6
101,90,4,6
102,90,4,6
103,90,4,6
104,90,4,6
105,89,5,6
106,88,6,6
107,88,6,6
108,88,6,6
109,88,6,6
110,88,6,6
111,87,7,6
112,87,7,6
113,87,7,6
114,87,7,6
115,86,7,7
116,86,7,7
117,86,7,7
118,86,7,7
119,86,7,7
120,85,7,8
121,85,6,9
122,85,6,9
123,85,6,9
124,85,6,9
125,85,6,9
126,85,6,9
127,85,6,9
128,85,6,9
129,85,5,10
130,85,5,10
131,85,5,10
132,84,6,10
133,84,6,10
134,84,6,10
135,84,6,10
136,84,6,10
137,83,7,10
138,83,7,10
139,83,7,10
140,82,8,10
141,82,8,10
142,82,8,10
143,82,8,10
144,82,8,10
145,82,8,10
146,82,8,10
147,81,8,11
148,81,8,11
149,81,7,12
150,81,7,12
151,81,7,12
152,81,7,12
153,79,9,12
154,79,9,12
155,79,8,13
156,79,8,13
157,79,8,13
158,79,8,13
159,78,9,13
160,78,8,14
161,78,8,14
162,78,8,14
163,78,7,15
164,78,7,15
165,78,7,15
166,78,6,16
167,78,6,16
168,78,6,16
169,78,6,16
170,78,6,16
171,78,6,16
172,78,6,16
173,78,6,16
174,78,6,16
175,78,5,17
176,78,5,17
177,78,4,18
178,78,4,18
179,78,4,18
180,78,4,18
181,78,4,18
182,78,4,18
183,78,4,18
184,78,4,18
185,78,4,18
186,77,5,18
187,77,4,19
188,77,4,19
189,76,5,19
190,76,5,19
191,76,5,19
192,76,5,19
193,76,5,19
194,76,5,19
195,76,5,19
196,76,4,20
197,76,4,20
198,76,4,20
199,76,4,20
200,76,4,20
201,76,4,20
202,76,4,20
203,75,5,20
204,75,4,21
205,75,4,21
206,75,4,21
207,75,4,21
208,73,6,21
209,73,6,21
210,73,6,21
211,73,6,21
212,73,6,21
213,73,5,22
214,72,6,22
215,72,6,22
216,71,7,22
217,71,7,22
218,71,7,22
219,71,7,22
220,71,6,23
221,70,7,23
222,70,7,23
223,70,7,23
224,70,7,23
225,70,7,23
226,70,6,24
227,69,7,24
228,68,8,24
229,68,8,24
230,68,8,24
231,68,7,25
232,68,7,25
233,68,7,25
234,68,7,25
235,68,7,25
236,67,8,25
237,67,8,25
238,67,7,26
239,67,7,26
240,67,7,26
241,67,7,26
242,67,7,26
243,67,7,26
244,67,7,26
245,67,7,26
246,67,7,26
247,67,7,26
248,67,7,26
249,67,7,26
250,66,8,26
251,66,8,26
252,66,7,27
253,66,7,27
254,66,7,27
255,66,7,27
256,66,7,27
257,66,7,27
258,65,8,27
259,65,8,27
260,65,8,27
261,65,8,27
262,65,8,27
263,65,8,27
264,65,8,27
265,64,9,27
266,64,9,27
267,64,8,28
268,64,8,28
269,64,7,29
270,64,7,29
271,64,7,29
272,64,6,30
273,64,6,30
274,64,6,30
275,64,6,30
276,64,6,30
277,64,6,30
278,64,6,30
279,64,6,30
280,64,6,30
281,64,4,32
282,64,4,32
283,64,3,33
284,64,3,33
285,64,3,33
286,64,3,33
287,64,3,33
288,64,3,33
289,64,3,33
290,64,3,33
291,64,3,33
292,64,3,33
293,64,3,33
294,64,3,33
295,64,3,33
296,64,3,33
297,64,3,33
298,64,3,33
299,64,3,33
300,62,5,33
301,62,5,33
302,62,5,33
303,62,4,34
304,62,4,34
305,62,4,34
306,62,4,34
307,61,5,34
308,61,5,34
309,61,5,34
310,61,5,34
311,61,5,34
312,61,4,35
313,61,4,35
314,61,4,35
315,61,4,35
316,61,4,35
317,61,4,35
318,61,4,35
319,61,4,35
320,61,4,35
321,61,4,35
322,61,4,35
323,61,4,35
324,61,4,35
325,61,4,35
326,60,5,35
327,60,4,36
328,60,4,36
329,60,4,36
330,59,5,36
331,59,5,36
332,59,5,36
333,59,4,37
334,59,4,37
335,59,4,37
336,59,3,38
337,59,3,38
338,59,3,38
339,59,3,38
340,59,3,38
341,59,3,38
342,59,3,38
343,59,3,38
344,59,3,38
345,59,3,38
346,59,3,38
347,59,3,38
348,58,4,38
349,58,4,38
350,58,4,38
351,58,4,38
352,58,4,38
353,58,4,38
354,58,4,38
355,58,4,38
356,58,4,38
357,58,4,38
358,58,4,38
359,58,4,38
360,58,4,38
361,58,4,38
362,58,4,38
363,57,5,38
364,57,5,38
365,57,5,38
366,57,5,38
367,57,5,38
368,57,4,39
369,57,4,39
370,57,4,39
371,57,4,39
372,57,4,39
373,57,4,39
374,57,4,39
375,57,4,39
376,57,4,39
377,57,4,39
378,57,4,39
379,57,4,39
380,57,4,39
381,57,4,39
382,57,4,39
383,57,4,39
384,57,4,39
385,57,4,39
386,57,4,39
387,57,4,39
388,57,4,39
389,57,4,39
390,57,4,39
391,57,4,39
392,57,4,39
393,57,4,39
394,56,5,39
395,56,5,39
396,56,5,39
397,56,5,39
398,56,5,39
399,56,5,39
400,56,5,39
401,56,5,39
402,56,5,39
403,56,4,40
404,55,4,41
405,55,4,41
406,55,4,41
407,55,3,42
408,55,3,42
409,55,3,42
410,55,3,42
411,55,3,42
412,55,2,43
413,55,2,43
