time,healthy sentinels STD
279.0,6.431757147156599
280.0,6.406278170669771
281.0,6.478418016769217
282.0,6.461230532955779
283.0,6.4569652314380654
284.0,6.374135235465278
285.0,6.391017133445975
286.0,6.428187925068777
287.0,6.41569170082229
288.0,6.435837163881635
289.0,6.4405279286716866
290.0,6.469157595854348
291.0,6.439223555678121
292.0,6.4876729264043504
293.0,6.443128122271048
294.0,6.487803942783721
295.0,6.509500748905403
296.0,6.513639535620619
297.0,6.516716964852779
298.0,6.49900761655193
299.0,6.502453383147011
300.0,6.486748029637038
301.0,6.530114853507555
302.0,6.517138942818388
303.0,6.464139540573051
304.0,6.483047123074151
305.0,6.517138942818389
306.0,6.58115491384301
307.0,6.607238454906862
308.0,6.635502995252131
309.0,6.7421880721320715
310.0,6.7685966049100585
311.0,6.776164106631419
312.0,6.842397240733688
313.0,6.850868558073494
314.0,6.873565304847261
315.0,6.89361298594576
316.0,6.91880770075307
317.0,6.876590725061367
318.0,6.923322901613068
319.0,6.939301117547788
320.0,6.943342134735981
321.0,6.991308890329478
322.0,6.969497829829633
323.0,6.938414804550101
324.0,6.960251432240076
325.0,6.971628217281814
326.0,6.946769033154909
327.0,6.97144891683214
328.0,7.00259951732212
329.0,7.017093415367934
330.0,6.960718353733328
331.0,6.935495656404089
332.0,6.909782919889741
333.0,6.857375591288552
334.0,6.813339856487421
335.0,6.818174242420035
336.0,6.82274871294554
337.0,6.83534198120328
338.0,6.866403716648184
339.0,6.834471449936711
340.0,6.842777213968024
341.0,6.8940844207189675
342.0,6.912626129048205
343.0,6.899065154062541
344.0,6.850226273635054
345.0,6.870196503739903
346.0,6.800029411701099
347.0,6.7456949234307935
348.0,6.740178039191546
349.0,6.743730421658328
350.0,6.787186456846462
351.0,6.816824774042531
352.0,6.795726598385192
353.0,6.87240860252066
354.0,6.917253790341944
355.0,6.892162215154256
356.0,6.950244600012292
357.0,6.982972146586292
358.0,6.968471855435737
359.0,6.939243474615945
360.0,6.937694141427685
361.0,6.936937364572351
362.0,6.960596238828969
363.0,6.983580743429549
364.0,6.9676107813223895
365.0,6.950539547402059
366.0,6.951258878793107
367.0,6.9664625169450245
368.0,6.9294732844567655
369.0,6.925777934643876
370.0,6.857834935313039
371.0,6.8545678200744335
372.0,6.7868696760730565
373.0,6.759667151568929
374.0,6.784806555827514
375.0,6.802940540677979
376.0,6.806614430096653
377.0,6.843763584461404
378.0,6.884845677282826
379.0,6.876416217769254
380.0,6.850518228572199
381.0,6.845283047471448
382.0,6.915923654870691
383.0,6.93048338862449
384.0,6.934111334554703
385.0,6.888388781130172
386.0,6.847627326307995
387.0,6.8862471637314915
388.0,6.882034582883176
389.0,6.888214572732183
390.0,6.91151936986362
391.0,6.9212426629905135
392.0,6.916473089660655
393.0,6.925857347650184
394.0,6.928859935083117
395.0,6.8676851995414
396.0,6.859584535523998
397.0,6.910419668876849
398.0,6.954595602908914
399.0,6.92288957011449
400.0,6.929819622472146
401.0,6.876590725061368
402.0,6.872874216803329
403.0,6.921119851584711
404.0,6.938090515408401
405.0,6.902600959058839
406.0,6.943565366582215
407.0,6.938904812720807
408.0,6.9186992997239
409.0,6.903882965404323
410.0,6.901043399370852
411.0,6.926550367968172
412.0,6.948920779516774
413.0,6.947596706775659
414.0,6.9783880660221245
415.0,6.9639859276135825
416.0,6.976610925083898
417.0,7.023524756132067
418.0,7.001114197040353
419.0,7.041839248378224
420.0,7.075386915215311
421.0,7.094018607249349
422.0,7.236711960552252
423.0,7.21672363333944
424.0,7.333593934763501
425.0,7.299171185826511
426.0,7.2848884686040325
427.0,7.274743981749462
428.0,7.269222792018415
429.0,7.254922466849662
430.0,7.287660804400821
431.0,7.325271326032914
432.0,7.378475452286874
433.0,7.355270219373317
434.0,7.321605015295486
435.0,7.327864627570572
436.0,7.294902329709424
437.0,7.332775736377052
438.0,7.340429142768152
439.0,7.297526978367399
440.0,7.296156522443854
441.0,7.28847720720865
442.0,7.328001091702975
443.0,7.309582751429797
444.0,7.397803728134452
445.0,7.411504570598336
446.0,7.395160579730502
447.0,7.408751581744391
448.0,7.3963436913112695
449.0,7.383197139451175
450.0,7.348326340058668
451.0,7.344140521531432
452.0,7.3873946692998596
453.0,7.387414974129988
454.0,7.3760355205218495
455.0,7.361412907859469
456.0,7.342336140493706
457.0,7.338937252763509
458.0,7.3189821696735935
459.0,7.28713935642787
460.0,7.303944139983547
461.0,7.313685801290619
462.0,7.301944946382438
463.0,7.347618661852289
464.0,7.284634513824286
465.0,7.292461861401815
466.0,7.284909059144115
467.0,7.248448109768049
468.0,7.236325034159259
469.0,7.24195415616531
470.0,7.223094904540571
471.0,7.159580993326355
472.0,7.147726911403374
473.0,7.137758751877232
474.0,7.137751746873801
475.0,7.1624786212595435
476.0,7.15287354844191
477.0,7.1798259031817775
478.0,7.1902712048990205
479.0,7.088187356440291
480.0,7.034052885783558
481.0,7.02136738819441
482.0,7.016865397027362
483.0,7.019373191389667
484.0,7.020961472618977
485.0,7.011419257183243
486.0,7.040532650304235
487.0,7.020904500133866
488.0,7.051035384962978
489.0,7.0720506219907655
490.0,7.07318174515543
491.0,7.115693922591106
492.0,7.111371175800066
493.0,7.110668041752476
494.0,7.061416288535891
495.0,7.024927045884535
496.0,7.0496737513164405
497.0,7.032574208637974
498.0,7.00225677906773
499.0,7.004134493283235
500.0,6.928859935083115
501.0,6.8938813450769505
502.0,6.8712371520709405
503.0,6.80889858934615
504.0,6.859037833399083
505.0,6.846137597214943
506.0,6.910361785029781
507.0,6.898144678100048
508.0,6.9546746868563165
509.0,6.971771654321447
510.0,6.929646455628166
511.0,6.9361372535439365
512.0,6.816274642354137
513.0,6.8265584301315405
514.0,6.827151675479314
515.0,6.798529252713415
516.0,6.76538247255837
517.0,6.767687936067977
518.0,6.73456754365119
519.0,6.715139611355821
520.0,6.691756122274631
521.0,6.7044686590363005
522.0,6.727934304078778
523.0,6.714581148515519
524.0,6.693063573581234
525.0,6.68293348762353
526.0,6.700029850679771
527.0,6.6790418474508755
528.0,6.681945824383793
529.0,6.68863962252415
530.0,6.667953209193959
531.0,6.679191567847114
532.0,6.698178856972992
533.0,6.655794467980512
534.0,6.620694827584186
535.0,6.6312216069137655
536.0,6.597416160892081
537.0,6.586433025545769
538.0,6.550083968927423
539.0,6.542866344347866
540.0,6.513708621054522
541.0,6.504613747179766
542.0,6.482862022286144
543.0,6.4503875852540835
544.0,6.395709499344072
545.0,6.452875328099868
546.0,6.495044264668255
547.0,6.504421573053212
548.0,6.487094881377952
549.0,6.47159949317014
550.0,6.443260044418509
551.0,6.452007439549337
552.0,6.452123681393591
553.0,6.468531518049519
554.0,6.378212915856603
555.0,6.422919896744782
556.0,6.400781202322104
557.0,6.381222453417527
558.0,6.408868854954048
559.0,6.379177062913365
560.0,6.393934625877875
561.0,6.365053024131066
562.0,6.4072693091519115
563.0,6.381935443108149
564.0,6.336118685757076
565.0,6.344730096702302
566.0,6.387299899018363
567.0,6.4124878167525585
568.0,6.402585415283423
569.0,6.421339424138861
570.0,6.424103050231993
571.0,6.451751700119897
572.0,6.423986301355258
573.0,6.442507275898104
574.0,6.429743385237083
575.0,6.429455653474872
576.0,6.481512169239521
577.0,6.4531852600091995
578.0,6.458358924680479
579.0,6.449030934954489
580.0,6.425854028843169
581.0,6.427627867261765
582.0,6.433164073766501
583.0,6.4505736179040705
584.0,6.43891295173339
585.0,6.442483992995247
586.0,6.42140171613644
587.0,6.436916963888846
588.0,6.480925859782692
589.0,6.41257358632242
590.0,6.424608937515186
591.0,6.4362333705359065
592.0,6.422616289332565
593.0,6.4177488264967195
594.0,6.416821643150135
595.0,6.3719384805567625
596.0,6.376605680140493
597.0,6.311766789101131
598.0,6.2983410514198095
599.0,6.302253565193962
600.0,6.250847942479482
601.0,6.230080256304889
602.0,6.210668241018833
603.0,6.227358990776107
604.0,6.2297351468581725
605.0,6.264854347867954
606.0,6.207890140780521
607.0,6.256668442549916
608.0,6.24636694407237
609.0,6.259424893710285
610.0,6.280533416836502
611.0,6.273722977626601
612.0,6.268460736097818
613.0,6.274360525185016
614.0,6.230337069533236
615.0,6.218319708731612
616.0,6.1791504270409225
617.0,6.2152715145840585
618.0,6.187689391040892
619.0,6.190468479848678
620.0,6.196862109164605
621.0,6.183615447292951
622.0,6.175848119894142
623.0,6.197830265504211
624.0,6.186792383780143
625.0,6.17896431451097
626.0,6.192987970277352
627.0,6.2041598947802745
628.0,6.206214627290938
629.0,6.224620470358013
630.0,6.2677268606728544
631.0,6.288370218108981
632.0,6.274543808118642
633.0,6.250207996538996
634.0,6.265428955785869
635.0,6.221736092120912
636.0,6.226748750351182
637.0,6.182709761908609
638.0,6.1866307470221615
639.0,6.201443380375248
640.0,6.232904619838169
641.0,6.228153819551986
642.0,6.251271870587618
643.0,6.2313722405261585
644.0,6.261078181910844
645.0,6.22915724636969
646.0,6.237074634794745
647.0,6.238036550069261
648.0,6.248711867257124
649.0,6.250599971202765
650.0,6.255005995200964
651.0,6.220377802030998
652.0,6.240993510651969
653.0,6.255965153355635
654.0,6.289674077406556
655.0,6.259424893710285
656.0,6.26868407243498
657.0,6.272886098121022
658.0,6.257795138864806
659.0,6.260958393089672
660.0,6.213300250269579
661.0,6.215553072736165
662.0,6.189176035628653
663.0,6.209057899552879
664.0,6.21497385352505
665.0,6.21497385352505
666.0,6.200088709042799
667.0,6.209500785087317
668.0,6.224660633319701
669.0,6.207245766038267
670.0,6.197289730196578
671.0,6.144135415174376
672.0,6.141164384707512
673.0,6.157686253780716
674.0,6.111824604813197
675.0,6.0733516282197915
676.0,6.053255322551659
677.0,6.076997613953785
678.0,6.081734949831338
679.0,6.088809407429337
680.0,6.085030813397742
681.0,6.092618484691125
682.0,6.08378171863521
683.0,6.090155991434045
684.0,6.077919051780797
685.0,6.073047011179807
686.0,6.078355040633937
687.0,6.076931791619847
688.0,6.062169578624472
689.0,6.061773667830233
690.0,6.089162503990184
691.0,6.085852446453167
692.0,6.103474420360914
693.0,6.093102657923957
694.0,6.069423366350381
695.0,6.042648425980118
696.0,6.022383249179679
697.0,5.979122009124751
698.0,5.957885530958111
699.0,5.976043841873988
700.0,5.984471572327836
701.0,5.994364019643785
702.0,5.934441844015325
703.0,5.907038174923197
704.0,5.904667645176991
705.0,5.938821431900441
706.0,5.928667641215858
707.0,5.899457602186833
708.0,5.9434333511868385
709.0,5.95364594177383
710.0,5.971800398539791
711.0,5.964897316802695
712.0,5.968282835121003
713.0,5.9140848827185435
714.0,5.889745325563746
715.0,5.897423166095511
716.0,5.9123937622590725
717.0,5.916924876994807
718.0,5.929409751400218
719.0,5.911040517540038
720.0,5.872469667865471
721.0,5.848717808203778
722.0,5.836231660926425
723.0,5.820128864552744
724.0,5.827615292724803
725.0,5.834200887868021
726.0,5.785248482131084
727.0,5.76432996973629
728.0,5.73741230869806
729.0,5.7205244514817
730.0,5.6975082272867335
731.0,5.686571902297551
732.0,5.673966866311434
733.0,5.630941306744371
734.0,5.625113332191629
735.0,5.6204181339113894
736.0,5.613367972973088
737.0,5.586367334860821
738.0,5.593746508378797
739.0,5.609590002843344
740.0,5.618353851440829
741.0,5.588013958465029
742.0,5.580134406983403
743.0,5.622054784507172
744.0,5.618638625147555
745.0,5.62397546225088
746.0,5.562373594069353
747.0,5.612272267094675
748.0,5.589016013575199
749.0,5.6033115208776305
750.0,5.609019522162497
751.0,5.617641854016682
752.0,5.56843784198046
753.0,5.529918625079396
754.0,5.53700279934912
755.0,5.5275310944399045
756.0,5.550279272252884
757.0,5.545619893213021
758.0,5.540496367655157
759.0,5.552251795442999
760.0,5.566866263886712
761.0,5.5555737777478935
762.0,5.545980526471401
763.0,5.537472347560753
764.0,5.546990174860597
765.0,5.557868296388463
766.0,5.56678542787487
767.0,5.564341829902259
768.0,5.557652382076447
769.0,5.542012269925068
770.0,5.569703762319861
771.0,5.530135622206749
772.0,5.542012269925068
773.0,5.595533933415112
774.0,5.611372381155968
775.0,5.613296714053159
776.0,5.603534598804581
777.0,5.614436748241093
778.0,5.615549839508149
779.0,5.634350006877458
780.0,5.6140092625502485
781.0,5.616938667993446
782.0,5.6342168932337
783.0,5.651548460377916
784.0,5.658939830038837
785.0,5.669876541865793
786.0,5.659496444031041
787.0,5.625113332191628
788.0,5.6316605011310825
789.0,5.634491991297883
790.0,5.647796030311293
791.0,5.685587040930779
792.0,5.655749287229765
793.0,5.644209422053719
794.0,5.633826408401308
795.0,5.5911626697852395
796.0,5.588774463153796
797.0,5.596463168823682
798.0,5.598383695317784
799.0,5.623619830678457
800.0,5.63379090843812
801.0,5.624802218745117
802.0,5.635281714342239
803.0,5.644280290701374
804.0,5.634323384400296
805.0,5.635104258130457
806.0,5.620133450372864
807.0,5.608172607900009
808.0,5.602892110330164
809.0,5.598356901806103
810.0,5.607664397946794
811.0,5.60602354615105
812.0,5.591234210798184
813.0,5.591734972260398
814.0,5.599098141665316
815.0,5.55239587925789
816.0,5.530497265165222
817.0,5.529294710901201
818.0,5.527241626706761
819.0,5.542346073640656
820.0,5.545619893213022
821.0,5.56110600510366
822.0,5.572889735137417
823.0,5.5677643628300215
824.0,5.536018424824831
825.0,5.553548415202662
826.0,5.554853733447894
827.0,5.565932087260857
828.0,5.56564461675375
829.0,5.541940093505162
830.0,5.560071941980607
831.0,5.55802123061796
832.0,5.562112907879523
833.0,5.502172298283651
834.0,5.490673911279015
835.0,5.489590148635872
836.0,5.473901716326299
837.0,5.477809781290328
838.0,5.505370105633226
839.0,5.512712580935088
840.0,5.4651989899728255
841.0,5.453769338723449
842.0,5.458745277076043
843.0,5.435172490363116
844.0,5.392735854832871
845.0,5.413492403245801
846.0,5.359804100897717
847.0,5.37713678457225
848.0,5.3821464119810045
849.0,5.368388957592399
850.0,5.390732788777422
851.0,5.37656953828368
852.0,5.383484002019511
853.0,5.368230620977454
854.0,5.324884975283503
855.0,5.285830114561003
856.0,5.2992829703649535
857.0,5.302555987446055
858.0,5.299207487917418
859.0,5.303772242470447
860.0,5.280255675627839
861.0,5.309463249708016
862.0,5.329165037789692
863.0,5.329643515283174
864.0,5.345081851571591
865.0,5.326340206933837
866.0,5.2885158598608735
867.0,5.306938853991065
868.0,5.317894320123333
869.0,5.322884556328457
870.0,5.316991630612183
871.0,5.302933150625227
872.0,5.315072906367324
873.0,5.315072906367324
874.0,5.306326412877367
875.0,5.289839317030341
876.0,5.293118173628848
877.0,5.283360672905079
878.0,5.272039453570127
879.0,5.241478798965041
880.0,5.249561886481574
881.0,5.228948269011656
882.0,5.251323642663818
883.0,5.26379140924106
884.0,5.248799862825788
885.0,5.222058980900157
886.0,5.208406666150407
887.0,5.210095968405957
888.0,5.19669125501987
889.0,5.20714893199724
890.0,5.200105768155106
891.0,5.175673869169113
892.0,5.199192244954977
893.0,5.204075326126631
894.0,5.202489788553171
895.0,5.225361231532227
896.0,5.214700374901706
897.0,5.214700374901706
898.0,5.194574092262041
899.0,5.179295318863368
900.0,5.183628073077775
901.0,5.1835894899191235
902.0,5.193024167091851
903.0,5.1812257237066985
904.0,5.151698748956503
905.0,5.1563068178687725
906.0,5.1634387766293885
907.0,5.149164980848838
908.0,5.163487193748039
909.0,5.16111422078605
910.0,5.151931676565599
911.0,5.151106677210247
912.0,5.131705369562832
913.0,5.134238015518955
914.0,5.110567483166618
915.0,5.107357438049542
916.0,5.142868849193025
917.0,5.126051111723333
918.0,5.101480177360292
919.0,5.101166533254919
920.0,5.120341785467059
921.0,5.12839156071375
922.0,5.14076842505087
923.0,5.1166395221864125
924.0,5.129483404788438
925.0,5.11737237261468
926.0,5.113306171157757
927.0,5.113306171157757
928.0,5.106965831097756
929.0,5.1157013204447335
930.0,5.1296296162588595
931.0,5.1300974649610716
932.0,5.150378626858419
933.0,5.142713291638956
934.0,5.137080883147549
935.0,5.140924041454025
936.0,5.118945203848153
937.0,5.118779151321142
938.0,5.1396108802126275
939.0,5.142995236241232
940.0,5.132017147282344
941.0,5.140612803936899
942.0,5.136302171796361
943.0,5.136302171796361
944.0,5.127611529747548
945.0,5.125582893681458
946.0,5.092533750501805
947.0,5.09650860884194
948.0,5.100303912513451
949.0,5.08703253380593
950.0,5.039206286708254
951.0,5.065214704235151
952.0,5.066310294484536
953.0,5.089164960973461
954.0,5.091129540681519
955.0,5.061264664093354
956.0,5.05901176120396
957.0,5.07401221914177
958.0,5.071528369239396
959.0,5.072228307164415
960.0,5.07487930890972
961.0,5.07487930890972
962.0,5.03756885809018
963.0,5.035583382290477
964.0,5.005387097917602
965.0,5.01772856978135
966.0,5.01772856978135
967.0,5.032335441919587
968.0,5.013292331392615
969.0,5.031689577070509
970.0,5.019960159204454
971.0,5.02231022538433
972.0,5.016722037346698
973.0,5.00695516257136
974.0,5.004997502496879
975.0,4.952524608722302
976.0,4.958467505187466
977.0,4.950111109864101
978.0,4.897999591670053
979.0,4.901132522183011
980.0,4.908553758491396
981.0,4.885437544376143
982.0,4.863291066757159
983.0,4.857406715522182
984.0,4.85109266042198
985.0,4.842014043763192
986.0,4.830020703889373
987.0,4.828032725655452
988.0,4.828032725655452
989.0,4.768605666229909
990.0,4.773374068727487
991.0,4.778901547426981
992.0,4.769234739452443
993.0,4.774211976860685
994.0,4.744206993797804
995.0,4.754061421563672
996.0,4.754061421563672
997.0,4.754061421563672
998.0,4.748431319920296
999.0,4.748431319920296
1000.0,4.756048780237645
1001.0,4.777813307361433
1002.0,4.7599474787018385
1003.0,4.744470465710583
1004.0,4.711804325308934
1005.0,4.720963884632035
1006.0,4.738734008150278
1007.0,4.738734008150278
1008.0,4.735356375184449
1009.0,4.744091061520637
1010.0,4.744428311187765
1011.0,4.746577714522328
1012.0,4.742267390183729
1013.0,4.758938957372745
1014.0,4.773510238807497
1015.0,4.760630210381813
1016.0,4.754145559403918
1017.0,4.759243637386091
1018.0,4.750199995789652
1019.0,4.749484182519192
1020.0,4.750789408087881
1021.0,4.714604967545001
1022.0,4.697062912076014
1023.0,4.697062912076014
1024.0,4.691652161019611
1025.0,4.700414875306221
1026.0,4.711804325308937
1027.0,4.711804325308937
1028.0,4.729429141027488
1029.0,4.694454174874859
1030.0,4.674783417442994
1031.0,4.67294339790244
1032.0,4.680544840080053
1033.0,4.680544840080053
1034.0,4.680544840080053
1035.0,4.677435194633914
1036.0,4.685072037866654
1037.0,4.702116544706225
1038.0,4.702116544706225
1039.0,4.696764844017635
1040.0,4.670021413227139
1041.0,4.66223122549708
1042.0,4.676922064777219
1043.0,4.676922064777219
1044.0,4.650333321386759
1045.0,4.622499323958847
1046.0,4.637628704413496
1047.0,4.651881339845204
1048.0,4.6272670119628945
1049.0,4.610542267456182
1050.0,4.6197835447128925
1051.0,4.601858320287577
1052.0,4.617531808228287
1053.0,4.617531808228287
1054.0,4.632234881782226
1055.0,4.639083961300982
1056.0,4.626823964665178
1057.0,4.614715592536553
1058.0,4.619523784980439
1059.0,4.624402664128633
1060.0,4.624402664128633
1061.0,4.646235034950342
1062.0,4.626996866218952
1063.0,4.622758916491319
1064.0,4.622758916491319
1065.0,4.629254799641083
1066.0,4.6313173072032106
1067.0,4.644179152444488
1068.0,4.646235034950342
1069.0,4.648128655706509
1070.0,4.643662347759578
1071.0,4.651408388864602
1072.0,4.648989137436222
1073.0,4.621028024152204
1074.0,4.620162334810327
1075.0,4.60786284518105
1076.0,4.602988159880492
1077.0,4.602434138583627
1078.0,4.607776036223981
1079.0,4.626013402488151
1080.0,4.622510140605426
1081.0,4.63469524348689
1082.0,4.63469524348689
1083.0,4.637887450122092
1084.0,4.637887450122092
1085.0,4.637359162281912
1086.0,4.632321232384473
1087.0,4.631403674913255
1088.0,4.660429164787295
1089.0,4.670021413227139
1090.0,4.670021413227139
1091.0,4.670021413227139
1092.0,4.645255644203019
1093.0,4.645255644203019
1094.0,4.612331297727863
1095.0,4.612331297727863
1096.0,4.601086828130935
1097.0,4.608459612495263
1098.0,4.605768122691373
1099.0,4.600815145167212
1100.0,4.600815145167212
1101.0,4.608079860419087
1102.0,4.608079860419087
1103.0,4.608806787011146
1104.0,4.596291983762564
1105.0,4.603433501203206
1106.0,4.60460638925848
1107.0,4.590980287476739
1108.0,4.60543157586778
1109.0,4.569584226163251
1110.0,4.561841733335341
1111.0,4.57117052843142
1112.0,4.567274898667694
1113.0,4.558903376909846
1114.0,4.557016567887372
1115.0,4.559331091289599
1116.0,4.5835684788164786
1117.0,4.5835684788164786
1118.0,4.5836230211482265
1119.0,4.601075961120399
1120.0,4.577073300702098
1121.0,4.594464060148909
1122.0,4.592210796555403
1123.0,4.574538228061932
1124.0,4.574538228061932
1125.0,4.5589033769098455
1126.0,4.56967176064102
1127.0,4.588888754371805
1128.0,4.58618577905431
1129.0,4.58741757419139
1130.0,4.58667635657891
1131.0,4.5596052460712
1132.0,4.5596052460712
1133.0,4.542807501974962
1134.0,4.5598684191542205
1135.0,4.574658457196558
1136.0,4.593734863920643
1137.0,4.593734863920643
1138.0,4.609327499755253
