Time,Healthy,Undetectable,Detectable
0,100,0,0
1,100,0,0
2,100,0,0
3,100,0,0
4,100,0,0
5,100,0,0
6,99,1,0
7,99,1,0
8,99,1,0
9,99,1,0
10,99,1,0
11,99,1,0
12,99,1,0
13,99,1,0
14,99,1,0
15,98,2,0
16,98,2,0
17,98,2,0
18,98,2,0
19,97,3,0
20,97,3,0
21,96,4,0
22,96,4,0
23,96,4,0
24,96,3,1
25,96,3,1
26,95,4,1
27,95,4,1
28,95,4,1
29,95,4,1
30,95,4,1
31,95,3,2
32,95,3,2
33,95,3,2
34,95,3,2
35,95,3,2
36,95,3,2
37,95,3,2
38,95,3,2
39,95,3,2
40,94,4,2
41,93,5,2
42,93,5,2
43,93,5,2
44,93,5,2
45,93,5,2
46,93,5,2
47,93,4,3
48,91,6,3
49,91,6,3
50,91,5,4
51,91,4,5
52,91,4,5
53,91,4,5
54,91,4,5
55,90,5,5
56,90,5,5
57,89,6,5
58,89,6,5
59,89,6,5
60,88,7,5
61,88,7,5
62,87,7,6
63,87,7,6
64,86,8,6
65,86,7,7
66,86,7,7
67,86,7,7
68,86,6,8
69,86,5,9
70,86,5,9
71,86,5,9
72,86,5,9
73,86,5,9
74,86,4,10
75,85,5,10
76,85,5,10
77,85,5,10
78,85,5,10
79,85,5,10
80,85,5,10
81,85,5,10
82,85,5,10
83,85,5,10
84,84,6,10
85,84,6,10
86,84,6,10
87,84,6,10
88,83,6,11
89,83,6,11
90,82,7,11
91,82,7,11
92,82,7,11
93,82,6,12
94,82,6,12
95,82,6,12
96,82,6,12
97,82,6,12
98,82,6,12
99,82,6,12
100,82,6,12
101,82,6,12
102,82,6,12
103,82,6,12
104,82,6,12
105,82,6,12
106,82,6,12
107,82,6,12
108,81,7,12
109,81,7,12
110,80,8,12
111,80,8,12
112,80,8,12
113,80,8,12
114,80,8,12
115,80,8,12
116,80,8,12
117,80,8,12
118,80,8,12
119,80,8,12
120,79,9,12
121,79,9,12
122,78,10,12
123,78,10,12
124,78,10,12
125,78,10,12
126,77,10,13
127,77,10,13
128,77,10,13
129,77,10,13
130,77,9,14
131,77,9,14
132,77,9,14
133,77,9,14
134,77,9,14
135,77,9,14
136,77,7,16
137,77,6,17
138,77,6,17
139,77,6,17
140,77,6,17
141,77,6,17
142,77,6,17
143,77,6,17
144,77,6,17
145,76,7,17
146,76,7,17
147,76,7,17
148,76,7,17
149,76,7,17
150,76,7,17
151,76,7,17
152,76,7,17
153,76,7,17
154,76,7,17
155,76,7,17
156,75,8,17
157,75,8,17
158,75,8,17
159,75,6,19
160,75,6,19
161,75,6,19
162,75,5,20
163,75,5,20
164,75,5,20
165,75,5,20
166,74,6,20
167,74,6,20
168,74,6,20
169,74,6,20
170,74,6,20
171,74,6,20
172,74,6,20
173,74,6,20
174,74,6,20
175,74,6,20
176,74,5,21
177,74,5,21
178,74,5,21
179,74,5,21
180,74,5,21
181,74,5,21
182,73,6,21
183,73,6,21
184,73,6,21
185,73,6,21
186,73,6,21
187,73,6,21
188,73,6,21
189,73,6,21
190,73,5,22
191,73,5,22
192,73,5,22
193,72,6,22
194,72,6,22
195,72,6,22
196,72,6,22
197,72,6,22
198,72,6,22
199,72,6,22
200,72,6,22
201,72,5,23
202,72,5,23
203,72,5,23
204,72,5,23
205,72,5,23
206,72,5,23
207,72,5,23
208,72,3,25
209,72,3,25
210,72,3,25
211,72,3,25
212,72,3,25
213,72,3,25
214,72,3,25
215,72,3,25
216,72,3,25
217,72,3,25
218,72,3,25
219,71,4,25
220,71,4,25
221,71,4,25
222,71,4,25
223,71,4,25
224,71,4,25
225,71,3,26
226,71,3,26
227,71,3,26
228,71,3,26
229,71,3,26
230,70,4,26
231,70,4,26
232,70,4,26
233,69,5,26
234,69,5,26
235,69,5,26
236,69,5,26
237,69,5,26
238,69,5,26
239,69,5,26
240,69,5,26
241,69,4,27
242,68,5,27
243,68,5,27
244,68,5,27
245,68,5,27
246,68,5,27
247,68,5,27
248,68,5,27
249,68,5,27
250,68,4,28
251,68,4,28
252,68,4,28
253,68,4,28
254,66,5,29
255,66,5,29
256,66,5,29
257,66,5,29
258,66,5,29
259,66,5,29
260,66,5,29
261,66,5,29
262,66,5,29
263,66,5,29
264,66,5,29
265,65,6,29
266,65,6,29
267,65,6,29
268,65,6,29
269,65,6,29
270,63,8,29
271,63,8,29
272,63,8,29
273,63,8,29
274,63,8,29
275,63,8,29
276,63,8,29
277,63,8,29
278,63,8,29
279,63,8,29
280,63,8,29
281,62,9,29
282,62,9,29
283,62,8,30
284,61,9,30
285,61,9,30
286,61,9,30
287,61,9,30
288,61,9,30
289,61,9,30
290,60,10,30
291,59,11,30
292,59,10,31
293,59,10,31
294,59,10,31
295,59,10,31
296,59,10,31
297,59,10,31
298,59,10,31
299,59,10,31
300,59,10,31
301,59,9,32
302,59,9,32
303,59,9,32
304,59,9,32
305,59,9,32
306,58,10,32
307,58,10,32
308,58,10,32
309,58,10,32
310,58,10,32
311,58,10,32
312,58,9,33
313,58,9,33
314,58,9,33
315,57,10,33
316,57,10,33
317,57,10,33
318,57,10,33
319,57,10,33
320,57,10,33
321,57,10,33
322,57,9,34
323,57,9,34
324,57,9,34
325,57,9,34
326,57,8,35
327,57,8,35
328,56,9,35
329,56,9,35
330,56,9,35
331,56,8,36
332,56,8,36
333,56,8,36
334,56,8,36
335,56,8,36
336,56,8,36
337,56,8,36
338,56,8,36
339,56,8,36
340,55,8,37
341,55,8,37
342,54,9,37
343,54,9,37
344,54,9,37
345,54,9,37
346,54,9,37
347,54,9,37
348,54,9,37
349,54,9,37
350,53,10,37
351,53,10,37
352,53,10,37
353,53,10,37
354,53,10,37
355,53,9,38
356,53,9,38
357,53,9,38
358,53,9,38
359,53,9,38
360,53,9,38
361,53,9,38
362,52,10,38
363,52,10,38
364,52,10,38
365,52,9,39
366,52,9,39
367,52,9,39
368,52,9,39
369,52,9,39
370,52,9,39
371,52,9,39
372,52,9,39
373,52,8,40
374,52,8,40
375,51,9,40
376,51,9,40
377,51,9,40
378,51,9,40
379,51,8,41
380,51,8,41
381,51,8,41
382,51,8,41
383,50,9,41
384,49,10,41
385,49,10,41
386,48,10,42
387,48,10,42
388,48,10,42
389,48,9,43
390,48,9,43
391,48,9,43
392,48,9,43
393,48,8,44
394,48,7,45
395,48,7,45
396,48,7,45
397,48,7,45
398,48,5,47
399,48,4,48
400,48,4,48
401,48,4,48
402,48,4,48
403,48,4,48
404,47,4,49
405,47,4,49
406,47,4,49
407,46,5,49
408,46,5,49
409,46,5,49
410,46,5,49
411,45,5,50
412,45,5,50
413,45,5,50
