Time,Healthy,Undetectable,Detectable
0,97,3,0
1,97,3,0
2,97,3,0
3,97,3,0
4,97,3,0
5,97,3,0
6,97,3,0
7,97,3,0
8,97,3,0
9,97,3,0
10,97,3,0
11,97,3,0
12,97,3,0
13,97,3,0
14,96,4,0
15,96,4,0
16,96,4,0
17,96,4,0
18,96,4,0
19,96,4,0
20,96,4,0
21,96,4,0
22,96,4,0
23,95,5,0
24,95,5,0
25,95,5,0
26,95,5,0
27,95,5,0
28,95,5,0
29,95,5,0
30,94,6,0
31,94,6,0
32,94,6,0
33,93,7,0
34,93,7,0
35,93,7,0
36,93,7,0
37,93,7,0
38,93,7,0
39,93,7,0
40,93,7,0
41,91,9,0
42,91,9,0
43,91,9,0
44,90,10,0
45,90,10,0
46,90,10,0
47,90,10,0
48,90,10,0
49,90,10,0
50,90,10,0
51,90,10,0
52,90,10,0
53,90,10,0
54,90,10,0
55,90,10,0
56,90,10,0
57,90,10,0
58,90,10,0
59,90,10,0
60,90,10,0
61,90,10,0
62,90,10,0
63,90,10,0
64,90,10,0
65,90,10,0
66,90,10,0
67,88,12,0
68,88,12,0
69,88,12,0
70,88,12,0
71,86,14,0
72,86,14,0
73,86,14,0
74,86,14,0
75,86,14,0
76,86,14,0
77,86,14,0
78,86,14,0
79,86,14,0
80,86,14,0
81,85,15,0
82,85,15,0
83,85,15,0
84,85,15,0
85,85,15,0
86,85,15,0
87,85,15,0
88,85,15,0
89,85,15,0
90,85,15,0
91,85,15,0
92,84,16,0
93,84,15,1
94,83,16,1
95,83,16,1
96,83,16,1
97,83,16,1
98,83,16,1
99,83,16,1
100,83,16,1
101,83,16,1
102,83,16,1
103,83,16,1
104,83,16,1
105,83,16,1
106,83,16,1
107,83,16,1
108,83,16,1
109,83,16,1
110,83,16,1
111,83,16,1
112,83,16,1
113,83,16,1
114,83,16,1
115,83,16,1
116,83,16,1
117,83,16,1
118,83,16,1
119,82,17,1
120,81,18,1
121,81,18,1
122,81,18,1
123,81,18,1
124,81,18,1
125,80,19,1
126,80,19,1
127,80,18,2
128,80,18,2
129,80,18,2
130,80,18,2
131,80,18,2
132,80,18,2
133,80,18,2
134,80,18,2
135,80,18,2
136,80,18,2
137,80,18,2
138,80,18,2
139,79,19,2
140,79,19,2
141,79,19,2
142,79,19,2
143,79,19,2
144,79,19,2
145,79,19,2
146,79,19,2
147,79,19,2
148,79,19,2
149,79,19,2
150,79,19,2
151,79,19,2
152,79,19,2
153,78,20,2
154,78,20,2
155,78,20,2
156,78,19,3
157,77,20,3
158,77,20,3
159,77,20,3
160,77,20,3
161,75,22,3
162,74,23,3
163,73,24,3
164,73,24,3
165,73,24,3
166,73,24,3
167,73,24,3
168,73,24,3
169,73,24,3
170,73,24,3
171,73,24,3
172,73,24,3
173,73,24,3
174,73,24,3
175,73,24,3
176,73,24,3
177,73,24,3
178,73,24,3
179,71,26,3
180,71,26,3
181,71,26,3
182,71,26,3
183,71,26,3
184,71,26,3
185,71,26,3
186,71,26,3
187,71,26,3
188,70,27,3
189,70,27,3
190,70,26,4
191,70,26,4
192,70,26,4
193,70,26,4
194,70,26,4
195,70,26,4
196,70,26,4
197,70,26,4
198,70,26,4
199,70,26,4
200,70,26,4
201,70,26,4
202,70,26,4
203,70,26,4
204,70,26,4
205,70,26,4
206,70,26,4
207,70,26,4
208,69,27,4
209,69,27,4
210,69,27,4
211,69,27,4
212,69,27,4
213,69,27,4
214,69,27,4
215,69,27,4
216,69,27,4
217,69,27,4
218,69,27,4
219,69,27,4
220,69,27,4
221,69,27,4
222,69,27,4
223,69,27,4
224,69,27,4
225,68,28,4
226,68,28,4
227,68,28,4
228,68,28,4
229,68,28,4
230,68,28,4
231,68,27,5
232,68,27,5
233,68,27,5
234,68,27,5
235,68,27,5
236,67,28,5
237,67,27,6
238,67,27,6
239,67,27,6
240,67,27,6
241,67,27,6
242,67,27,6
243,67,27,6
244,67,27,6
245,67,27,6
246,67,27,6
247,67,26,7
248,67,26,7
249,67,26,7
250,67,26,7
251,67,26,7
252,66,27,7
253,65,28,7
254,65,28,7
255,65,28,7
256,64,29,7
257,64,29,7
258,64,29,7
259,64,29,7
260,64,29,7
261,64,29,7
262,64,29,7
263,64,29,7
264,64,29,7
265,64,29,7
266,64,29,7
267,64,29,7
268,64,29,7
269,64,29,7
270,64,29,7
271,63,30,7
272,63,30,7
273,63,30,7
274,63,30,7
275,63,30,7
276,63,30,7
277,62,31,7
278,62,31,7
279,62,31,7
280,62,31,7
281,62,31,7
282,62,31,7
283,62,31,7
284,62,31,7
285,62,31,7
286,62,31,7
287,61,32,7
288,60,33,7
289,60,33,7
290,60,33,7
291,60,33,7
292,60,33,7
293,60,33,7
294,60,32,8
295,60,32,8
296,60,32,8
297,60,31,9
298,60,31,9
299,60,31,9
300,60,31,9
301,60,31,9
302,60,31,9
303,60,31,9
304,60,31,9
305,60,31,9
306,59,32,9
307,59,32,9
308,59,32,9
309,59,32,9
310,59,32,9
311,59,32,9
312,59,32,9
313,59,32,9
314,59,31,10
315,59,31,10
316,59,31,10
317,59,31,10
318,59,31,10
319,59,31,10
320,59,31,10
321,59,31,10
322,59,31,10
323,59,31,10
324,58,32,10
325,58,32,10
326,58,32,10
327,58,32,10
328,58,31,11
329,58,31,11
330,58,31,11
331,57,31,12
332,57,31,12
333,57,31,12
334,57,31,12
335,57,31,12
336,57,31,12
337,57,31,12
338,57,31,12
339,57,31,12
340,57,31,12
341,57,31,12
342,57,31,12
343,57,31,12
344,57,31,12
345,57,31,12
346,56,32,12
347,56,32,12
348,56,32,12
349,56,32,12
350,56,32,12
351,56,32,12
352,56,32,12
353,56,32,12
354,56,32,12
355,56,32,12
356,56,32,12
357,56,32,12
358,56,32,12
359,56,32,12
360,56,32,12
361,56,32,12
362,56,32,12
363,56,32,12
364,56,32,12
365,56,32,12
366,55,33,12
367,54,34,12
368,54,34,12
369,54,34,12
370,54,34,12
371,54,34,12
372,53,35,12
373,53,35,12
374,53,35,12
375,53,35,12
376,53,35,12
377,53,35,12
378,53,35,12
379,52,35,13
380,52,35,13
381,51,36,13
382,51,36,13
383,51,36,13
384,51,36,13
385,50,37,13
386,50,37,13
387,50,37,13
388,50,37,13
389,50,37,13
390,50,37,13
391,49,38,13
392,49,38,13
393,49,38,13
394,49,38,13
395,49,38,13
396,49,38,13
397,49,38,13
398,49,38,13
399,49,38,13
400,49,38,13
401,49,38,13
402,49,38,13
403,49,38,13
404,48,39,13
405,48,38,14
406,47,39,14
407,46,40,14
408,46,40,14
409,45,41,14
410,45,41,14
411,45,41,14
412,45,41,14
413,44,42,14
414,44,42,14
415,44,42,14
416,44,41,15
417,44,41,15
418,43,42,15
419,43,42,15
420,42,43,15
421,42,43,15
422,42,43,15
