time,undetectable sentinels upper
1285.0,1.339599893276407
1286.0,1.339599893276407
1287.0,1.339599893276407
1288.0,1.3569270379361027
1289.0,1.339599893276407
1290.0,1.3307329751649382
1291.0,1.3528237017817424
1292.0,1.3528237017817424
1293.0,1.3307329751649382
1294.0,1.3217313349861102
1295.0,1.356916983982201
1296.0,1.356916983982201
1297.0,1.356916983982201
1298.0,1.356916983982201
1299.0,1.356916983982201
1300.0,1.334918296290525
1301.0,1.334918296290525
1302.0,1.4246211251235317
1303.0,1.4035723692456625
1304.0,1.4035723692456625
1305.0,1.382246844805263
1306.0,1.3070723564306044
1307.0,1.2878541528180993
1308.0,1.2549834435270748
1309.0,1.2649172140042908
1310.0,1.3104485889538149
1311.0,1.3007688518377258
1312.0,1.3200000000000003
1313.0,1.3327168473042568
1314.0,1.2843871685016923
1315.0,1.261350119714026
1316.0,1.2710128204019149
1317.0,1.293923072998831
1318.0,1.2477362159464107
1319.0,1.2379423054061358
1320.0,1.2141428428542849
1321.0,1.2280109889280517
1322.0,1.1797142273814367
1323.0,1.1693568473962348
1324.0,1.1693568473962348
1325.0,1.1797142273814367
1326.0,1.154908753046711
1327.0,1.1038348415311015
1328.0,1.1145227268781426
1329.0,1.1401492371106605
1330.0,1.2040728254176878
1331.0,1.1401492371106605
1332.0,1.1145227268781428
1333.0,1.1145227268781428
1334.0,1.0819969325081213
1335.0,1.1119824044651003
1336.0,1.1482120021884474
1337.0,1.1835124385741291
1338.0,1.1835124385741291
1339.0,1.1588562083862457
1340.0,1.1693568473962348
1341.0,1.1588562083862457
1342.0,1.1588562083862457
1343.0,1.158856208386246
1344.0,1.1482120021884474
1345.0,1.1762919523166977
1346.0,1.1762919523166977
1347.0,1.176291952316698
1348.0,1.1516178749862884
1349.0,1.1655342858886828
1350.0,1.1264912059746335
1351.0,1.1264912059746335
1352.0,1.1229348431585553
1353.0,1.1337397165588674
1354.0,1.0819969325081211
1355.0,1.066474665638782
1356.0,1.1145227268781426
1357.0,1.1145227268781426
1358.0,1.0819969325081211
1359.0,1.055295206970744
1360.0,1.0115812497078014
1361.0,1.0505642593640077
1362.0,1.0774950980203697
1363.0,1.0664746656387822
1364.0,1.099061812346818
1365.0,1.099061812346818
1366.0,1.039354502688081
1367.0,1.039354502688081
1368.0,1.0505642593640079
1369.0,1.0883572667401855
1370.0,1.0774950980203695
1371.0,1.0664746656387822
1372.0,1.0552952069707437
1373.0,1.043955834423819
1374.0,1.0324555320336755
1375.0,1.043955834423819
1376.0,1.0860330322138687
1377.0,1.0860330322138687
1378.0,1.0971581521648368
1379.0,1.1693568473962346
1380.0,1.2179423054061354
1381.0,1.1938627319029906
1382.0,1.1835124385741291
1383.0,1.1588562083862457
1384.0,1.1973926037567335
1385.0,1.1546378405796922
1386.0,1.1264912059746335
1387.0,1.1546378405796922
1388.0,1.0747555941848104
1389.0,1.0971581521648368
1390.0,1.0971581521648368
1391.0,1.1229348431585553
1392.0,1.1229348431585553
1393.0,1.0971581521648368
1394.0,1.1119824044651003
1395.0,1.1374238309665081
1396.0,1.1374238309665081
1397.0,1.1374238309665081
1398.0,1.1008817812219684
1399.0,1.0896322535018481
1400.0,1.0896322535018481
1401.0,1.1154135460285488
1402.0,1.1407038764492563
1403.0,1.1407038764492563
1404.0,1.1184490101623408
1405.0,1.0928203230275506
1406.0,1.0813031173081749
1407.0,1.1324264668462807
1408.0,1.1324264668462807
1409.0,1.1324264668462807
1410.0,1.143602100605022
1411.0,1.1071067811865472
1412.0,1.0431270311018563
1413.0,1.0431270311018563
1414.0,0.975924523823386
1415.0,0.9633245613427603
1416.0,1.0038348415311007
1417.0,1.000624695121879
1418.0,1.000624695121879
1419.0,1.0633249580710797
1420.0,1.0633249580710797
1421.0,1.0896322535018481
1422.0,1.0633249580710797
1423.0,1.1008817812219682
1424.0,1.0896322535018481
1425.0,1.1008817812219682
1426.0,1.0896322535018481
1427.0,1.0633249580710795
1428.0,1.0364518543557595
1429.0,1.0480740698407858
1430.0,1.0164414002968976
1431.0,1.0164414002968976
1432.0,1.0439558344238185
1433.0,1.097158152164837
1434.0,1.0089674077406556
1435.0,1.0517401302626281
1436.0,1.0666830868286867
1437.0,1.04
1438.0,0.9969768735766895
1439.0,0.9724949798994365
1440.0,0.9600000000000004
1441.0,0.9759245238233862
1442.0,0.9473329733620257
1443.0,0.9473329733620257
1444.0,0.9473329733620257
1445.0,0.9473329733620257
1446.0,0.9309159675029441
1447.0,0.9309159675029441
1448.0,0.8966568626602873
1449.0,0.9095612346359261
1450.0,0.9519459434779498
1451.0,0.9519459434779498
1452.0,0.9519459434779498
1453.0,0.9519459434779498
1454.0,0.9171355310873649
1455.0,0.9295533933415113
1456.0,0.9295533933415113
1457.0,0.88619026473818
1458.0,0.854198405287298
1459.0,0.8672040216394296
1460.0,0.840979451641648
1461.0,0.8800000000000001
1462.0,0.8925897052181568
1463.0,0.8925897052181568
1464.0,0.9171622141238883
1465.0,0.9538262143604183
1466.0,0.965685424949238
1467.0,0.9773623181001712
1468.0,0.9538262143604181
1469.0,0.9538262143604183
1470.0,0.965685424949238
1471.0,0.965685424949238
1472.0,0.9295533933415114
1473.0,0.9045268253204704
1474.0,0.8601886456724619
1475.0,0.8732916650389357
1476.0,0.88619026473818
1477.0,0.8988877434122993
1478.0,0.8988877434122993
1479.0,0.854198405287298
1480.0,0.8861902647381799
1481.0,0.9045268253204702
1482.0,0.8917245689653492
1483.0,0.8917245689653492
1484.0,0.8917245689653492
1485.0,0.8917245689653492
1486.0,0.8917245689653492
1487.0,0.8787257967327569
1488.0,0.8917245689653492
1489.0,0.9394913061275795
1490.0,0.8966568626602864
1491.0,0.9394913061275795
1492.0,0.9095612346359261
1493.0,0.8601886456724617
1494.0,0.8601886456724617
1495.0,0.8468775948927791
1496.0,0.8966568626602864
1497.0,0.9095612346359261
1498.0,0.9095612346359261
1499.0,0.8966568626602864
1500.0,0.8966568626602864
1501.0,0.9095612346359261
1502.0,0.9222761571129794
1503.0,0.9222761571129794
1504.0,0.947148161220323
1505.0,0.934804314527997
1506.0,0.934804314527997
1507.0,0.9222761571129794
1508.0,0.9394913061275795
1509.0,0.9095612346359261
1510.0,0.9095612346359261
1511.0,0.9095612346359261
1512.0,0.9095612346359261
1513.0,0.8917245689653492
1514.0,0.8917245689653492
1515.0,0.8917245689653492
1516.0,0.8917245689653492
1517.0,0.8917245689653492
1518.0,0.8787257967327569
1519.0,0.8917245689653492
1520.0,0.934804314527997
1521.0,0.9642221806698231
1522.0,0.9642221806698232
1523.0,0.9519459434779499
1524.0,0.9519459434779499
1525.0,0.9519459434779499
1526.0,0.9394913061275795
1527.0,0.9140376700179527
1528.0,0.9309159675029439
1529.0,0.9309159675029439
1530.0,0.9309159675029439
1531.0,0.9436555309114631
1532.0,0.9436555309114631
1533.0,0.9436555309114631
1534.0,0.9436555309114631
1535.0,0.9436555309114631
1536.0,0.9179966555090422
1537.0,0.9633245613427597
1538.0,1.0066333324999588
1539.0,0.9941535966928126
1540.0,0.9505553108173781
1541.0,0.9505553108173781
1542.0,0.9633245613427599
1543.0,0.9633245613427599
1544.0,0.9214736298484176
1545.0,0.8948966853934643
1546.0,0.8948966853934643
1547.0,0.9082762530298221
1548.0,0.9082762530298221
1549.0,0.8567764362830019
1550.0,0.8246961754117936
1551.0,0.8106599664568636
1552.0,0.8106599664568636
1553.0,0.8246961754117936
1554.0,0.8385164807134502
1555.0,0.8385164807134502
1556.0,0.8246961754117936
1557.0,0.8056549233741492
1558.0,0.8056549233741492
1559.0,0.8056549233741492
1560.0,0.8196152422706628
1561.0,0.8333545643251807
1562.0,0.8196152422706631
1563.0,0.8521254467371917
1564.0,0.8835601121442145
1565.0,0.8966568626602869
1566.0,0.8966568626602869
1567.0,0.9309159675029437
1568.0,0.9309159675029437
1569.0,0.9309159675029437
1570.0,0.9309159675029437
1571.0,0.917996655509042
1572.0,0.917996655509042
1573.0,0.917996655509042
1574.0,0.9048949487094338
1575.0,0.9048949487094338
1576.0,0.9048949487094338
1577.0,0.874456264653803
1578.0,0.8878408085277465
1579.0,0.9010335618533578
1580.0,0.9140376700179527
1581.0,0.9010335618533578
1582.0,0.8878408085277465
1583.0,0.9048949487094335
1584.0,0.8916079783099617
1585.0,0.8291812087098386
1586.0,0.843082272360993
1587.0,0.8106599664568633
1588.0,0.8246961754117936
1589.0,0.8385164807134502
1590.0,0.8196152422706628
1591.0,0.8655272678794337
1592.0,0.8787257967327571
1593.0,0.8655272678794337
1594.0,0.8655272678794337
1595.0,0.8655272678794337
1596.0,0.8787257967327573
1597.0,0.8655272678794337
1598.0,0.8655272678794337
1599.0,0.8655272678794337
1600.0,0.8655272678794337
1601.0,0.8333545643251807
1602.0,0.8333545643251807
1603.0,0.8196152422706628
1604.0,0.7858830507286974
1605.0,0.7999999999999997
1606.0,0.7999999999999997
1607.0,0.7858830507286974
1608.0,0.8521254467371917
1609.0,0.8385164807134502
1610.0,0.8966568626602869
1611.0,0.8966568626602869
1612.0,0.8521254467371917
1613.0,0.8787257967327573
1614.0,0.8917245689653492
1615.0,0.8787257967327573
1616.0,0.8655272678794339
1617.0,0.9140376700179529
1618.0,0.9140376700179529
1619.0,0.8878408085277465
1620.0,0.9010335618533576
1621.0,0.9344916598294883
1622.0,0.9214736298484176
1623.0,0.9214736298484176
1624.0,0.8744562646538028
1625.0,0.8744562646538028
1626.0,0.8608765190476833
1627.0,0.8744562646538028
1628.0,0.8744562646538028
1629.0,0.8878408085277465
1630.0,0.8744562646538028
1631.0,0.8608765190476833
1632.0,0.8781326381013044
1633.0,0.8781326381013044
1634.0,0.8644655678480978
1635.0,0.8644655678480978
1636.0,0.8948966853934643
1637.0,0.8948966853934643
1638.0,0.8948966853934643
1639.0,0.8948966853934643
1640.0,0.881331855134916
1641.0,0.881331855134916
1642.0,0.8506031346797918
1643.0,0.8365414122159825
1644.0,0.8365414122159825
1645.0,0.8365414122159825
1646.0,0.8365414122159825
1647.0,0.8675784467331467
1648.0,0.8189275444992842
1649.0,0.8189275444992842
1650.0,0.8331163290120438
1651.0,0.8331163290120438
1652.0,0.8331163290120438
1653.0,0.8007402333838304
1654.0,0.7861902647381804
1655.0,0.8222761571129799
1656.0,0.8078027826631359
1657.0,0.8222761571129799
1658.0,0.8222761571129799
1659.0,0.8365414122159824
1660.0,0.8365414122159824
1661.0,0.8506031346797918
1662.0,0.8781326381013044
1663.0,0.8644655678480978
1664.0,0.8189275444992843
1665.0,0.8189275444992843
1666.0,0.7750688029964662
1667.0,0.7750688029964662
1668.0,0.7411525688318156
1669.0,0.7411525688318156
1670.0,0.7411525688318156
1671.0,0.7411525688318156
1672.0,0.7564028875300747
1673.0,0.7564028875300747
1674.0,0.7411525688318156
1675.0,0.6898979485566352
1676.0,0.6898979485566352
1677.0,0.7099019513592781
1678.0,0.7256549233741495
1679.0,0.6852893855326457
1680.0,0.701248376620639
1681.0,0.6852893855326457
1682.0,0.6472135954999576
1683.0,0.6303407771260799
1684.0,0.5893897898091748
1685.0,0.6070131892398605
1686.0,0.6242640687119281
1687.0,0.5893897898091748
1688.0,0.6070131892398607
1689.0,0.5893897898091748
1690.0,0.6070131892398605
1691.0,0.6472135954999576
1692.0,0.5893897898091749
1693.0,0.5893897898091749
1694.0,0.5893897898091748
1695.0,0.5893897898091748
1696.0,0.6303407771260799
1697.0,0.6690415759823426
1698.0,0.6852893855326458
1699.0,0.6524932431938871
1700.0,0.6131281565541546
1701.0,0.5955584566190645
1702.0,0.6131281565541546
1703.0,0.6131281565541546
1704.0,0.6131281565541546
1705.0,0.5955584566190645
1706.0,0.6131281565541546
1707.0,0.6131281565541546
1708.0,0.6131281565541546
1709.0,0.6131281565541546
1710.0,0.5893897898091747
1711.0,0.5893897898091747
1712.0,0.6070131892398607
1713.0,0.6070131892398607
1714.0,0.6070131892398607
1715.0,0.6070131892398607
1716.0,0.6242640687119283
1717.0,0.6242640687119283
1718.0,0.6637620521815372
1719.0,0.6637620521815372
1720.0,0.6800000000000004
1721.0,0.6959399102888698
1722.0,0.7323413450036472
1723.0,0.6800000000000005
1724.0,0.7169291529575941
1725.0,0.7323413450036472
1726.0,0.6959399102888698
1727.0,0.6959399102888698
1728.0,0.6800000000000004
1729.0,0.6800000000000004
1730.0,0.6959399102888698
1731.0,0.7323413450036472
1732.0,0.6959399102888698
1733.0,0.7115930449020642
1734.0,0.7269696007084728
1735.0,0.7115930449020642
1736.0,0.7115930449020642
1737.0,0.6959399102888698
1738.0,0.7115930449020642
1739.0,0.7115930449020642
1740.0,0.6800000000000004
1741.0,0.6959399102888698
1742.0,0.6959399102888698
1743.0,0.6959399102888698
1744.0,0.6800000000000004
1745.0,0.6800000000000004
1746.0,0.6800000000000004
1747.0,0.6800000000000004
1748.0,0.6800000000000004
1749.0,0.7169291529575943
1750.0,0.7169291529575943
1751.0,0.701248376620639
1752.0,0.6852893855326458
1753.0,0.6690415759823426
1754.0,0.6524932431938871
1755.0,0.6524932431938871
1756.0,0.6524932431938871
1757.0,0.63034077712608
1758.0,0.63034077712608
1759.0,0.6303407771260799
1760.0,0.6303407771260799
1761.0,0.6303407771260799
1762.0,0.6690415759823427
1763.0,0.6690415759823427
1764.0,0.6303407771260799
1765.0,0.6303407771260799
1766.0,0.6690415759823427
1767.0,0.6690415759823427
1768.0,0.6690415759823427
1769.0,0.6524932431938871
1770.0,0.6898979485566353
1771.0,0.6898979485566353
1772.0,0.6898979485566353
1773.0,0.6356314299957809
1774.0,0.6184417464955734
1775.0,0.6184417464955734
1776.0,0.6184417464955734
1777.0,0.5776122603564223
1778.0,0.5776122603564223
1779.0,0.5955584566190644
1780.0,0.5955584566190644
1781.0,0.5955584566190644
1782.0,0.5955584566190644
1783.0,0.5955584566190644
1784.0,0.5592676385936228
1785.0,0.64021271782035
1786.0,0.64021271782035
1787.0,0.64021271782035
1788.0,0.64021271782035
1789.0,0.6775942121849889
1790.0,0.5776122603564223
1791.0,0.5776122603564223
1792.0,0.5776122603564223
1793.0,0.5776122603564223
1794.0,0.5955584566190644
1795.0,0.5529376540877703
1796.0,0.5529376540877703
1797.0,0.5529376540877703
1798.0,0.5713726448077897
1799.0,0.5893897898091747
1800.0,0.5713726448077897
1801.0,0.5713726448077897
1802.0,0.6070131892398607
1803.0,0.63034077712608
1804.0,0.63034077712608
1805.0,0.63034077712608
1806.0,0.63034077712608
1807.0,0.6690415759823427
1808.0,0.6690415759823426
1809.0,0.6690415759823426
1810.0,0.6690415759823426
1811.0,0.6690415759823426
1812.0,0.6690415759823426
1813.0,0.6690415759823426
1814.0,0.6524932431938872
1815.0,0.6524932431938872
1816.0,0.6356314299957807
1817.0,0.6356314299957807
1818.0,0.6356314299957807
1819.0,0.6356314299957807
1820.0,0.6898979485566352
1821.0,0.6736320915737504
1822.0,0.6570744176750623
1823.0,0.6570744176750623
1824.0,0.6570744176750623
1825.0,0.64021271782035
1826.0,0.64021271782035
1827.0,0.64021271782035
1828.0,0.64021271782035
1829.0,0.6184417464955735
1830.0,0.6356314299957807
1831.0,0.5955584566190645
1832.0,0.5776122603564224
1833.0,0.5776122603564224
1834.0,0.5776122603564224
1835.0,0.5776122603564224
1836.0,0.5776122603564224
1837.0,0.5776122603564224
1838.0,0.5776122603564224
1839.0,0.5592676385936229
1840.0,0.5776122603564224
1841.0,0.5776122603564224
1842.0,0.5776122603564224
1843.0,0.5776122603564224
1844.0,0.5776122603564224
1845.0,0.6184417464955735
