time,undetectable sentinels STD
705.0,1.8459414941974732
706.0,1.9114392483152587
707.0,1.838368842207678
708.0,1.810082871031048
709.0,1.7219465729226329
710.0,1.7662389419328295
711.0,1.6992645467966427
712.0,1.7605680901345453
713.0,1.7491712323268986
714.0,1.770197729068705
715.0,1.7372104075212078
716.0,1.818130908378162
717.0,1.809171080909708
718.0,1.7984437717093076
719.0,1.7532541173486513
720.0,1.7244999275152204
721.0,1.6827358675680508
722.0,1.696201638956878
723.0,1.7095028517086477
724.0,1.6724532878379597
725.0,1.659035864591239
726.0,1.7452506983238825
727.0,1.716857594560481
728.0,1.7302889932031582
729.0,1.7121915780659598
730.0,1.6635804759614126
731.0,1.6438978070427612
732.0,1.6314410807626492
733.0,1.6785708206685828
734.0,1.7485994395515514
735.0,1.7267310155319497
736.0,1.7406895185529214
737.0,1.7635192088548395
738.0,1.741809404039374
739.0,1.756672991765969
740.0,1.788043623628909
741.0,1.7780888616714283
742.0,1.7741194999210173
743.0,1.7369801380557004
744.0,1.7291616465790582
745.0,1.7325126262166162
746.0,1.7571283390805579
747.0,1.80066654325558
748.0,1.7880436236289097
749.0,1.7327434893832379
750.0,1.7468829382646112
751.0,1.7320508075688772
752.0,1.7168575945604807
753.0,1.6869795493721909
754.0,1.6911534525287764
755.0,1.6239150224072683
756.0,1.6436544649043487
757.0,1.6737980762326141
758.0,1.7163624325881757
759.0,1.6686521506892917
760.0,1.6117071694324618
761.0,1.6167560112769028
762.0,1.5580436450882884
763.0,1.5321553446044565
764.0,1.522465106332489
765.0,1.5677691156544693
766.0,1.6023420358962064
767.0,1.626775952613021
768.0,1.6011246047700345
769.0,1.6062378404209015
770.0,1.6140322177701416
771.0,1.6503332996701001
772.0,1.6539649331228279
773.0,1.6374064858794233
774.0,1.6583123951777001
775.0,1.6229294500994185
776.0,1.6043378696521506
777.0,1.531633115338004
778.0,1.462053350599765
779.0,1.4700680256369096
780.0,1.5376605607220335
781.0,1.538668255342912
782.0,1.5433405327405871
783.0,1.5831613941730642
784.0,1.5649600633882006
785.0,1.5263027222671128
786.0,1.479831071440251
787.0,1.5313719339206922
788.0,1.4987995196156159
789.0,1.5063532122314476
790.0,1.5066519173319364
791.0,1.4793241700181878
792.0,1.4359317532529183
793.0,1.4212670403551897
794.0,1.4422205101855958
795.0,1.4749915253993835
796.0,1.4654350889752847
797.0,1.4648890742988017
798.0,1.5047923444781341
799.0,1.487918008493748
800.0,1.5625619987699688
801.0,1.5865371095565337
802.0,1.5835087622113115
803.0,1.5231546211727813
804.0,1.5321879780235843
805.0,1.5235156710713542
806.0,1.4857994481086605
807.0,1.497030393813031
808.0,1.4426018161641134
809.0,1.421407752898512
810.0,1.433038729413829
811.0,1.509271347372633
812.0,1.4689792374298565
813.0,1.4566742944117608
814.0,1.445683229480096
815.0,1.3802535998866294
816.0,1.4026760139105536
817.0,1.3833293172632473
818.0,1.332816566523691
819.0,1.3497777594848723
820.0,1.3782597723216043
821.0,1.3378714437493617
822.0,1.3450278807519198
823.0,1.3819913169047051
824.0,1.431747184386965
825.0,1.4456486433431885
826.0,1.4309088021254184
827.0,1.489966442575134
828.0,1.4730580436629108
829.0,1.462737160258124
830.0,1.4898322053170956
831.0,1.5297058540778354
832.0,1.5295751043999117
833.0,1.5360989551457942
834.0,1.5297058540778354
835.0,1.5556349186104046
836.0,1.558557024943265
837.0,1.590565937017388
838.0,1.5800000000000003
839.0,1.5580436450882884
840.0,1.5391880976670789
841.0,1.5195723082499235
842.0,1.5391880976670789
843.0,1.5937377450509227
844.0,1.5652156400956392
845.0,1.6051168181786646
846.0,1.564448784716201
847.0,1.6005936398724068
848.0,1.6031219541881399
849.0,1.544376897004096
850.0,1.5226293048539423
851.0,1.5256146302392353
852.0,1.5210522673465243
853.0,1.514463601411405
854.0,1.5341447128612093
855.0,1.5087743370033841
856.0,1.4478950238190618
857.0,1.4309088021254177
858.0,1.3998571355677698
859.0,1.3963881981741326
860.0,1.4387147041717483
861.0,1.4247455913249918
862.0,1.445648643343188
863.0,1.4317471843869647
864.0,1.493017079607598
865.0,1.476346842716847
866.0,1.5326773959317077
867.0,1.564448784716201
868.0,1.5521275720764711
869.0,1.5033296378372907
870.0,1.49248115565993
871.0,1.49248115565993
872.0,1.5021318184500323
873.0,1.5051910177781418
874.0,1.518420231688184
875.0,1.4970303938130307
876.0,1.5012994371543615
877.0,1.4745846872933412
878.0,1.4550257729676124
879.0,1.4687069142616571
880.0,1.5156186855538574
881.0,1.5007997867803684
882.0,1.4496896219536106
883.0,1.4442645187083982
884.0,1.4204224723651762
885.0,1.4344336861632885
886.0,1.4654350889752847
887.0,1.417885749981289
888.0,1.4344336861632885
889.0,1.4204224723651762
890.0,1.4298251641372093
891.0,1.4157683426323664
892.0,1.40751554165487
893.0,1.4191194452899307
894.0,1.4228141129465919
895.0,1.3919770113044252
896.0,1.3715319901482437
897.0,1.3423486879346958
898.0,1.3490737563232043
899.0,1.3571661652133826
900.0,1.361286156544611
901.0,1.355691705366673
902.0,1.348295219898075
903.0,1.3776429145464357
904.0,1.3215142829345434
905.0,1.342981757135963
906.0,1.357792325799494
907.0,1.3219304066402287
908.0,1.3215142829345434
909.0,1.3447676379211384
910.0,1.4174272468102205
911.0,1.4657421328460194
912.0,1.4863041411501219
913.0,1.47305804366291
914.0,1.4798648586948742
915.0,1.5197368193210286
916.0,1.4994665718181246
917.0,1.4899664425751349
918.0,1.502631025900901
919.0,1.4566742944117597
920.0,1.4230600830604456
921.0,1.429545382280674
922.0,1.3734627770711518
923.0,1.442879066311518
924.0,1.437045580348794
925.0,1.4289506639488985
926.0,1.4553006562219355
927.0,1.4305243793798141
928.0,1.4374978260853135
929.0,1.4508962747212506
930.0,1.4386104406683557
931.0,1.431747184386965
932.0,1.4662537297480274
933.0,1.4317471843869647
934.0,1.4106735979665885
935.0,1.438714704171748
936.0,1.4381933110677436
937.0,1.4309088021254186
938.0,1.4235167719419406
939.0,1.3674428690076967
940.0,1.359558751948587
941.0,1.3734627770711523
942.0,1.3598161640457145
943.0,1.36
944.0,1.3601470508735443
945.0,1.3819913169047051
946.0,1.3378714437493613
947.0,1.3149524706239388
948.0,1.32283785854503
949.0,1.2765578717786359
950.0,1.2039933554633928
951.0,1.2202868515230345
952.0,1.2204917041913887
953.0,1.2449497981846498
954.0,1.2607934009979587
955.0,1.2286578042726135
956.0,1.2204917041913883
957.0,1.220614599290046
958.0,1.2206145992900463
959.0,1.2041594578792296
960.0,1.1958260743101399
961.0,1.1521718621802914
962.0,1.1445523142259597
963.0,1.1090536506409416
964.0,1.135385397122933
965.0,1.1441590798486023
966.0,1.161851969916994
967.0,1.1267652816802618
968.0,1.1874342087037917
969.0,1.187055179846329
970.0,1.1700854669638454
971.0,1.1528659939472587
972.0,1.1617228585166084
973.0,1.144377560073597
974.0,1.1441590798486023
975.0,1.1872657663724664
976.0,1.1702991070662232
977.0,1.1779218989389746
978.0,1.2039933554633928
979.0,1.1872657663724662
980.0,1.1867602959317443
981.0,1.195784261478633
982.0,1.2367699866992246
983.0,1.2191800523302536
984.0,1.1943198901466892
985.0,1.210413152605341
986.0,1.2
987.0,1.224744871391589
988.0,1.2349493916756267
989.0,1.2186467905016614
990.0,1.2180311982868088
991.0,1.232882800593795
992.0,1.2247448713915887
993.0,1.2430205147140576
994.0,1.219631091765047
995.0,1.2439855304624732
996.0,1.1956588142108098
997.0,1.1683749398202616
998.0,1.1584040745784696
999.0,1.1661903789690595
1000.0,1.1677328461596
1001.0,1.1341957503006257
1002.0,1.1224972160321818
1003.0,1.1144056711987786
1004.0,1.1392541419718436
1005.0,1.1791522378386934
1006.0,1.1534296684236967
1007.0,1.142103322821539
1008.0,1.1508257904652641
1009.0,1.14455231422596
1010.0,1.1772425408555371
1011.0,1.2253978945632313
1012.0,1.2288205727444508
1013.0,1.2593252161375954
1014.0,1.2672410978184068
1015.0,1.2655433615645095
1016.0,1.2478381305281538
1017.0,1.2459534501738014
1018.0,1.2419339757008014
1019.0,1.1964948808916818
1020.0,1.1625833303466895
1021.0,1.2257242756835645
1022.0,1.2397983707038815
1023.0,1.1464728518373208
1024.0,1.1346805717910216
1025.0,1.116915395184434
1026.0,1.1288932633336066
1027.0,1.0322790320451152
1028.0,1.0361467077590893
1029.0,1.026450193628507
1030.0,0.9765244492586961
1031.0,0.9937303457175898
1032.0,0.9733961166965897
1033.0,0.9687104830649863
1034.0,0.9326842981416593
1035.0,0.9372299611087983
1036.0,0.9467840302835703
1037.0,0.9467840302835703
1038.0,0.9000000000000004
1039.0,0.9065870063044144
1040.0,0.9130169768410665
1041.0,0.9390953093270146
1042.0,0.9558242516278818
1043.0,0.9127431182978049
1044.0,0.9659710140578757
1045.0,0.9927738916792683
1046.0,0.9787236586493663
1047.0,0.9826494797230595
1048.0,0.9555626614722871
1049.0,0.9555626614722871
1050.0,0.9666436778875658
1051.0,0.9386692708297207
1052.0,0.9380831519646862
1053.0,0.9228217596047465
1054.0,0.9240670971309386
1055.0,0.8784076502399104
1056.0,0.8751571287488891
1057.0,0.856679636737094
1058.0,0.8566796367370941
1059.0,0.8799999999999999
1060.0,0.8831760866327848
1061.0,0.8910106621135345
1062.0,0.9240670971309383
1063.0,0.8761278445523806
1064.0,0.8797158632194825
1065.0,0.8761278445523806
1066.0,0.8529947244854451
1067.0,0.8529947244854451
1068.0,0.8646386528486917
1069.0,0.8682741502543995
1070.0,0.8797158632194825
1071.0,0.8608716512930367
1072.0,0.8646386528486917
1073.0,0.9127431182978052
1074.0,0.8645808232895287
1075.0,0.8863407922464134
1076.0,0.8905616205518858
1077.0,0.9086253353280436
1078.0,0.8634813257969162
1079.0,0.8705745229444748
1080.0,0.8774964387392125
1081.0,0.9035485598461217
1082.0,0.8972736483370055
1083.0,0.9214662229295225
1084.0,0.9156418513807678
1085.0,0.9162968951164244
1086.0,0.9591663046625439
1087.0,0.964313227120732
1088.0,0.9326842981416597
1089.0,0.916515138991168
1090.0,0.9313968005098582
1091.0,0.9254188241007423
1092.0,0.9254188241007423
1093.0,0.8908422980528035
1094.0,0.8860586888011425
1095.0,0.8842510955605313
1096.0,0.9192932067626738
1097.0,0.8954886933959579
1098.0,0.8908422980528035
1099.0,0.8860586888011428
1100.0,0.8860586888011428
1101.0,0.8565045242145541
1102.0,0.8565045242145541
1103.0,0.8565045242145541
1104.0,0.8631917515824631
1105.0,0.8581375181169977
1106.0,0.8697125962063564
1107.0,0.8475848040166836
1108.0,0.8538735269347566
1109.0,0.8659676668328908
1110.0,0.8774394566008531
1111.0,0.8659676668328908
1112.0,0.848528137423857
1113.0,0.8061637550770939
1114.0,0.7874007874011811
1115.0,0.7936623967405793
1116.0,0.8061637550770939
1117.0,0.7680494775728974
1118.0,0.7745966692414834
1119.0,0.7936623967405793
1120.0,0.8184741901856164
1121.0,0.8306021911842038
1122.0,0.8179853299418028
1123.0,0.830602191184204
1124.0,0.8170067319184096
1125.0,0.82915619758885
1126.0,0.8411301920630361
1127.0,0.8811356308764281
1128.0,0.8811356308764281
1129.0,0.8708616422830897
1130.0,0.8811356308764279
1131.0,0.9192932067626738
1132.0,0.9086253353280437
1133.0,0.9539392014169461
1134.0,0.9086253353280437
1135.0,0.9195651146058116
1136.0,0.9343982020530652
1137.0,0.9350935782048765
1138.0,0.9450396817065413
1139.0,0.947575854483429
1140.0,0.9433981132056609
1141.0,0.9433981132056609
1142.0,0.9410632284814872
1143.0,0.9410632284814872
1144.0,1.0001999800039987
1145.0,1.0187737727287647
1146.0,1.0297572529484798
1147.0,1.0170545708072893
1148.0,0.9971960689854324
1149.0,1.0127191120937726
1150.0,1.0127191120937726
1151.0,1.0127191120937726
1152.0,0.9937303457175888
1153.0,0.9733961166965885
1154.0,0.9901515035589247
1155.0,0.9836157786452994
1156.0,0.9733961166965884
1157.0,0.9562426470305535
1158.0,0.9697422337920522
1159.0,0.9450396817065412
1160.0,0.9450396817065413
1161.0,0.947575854483429
1162.0,0.9539392014169459
1163.0,0.955562661472287
1164.0,0.9593747964169161
1165.0,0.969742233792052
1166.0,0.978723658649366
1167.0,0.9989494481704272
1168.0,0.9724196624914572
1169.0,0.9989494481704271
1170.0,0.9989494481704271
1171.0,0.9989494481704272
1172.0,0.9684523736353796
1173.0,0.965971014057876
1174.0,0.965971014057876
1175.0,0.9562426470305534
1176.0,0.9350935782048765
1177.0,0.9243376006633073
1178.0,0.9343982020530652
1179.0,0.9171150418567994
1180.0,0.9350935782048767
1181.0,0.9492628719169411
