time,detectable crops lower
1800.0,78.31103765580332
1801.0,78.32474530809772
1802.0,78.3383797060625
1803.0,78.3383797060625
1804.0,78.36005940629
1805.0,78.39560827904701
1806.0,78.42332117596519
1807.0,78.43522139791213
1808.0,78.44317560361691
1809.0,78.46909550875789
1810.0,78.48507213982131
1811.0,78.47920641168476
1812.0,78.48528989931037
1813.0,78.50130969397802
1814.0,78.5113990036916
1815.0,78.56965071077873
1816.0,78.58581175414034
1817.0,78.58581175414034
1818.0,78.59822386772912
1819.0,78.61444308792719
1820.0,78.61072714429669
1821.0,78.6113990036916
1822.0,78.6340194599264
1823.0,78.65032804250616
1824.0,78.65916673554858
1825.0,78.66362506347377
1826.0,78.73780924296976
1827.0,78.74362506347379
1828.0,78.74362506347379
1829.0,78.75887141323842
1830.0,78.78535999300843
1831.0,78.78806584731613
1832.0,78.80269913544963
1833.0,78.80941471652348
1834.0,78.83878742249942
1835.0,78.84754533055685
1836.0,78.8870168562023
1837.0,78.90067733653235
1838.0,78.90067733653235
1839.0,78.90067733653235
1840.0,78.89560827904702
1841.0,78.90647240992959
1842.0,78.91635052764369
1843.0,78.93322523830973
1844.0,78.95211774203095
1845.0,78.98003984079554
1846.0,79.01204632609286
1847.0,79.01710662391469
1848.0,79.0332779626533
1849.0,79.04837351750952
1850.0,79.055510993132
1851.0,79.0678590222894
1852.0,79.0935101711035
1853.0,79.10674408376399
1854.0,79.11402745729744
1855.0,79.12269913544962
1856.0,79.15672075084245
1857.0,79.162143312876
1858.0,79.22179314894254
1859.0,79.24278961971895
1860.0,79.24278961971895
1861.0,79.24634595140151
1862.0,79.23801626341377
1863.0,79.23801626341377
1864.0,79.28901207345298
1865.0,79.30261545315321
1866.0,79.30261545315321
1867.0,79.30261545315321
1868.0,79.30261545315321
1869.0,79.3395600193583
1870.0,79.3395600193583
1871.0,79.34925005624156
1872.0,79.35670766860738
1873.0,79.35848628399762
1874.0,79.37605732516782
1875.0,79.41343059333704
1876.0,79.41343059333704
1877.0,79.41343059333704
1878.0,79.4551019910848
1879.0,79.4551019910848
1880.0,79.47904391574673
1881.0,79.48308245542063
1882.0,79.5310901188359
1883.0,79.5310901188359
1884.0,79.57129534918971
1885.0,79.58743526940071
1886.0,79.6240578781501
1887.0,79.63829003259441
1888.0,79.64651027949188
1889.0,79.65877278732907
1890.0,79.65877278732907
1891.0,79.67157339434567
1892.0,79.68190417092855
1893.0,79.68190417092855
1894.0,79.68190417092855
1895.0,79.68190417092855
1896.0,79.71668118858241
1897.0,79.74150928349464
1898.0,79.75233990714513
1899.0,79.8064226610236
1900.0,79.8064226610236
1901.0,79.8064226610236
1902.0,79.82302511606122
1903.0,79.82956655119737
1904.0,79.82956655119737
1905.0,79.83210306065031
1906.0,79.83210306065031
1907.0,79.8735265087135
1908.0,79.8735265087135
1909.0,79.88216208834606
1910.0,79.88216208834606
1911.0,79.9252873939568
1912.0,79.95689894046635
1913.0,79.98307632013703
1914.0,79.99795960848955
1915.0,79.99859490573216
1916.0,80.01351449609805
1917.0,80.02711897151987
1918.0,80.03802483719635
1919.0,80.03802483719635
1920.0,80.05098787942013
1921.0,80.0823523040219
1922.0,80.11046108735671
1923.0,80.11533010327207
1924.0,80.11533010327207
1925.0,80.13046108735672
1926.0,80.13046108735672
1927.0,80.13046108735672
1928.0,80.13046108735672
1929.0,80.16617676465242
1930.0,80.16617676465242
1931.0,80.16617676465242
1932.0,80.1731388737169
1933.0,80.18424053314006
1934.0,80.22922366487539
1935.0,80.22922366487539
1936.0,80.22922366487539
1937.0,80.22922366487539
1938.0,80.22922366487539
1939.0,80.23625404060164
1940.0,80.25017490026647
1941.0,80.26449899804757
1942.0,80.26449899804757
1943.0,80.29021649967754
1944.0,80.31496130046415
1945.0,80.34501289991397
1946.0,80.40360959063347
1947.0,80.42343096813454
1948.0,80.42343096813454
1949.0,80.42343096813454
1950.0,80.48232421182163
1951.0,80.48909946283302
1952.0,80.51740194905081
1953.0,80.54020747334494
1954.0,80.56381894028058
1955.0,80.56528239168343
1956.0,80.56471303850537
1957.0,80.60453629171248
1958.0,80.60453629171248
1959.0,80.6081887454082
1960.0,80.61187019603649
1961.0,80.63834053462918
1962.0,80.6848048946999
1963.0,80.6848048946999
1964.0,80.71691765633776
1965.0,80.71691765633776
1966.0,80.73496097830622
1967.0,80.73496097830622
1968.0,80.74062244682989
1969.0,80.74062244682989
1970.0,80.74062244682989
1971.0,80.74453629171246
1972.0,80.74453629171246
1973.0,80.74453629171246
1974.0,80.74847850051353
1975.0,80.7483164085207
1976.0,80.75644758467506
1977.0,80.77079551992273
1978.0,80.78310016642892
1979.0,80.83050832555963
1980.0,80.83050832555963
1981.0,80.8698440773713
1982.0,80.8698440773713
1983.0,80.8698440773713
1984.0,80.89063545872997
1985.0,80.88647738137651
1986.0,80.90106040794853
1987.0,80.92415116516308
1988.0,80.93688897079903
1989.0,80.97254745213226
1990.0,80.97254745213226
1991.0,80.9979171185828
1992.0,81.00230824615389
1993.0,81.02572065758037
1994.0,81.03673707346046
1995.0,81.03673707346046
1996.0,81.0644719332835
1997.0,81.0835846718617
1998.0,81.09895844633688
1999.0,81.09939712717834
2000.0,81.09939712717834
2001.0,81.11650127511207
2002.0,81.13155233434813
2003.0,81.13155233434813
2004.0,81.14662957826124
2005.0,81.13881511475604
2006.0,81.163403691402
2007.0,81.2027242642012
2008.0,81.2290521769134
2009.0,81.24297389231138
2010.0,81.25490913896736
2011.0,81.27233944625871
2012.0,81.27233944625871
2013.0,81.27233944625871
2014.0,81.27731883457881
2015.0,81.27731883457881
2016.0,81.27731883457881
2017.0,81.28024896908563
2018.0,81.28113885061913
2019.0,81.29640629284413
2020.0,81.3098037229881
2021.0,81.31496130046415
2022.0,81.36049795103271
2023.0,81.39271952039492
2024.0,81.39271952039492
2025.0,81.4
2026.0,81.4
2027.0,81.40730284111105
2028.0,81.42295924553481
2029.0,81.42295924553481
2030.0,81.42821908038279
2031.0,81.45226567153105
2032.0,81.47749019865093
2033.0,81.55017932828679
2034.0,81.55763771944825
2035.0,81.56753215233951
2036.0,81.56753215233951
2037.0,81.57089106855379
2038.0,81.57637454338948
2039.0,81.57637454338948
2040.0,81.57637454338948
2041.0,81.57637454338948
2042.0,81.57637454338948
2043.0,81.596555867862
2044.0,81.596555867862
2045.0,81.59578802313932
2046.0,81.60416847668729
2047.0,81.61754229586559
2048.0,81.6419837093009
2049.0,81.66382198408793
2050.0,81.66382198408793
2051.0,81.66329279609438
2052.0,81.66072770577502
2053.0,81.66818498903162
2054.0,81.66818498903162
2055.0,81.66818498903162
2056.0,81.65485868653334
2057.0,81.6731388737169
2058.0,81.6731388737169
2059.0,81.68527034738288
2060.0,81.68527034738288
2061.0,81.70135821448011
2062.0,81.72988659926389
2063.0,81.8037074270202
2064.0,81.82020747334494
2065.0,81.88647738137651
2066.0,81.89690328374756
2067.0,81.89708162700838
2068.0,81.89723219635712
2069.0,81.93688897079903
2070.0,81.93688897079903
2071.0,81.94743843999892
2072.0,81.9600829882663
2073.0,81.96445339883657
2074.0,81.97506476727406
2075.0,81.97979339283951
2076.0,81.97979339283951
2077.0,81.99909099445156
2078.0,82.01187019603648
2079.0,82.01187019603648
2080.0,82.03295121217943
2081.0,82.03793432510462
2082.0,82.03793432510462
2083.0,82.03793432510462
2084.0,82.04047424999104
2085.0,82.06212417650782
2086.0,82.07149199856582
2087.0,82.07149199856582
2088.0,82.0823874176711
2089.0,82.14412184157122
2090.0,82.14412184157122
2091.0,82.14475440127391
2092.0,82.14475440127391
2093.0,82.15368942271073
2094.0,82.15368942271073
2095.0,82.15368942271073
2096.0,82.15923717339221
2097.0,82.15923717339221
2098.0,82.16617676465242
2099.0,82.16617676465242
2100.0,82.17806622834084
2101.0,82.19621546529866
2102.0,82.19621546529866
2103.0,82.21561023402529
2104.0,82.22359475587986
2105.0,82.22359475587986
2106.0,82.23070847042405
2107.0,82.22349818377195
2108.0,82.24603644567242
2109.0,82.24603644567242
2110.0,82.27374887618817
2111.0,82.27374887618817
2112.0,82.27374887618817
2113.0,82.28615141802702
2114.0,82.27907984117508
2115.0,82.2814462415086
2116.0,82.2867526013847
2117.0,82.3076075075377
2118.0,82.3400611001765
2119.0,82.35236364978097
2120.0,82.34369835129317
2121.0,82.34369835129317
2122.0,82.35935226918575
2123.0,82.35935226918575
2124.0,82.3709818789561
2125.0,82.3709818789561
2126.0,82.3709818789561
2127.0,82.3709818789561
2128.0,82.3709818789561
2129.0,82.39227785309866
2130.0,82.41770844332981
2131.0,82.42944222222272
2132.0,82.42944222222272
2133.0,82.42499241658822
2134.0,82.44248547248218
2135.0,82.44996975815671
2136.0,82.44996975815671
2137.0,82.44996975815671
2138.0,82.4779761230848
2139.0,82.50606864385784
2140.0,82.50606864385784
2141.0,82.5240667213641
2142.0,82.5240667213641
2143.0,82.54413616169384
2144.0,82.53979675216561
2145.0,82.53754624958327
2146.0,82.53754624958327
2147.0,82.5353463215307
2148.0,82.5353463215307
2149.0,82.5353463215307
2150.0,82.54733877349457
2151.0,82.54733877349457
2152.0,82.545204343265
2153.0,82.55113466741668
2154.0,82.5712577044085
2155.0,82.59343869199623
2156.0,82.6035496572648
2157.0,82.6319094591954
2158.0,82.6319094591954
2159.0,82.6319094591954
2160.0,82.6319094591954
2161.0,82.66238924174858
2162.0,82.72772964913372
2163.0,82.72772964913372
2164.0,82.72772964913372
2165.0,82.72772964913372
2166.0,82.740203256231
2167.0,82.740203256231
2168.0,82.740203256231
2169.0,82.740203256231
2170.0,82.75479949646717
2171.0,82.79388137118558
2172.0,82.82063398792849
2173.0,82.82289881664673
2174.0,82.82289881664673
2175.0,82.82289881664673
2176.0,82.82289881664673
2177.0,82.83744443056597
2178.0,82.8438382379664
2179.0,82.84617496233807
2180.0,82.84617496233807
2181.0,82.89619001188622
2182.0,82.89654518770226
2183.0,82.89654518770226
2184.0,82.90510469979183
2185.0,82.90510469979183
2186.0,82.91164313264132
2187.0,82.91164313264132
2188.0,82.93090824744014
2189.0,82.93090824744014
2190.0,82.94567675771205
2191.0,82.94567675771205
2192.0,82.94567675771205
2193.0,82.95638170675316
2194.0,82.95638170675316
2195.0,82.95638170675316
2196.0,82.97938528461835
2197.0,82.99833703957263
2198.0,83.02349920210034
2199.0,83.08072469204747
2200.0,83.08072469204747
2201.0,83.08072469204747
2202.0,83.09418569421861
2203.0,83.09418569421861
2204.0,83.09418569421861
2205.0,83.09742336485039
2206.0,83.10836110164823
2207.0,83.1090227320013
2208.0,83.11383107568182
2209.0,83.11383107568182
2210.0,83.11383107568182
2211.0,83.11866548058953
2212.0,83.12968173524563
2213.0,83.1325108918625
2214.0,83.14151662911515
2215.0,83.13914293209851
2216.0,83.16251598468087
2217.0,83.19621546529866
2218.0,83.19621546529866
2219.0,83.21561023402529
2220.0,83.21561023402529
2221.0,83.21561023402529
2222.0,83.21561023402529
2223.0,83.21561023402529
2224.0,83.21561023402529
2225.0,83.23388014974918
2226.0,83.25223302329147
2227.0,83.25223302329147
2228.0,83.259382755246
2229.0,83.25628478468427
2230.0,83.25528915901873
2231.0,83.25528915901873
2232.0,83.25025510868169
2233.0,83.27385632630394
2234.0,83.27090824744015
2235.0,83.27208802034919
2236.0,83.27533826189432
2237.0,83.29286234144588
2238.0,83.29286234144588
2239.0,83.29411757667049
2240.0,83.3366949921507
2241.0,83.35433865550323
2242.0,83.35433865550323
2243.0,83.35433865550323
2244.0,83.35433865550323
2245.0,83.37610810930464
2246.0,83.38767473430947
2247.0,83.39516632831783
2248.0,83.39516632831783
2249.0,83.39516632831783
2250.0,83.39516632831783
2251.0,83.40612627870314
2252.0,83.46307473914148
2253.0,83.46307473914148
2254.0,83.48096518804805
2255.0,83.47426566420154
2256.0,83.4957805127124
2257.0,83.53378997576144
2258.0,83.55388014974918
2259.0,83.55388014974918
2260.0,83.56370511603754
2261.0,83.56370511603754
2262.0,83.56370511603754
2263.0,83.56370511603754
2264.0,83.56370511603754
2265.0,83.56121164970175
2266.0,83.56121164970175
2267.0,83.56121164970175
2268.0,83.57107814809069
2269.0,83.57107814809069
2270.0,83.59742336485039
2271.0,83.62660282759552
2272.0,83.62660282759552
2273.0,83.62660282759552
2274.0,83.64071873886915
2275.0,83.64071873886915
2276.0,83.64869627307021
2277.0,83.66696596762885
2278.0,83.68321093725496
2279.0,83.68321093725496
2280.0,83.68321093725496
2281.0,83.68321093725496
2282.0,83.68321093725496
2283.0,83.69124501543862
2284.0,83.69124501543862
2285.0,83.69124501543862
2286.0,83.69124501543862
2287.0,83.69124501543862
2288.0,83.69124501543862
2289.0,83.69724358002583
2290.0,83.70737725090666
2291.0,83.70737725090666
2292.0,83.73194884515438
2293.0,83.76072469204748
2294.0,83.76072469204748
2295.0,83.77506476727407
2296.0,83.77506476727407
2297.0,83.77286241667657
2298.0,83.78310016642892
2299.0,83.78310016642892
2300.0,83.80570584262811
2301.0,83.82843386439635
2302.0,83.82843386439635
2303.0,83.82843386439635
2304.0,83.84290543999809
2305.0,83.87191946933221
2306.0,83.87191946933221
2307.0,83.8823815395166
2308.0,83.93038463076307
2309.0,83.95130225998761
2310.0,83.95130225998761
2311.0,83.95130225998761
2312.0,83.95130225998761
2313.0,83.97462800607487
2314.0,83.97462800607487
2315.0,83.97462800607487
2316.0,83.98522112891759
2317.0,83.98522112891759
2318.0,83.98522112891759
2319.0,84.00416847668728
2320.0,84.02733337979743
2321.0,84.02733337979743
2322.0,84.02733337979743
2323.0,84.02733337979743
2324.0,84.02733337979743
2325.0,84.0275476006537
2326.0,84.0275476006537
2327.0,84.04867173266675
2328.0,84.06774686337785
2329.0,84.08292976815287
2330.0,84.0874170158794
2331.0,84.08984342635858
2332.0,84.0964731147098
2333.0,84.0964731147098
2334.0,84.0964731147098
2335.0,84.09316493950644
2336.0,84.09316493950644
2337.0,84.09316493950644
2338.0,84.09572803420039
2339.0,84.09418569421861
2340.0,84.10154663835982
2341.0,84.10154663835982
2342.0,84.1104226988324
2343.0,84.11725850678197
2344.0,84.11383107568182
2345.0,84.11383107568182
2346.0,84.11661308738984
2347.0,84.11661308738984
2348.0,84.12352586390536
2349.0,84.12352586390536
2350.0,84.1325108918625
2351.0,84.1325108918625
2352.0,84.1456179878881
2353.0,84.1456179878881
2354.0,84.1456179878881
2355.0,84.1456179878881
2356.0,84.1456179878881
2357.0,84.1456179878881
2358.0,84.16080088720949
2359.0,84.16080088720949
2360.0,84.18836110164824
2361.0,84.18836110164824
2362.0,84.18836110164824
2363.0,84.20980372298808
2364.0,84.20980372298808
2365.0,84.20980372298808
2366.0,84.20980372298808
2367.0,84.20980372298808
2368.0,84.22179414628462
2369.0,84.22179414628462
2370.0,84.22179414628462
2371.0,84.22154028464854
2372.0,84.23893015890533
2373.0,84.29847131579291
2374.0,84.29847131579291
2375.0,84.29847131579291
2376.0,84.31289777289564
2377.0,84.31289777289564
2378.0,84.31289777289564
2379.0,84.31289777289564
2380.0,84.31808285313939
2381.0,84.33566310007242
2382.0,84.33566310007242
2383.0,84.35741270125412
2384.0,84.35741270125412
2385.0,84.36996900836368
2386.0,84.36996900836368
2387.0,84.3897205049811
2388.0,84.40329304805026
2389.0,84.42311303848636
2390.0,84.43673707346046
2391.0,84.43673707346046
2392.0,84.43673707346046
2393.0,84.454544766622
2394.0,84.454544766622
2395.0,84.454544766622
2396.0,84.47864319842489
2397.0,84.49443838196602
2398.0,84.49443838196602
2399.0,84.49443838196602
2400.0,84.49772496615648
2401.0,84.49772496615648
2402.0,84.49772496615648
2403.0,84.49772496615648
2404.0,84.49772496615648
2405.0,84.49772496615648
2406.0,84.49772496615648
2407.0,84.49772496615648
2408.0,84.5524901471463
2409.0,84.55789962306547
2410.0,84.57560871165411
2411.0,84.57560871165411
2412.0,84.58950839348086
2413.0,84.58950839348086
2414.0,84.59297587221455
2415.0,84.60482497707764
2416.0,84.64954834075589
2417.0,84.64678305542269
2418.0,84.66501311649235
2419.0,84.67907571998882
2420.0,84.67907571998882
2421.0,84.67907571998882
2422.0,84.67907571998882
2423.0,84.67907571998882
2424.0,84.6805660713246
2425.0,84.6805660713246
2426.0,84.6805660713246
2427.0,84.6805660713246
2428.0,84.6805660713246
2429.0,84.69676580462391
2430.0,84.69676580462391
2431.0,84.71509726703059
2432.0,84.71509726703059
2433.0,84.71509726703059
2434.0,84.71509726703059
2435.0,84.71509726703059
2436.0,84.71509726703059
2437.0,84.71509726703059
2438.0,84.71454094551218
2439.0,84.71454094551218
2440.0,84.7224115110467
2441.0,84.7224115110467
2442.0,84.72820788382394
2443.0,84.78351709157191
2444.0,84.78351709157191
2445.0,84.78351709157191
2446.0,84.78351709157191
2447.0,84.78351709157191
2448.0,84.83166696165193
2449.0,84.83166696165193
2450.0,84.82268575193059
2451.0,84.82393847490363
2452.0,84.82393847490363
2453.0,84.84006315831463
2454.0,84.84006315831463
2455.0,84.8583792238858
2456.0,84.88731088937932
2457.0,84.88731088937932
2458.0,84.88731088937932
2459.0,84.88731088937932
2460.0,84.88731088937932
2461.0,84.90815046731197
2462.0,84.91212072758286
2463.0,84.91212072758286
2464.0,84.91401222083326
2465.0,84.91401222083326
2466.0,84.91401222083326
2467.0,84.9264675609837
2468.0,84.9264675609837
2469.0,84.95342228547767
2470.0,84.95342228547767
2471.0,84.95342228547767
2472.0,84.95543377372866
2473.0,84.96798989900063
2474.0,84.96798989900063
2475.0,84.97425610445643
2476.0,84.97425610445643
2477.0,84.97844563193908
2478.0,84.97844563193908
2479.0,84.99526551740269
2480.0,84.99526551740269
2481.0,84.99526551740269
2482.0,84.99526551740269
2483.0,85.03955604620454
2484.0,85.03955604620454
2485.0,85.03955604620454
2486.0,85.05436776716597
2487.0,85.05440077709272
2488.0,85.07136383298524
2489.0,85.09047671898952
2490.0,85.1053844271245
2491.0,85.15444773799288
2492.0,85.15444773799288
2493.0,85.15444773799288
2494.0,85.15444773799288
2495.0,85.16091693398378
2496.0,85.16091693398378
2497.0,85.16091693398378
2498.0,85.16091693398378
2499.0,85.16091693398378
2500.0,85.16091693398378
2501.0,85.16091693398378
2502.0,85.16314999174979
2503.0,85.18245266690565
2504.0,85.18245266690565
2505.0,85.18472578010612
2506.0,85.18472578010612
2507.0,85.18472578010612
2508.0,85.18472578010612
2509.0,85.21065036492266
2510.0,85.2343289251702
2511.0,85.2343289251702
2512.0,85.2343289251702
2513.0,85.24307793522279
2514.0,85.24307793522279
2515.0,85.26254887545676
2516.0,85.28420790842203
2517.0,85.28420790842203
2518.0,85.29516380524514
2519.0,85.29997858677287
2520.0,85.29997858677287
2521.0,85.29997858677287
2522.0,85.3174256038107
2523.0,85.3174256038107
2524.0,85.34167412045916
2525.0,85.34167412045916
2526.0,85.34167412045916
2527.0,85.34167412045916
2528.0,85.34167412045916
2529.0,85.38323388556205
2530.0,85.38323388556205
2531.0,85.38323388556205
2532.0,85.43118493522516
2533.0,85.44017391633119
2534.0,85.46006535994248
2535.0,85.47781711408199
2536.0,85.49560386498939
2537.0,85.49560386498939
2538.0,85.51780754461191
2539.0,85.51780754461191
2540.0,85.51780754461191
2541.0,85.51780754461191
2542.0,85.51780754461191
