Time,Healthy,Undetectable,Detectable
0,97,3,0
1,97,3,0
2,97,3,0
3,97,3,0
4,97,3,0
5,97,3,0
6,97,3,0
7,97,3,0
8,97,3,0
9,97,3,0
10,97,3,0
11,96,4,0
12,96,4,0
13,96,4,0
14,96,3,1
15,96,3,1
16,96,3,1
17,96,3,1
18,96,3,1
19,96,3,1
20,96,3,1
21,96,3,1
22,96,3,1
23,96,3,1
24,96,3,1
25,96,3,1
26,96,3,1
27,96,3,1
28,96,3,1
29,96,3,1
30,96,3,1
31,96,3,1
32,96,3,1
33,96,3,1
34,96,3,1
35,96,3,1
36,96,3,1
37,96,3,1
38,96,3,1
39,96,3,1
40,96,3,1
41,96,3,1
42,96,3,1
43,96,3,1
44,96,3,1
45,96,3,1
46,96,3,1
47,96,3,1
48,96,3,1
49,96,3,1
50,96,3,1
51,96,3,1
52,96,3,1
53,96,3,1
54,96,3,1
55,96,3,1
56,95,4,1
57,95,4,1
58,95,4,1
59,95,4,1
60,95,4,1
61,95,4,1
62,95,4,1
63,95,4,1
64,95,4,1
65,95,4,1
66,95,4,1
67,94,5,1
68,94,5,1
69,94,5,1
70,94,5,1
71,94,5,1
72,94,5,1
73,94,5,1
74,94,5,1
75,94,5,1
76,94,5,1
77,94,5,1
78,94,5,1
79,94,5,1
80,94,5,1
81,94,5,1
82,94,5,1
83,93,6,1
84,93,6,1
85,93,6,1
86,93,6,1
87,93,6,1
88,93,6,1
89,93,6,1
90,93,6,1
91,93,6,1
92,92,7,1
93,92,7,1
94,92,7,1
95,92,7,1
96,92,7,1
97,92,7,1
98,92,7,1
99,91,8,1
100,91,8,1
101,91,8,1
102,91,8,1
103,91,8,1
104,91,8,1
105,91,8,1
106,90,9,1
107,90,9,1
108,90,9,1
109,90,9,1
110,90,9,1
111,90,9,1
112,90,9,1
113,90,9,1
114,90,9,1
115,90,8,2
116,90,8,2
117,90,8,2
118,89,9,2
119,89,9,2
120,89,9,2
121,89,9,2
122,88,10,2
123,88,10,2
124,88,10,2
125,88,10,2
126,88,10,2
127,88,10,2
128,88,10,2
129,88,10,2
130,88,10,2
131,88,10,2
132,88,10,2
133,88,10,2
134,88,10,2
135,88,10,2
136,88,9,3
137,88,9,3
138,87,10,3
139,87,10,3
140,87,10,3
141,87,10,3
142,87,10,3
143,87,10,3
144,87,10,3
145,87,10,3
146,87,10,3
147,87,10,3
148,87,10,3
149,86,11,3
150,86,11,3
151,86,11,3
152,86,11,3
153,86,11,3
154,86,11,3
155,86,11,3
156,86,11,3
157,86,11,3
158,86,10,4
159,86,10,4
160,86,10,4
161,86,10,4
162,86,10,4
163,86,10,4
164,86,10,4
165,86,10,4
166,86,10,4
167,86,10,4
168,86,10,4
169,86,10,4
170,86,10,4
171,86,10,4
172,86,10,4
173,86,10,4
174,86,10,4
175,86,10,4
176,86,10,4
177,86,10,4
178,86,9,5
179,86,9,5
180,86,9,5
181,86,9,5
182,86,9,5
183,85,10,5
184,85,10,5
185,85,10,5
186,85,10,5
187,85,10,5
188,85,10,5
189,85,10,5
190,85,10,5
191,85,10,5
192,85,10,5
193,85,10,5
194,85,10,5
195,85,10,5
196,85,10,5
197,85,10,5
198,85,10,5
199,85,10,5
200,84,11,5
201,84,11,5
202,84,11,5
203,84,11,5
204,83,12,5
205,83,12,5
206,82,13,5
207,82,12,6
208,82,12,6
209,82,12,6
210,82,12,6
211,82,12,6
212,82,12,6
213,82,12,6
214,82,12,6
215,82,12,6
216,82,12,6
217,82,12,6
218,82,12,6
219,82,12,6
220,82,12,6
221,82,12,6
222,82,12,6
223,82,12,6
224,82,12,6
225,81,13,6
226,81,13,6
227,80,14,6
228,80,14,6
229,80,14,6
230,80,14,6
231,80,14,6
232,80,14,6
233,80,14,6
234,80,14,6
235,80,14,6
236,80,14,6
237,80,14,6
238,80,14,6
239,80,14,6
240,80,14,6
241,80,14,6
242,80,14,6
243,80,14,6
244,79,15,6
245,79,15,6
246,78,16,6
247,78,16,6
248,78,16,6
249,78,16,6
250,78,16,6
251,78,16,6
252,77,17,6
253,77,17,6
254,77,17,6
255,77,17,6
256,77,17,6
257,77,17,6
258,77,17,6
259,77,17,6
260,77,17,6
261,77,17,6
262,77,17,6
263,77,17,6
264,77,17,6
265,77,17,6
266,77,17,6
267,77,17,6
268,77,17,6
269,77,16,7
270,77,16,7
271,77,16,7
272,77,16,7
273,77,16,7
274,77,16,7
275,77,16,7
276,77,16,7
277,77,16,7
278,77,16,7
279,77,16,7
280,77,16,7
281,77,16,7
282,77,16,7
283,77,16,7
284,77,16,7
285,76,17,7
286,76,16,8
287,76,16,8
288,76,16,8
289,76,16,8
290,76,16,8
291,76,16,8
292,76,16,8
293,76,16,8
294,76,16,8
295,76,16,8
296,76,16,8
297,76,16,8
298,76,16,8
299,76,15,9
300,76,15,9
301,76,15,9
302,76,15,9
303,76,14,10
304,76,14,10
305,76,14,10
306,76,14,10
307,76,14,10
308,75,15,10
309,75,15,10
310,75,15,10
311,75,15,10
312,75,15,10
313,75,15,10
314,75,15,10
315,74,16,10
316,74,16,10
317,74,16,10
318,74,16,10
319,74,16,10
320,74,16,10
321,74,16,10
322,74,16,10
323,74,16,10
324,74,16,10
325,74,16,10
326,74,16,10
327,74,16,10
328,74,15,11
329,74,15,11
330,74,15,11
331,74,15,11
332,74,15,11
333,74,15,11
334,74,15,11
335,74,15,11
336,74,15,11
337,74,15,11
338,73,16,11
339,73,16,11
340,73,16,11
341,73,16,11
342,73,16,11
343,73,16,11
344,73,16,11
345,73,16,11
346,73,16,11
347,73,16,11
348,72,17,11
349,72,17,11
350,72,17,11
351,72,17,11
352,72,17,11
353,72,17,11
354,72,17,11
355,72,17,11
356,72,17,11
357,72,17,11
358,72,17,11
359,72,17,11
360,71,18,11
361,71,18,11
362,71,18,11
363,71,18,11
364,71,18,11
365,71,18,11
366,71,18,11
367,71,18,11
368,71,18,11
369,71,18,11
370,69,19,12
371,69,19,12
372,69,19,12
373,69,18,13
374,69,18,13
375,69,18,13
376,69,18,13
377,69,18,13
378,69,18,13
379,69,18,13
380,69,18,13
381,69,18,13
382,69,18,13
383,69,18,13
384,69,18,13
385,69,18,13
386,69,18,13
387,69,18,13
388,68,19,13
389,67,20,13
390,66,21,13
391,65,22,13
392,65,22,13
393,65,22,13
394,65,22,13
395,65,22,13
396,65,22,13
397,65,22,13
398,65,22,13
399,65,22,13
400,64,23,13
401,64,23,13
402,64,23,13
403,64,23,13
404,64,23,13
405,64,23,13
406,64,23,13
407,64,23,13
408,64,23,13
409,64,23,13
410,64,22,14
411,64,22,14
412,64,22,14
413,64,22,14
414,64,22,14
415,64,22,14
416,63,23,14
417,63,23,14
418,63,23,14
419,63,23,14
420,63,23,14
421,63,23,14
422,63,23,14
