0,99,1
0.01,99,1
0.02,99,1
0.03,99,1
0.04,99,1
0.05,99,1
0.06,99,1
0.07,99,1
0.08,99,1
0.09,99,1
0.1,99,1
0.11,99,1
0.12,99,1
0.13,99,1
0.14,99,1
0.15,99,1
0.16,99,1
0.17,99,1
0.18,99,1
0.19,99,1
0.2,99,1
0.21,99,1
0.22,99,1
0.23,99,1
0.24,99,1
0.25,99,1
0.26,99,1
0.27,99,1
0.28,99,1
0.29,99,1
0.3,99,1
0.31,99,1
0.32,99,1
0.33,99,1
0.34,99,1
0.35,99,1
0.36,99,1
0.37,99,1
0.38,99,1
0.39,99,1
0.4,99,1
0.41,99,1
0.42,99,1
0.43,99,1
0.44,99,1
0.45,99,1
0.46,99,1
0.47,99,1
0.48,99,1
0.49,99,1
0.5,99,1
0.51,99,1
0.52,99,1
0.53,99,1
0.54,99,1
0.55,99,1
0.56,99,1
0.57,99,1
0.58,99,1
0.59,99,1
0.6,99,1
0.61,99,1
0.62,99,1
0.63,99,1
0.64,99,1
0.65,99,1
0.66,99,1
0.67,99,1
0.68,99,1
0.69,99,1
0.7,99,1
0.71,99,1
0.72,99,1
0.73,99,1
0.74,99,1
0.75,99,1
0.76,99,1
0.77,99,1
0.78,99,1
0.79,99,1
0.8,99,1
0.81,99,1
0.82,99,1
0.83,99,1
0.84,99,1
0.85,99,1
0.86,99,1
0.87,99,1
0.88,99,1
0.89,99,1
0.9,99,1
0.91,99,1
0.92,99,1
0.93,99,1
0.94,99,1
0.95,99,1
0.96,99,1
0.97,99,1
0.98,99,1
0.99,99,1
1,99,1
1.01,99,1
1.02,99,1
1.03,99,1
1.04,99,1
1.05,99,1
1.06,99,1
1.07,99,1
1.08,99,1
1.09,99,1
1.1,99,1
1.11,99,1
1.12,99,1
1.13,99,1
1.14,99,1
1.15,99,1
1.16,99,1
1.17,99,1
1.18,99,1
1.19,99,1
1.2,99,1
1.21,99,1
1.22,99,1
1.23,99,1
1.24,99,1
1.25,99,1
1.26,99,1
1.27,99,1
1.28,99,1
1.29,99,1
1.3,99,1
1.31,99,1
1.32,99,1
1.33,99,1
1.34,99,1
1.35,99,1
1.36,99,1
1.37,99,1
1.38,99,1
1.39,99,1
1.4,99,1
1.41,99,1
1.42,99,1
1.43,99,1
1.44,99,1
1.45,99,1
1.46,99,1
1.47,99,1
1.48,99,1
1.49,99,1
1.5,99,1
1.51,99,1
1.52,99,1
1.53,99,1
1.54,99,1
1.55,99,1
1.56,99,1
1.57,99,1
1.58,99,1
1.59,99,1
1.6,99,1
1.61,99,1
1.62,99,1
1.63,99,1
1.64,99,1
1.65,99,1
1.66,99,1
1.67,99,1
1.68,99,1
1.69,99,1
1.7,99,1
1.71,99,1
1.72,99,1
1.73,99,1
1.74,99,1
1.75,99,1
1.76,99,1
1.77,99,1
1.78,99,1
1.79,99,1
1.8,99,1
1.81,99,1
1.82,99,1
1.83,99,1
1.84,99,1
1.85,99,1
1.86,99,1
1.87,99,1
1.88,99,1
1.89,99,1
1.9,99,1
1.91,99,1
1.92,99,1
1.93,99,1
1.94,99,1
1.95,99,1
1.96,99,1
1.97,99,1
1.98,99,1
1.99,99,1
2,99,1
2.01,99,1
2.02,99,1
2.03,99,1
2.04,99,1
2.05,99,1
2.06,99,1
2.07,99,1
2.08,99,1
2.09,99,1
2.1,99,1
2.11,99,1
2.12,99,1
2.13,99,1
2.14,99,1
2.15,99,1
2.16,99,1
2.17,99,1
2.18,99,1
2.19,99,1
2.2,99,1
2.21,99,1
2.22,99,1
2.23,99,1
2.24,99,1
2.25,99,1
2.26,99,1
2.27,99,1
2.28,99,1
2.29,99,1
2.3,99,1
2.31,99,1
2.32,99,1
2.33,99,1
2.34,99,1
2.35,99,1
2.36,99,1
2.37,99,1
2.38,99,1
2.39,99,1
2.4,99,1
2.41,99,1
2.42,99,1
2.43,99,1
2.44,99,1
2.45,99,1
2.46,99,1
2.47,99,1
2.48,99,1
2.49,99,1
2.5,99,1
2.51,99,1
2.52,99,1
2.53,99,1
2.54,99,1
2.55,99,1
2.56,99,1
2.57,99,1
2.58,99,1
2.59,99,1
2.6,99,1
2.61,99,1
2.62,99,1
2.63,99,1
2.64,99,1
2.65,99,1
2.66,99,1
2.67,99,1
2.68,99,1
2.69,99,1
2.7,99,1
2.71,99,1
2.72,99,1
2.73,99,1
2.74,99,1
2.75,99,1
2.76,99,1
2.77,99,1
2.78,99,1
2.79,99,1
2.8,99,1
2.81,99,1
2.82,99,1
2.83,99,1
2.84,99,1
2.85,99,1
2.86,99,1
2.87,99,1
2.88,99,1
2.89,99,1
2.9,99,1
2.91,99,1
2.92,99,1
2.93,99,1
2.94,99,1
2.95,99,1
2.96,99,1
2.97,99,1
2.98,99,1
2.99,99,1
3,99,1
3.01,99,1
3.02,99,1
3.03,99,1
3.04,99,1
3.05,99,1
3.06,99,1
3.07,99,1
3.08,99,1
3.09,99,1
3.1,99,1
3.11,99,1
3.12,99,1
3.13,99,1
3.14,99,1
3.15,99,1
3.16,99,1
3.17,99,1
3.18,99,1
3.19,99,1
3.2,99,1
3.21,99,1
3.22,99,1
3.23,99,1
3.24,99,1
3.25,99,1
3.26,99,1
3.27,99,1
3.28,99,1
3.29,99,1
3.3,99,1
3.31,99,1
3.32,99,1
3.33,99,1
3.34,99,1
3.35,99,1
3.36,99,1
3.37,99,1
3.38,99,1
3.39,99,1
3.4,99,1
3.41,99,1
3.42,99,1
3.43,99,1
3.44,99,1
3.45,99,1
3.46,99,1
3.47,99,1
3.48,99,1
3.49,99,1
3.5,99,1
3.51,99,1
3.52,99,1
3.53,99,1
3.54,99,1
3.55,99,1
3.56,99,1
3.57,99,1
3.58,99,1
3.59,99,1
3.6,99,1
3.61,99,1
3.62,99,1
3.63,99,1
3.64,99,1
3.65,99,1
3.66,99,1
3.67,99,1
3.68,99,1
3.69,99,1
3.7,99,1
3.71,99,1
3.72,99,1
3.73,99,1
3.74,99,1
3.75,99,1
3.76,99,1
3.77,99,1
3.78,99,1
3.79,99,1
3.8,99,1
3.81,99,1
3.82,99,1
3.83,99,1
3.84,99,1
3.85,99,1
3.86,99,1
3.87,99,1
3.88,99,1
3.89,99,1
3.9,99,1
3.91,99,1
3.92,99,1
3.93,99,1
3.94,99,1
3.95,99,1
3.96,99,1
3.97,99,1
3.98,99,1
3.99,99,1
4,99,1
4.01,99,1
4.02,99,1
4.03,99,1
4.04,99,1
4.05,99,1
4.06,99,1
4.07,99,1
4.08,99,1
4.09,99,1
4.1,99,1
4.11,99,1
4.12,99,1
4.13,99,1
4.14,99,1
4.15,99,1
4.16,99,1
4.17,99,1
4.18,99,1
4.19,99,1
4.2,99,1
4.21,99,1
4.22,99,1
4.23,99,1
4.24,99,1
4.25,99,1
4.26,99,1
4.27,99,1
4.28,99,1
4.29,99,1
4.3,99,1
4.31,99,1
4.32,99,1
4.33,99,1
4.34,99,1
4.35,99,1
4.36,99,1
4.37,99,1
4.38,99,1
4.39,99,1
4.4,99,1
4.41,99,1
4.42,99,1
4.43,99,1
4.44,99,1
4.45,99,1
4.46,99,1
4.47,99,1
4.48,99,1
4.49,99,1
4.5,99,1
4.51,99,1
4.52,99,1
4.53,99,1
4.54,99,1
4.55,99,1
4.56,99,1
4.57,99,1
4.58,99,1
4.59,99,1
4.6,99,1
4.61,99,1
4.62,99,1
4.63,99,1
4.64,99,1
4.65,99,1
4.66,99,1
4.67,99,1
4.68,99,1
4.69,99,1
4.7,99,1
4.71,99,1
4.72,99,1
4.73,99,1
4.74,99,1
4.75,99,1
4.76,99,1
4.77,99,1
4.78,99,1
4.79,99,1
4.8,99,1
4.81,99,1
4.82,99,1
4.83,99,1
4.84,99,1
4.85,99,1
4.86,99,1
4.87,99,1
4.88,99,1
4.89,99,1
4.9,99,1
4.91,99,1
4.92,99,1
4.93,99,1
4.94,99,1
4.95,99,1
4.96,99,1
4.97,99,1
4.98,99,1
4.99,99,1
5,99,1
5.01,99,1
5.02,99,1
5.03,99,1
5.04,99,1
5.05,99,1
5.06,99,1
5.07,99,1
5.08,99,1
5.09,99,1
5.1,99,1
5.11,99,1
5.12,99,1
5.13,99,1
5.14,99,1
5.15,99,1
5.16,99,1
5.17,99,1
5.18,99,1
5.19,99,1
5.2,99,1
5.21,99,1
5.22,99,1
5.23,99,1
5.24,99,1
5.25,99,1
5.26,99,1
5.27,99,1
5.28,99,1
5.29,99,1
5.3,99,1
5.31,99,1
5.32,99,1
5.33,99,1
5.34,99,1
5.35,99,1
5.36,99,1
5.37,99,1
5.38,99,1
5.39,99,1
5.4,99,1
5.41,99,1
5.42,99,1
5.43,99,1
5.44,99,1
5.45,99,1
5.46,99,1
5.47,99,1
5.48,99,1
5.49,99,1
5.5,99,1
5.51,99,1
5.52,99,1
5.53,99,1
5.54,99,1
5.55,99,1
5.56,99,1
5.57,99,1
5.58,99,1
5.59,99,1
5.6,99,1
5.61,99,1
5.62,99,1
5.63,99,1
5.64,99,1
5.65,99,1
5.66,99,1
5.67,99,1
5.68,99,1
5.69,99,1
5.7,99,1
5.71,99,1
5.72,99,1
5.73,99,1
5.74,99,1
5.75,99,1
5.76,99,1
5.77,99,1
5.78,99,1
5.79,99,1
5.8,99,1
5.81,99,1
5.82,99,1
5.83,99,1
5.84,99,1
5.85,99,1
5.86,99,1
5.87,99,1
5.88,99,1
5.89,99,1
5.9,99,1
5.91,99,1
5.92,99,1
5.93,99,1
5.94,99,1
5.95,99,1
5.96,99,1
5.97,99,1
5.98,99,1
5.99,99,1
6,99,1
6.01,99,1
6.02,99,1
6.03,99,1
6.04,99,1
6.05,99,1
6.06,99,1
6.07,99,1
6.08,99,1
6.09,99,1
6.1,99,1
6.11,99,1
6.12,99,1
6.13,99,1
6.14,99,1
6.15,99,1
6.16,99,1
6.17,99,1
6.18,99,1
6.19,99,1
6.2,99,1
6.21,99,1
6.22,99,1
6.23,99,1
6.24,99,1
6.25,99,1
6.26,99,1
6.27,99,1
6.28,99,1
6.29,99,1
6.3,99,1
6.31,99,1
6.32,99,1
6.33,99,1
6.34,99,1
6.35,99,1
6.36,99,1
6.37,99,1
6.38,99,1
6.39,99,1
6.4,99,1
6.41,99,1
6.42,99,1
6.43,99,1
6.44,99,1
6.45,99,1
6.46,99,1
6.47,99,1
6.48,99,1
6.49,99,1
6.5,99,1
6.51,99,1
6.52,99,1
6.53,99,1
6.54,99,1
6.55,99,1
6.56,99,1
6.57,99,1
6.58,99,1
6.59,99,1
6.6,99,1
6.61,99,1
6.62,99,1
6.63,99,1
6.64,99,1
6.65,99,1
6.66,99,1
6.67,99,1
6.68,99,1
6.69,99,1
6.7,99,1
6.71,99,1
6.72,99,1
6.73,99,1
6.74,99,1
6.75,99,1
6.76,99,1
6.77,99,1
6.78,99,1
6.79,99,1
6.8,99,1
6.81,99,1
6.82,99,1
6.83,99,1
6.84,99,1
6.85,99,1
6.86,99,1
6.87,99,1
6.88,99,1
6.89,99,1
6.9,99,1
6.91,99,1
6.92,99,1
6.93,99,1
6.94,99,1
6.95,99,1
6.96,99,1
6.97,99,1
6.98,99,1
6.99,99,1
7,99,1
7.01,99,1
7.02,99,1
7.03,99,1
7.04,99,1
7.05,99,1
7.06,99,1
7.07,99,1
7.08,99,1
7.09,99,1
7.1,99,1
7.11,99,1
7.12,99,1
7.13,99,1
7.14,99,1
7.15,99,1
7.16,99,1
7.17,99,1
7.18,99,1
7.19,99,1
7.2,99,1
7.21,99,1
7.22,99,1
7.23,99,1
7.24,99,1
7.25,99,1
7.26,99,1
7.27,99,1
7.28,99,1
7.29,99,1
7.3,99,1
7.31,99,1
7.32,99,1
7.33,99,1
7.34,99,1
7.35,99,1
7.36,99,1
7.37,99,1
7.38,99,1
7.39,99,1
7.4,99,1
7.41,99,1
7.42,99,1
7.43,99,1
7.44,99,1
7.45,99,1
7.46,99,1
7.47,99,1
7.48,99,1
7.49,99,1
7.5,99,1
7.51,99,1
7.52,99,1
7.53,99,1
7.54,99,1
7.55,99,1
7.56,99,1
7.57,99,1
7.58,99,1
7.59,99,1
7.6,99,1
7.61,99,1
7.62,99,1
7.63,99,1
7.64,99,1
7.65,99,1
7.66,99,1
7.67,99,1
7.68,99,1
7.69,99,1
7.7,99,1
7.71,99,1
7.72,99,1
7.73,99,1
7.74,99,1
7.75,99,1
7.76,99,1
7.77,99,1
7.78,99,1
7.79,99,1
7.8,99,1
7.81,99,1
7.82,99,1
7.83,99,1
7.84,99,1
7.85,99,1
7.86,99,1
7.87,99,1
7.88,99,1
7.89,99,1
7.9,99,1
7.91,99,1
7.92,99,1
7.93,99,1
7.94,99,1
7.95,99,1
7.96,99,1
7.97,99,1
7.98,99,1
7.99,99,1
8,99,1
8.01,99,1
8.02,99,1
8.03,99,1
8.04,99,1
8.05,99,1
8.06,99,1
8.07,99,1
8.08,99,1
8.09,99,1
8.1,99,1
8.11,99,1
8.12,99,1
8.13,99,1
8.14,99,1
8.15,99,1
8.16,99,1
8.17,99,1
8.18,99,1
8.19,99,1
8.2,99,1
8.21,99,1
8.22,99,1
8.23,99,1
8.24,99,1
8.25,99,1
8.26,99,1
8.27,99,1
8.28,99,1
8.29,99,1
8.3,99,1
8.31,99,1
8.32,99,1
8.33,99,1
8.34,99,1
8.35,99,1
8.36,99,1
8.37,99,1
8.38,99,1
8.39,99,1
8.4,99,1
8.41,99,1
8.42,99,1
8.43,99,1
8.44,99,1
8.45,99,1
8.46,99,1
8.47,99,1
8.48,99,1
8.49,99,1
8.5,99,1
8.51,99,1
8.52,99,1
8.53,99,1
8.54,99,1
8.55,99,1
8.56,99,1
8.57,99,1
8.58,99,1
8.59,99,1
8.6,99,1
8.61,99,1
8.62,99,1
8.63,99,1
8.64,99,1
8.65,99,1
8.66,99,1
8.67,99,1
8.68,99,1
8.69,99,1
8.7,99,1
8.71,99,1
8.72,99,1
8.73,99,1
8.74,99,1
8.75,99,1
8.76,99,1
8.77,99,1
8.78,99,1
8.79,99,1
8.8,99,1
8.81,99,1
8.82,99,1
8.83,99,1
8.84,99,1
8.85,99,1
8.86,99,1
8.87,99,1
8.88,99,1
8.89,99,1
8.9,99,1
8.91,99,1
8.92,99,1
8.93,99,1
8.94,99,1
8.95,99,1
8.96,99,1
8.97,99,1
8.98,99,1
8.99,99,1
9,99,1
9.01,99,1
9.02,99,1
9.03,99,1
9.04,99,1
9.05,99,1
9.06,99,1
9.07,99,1
9.08,99,1
9.09,99,1
9.1,99,1
9.11,99,1
9.12,99,1
9.13,99,1
9.14,99,1
9.15,99,1
9.16,99,1
9.17,99,1
9.18,99,1
9.19,99,1
9.2,99,1
9.21,99,1
9.22,99,1
9.23,99,1
9.24,99,1
9.25,99,1
9.26,99,1
9.27,99,1
9.28,99,1
9.29,99,1
9.3,99,1
9.31,99,1
9.32,99,1
9.33,99,1
9.34,99,1
9.35,99,1
9.36,99,1
9.37,99,1
9.38,99,1
9.39,99,1
9.4,99,1
9.41,99,1
9.42,99,1
9.43,99,1
9.44,99,1
9.45,99,1
9.46,99,1
9.47,99,1
9.48,99,1
9.49,99,1
9.5,99,1
9.51,99,1
9.52,99,1
9.53,99,1
9.54,99,1
9.55,99,1
9.56,99,1
9.57,99,1
9.58,99,1
9.59,99,1
9.6,99,1
9.61,99,1
9.62,99,1
9.63,99,1
9.64,99,1
9.65,99,1
9.66,99,1
9.67,99,1
9.68,99,1
9.69,99,1
9.7,99,1
9.71,99,1
9.72,99,1
9.73,99,1
9.74,99,1
9.75,99,1
9.76,99,1
9.77,99,1
9.78,99,1
9.79,99,1
9.8,99,1
9.81,99,1
9.82,99,1
9.83,99,1
9.84,99,1
9.85,99,1
9.86,99,1
9.87,99,1
9.88,99,1
9.89,99,1
9.9,99,1
9.91,99,1
9.92,99,1
9.93,99,1
9.94,99,1
9.95,99,1
9.96,99,1
9.97,99,1
9.98,99,1
9.99,99,1
10,99,1
10.01,99,1
10.02,99,1
10.03,99,1
10.04,99,1
10.05,99,1
10.06,99,1
10.07,99,1
10.08,99,1
10.09,99,1
10.1,99,1
10.11,99,1
10.12,99,1
10.13,99,1
10.14,99,1
10.15,99,1
10.16,99,1
10.17,99,1
10.18,99,1
10.19,99,1
10.2,99,1
10.21,99,1
10.22,99,1
10.23,99,1
10.24,99,1
10.25,99,1
10.26,99,1
10.27,99,1
10.28,99,1
10.29,99,1
10.3,99,1
10.31,99,1
10.32,99,1
10.33,99,1
10.34,99,1
10.35,99,1
10.36,99,1
10.37,99,1
10.38,99,1
10.39,99,1
10.4,99,1
10.41,99,1
10.42,99,1
10.43,99,1
10.44,99,1
10.45,99,1
10.46,99,1
10.47,99,1
10.48,99,1
10.49,99,1
10.5,99,1
10.51,99,1
10.52,99,1
10.53,99,1
10.54,99,1
10.55,99,1
10.56,99,1
10.57,99,1
10.58,99,1
10.59,99,1
10.6,99,1
10.61,99,1
10.62,99,1
10.63,99,1
10.64,99,1
10.65,99,1
10.66,99,1
10.67,99,1
10.68,99,1
10.69,99,1
10.7,99,1
10.71,99,1
10.72,99,1
10.73,99,1
10.74,99,1
10.75,99,1
10.76,99,1
10.77,99,1
10.78,99,1
10.79,99,1
10.8,99,1
10.81,99,1
10.82,99,1
10.83,99,1
10.84,99,1
10.85,99,1
10.86,99,1
10.87,99,1
10.88,99,1
10.89,99,1
10.9,99,1
10.91,99,1
10.92,99,1
10.93,99,1
10.94,99,1
10.95,99,1
10.96,99,1
10.97,99,1
10.98,99,1
10.99,99,1
11,99,1
11.01,99,1
11.02,99,1
11.03,99,1
11.04,99,1
11.05,99,1
11.06,99,1
11.07,99,1
11.08,99,1
11.09,99,1
11.1,99,1
11.11,99,1
11.12,99,1
11.13,99,1
11.14,99,1
11.15,99,1
11.16,99,1
11.17,99,1
11.18,99,1
11.19,99,1
11.2,99,1
11.21,99,1
11.22,99,1
11.23,99,1
11.24,99,1
11.25,99,1
11.26,99,1
11.27,99,1
11.28,99,1
11.29,99,1
11.3,99,1
11.31,99,1
11.32,99,1
11.33,99,1
11.34,99,1
11.35,99,1
11.36,99,1
11.37,99,1
11.38,99,1
11.39,99,1
11.4,99,1
11.41,99,1
11.42,99,1
11.43,99,1
11.44,99,1
11.45,99,1
11.46,99,1
11.47,99,1
11.48,99,1
11.49,99,1
11.5,99,1
11.51,99,1
11.52,99,1
11.53,99,1
11.54,99,1
11.55,99,1
11.56,99,1
11.57,99,1
11.58,99,1
11.59,99,1
11.6,99,1
11.61,99,1
11.62,99,1
11.63,99,1
11.64,99,1
11.65,99,1
11.66,99,1
11.67,99,1
11.68,99,1
11.69,99,1
11.7,99,1
11.71,99,1
11.72,99,1
11.73,99,1
11.74,99,1
11.75,99,1
11.76,99,1
11.77,99,1
11.78,99,1
11.79,99,1
11.8,99,1
11.81,99,1
11.82,99,1
11.83,99,1
11.84,99,1
11.85,99,1
11.86,99,1
11.87,99,1
11.88,99,1
11.89,99,1
11.9,99,1
11.91,99,1
11.92,99,1
11.93,99,1
11.94,99,1
11.95,99,1
11.96,99,1
11.97,99,1
11.98,99,1
11.99,99,1
12,99,1
12.01,99,1
12.02,99,1
12.03,99,1
12.04,99,1
12.05,99,1
12.06,99,1
12.07,99,1
12.08,99,1
12.09,99,1
12.1,99,1
12.11,99,1
12.12,99,1
12.13,99,1
12.14,99,1
12.15,99,1
12.16,99,1
12.17,99,1
12.18,99,1
12.19,99,1
12.2,99,1
12.21,99,1
12.22,99,1
12.23,99,1
12.24,99,1
12.25,99,1
12.26,99,1
12.27,99,1
12.28,99,1
12.29,99,1
12.3,99,1
12.31,99,1
12.32,99,1
12.33,99,1
12.34,99,1
12.35,99,1
12.36,99,1
12.37,99,1
12.38,99,1
12.39,99,1
12.4,99,1
12.41,99,1
12.42,99,1
12.43,99,1
12.44,99,1
12.45,99,1
12.46,99,1
12.47,99,1
12.48,99,1
12.49,99,1
12.5,99,1
12.51,99,1
12.52,99,1
12.53,99,1
12.54,99,1
12.55,99,1
12.56,99,1
12.57,99,1
12.58,99,1
12.59,99,1
12.6,99,1
12.61,99,1
12.62,99,1
12.63,99,1
12.64,99,1
12.65,99,1
12.66,99,1
12.67,99,1
12.68,99,1
12.69,99,1
12.7,99,1
12.71,99,1
12.72,99,1
12.73,99,1
12.74,99,1
12.75,99,1
12.76,99,1
12.77,99,1
12.78,99,1
12.79,99,1
12.8,99,1
12.81,99,1
12.82,99,1
12.83,99,1
12.84,99,1
12.85,99,1
12.86,99,1
12.87,99,1
12.88,99,1
12.89,99,1
12.9,99,1
12.91,99,1
12.92,99,1
12.93,99,1
12.94,99,1
12.95,99,1
12.96,99,1
12.97,99,1
12.98,99,1
12.99,99,1
13,99,1
13.01,99,1
13.02,99,1
13.03,99,1
13.04,99,1
13.05,99,1
13.06,99,1
13.07,99,1
13.08,99,1
13.09,99,1
13.1,99,1
13.11,99,1
13.12,99,1
13.13,99,1
13.14,99,1
13.15,99,1
13.16,99,1
13.17,99,1
13.18,99,1
13.19,99,1
13.2,99,1
13.21,99,1
13.22,99,1
13.23,99,1
13.24,99,1
13.25,99,1
13.26,99,1
13.27,99,1
13.28,99,1
13.29,99,1
13.3,99,1
13.31,99,1
13.32,99,1
13.33,99,1
13.34,99,1
13.35,99,1
13.36,99,1
13.37,99,1
13.38,99,1
13.39,99,1
13.4,99,1
13.41,99,1
13.42,99,1
13.43,99,1
13.44,99,1
13.45,99,1
13.46,99,1
13.47,99,1
13.48,99,1
13.49,99,1
13.5,99,1
13.51,99,1
13.52,99,1
13.53,99,1
13.54,99,1
13.55,99,1
13.56,99,1
13.57,99,1
13.58,99,1
13.59,99,1
13.6,99,1
13.61,99,1
13.62,99,1
13.63,99,1
13.64,99,1
13.65,99,1
13.66,99,1
13.67,99,1
13.68,99,1
13.69,99,1
13.7,99,1
13.71,99,1
13.72,99,1
13.73,99,1
13.74,99,1
13.75,99,1
13.76,99,1
13.77,99,1
13.78,99,1
13.79,99,1
13.8,99,1
13.81,99,1
13.82,99,1
13.83,99,1
13.84,99,1
13.85,99,1
13.86,99,1
13.87,99,1
13.88,99,1
13.89,99,1
13.9,99,1
13.91,99,1
13.92,99,1
13.93,99,1
13.94,99,1
13.95,99,1
13.96,99,1
13.97,99,1
13.98,99,1
13.99,99,1
14,99,1
14.01,99,1
14.02,99,1
14.03,99,1
14.04,99,1
14.05,99,1
14.06,99,1
14.07,99,1
14.08,99,1
14.09,99,1
14.1,99,1
14.11,99,1
14.12,99,1
14.13,99,1
14.14,99,1
14.15,99,1
14.16,99,1
14.17,99,1
14.18,99,1
14.19,99,1
14.2,99,1
14.21,99,1
14.22,99,1
14.23,99,1
14.24,99,1
14.25,99,1
14.26,99,1
14.27,99,1
14.28,99,1
14.29,99,1
14.3,99,1
14.31,99,1
14.32,99,1
14.33,99,1
14.34,99,1
14.35,99,1
14.36,99,1
14.37,99,1
14.38,99,1
14.39,99,1
14.4,99,1
14.41,99,1
14.42,99,1
14.43,99,1
14.44,99,1
14.45,99,1
14.46,99,1
14.47,99,1
14.48,99,1
14.49,99,1
14.5,99,1
14.51,99,1
14.52,99,1
14.53,99,1
14.54,99,1
14.55,99,1
