time,detectable crops lower
602.0,2.324673928983854
603.0,2.330731423131313
604.0,2.342917933681096
605.0,2.342213111779314
606.0,2.334227759349286
607.0,2.334227759349286
608.0,2.340290709958181
609.0,2.3525587495952998
610.0,2.3414207412650203
611.0,2.3519355573986505
612.0,2.362902595078618
613.0,2.351582984010977
614.0,2.3543741806503298
615.0,2.3853112023562115
616.0,2.3806077858292287
617.0,2.3864796123107013
618.0,2.3605435183984036
619.0,2.383534305885611
620.0,2.4005177476924633
621.0,2.3992141758156698
622.0,2.428712961581014
623.0,2.4116759797463945
624.0,2.4234063811571853
625.0,2.4625477870266406
626.0,2.4690483787644735
627.0,2.4767928189853023
628.0,2.4647510042495195
629.0,2.463633315919021
630.0,2.4677506657243
631.0,2.4677506657243
632.0,2.477697029276721
633.0,2.4940883439368347
634.0,2.5053683358111174
635.0,2.517572570811026
636.0,2.5134341701456737
637.0,2.5218561140669378
638.0,2.528064582799966
639.0,2.5298596963884052
640.0,2.5298596963884052
641.0,2.5168540478445376
642.0,2.5065292987080117
643.0,2.5363492856064975
644.0,2.5363492856064975
645.0,2.548907185206555
646.0,2.548907185206555
647.0,2.546722038034245
648.0,2.562090095584522
649.0,2.6034506087718245
650.0,2.5949784748417395
651.0,2.593730307480918
652.0,2.6039825073258003
653.0,2.6414565681542213
654.0,2.640966296344037
655.0,2.660935356701698
656.0,2.6551932267938874
657.0,2.6732036027464927
658.0,2.6561809652154125
659.0,2.6452368486663502
660.0,2.6625708655782514
661.0,2.6770872359201148
662.0,2.6779634430051384
663.0,2.6976680644253497
664.0,2.6976680644253497
665.0,2.710516085589947
666.0,2.7377706861885134
667.0,2.7193607772380988
668.0,2.7467779477927587
669.0,2.749147809798653
670.0,2.743214644262669
671.0,2.743544008968559
672.0,2.7564299938553436
673.0,2.7641797188944484
674.0,2.7720514643576504
675.0,2.8043950680599607
676.0,2.8351567683802337
677.0,2.846897984922977
678.0,2.8797142946843444
679.0,2.8851783789043957
680.0,2.863767770139808
681.0,2.863506698595166
682.0,2.875691655369983
683.0,2.922500673854496
684.0,2.9304849391342636
685.0,2.937382709250093
686.0,2.943320238113614
687.0,2.9467212340071
688.0,2.9758690647351367
689.0,2.9976863432067686
690.0,3.0122568955060727
691.0,3.037537480421335
692.0,3.040083682740879
693.0,3.0135727499526093
694.0,3.037495473359596
695.0,3.059068412821394
696.0,3.0482146109810166
697.0,3.069362389326656
698.0,3.0632676029287493
699.0,3.0626700327763965
700.0,3.066400095170118
701.0,3.066400095170118
702.0,3.0626178567552715
703.0,3.0725634982130634
704.0,3.0974037539238077
705.0,3.102910257186597
706.0,3.0991188483168868
707.0,3.1242162621519665
708.0,3.14400916731131
709.0,3.114945806120356
710.0,3.122919823481089
711.0,3.163659793066161
712.0,3.158134652940266
713.0,3.1622824869895068
714.0,3.1787247344087195
715.0,3.204641547501219
716.0,3.215332884372084
717.0,3.213331304524619
718.0,3.2585193959952674
719.0,3.3118309063951044
720.0,3.321211705988371
721.0,3.318833156330715
722.0,3.354606932120607
723.0,3.3779643372903294
724.0,3.3708676880932593
725.0,3.3602673860512766
726.0,3.3606217039534467
727.0,3.436333939177274
728.0,3.419058693255632
729.0,3.4844759388617366
