time,undetectable crops lower
251.0,1.3194286879990726
252.0,1.3688772683066868
253.0,1.3410148659249441
254.0,1.3807248280346667
255.0,1.385406196749387
256.0,1.4046455002436653
257.0,1.3901798677526658
258.0,1.4143593539448986
259.0,1.4143593539448986
260.0,1.419352668718628
261.0,1.4244355980464394
262.0,1.4153975823575033
263.0,1.4402127820128312
264.0,1.4220562425113932
265.0,1.3933480826680638
266.0,1.4278440575643094
267.0,1.407468381450162
268.0,1.3735662477526251
269.0,1.3793507861943388
270.0,1.3728736315349024
271.0,1.3791615171140488
272.0,1.3984423461965487
273.0,1.417844655395544
274.0,1.4908505862234431
275.0,1.4904392543731095
276.0,1.4904392543731095
277.0,1.4703000300060014
278.0,1.456976690920326
279.0,1.4570616450750538
280.0,1.4443650813895954
281.0,1.4640698592756518
282.0,1.4572751379458488
283.0,1.4447843599043602
284.0,1.4379500648186692
285.0,1.4379500648186692
286.0,1.4511863485329608
287.0,1.432058302724716
288.0,1.432058302724716
289.0,1.389171989448304
290.0,1.4095399422248944
291.0,1.4095399422248944
292.0,1.424029340116394
293.0,1.4374866003612712
294.0,1.4374866003612712
295.0,1.4374866003612712
296.0,1.4448853251224234
297.0,1.475755629587561
298.0,1.4831708242628892
299.0,1.4812199659502807
300.0,1.5045517328095666
301.0,1.5045517328095666
302.0,1.518537237705345
303.0,1.4605953435815415
304.0,1.4605953435815415
305.0,1.4605953435815415
306.0,1.4625462969313796
307.0,1.492516666748972
308.0,1.5171030746084986
309.0,1.5195294768800018
310.0,1.4994737651821886
311.0,1.5006510129638697
312.0,1.5029437251522861
313.0,1.4829850615767886
314.0,1.4713086373638808
315.0,1.467949192431123
316.0,1.5053299439480965
317.0,1.4970613634073602
318.0,1.4674019285643385
319.0,1.4617053716740187
320.0,1.4588139566945542
321.0,1.4393334567444203
322.0,1.462112350562471
323.0,1.4972243622680053
324.0,1.5021323899144114
325.0,1.4985719887956048
326.0,1.4985719887956048
327.0,1.5003261158564005
328.0,1.5313466520526788
329.0,1.5241350812219314
330.0,1.5241350812219314
331.0,1.5515752711268287
332.0,1.5608289190902922
333.0,1.5515752711268287
334.0,1.5850346263709112
335.0,1.6079293612002867
336.0,1.5955791104547452
337.0,1.6040585058025278
338.0,1.603013193369431
339.0,1.6226901174009765
340.0,1.6226901174009765
341.0,1.6365272886962023
342.0,1.6265006004804805
343.0,1.6265006004804805
344.0,1.6111971896976518
345.0,1.6111971896976518
346.0,1.6158556318583228
347.0,1.6272332405800236
348.0,1.6851986409474582
349.0,1.7095787015428063
350.0,1.6940548720635342
351.0,1.7017135182720626
352.0,1.7017135182720626
353.0,1.694489171919708
354.0,1.683013193369431
355.0,1.708946246053345
356.0,1.718925041810513
357.0,1.7186635791499176
358.0,1.7186635791499176
359.0,1.7186635791499176
360.0,1.687877555046393
361.0,1.66121732324759
362.0,1.66121732324759
363.0,1.6768112149866643
364.0,1.6868709975411555
365.0,1.6868709975411555
366.0,1.7397326394336028
367.0,1.729184385586018
368.0,1.7346391417896707
369.0,1.7457377400157523
370.0,1.7889739612514513
371.0,1.8048209634095762
372.0,1.855930307512419
373.0,1.8620010537410718
374.0,1.8848482910331412
375.0,1.895431083775389
376.0,1.9206316839538462
377.0,1.9493916323045637
378.0,1.920824917651837
379.0,1.9141539317394052
380.0,1.8752365872055003
381.0,1.8347305946313917
382.0,1.8247319381189953
383.0,1.796865153740458
384.0,1.8085544337406394
385.0,1.8202941388523675
386.0,1.8202941388523675
387.0,1.839019843310572
388.0,1.872171882212767
389.0,1.8101173741259817
390.0,1.7803226046252871
391.0,1.7682725769563064
392.0,1.707479463400165
393.0,1.7383561560495409
394.0,1.7274794634001651
395.0,1.777611881219316
396.0,1.8077912675221341
397.0,1.8054450984863002
398.0,1.7580527687682834
399.0,1.7629584244076022
400.0,1.7748752745241752
401.0,1.7693405180673238
402.0,1.7989364108982513
403.0,1.8074694475947828
404.0,1.8118015350696202
405.0,1.8460930052581013
406.0,1.9154590087881367
407.0,1.9126497926697437
408.0,1.9297708442734063
409.0,1.9235828882898143
410.0,1.9368591561021202
411.0,1.9368591561021202
412.0,1.9423588545110988
413.0,1.9317143021838672
414.0,1.9505000500100023
415.0,1.922989828500889
416.0,1.9053230823821532
417.0,1.924571042210017
418.0,1.9157949194406396
419.0,1.9066496599192826
420.0,1.9422317270395353
421.0,1.9485580921342867
422.0,1.9294084637242674
423.0,1.9422443035928927
424.0,1.9401132099653773
425.0,1.8877971948797039
426.0,1.9167184270002524
427.0,1.9085374331669884
428.0,1.9622397418738182
429.0,1.9615989882459877
430.0,1.948435691917226
431.0,1.9449329167263265
432.0,1.9593907475248349
433.0,1.9524387807208914
434.0,1.9399300707849814
435.0,1.9968345231750018
436.0,1.960141847539136
437.0,1.965599887892377
438.0,1.9504386302449985
439.0,1.9530639078774175
440.0,1.977311590955721
441.0,2.0146366255763546
442.0,2.030297218241029
443.0,2.0346902436211214
444.0,2.068053296430664
445.0,2.0956174047615828
446.0,2.082560846063577
447.0,2.0943205917257433
448.0,2.099283364089937
449.0,2.075822316561691
450.0,2.093727465894371
451.0,2.06732026003393
452.0,2.048926466742572
453.0,2.022366814165501
454.0,1.9999999999999987
455.0,2.042586712006075
456.0,2.023990172005003
457.0,2.0309879902925276
458.0,2.0594833232454213
459.0,2.1270378076874312
460.0,2.133079502001889
461.0,2.135912940903292
462.0,2.1698348389306577
463.0,2.125723277992813
464.0,2.1356168438680827
465.0,2.1007515267041033
466.0,2.1231819663194367
467.0,2.1267015542491965
468.0,2.0908568446885996
469.0,2.092108050120565
470.0,2.12601587305035
471.0,2.12601587305035
472.0,2.134467026693336
473.0,2.1040723158701518
474.0,2.1366140196291425
475.0,2.128777082732076
476.0,2.100370388516884
477.0,2.0745183790247403
478.0,2.0704818010588877
479.0,2.1123574945026475
480.0,2.0906830498140514
481.0,2.0813335613315163
482.0,2.099769827746709
483.0,2.121020541008158
484.0,2.069362550792686
485.0,2.041170898902955
486.0,2.0247472672197127
487.0,2.0182129460823317
488.0,1.9812115757619768
489.0,2.0067352326254175
490.0,2.0067352326254175
491.0,2.0400956948753004
492.0,2.0069177976156602
493.0,2.0564130222977317
494.0,2.0803846331661866
495.0,2.0182550760329763
496.0,2.0231627638261154
497.0,2.047634684698889
498.0,2.059603747903931
499.0,2.013657560107739
500.0,2.0423750731703842
501.0,2.0195909281067976
502.0,2.0536947330741464
503.0,2.017012238956859
504.0,2.033698165891119
505.0,2.0278782779671554
506.0,2.0626229866732304
507.0,2.0749916574048504
508.0,2.1349581941747777
509.0,2.1341018694814737
510.0,2.15036425305522
511.0,2.180044248004191
512.0,2.1829055922911937
513.0,2.2009735561738513
514.0,2.1982122732855194
515.0,2.2078137120719656
516.0,2.206047975605376
517.0,2.2096162442180365
518.0,2.2152426454609406
519.0,2.217424305044161
520.0,2.2647946376970074
521.0,2.2382687226538165
522.0,2.2232199966070967
523.0,2.2425981331489035
524.0,2.227741445510534
525.0,2.2279171301652507
526.0,2.2326496830659934
527.0,2.1726834238793042
528.0,2.2131583825445444
529.0,2.2051356211251862
530.0,2.2204508404976595
531.0,2.2206097938870517
532.0,2.240868763105996
533.0,2.2758435371382877
534.0,2.3204065208596756
535.0,2.375250264461539
536.0,2.392459801083813
537.0,2.40292770034851
538.0,2.3700504034819057
539.0,2.370972038563022
540.0,2.3706900476165735
541.0,2.3867179489818175
542.0,2.4314708076343914
543.0,2.4560218006131684
544.0,2.455555307373495
545.0,2.4401612929451018
546.0,2.475953074656349
547.0,2.545315985828821
548.0,2.55317736429297
549.0,2.5814058209169115
550.0,2.6020004001600805
551.0,2.6304509221774364
552.0,2.638871413238423
553.0,2.643957819516433
554.0,2.6582216563741135
555.0,2.6798431396671756
556.0,2.6987969869073476
557.0,2.700664105569942
558.0,2.721868043734183
559.0,2.7329448525247475
560.0,2.7640015396461104
561.0,2.789048164037662
562.0,2.7712334150394513
563.0,2.7702761977414454
564.0,2.8137299727416165
565.0,2.8132240448454775
566.0,2.7343443401195433
567.0,2.725085569595019
568.0,2.6937237009143846
569.0,2.7309669369214564
570.0,2.772546551923411
571.0,2.742390230993032
572.0,2.7725465519234103
573.0,2.762175935529748
574.0,2.766207895800206
575.0,2.7867134433566454
576.0,2.826032458155863
577.0,2.856328498175058
578.0,2.838474176672965
579.0,2.8761772543432977
580.0,2.8654230240778302
581.0,2.837606138254759
582.0,2.8309528765711347
583.0,2.84110737251504
584.0,2.8098720150495
585.0,2.819017031036271
586.0,2.8369602398768237
587.0,2.8410101869088864
588.0,2.9063058625127747
589.0,2.9303104107680227
590.0,2.9445927456855534
591.0,3.0325507112146894
592.0,3.054290837063771
593.0,3.0736186336514493
594.0,3.048175395186801
595.0,3.108404463644538
596.0,3.0608091144551928
597.0,3.0735308939589787
598.0,3.173692539163608
599.0,3.1673291175130176
600.0,3.1887640771535324
601.0,3.1798432621133834
602.0,3.1814108142944333
603.0,3.2103537834247424
604.0,3.2666649150466585
605.0,3.337457066864843
606.0,3.364695608221081
607.0,3.3619317548034733
608.0,3.388637216291235
609.0,3.351171621186541
610.0,3.364825672826818
611.0,3.3752151596567908
612.0,3.3894024475846356
613.0,3.4547754755027356
614.0,3.4272956269473633
615.0,3.4417859516088667
616.0,3.5067197877273966
617.0,3.521190581658085
618.0,3.5917987489177357
619.0,3.603752921107386
620.0,3.649379699908237
621.0,3.6900373693121438
622.0,3.63698152512449
623.0,3.6116039602821903
624.0,3.650385185201137
625.0,3.639985570000592
626.0,3.712352064559165
627.0,3.7283262899496634
628.0,3.7138653529252323
629.0,3.7305492369230535
630.0,3.759202324521805
631.0,3.8291832860100667
632.0,3.8716027470653964
633.0,3.862815270562117
634.0,3.8875074587613625
635.0,3.929614856326025
636.0,4.047847449752636
637.0,4.0653586514087365
638.0,4.102605517417437
639.0,4.130062327138828
640.0,4.129511708282586
641.0,4.17085387493869
642.0,4.2218470185689165
643.0,4.237531111555944
644.0,4.251445189183974
645.0,4.2475510119799145
646.0,4.259122858932286
647.0,4.277736194394597
648.0,4.29917904939165
649.0,4.289899599068296
650.0,4.361973593004623
651.0,4.435776593393276
652.0,4.440107239376692
653.0,4.434151210660689
654.0,4.479361729214734
655.0,4.482122314603399
656.0,4.510403984318101
657.0,4.510946533676634
658.0,4.49193967540855
659.0,4.506456740401571
660.0,4.489500015821783
661.0,4.4764068669990404
662.0,4.532069451737769
663.0,4.539436815843329
664.0,4.587839643035007
665.0,4.639186524514543
666.0,4.644567050741468
667.0,4.71870657170129
668.0,4.74684370872818
669.0,4.761776593558057
670.0,4.8105260072205205
671.0,4.836477898961414
672.0,4.873760132011897
673.0,4.884504312198059
674.0,4.949858723584709
675.0,4.965844659289191
676.0,4.9953150030256275
677.0,5.005155386101224
678.0,4.998913380997612
679.0,5.037357307175721
680.0,5.150716943260271
681.0,5.208664742860467
682.0,5.196320432156144
683.0,5.200229749261473
684.0,5.248650231348391
685.0,5.312390858649941
686.0,5.4479062505364375
687.0,5.427360859530486
688.0,5.406633212967165
689.0,5.406649228723918
690.0,5.419125794265607
691.0,5.410622798806546
692.0,5.453125581503558
693.0,5.4853609387316915
694.0,5.534742196020204
695.0,5.503341773799775
696.0,5.531436228766301
697.0,5.511664881532155
698.0,5.502689594523789
699.0,5.577514946061436
700.0,5.5698203958434345
701.0,5.667593143443067
702.0,5.704387090442253
703.0,5.7504524209567975
704.0,5.753847470903533
705.0,5.811411123610643
706.0,5.816869022294609
707.0,5.877685495192853
708.0,5.946479837096687
709.0,6.044709917443024
710.0,6.0212370826805515
711.0,6.051714950407328
712.0,5.98601118211576
713.0,5.994978801608216
714.0,6.0064995618250805
715.0,6.059751134724769
716.0,6.056358216209793
717.0,6.092551042106749
718.0,6.074632483793634
719.0,6.060111359265083
720.0,6.06679544421281
721.0,6.096935648224374
722.0,6.153451449245072
723.0,6.172706882098812
724.0,6.270989987699982
725.0,6.280746965326488
726.0,6.3342253266398
727.0,6.400931311936914
728.0,6.425238558020405
729.0,6.418923140638794
730.0,6.433668500981332
731.0,6.469807058281505
732.0,6.548420898078286
733.0,6.5083390421545
734.0,6.518628422634096
735.0,6.54571924446784
736.0,6.554534096595161
737.0,6.544299155753004
738.0,6.543857019422594
739.0,6.485699052929963
740.0,6.45843360802488
741.0,6.525435667013712
742.0,6.607872011225016
743.0,6.666379458600863
744.0,6.721146908649491
745.0,6.740201486776087
746.0,6.728991605958738
747.0,6.767333356523354
748.0,6.789128432131031
749.0,6.797916892673756
750.0,6.803478887301081
751.0,6.875551963878657
752.0,6.9426373813743805
753.0,6.989614205187124
754.0,7.03168387079943
755.0,7.027589857153966
756.0,7.10525703662751
757.0,7.15831818697732
758.0,7.167217562725112
759.0,7.218202183441635
760.0,7.240804861559461
761.0,7.329543641337175
762.0,7.377026389339338
763.0,7.424916124538559
764.0,7.457545210877727
765.0,7.5325827507793015
766.0,7.579910090313877
767.0,7.615221141874253
768.0,7.658355070079482
769.0,7.673981990912543
770.0,7.6702214591065
771.0,7.722219204539041
772.0,7.7767517342063766
773.0,7.785763340629648
774.0,7.878102438581088
775.0,7.9738683806063
776.0,8.012497869491336
777.0,8.03820229503125
778.0,8.10013618767252
779.0,8.151902401700498
780.0,8.210644399963725
781.0,8.241744333464109
782.0,8.32394073230257
783.0,8.397653627335186
784.0,8.406381448348645
785.0,8.435006035733288
786.0,8.516196247266935
787.0,8.599411781388673
788.0,8.581834935974545
789.0,8.564555165365842
790.0,8.614120429566498
791.0,8.599582550961278
792.0,8.607020383940675
793.0,8.650442024495515
794.0,8.632602216660265
795.0,8.67457011770719
796.0,8.742779193001592
797.0,8.832575927949188
798.0,8.854888025107892
799.0,8.978930990670811
800.0,8.978582325604947
801.0,9.030590195860773
802.0,9.123188338021793
803.0,9.23851155608136
804.0,9.307145288340259
805.0,9.296837594735182
806.0,9.34487340350339
807.0,9.363993217786645
808.0,9.393307119671721
809.0,9.39622708655075
810.0,9.408616412491295
811.0,9.391889158998216
812.0,9.383228391744801
813.0,9.426872557038902
814.0,9.461206004380633
815.0,9.510282411099814
816.0,9.56853770372843
817.0,9.692609619074963
818.0,9.790153775566024
819.0,9.841492641230309
820.0,9.885706468897629
821.0,9.900664192757342
822.0,9.988994434572584
823.0,10.084614226052286
824.0,10.191426662084409
825.0,10.120557635267522
826.0,10.161696148142655
827.0,10.202778135094194
828.0,10.225606252542363
829.0,10.302293819339779
830.0,10.40701057932699
831.0,10.44780114976585
832.0,10.454263510484868
833.0,10.43431485349727
834.0,10.483040716389935
835.0,10.531446263306458
836.0,10.599771691877836
837.0,10.601675902033133
838.0,10.66813197679594
839.0,10.68612137222112
840.0,10.696104231471956
841.0,10.673661240030704
842.0,10.76468934010436
843.0,10.797432486081723
844.0,10.870836378821407
845.0,11.005005679238177
846.0,11.079638995050747
847.0,11.117787032395016
848.0,11.220416674529787
849.0,11.293534501932305
850.0,11.336649059275532
851.0,11.412509360112892
852.0,11.41667315952642
853.0,11.483742741574146
854.0,11.551013559788444
855.0,11.676624949817363
856.0,11.744110971096806
857.0,11.857739833108246
858.0,11.83610879015829
859.0,11.947410212027107
860.0,11.9815261368534
861.0,12.064332680364085
862.0,12.06569787793808
863.0,12.074076978553995
864.0,12.114938313315623
865.0,12.19285941910248
866.0,12.225309018094253
867.0,12.326997731922312
868.0,12.262506921375323
869.0,12.282645811301474
870.0,12.314347700904818
871.0,12.378654433181621
872.0,12.422714858601454
873.0,12.460657337076777
874.0,12.561958026069625
875.0,12.648845536996697
876.0,12.740826040524734
877.0,12.794508369630464
878.0,12.859323988454417
879.0,12.955247472997929
880.0,12.98459079735691
881.0,12.996288811044693
882.0,13.08273232721648
883.0,13.182647361960438
884.0,13.167354001777394
885.0,13.186244192567926
886.0,13.175239874521953
887.0,13.207449169792785
888.0,13.196610798253952
889.0,13.266058833591593
890.0,13.282639888706113
891.0,13.439047657608674
892.0,13.58141164935178
893.0,13.682694921411526
894.0,13.697249681416126
895.0,13.723123819499927
896.0,13.876377370990664
897.0,13.898010372390223
898.0,13.989595407312404
899.0,14.05951241393243
900.0,14.091029959863986
901.0,14.110004291846286
902.0,14.146674294434225
903.0,14.247046806592918
904.0,14.282418214497465
905.0,14.341848161299666
906.0,14.39112894786
907.0,14.395544898442566
908.0,14.437993253764292
909.0,14.440819701117771
910.0,14.536988342086206
911.0,14.641377017907844
912.0,14.712236266132457
913.0,14.805455821869309
914.0,14.786097066249656
915.0,14.896524489690577
916.0,14.936010955157483
917.0,15.009060123749672
918.0,15.032657496222493
919.0,15.158300383464036
920.0,15.249900087314622
921.0,15.355327320884692
922.0,15.370384289623425
923.0,15.42497081715744
924.0,15.51892552662448
925.0,15.630993966491728
926.0,15.747647553466404
927.0,15.853355523417422
928.0,15.934071093562244
929.0,15.944427934314337
930.0,15.962669286182352
931.0,15.996305497388011
932.0,16.087864735088708
933.0,16.04710336439905
934.0,16.067213517315317
935.0,16.088514649240874
936.0,16.132122310170814
937.0,16.273963826560458
938.0,16.277205838664553
939.0,16.288736143844574
940.0,16.31877348825941
941.0,16.357959360723157
942.0,16.402340658667363
943.0,16.454878333254456
944.0,16.522644364095825
945.0,16.60131541864782
946.0,16.640025188943515
947.0,16.63328772232488
948.0,16.727437356004373
949.0,16.83035774949431
950.0,16.91106128885629
951.0,16.970908744799715
952.0,17.035026074287856
953.0,17.025200458669865
954.0,17.103649763955815
955.0,17.163289376352907
956.0,17.193509647741998
957.0,17.29431212831597
958.0,17.299583340566876
959.0,17.360897043384004
960.0,17.35513813955474
961.0,17.592282462715083
962.0,17.672945224492366
963.0,17.729770452950415
964.0,17.745741804006375
965.0,17.810254169358423
966.0,17.848020996518954
967.0,17.845521668977035
968.0,17.918454569271354
969.0,18.068486334077747
970.0,18.16856972667564
971.0,18.254001505520336
972.0,18.381088826865323
973.0,18.464838070464737
974.0,18.45390805975526
975.0,18.54132114320315
976.0,18.563862173327056
977.0,18.55390154962904
978.0,18.59402486236518
979.0,18.60750234521599
980.0,18.687477404966156
981.0,18.7933434874962
982.0,18.764526642699423
983.0,18.791682011177805
984.0,18.866297327921053
985.0,18.893177329544145
986.0,19.024264974498642
987.0,19.09979079681029
988.0,19.166901984891478
989.0,19.161359543301003
990.0,19.16912086553656
991.0,19.253465557824086
992.0,19.349302443048693
993.0,19.431368630330653
994.0,19.552161566570653
995.0,19.665152120148576
996.0,19.747056476730705
997.0,19.780384621569134
998.0,19.889500430292607
999.0,19.962843147302955
1000.0,19.935529558070403
1001.0,19.959625940977563
1002.0,20.08511330614712
1003.0,20.104918219738636
1004.0,20.19204073528976
1005.0,20.24885897518413
1006.0,20.293241099781238
1007.0,20.2909684512842
1008.0,20.310435331240182
1009.0,20.344576578413893
1010.0,20.393177329544145
1011.0,20.408189145678328
1012.0,20.53962406605373
1013.0,20.509604502765118
1014.0,20.592356361653053
1015.0,20.663862173327058
1016.0,20.70536664455456
1017.0,20.73101748485363
1018.0,20.828040925040547
1019.0,20.889024125927335
1020.0,20.95962531808437
1021.0,20.993490131992587
1022.0,20.99875943126606
1023.0,21.011416196246337
1024.0,21.194771018504078
1025.0,21.219758134215972
1026.0,21.247633789605658
1027.0,21.35554521964271
1028.0,21.41050628687558
1029.0,21.43645590327863
1030.0,21.37540989436852
1031.0,21.457408307561444
1032.0,21.48458872008127
1033.0,21.554658953538286
1034.0,21.63747721560943
1035.0,21.718110981040837
1036.0,21.756096357616457
1037.0,21.762756621805195
1038.0,21.88376639366981
1039.0,22.07691502608047
1040.0,21.997939368505165
1041.0,22.150531926933883
1042.0,22.062155733186202
1043.0,22.12705295526178
1044.0,22.20814592658091
1045.0,22.235047933630064
1046.0,22.368069508852567
1047.0,22.424374748646045
1048.0,22.467534565967625
1049.0,22.547532450163185
1050.0,22.544661876956944
1051.0,22.57819996727467
1052.0,22.644328652959082
1053.0,22.749451179827297
1054.0,22.87273987399432
1055.0,22.891420542742203
1056.0,22.882932312323547
1057.0,22.985463780667505
1058.0,23.008363991122383
1059.0,23.015222925171624
1060.0,23.126459062805075
1061.0,23.165771684610235
1062.0,23.321982704415586
1063.0,23.450144484276517
1064.0,23.527874318596893
1065.0,23.656089172326247
1066.0,23.668481058776905
1067.0,23.65747378011426
1068.0,23.66567134712414
1069.0,23.730645610721872
1070.0,23.71756927464051
1071.0,23.822021553280393
1072.0,23.81518887061565
1073.0,23.86325608080996
1074.0,23.927338157000364
1075.0,23.96481652560391
1076.0,24.0928103121201
1077.0,24.198167883165546
1078.0,24.30617390646158
1079.0,24.352397522744987
1080.0,24.492390170317165
1081.0,24.71331087979454
1082.0,24.837601741312024
1083.0,24.886200112093206
1084.0,24.960000000000004
1085.0,25.09953704695951
1086.0,25.136698006621657
1087.0,25.1642892050499
1088.0,25.19168371009593
1089.0,25.270485223449256
1090.0,25.35430318685661
1091.0,25.423944652349633
1092.0,25.48756594393194
1093.0,25.614799014593096
1094.0,25.721842264752794
1095.0,25.777883559704584
1096.0,25.85058687062991
1097.0,25.872570534065794
1098.0,26.002582472730772
1099.0,25.97336989455777
1100.0,25.894133071401463
1101.0,25.947153357099896
1102.0,26.002049535132556
1103.0,26.11462554161765
1104.0,26.1771896700743
1105.0,26.15161102272439
1106.0,26.240766311649118
1107.0,26.159000998953527
1108.0,26.1269956679053
1109.0,26.175542659055047
1110.0,26.2076341107759
1111.0,26.18696796529295
1112.0,26.195840520098905
1113.0,26.288240800325188
1114.0,26.30071772799682
1115.0,26.363525499480193
