time,undetectable crops lower
1190.0,30.97877814793781
1191.0,30.966518953430693
1192.0,31.057163180803478
1193.0,31.037213604287583
1194.0,31.072041719134237
1195.0,31.07517734032954
1196.0,31.128724976487753
1197.0,31.087812407664583
1198.0,30.986610785331827
1199.0,30.94447197998786
1200.0,30.90652869875356
1201.0,30.910405753098352
1202.0,30.93541485110216
1203.0,31.003810433546604
1204.0,30.97080831161452
1205.0,30.971036499643937
1206.0,31.058967321563273
1207.0,31.05212244992404
1208.0,31.04010050314704
1209.0,30.974047451810925
1210.0,30.98283970250693
1211.0,30.920400010000503
1212.0,30.94636162532898
1213.0,30.972609938158772
1214.0,30.986881857675723
1215.0,31.050734958553015
1216.0,31.05693730253897
1217.0,31.05775697282452
1218.0,31.08526157694499
1219.0,31.140444739376942
1220.0,31.107713708734252
1221.0,31.149725770102172
1222.0,31.16888115420818
1223.0,31.227333361886814
1224.0,31.310006459951012
1225.0,31.37618087260326
1226.0,31.40187522893773
1227.0,31.402287923829764
1228.0,31.5512748761763
1229.0,31.525701352600365
1230.0,31.547070673343562
1231.0,31.582686650138896
1232.0,31.560106101542278
1233.0,31.488320343955493
1234.0,31.48511401275604
1235.0,31.511364970915157
1236.0,31.539601074411017
1237.0,31.49292109488711
1238.0,31.59866678516412
1239.0,31.638698100331734
1240.0,31.619825035707432
1241.0,31.629492574931003
1242.0,31.62934845161285
1243.0,31.737496975458633
1244.0,31.765008626644196
1245.0,31.684823511387812
1246.0,31.63785257260222
1247.0,31.659110861187948
1248.0,31.701557542755427
1249.0,31.6386222304399
1250.0,31.683452871391836
1251.0,31.62692004686553
1252.0,31.613253823064966
1253.0,31.579531695544702
1254.0,31.57163692538154
1255.0,31.51138633944393
1256.0,31.52126384596886
1257.0,31.4856305808361
1258.0,31.398299516438392
1259.0,31.34018970433521
1260.0,31.449401675240196
1261.0,31.421945464714582
1262.0,31.383709736411003
1263.0,31.344693709364403
1264.0,31.388076117332727
1265.0,31.408757051730582
1266.0,31.378271299336514
1267.0,31.469476276137343
1268.0,31.39994413429616
1269.0,31.39493868281428
1270.0,31.357197200535904
1271.0,31.4557715602033
1272.0,31.521416572710923
1273.0,31.575593396444717
1274.0,31.602536486582434
1275.0,31.545224985645685
1276.0,31.522536486582432
1277.0,31.54946045259794
1278.0,31.54650733132959
1279.0,31.54946045259794
1280.0,31.47217270089952
1281.0,31.515016105959873
1282.0,31.50238546626791
1283.0,31.413877313909182
1284.0,31.545145580243968
1285.0,31.56376353105622
1286.0,31.624167914620134
1287.0,31.569549370748696
1288.0,31.625669450693774
1289.0,31.67329328859869
1290.0,31.64432411368582
1291.0,31.604069954479186
1292.0,31.585260608764695
1293.0,31.660436060330568
1294.0,31.654072850007836
1295.0,31.63998535872726
1296.0,31.562822573583333
1297.0,31.564105263958968
1298.0,31.653171992854766
1299.0,31.669307615116388
1300.0,31.54691542735465
1301.0,31.513781879725272
1302.0,31.585309985039668
1303.0,31.677445090661873
1304.0,31.688122498160023
1305.0,31.60579192590685
1306.0,31.635509584965185
1307.0,31.599178935054812
1308.0,31.589303554621416
1309.0,31.55829933227791
1310.0,31.507963806283566
1311.0,31.61866877013114
1312.0,31.553094182044696
1313.0,31.469472531814468
1314.0,31.4449501110487
1315.0,31.43258568042543
1316.0,31.394321911293737
1317.0,31.46501670380691
1318.0,31.481121170181062
1319.0,31.387938849201102
1320.0,31.33021804868761
1321.0,31.33154385417814
1322.0,31.286104742719917
1323.0,31.336064516442747
1324.0,31.386220778978146
1325.0,31.398237318164682
1326.0,31.380166416618344
1327.0,31.408818703922286
1328.0,31.408872796824156
1329.0,31.452110081332552
1330.0,31.489851795785057
1331.0,31.46622177425585
1332.0,31.40422916426134
1333.0,31.345544174758025
1334.0,31.29102631584292
1335.0,31.273704481613667
1336.0,31.211800868866202
1337.0,31.192278786381596
1338.0,31.27684621028309
1339.0,31.141607065730128
1340.0,31.06338598329836
1341.0,31.0297278440178
1342.0,31.079859595921477
1343.0,31.126292420956087
1344.0,31.190165096482453
1345.0,31.157881969318844
1346.0,31.094195162743446
1347.0,31.13741025955695
1348.0,31.176331768183047
1349.0,31.21853097614779
1350.0,31.251248136553645
1351.0,31.143144540927143
1352.0,30.993289908085565
1353.0,30.94190725873146
1354.0,30.924465002818835
1355.0,30.996152586954825
1356.0,30.955318189821718
1357.0,31.001260094723982
1358.0,30.96927551949618
1359.0,30.96927551949618
1360.0,30.95649779183615
1361.0,30.92146048674774
1362.0,30.828089909469014
1363.0,30.82085809175674
1364.0,30.83356573435737
1365.0,30.740897895217945
1366.0,30.693080606001026
1367.0,30.66853768287683
1368.0,30.6323322201262
1369.0,30.544888343108802
1370.0,30.51467785258319
