time,undetectable crops upper
750.0,26.11652111269892
751.0,26.124448036121343
752.0,26.277362618625617
753.0,26.430385794812878
754.0,26.56831612920057
755.0,26.572410142846035
756.0,26.654742963372488
757.0,26.78168181302268
758.0,26.972782437274887
759.0,27.02179781655837
760.0,27.11919513844054
761.0,27.270456358662827
762.0,27.42297361066066
763.0,27.39508387546144
764.0,27.502454789122275
765.0,27.547417249220697
766.0,27.600089909686123
767.0,27.62477885812575
768.0,27.721644929920522
769.0,27.886018009087458
770.0,27.989778540893496
771.0,28.177780795460958
772.0,28.283248265793624
773.0,28.25423665937035
774.0,28.221897561418913
775.0,28.366131619393705
776.0,28.54750213050867
777.0,28.62179770496875
778.0,28.65986381232748
779.0,28.808097598299504
780.0,28.849355600036276
781.0,28.87825566653589
782.0,28.97605926769743
783.0,28.942346372664815
784.0,29.053618551651354
785.0,29.14499396426671
786.0,29.18380375273307
787.0,29.340588218611323
788.0,29.398165064025452
789.0,29.415444834634155
790.0,29.5058795704335
791.0,29.68041744903872
792.0,29.652979616059323
793.0,29.68955797550449
794.0,29.727397783339732
795.0,29.78542988229281
796.0,29.89722080699841
797.0,29.987424072050814
798.0,30.065111974892112
799.0,30.12106900932919
800.0,30.14141767439505
801.0,30.209409804139227
802.0,30.19681166197821
803.0,30.201488443918638
804.0,30.292854711659743
805.0,30.42316240526482
806.0,30.475126596496608
807.0,30.596006782213358
808.0,30.586692880328275
809.0,30.603772913449248
810.0,30.731383587508706
811.0,30.82811084100178
812.0,30.876771608255197
813.0,31.013127442961096
814.0,31.01879399561936
815.0,31.109717588900182
816.0,31.11146229627157
817.0,31.187390380925038
818.0,31.249846224433973
819.0,31.278507358769687
820.0,31.29429353110237
821.0,31.27933580724266
822.0,31.371005565427417
823.0,31.53538577394771
824.0,31.568573337915588
825.0,31.639442364732474
826.0,31.738303851857346
827.0,31.797221864905808
828.0,31.87439374745764
829.0,32.09770618066022
830.0,32.052989420673015
831.0,32.05219885023415
832.0,32.14573648951513
833.0,32.14568514650273
834.0,32.31695928361006
835.0,32.44855373669354
836.0,32.50022830812217
837.0,32.55832409796686
838.0,32.67186802320406
839.0,32.73387862777888
840.0,32.723895768528045
841.0,32.766338759969294
842.0,32.895310659895635
843.0,32.922567513918274
844.0,32.98916362117859
845.0,33.01499432076183
846.0,33.24036100494925
847.0,33.26221296760499
848.0,33.299583325470216
849.0,33.38646549806769
850.0,33.42335094072447
851.0,33.44749063988711
852.0,33.66332684047358
853.0,33.65625725842585
854.0,33.74898644021155
855.0,33.78337505018264
856.0,33.87588902890319
857.0,33.982260166891756
858.0,34.04389120984171
859.0,34.15258978797289
860.0,34.258473863146605
861.0,34.35566731963591
862.0,34.454302122061925
863.0,34.365923021446
864.0,34.40506168668438
865.0,34.60714058089752
866.0,34.63469098190575
867.0,34.81300226807769
868.0,34.837493078624675
869.0,34.95735418869853
870.0,34.96565229909518
871.0,35.12134556681838
872.0,35.25728514139855
873.0,35.27934266292323
874.0,35.33804197393037
875.0,35.4311544630033
876.0,35.49917395947527
877.0,35.52549163036954
878.0,35.64067601154558
879.0,35.684752527002075
880.0,35.895409202643094
881.0,35.903711188955306
882.0,36.13726767278352
883.0,36.297352638039555
884.0,36.4126459982226
885.0,36.593755807432075
886.0,36.62476012547805
887.0,36.69255083020721
888.0,36.86338920174605
889.0,36.993941166408405
890.0,36.91736011129389
891.0,36.96095234239132
892.0,37.09858835064822
893.0,37.05730507858848
894.0,37.04275031858388
895.0,37.21687618050007
896.0,37.34362262900933
897.0,37.421989627609776
898.0,37.4704045926876
899.0,37.44048758606757
900.0,37.48897004013601
901.0,37.409995708153716
902.0,37.453325705565774
903.0,37.51295319340708
904.0,37.43758178550253
905.0,37.49815183870034
906.0,37.508871052139995
907.0,37.564455101557435
908.0,37.56200674623571
909.0,37.61918029888223
910.0,37.7830116579138
911.0,37.87862298209216
912.0,38.00776373386754
913.0,38.11454417813069
914.0,38.23390293375034
915.0,38.26347551030942
916.0,38.30398904484252
917.0,38.31093987625033
918.0,38.24734250377751
919.0,38.34169961653596
920.0,38.27009991268538
921.0,38.34467267911531
922.0,38.529615710376575
923.0,38.55502918284256
924.0,38.60107447337552
925.0,38.66900603350827
926.0,38.83235244653359
927.0,38.88664447658258
928.0,38.94592890643776
929.0,38.97557206568567
930.0,39.037330713817646
931.0,39.22369450261199
932.0,39.27213526491129
933.0,39.35289663560095
934.0,39.43278648268468
935.0,39.45148535075913
936.0,39.547877689829185
937.0,39.60603617343955
938.0,39.54279416133545
939.0,39.63126385615543
940.0,39.80122651174059
941.0,39.882040639276845
942.0,39.897659341332634
943.0,40.08512166674554
944.0,40.117355635904175
945.0,40.31868458135219
946.0,40.45997481105648
947.0,40.50671227767512
948.0,40.572562643995624
949.0,40.58964225050569
950.0,40.74893871114371
951.0,40.849091255200285
952.0,41.00497392571214
953.0,41.09479954133013
954.0,41.15635023604418
955.0,41.1767106236471
956.0,41.266490352258
957.0,41.24568787168403
958.0,41.300416659433125
959.0,41.439102956616
960.0,41.42486186044526
961.0,41.46771753728492
962.0,41.607054775507635
963.0,41.69022954704958
964.0,41.774258195993625
965.0,41.809745830641575
966.0,41.85197900348105
967.0,41.85447833102297
968.0,41.86154543072865
969.0,42.05151366592225
970.0,42.151430273324365
971.0,42.165998494479666
972.0,42.25891117313468
973.0,42.39516192953526
974.0,42.426091940244746
975.0,42.45867885679685
976.0,42.53613782667294
977.0,42.56609845037096
978.0,42.565975137634815
979.0,42.59249765478401
980.0,42.75252259503384
981.0,42.866656512503795
982.0,42.79547335730058
983.0,42.86831798882219
984.0,42.933702672078944
985.0,42.966822670455855
986.0,42.93573502550136
987.0,43.00020920318971
988.0,43.153098015108526
989.0,43.138640456698994
990.0,43.17087913446345
991.0,43.28653444217591
992.0,43.29069755695131
993.0,43.468631369669346
994.0,43.46783843342935
995.0,43.49484787985142
996.0,43.6329435232693
997.0,43.69961537843086
998.0,43.710499569707395
999.0,43.87715685269705
1000.0,43.96447044192959
1001.0,44.02037405902243
1002.0,44.13488669385288
1003.0,44.255081780261364
1004.0,44.34795926471025
1005.0,44.35114102481586
1006.0,44.386758900218766
1007.0,44.3490315487158
1008.0,44.42956466875981
1009.0,44.375423421586106
1010.0,44.466822670455855
1011.0,44.431810854321675
1012.0,44.48037593394626
1013.0,44.53039549723489
1014.0,44.567643638346944
1015.0,44.636137826672936
1016.0,44.774633355445445
1017.0,44.808982515146376
1018.0,44.871959074959456
1019.0,44.970975874072664
1020.0,44.98037468191563
1021.0,45.08650986800741
1022.0,45.02124056873394
1023.0,45.08858380375366
1024.0,45.10522898149592
1025.0,45.20024186578403
1026.0,45.212366210394336
1027.0,45.24445478035729
1028.0,45.30949371312442
1029.0,45.42354409672137
1030.0,45.34459010563148
1031.0,45.38259169243856
1032.0,45.495411279918734
1033.0,45.52534104646171
1034.0,45.50252278439057
1035.0,45.54188901895917
1036.0,45.58390364238355
1037.0,45.5572433781948
1038.0,45.61623360633019
1039.0,45.74308497391952
1040.0,45.68206063149484
1041.0,45.64946807306612
1042.0,45.7178442668138
1043.0,45.71294704473822
1044.0,45.671854073419084
1045.0,45.704952066369934
1046.0,45.73193049114742
1047.0,45.73562525135395
1048.0,45.79246543403238
1049.0,45.85246754983682
1050.0,45.83533812304305
1051.0,45.801800032725325
1052.0,45.69567134704092
1053.0,45.890548820172704
1054.0,45.82726012600568
1055.0,45.76857945725779
1056.0,45.79706768767646
1057.0,45.894536219332494
1058.0,45.93163600887762
1059.0,46.00477707482837
1060.0,46.03354093719492
1061.0,46.13422831538976
1062.0,46.21801729558442
1063.0,46.289855515723474
1064.0,46.25212568140311
1065.0,46.263910827673755
1066.0,46.2515189412231
1067.0,46.302526219885735
1068.0,46.19432865287586
1069.0,46.18935438927813
1070.0,46.182430725359495
1071.0,46.2779784467196
1072.0,46.18481112938435
1073.0,46.156743919190035
1074.0,46.13266184299964
1075.0,46.17518347439609
1076.0,46.1871896878799
1077.0,46.14183211683446
1078.0,46.13382609353842
1079.0,46.24760247725501
1080.0,46.287609829682836
1081.0,46.48668912020546
1082.0,46.52239825868797
1083.0,46.6537998879068
1084.0,46.72
1085.0,46.700462953040486
1086.0,46.76330199337835
1087.0,46.7957107949501
1088.0,46.86831628990407
1089.0,46.90951477655075
1090.0,46.84569681314339
1091.0,46.81605534765036
1092.0,46.81243405606806
1093.0,46.885200985406904
1094.0,46.998157735247204
1095.0,47.04211644029541
1096.0,47.14941312937009
1097.0,47.2274294659342
1098.0,47.297417527269225
1099.0,47.24663010544223
1100.0,47.20586692859853
1101.0,47.132846642900105
1102.0,47.07795046486744
1103.0,47.145374458382356
1104.0,47.1028103299257
1105.0,47.06838897727561
1106.0,47.11923368835088
1107.0,47.18099900104647
1108.0,47.1330043320947
1109.0,47.04445734094495
1110.0,47.132365889224104
1111.0,47.13303203470704
1112.0,47.164159479901095
1113.0,47.151759199674814
1114.0,47.19928227200318
1115.0,47.236474500519805
1116.0,47.193460214274786
1117.0,47.24546805906728
1118.0,47.280038684647174
1119.0,47.325855068643335
1120.0,47.349141574350405
1121.0,47.48051206462753
1122.0,47.45177622676759
1123.0,47.434625901213074
1124.0,47.442869167530326
1125.0,47.52541444312406
1126.0,47.44599436674282
1127.0,47.474789330522086
1128.0,47.40040077416325
1129.0,47.42395817853483
1130.0,47.50441081101697
1131.0,47.409109212918224
1132.0,47.304845219219565
1133.0,47.39900985245583
1134.0,47.46669412407037
1135.0,47.3996449641987
1136.0,47.39244777489605
1137.0,47.484470879133255
1138.0,47.62997541786606
1139.0,47.615829180052415
1140.0,47.6461005306853
1141.0,47.55509295941292
1142.0,47.478139131202354
