time,undetectable sentinels upper
0.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.10949874371066196
7.0,0.10949874371066196
8.0,0.10949874371066196
9.0,0.10949874371066196
10.0,0.10949874371066196
11.0,0.10949874371066196
12.0,0.10949874371066196
13.0,0.10949874371066196
14.0,0.10949874371066196
15.0,0.10949874371066196
16.0,0.10949874371066196
17.0,0.10949874371066196
18.0,0.10949874371066196
19.0,0.10949874371066196
20.0,0.10949874371066196
21.0,0.10949874371066196
22.0,0.10949874371066196
23.0,0.10949874371066196
24.0,0.10949874371066196
25.0,0.10949874371066196
26.0,0.2189974874213239
27.0,0.10949874371066196
28.0,0.10949874371066196
29.0,0.10949874371066196
30.0,0.10949874371066196
31.0,0.10949874371066196
32.0,0.10949874371066196
33.0,0.10949874371066196
34.0,0.10949874371066196
35.0,0.10949874371066196
36.0,0.10949874371066196
37.0,0.10949874371066196
38.0,0.10949874371066196
39.0,0.10949874371066196
40.0,0.10949874371066196
41.0,0.10949874371066196
42.0,0.15999999999999992
43.0,0.15999999999999992
44.0,0.2005872210923198
45.0,0.2005872210923198
46.0,0.2005872210923198
47.0,0.23595917942265418
48.0,0.23595917942265418
49.0,0.23595917942265418
50.0,0.23595917942265418
51.0,0.23595917942265418
52.0,0.23595917942265418
53.0,0.23595917942265418
54.0,0.23595917942265418
55.0,0.23595917942265418
56.0,0.23595917942265418
57.0,0.23595917942265418
58.0,0.23595917942265418
59.0,0.23595917942265418
60.0,0.26794494717703365
61.0,0.26794494717703365
62.0,0.26794494717703365
63.0,0.26794494717703365
64.0,0.23595917942265418
65.0,0.23595917942265418
66.0,0.23595917942265418
67.0,0.2679449471770337
68.0,0.2974868417407583
69.0,0.2974868417407583
70.0,0.2974868417407583
71.0,0.3617190429162965
72.0,0.3617190429162965
73.0,0.3617190429162965
74.0,0.3617190429162965
75.0,0.3364054992217047
76.0,0.3364054992217047
77.0,0.3364054992217047
78.0,0.3364054992217047
79.0,0.3859411708155671
80.0,0.3859411708155671
81.0,0.3859411708155671
82.0,0.3859411708155671
83.0,0.3859411708155671
84.0,0.3859411708155671
85.0,0.3859411708155671
86.0,0.3859411708155671
87.0,0.3859411708155671
88.0,0.3859411708155671
89.0,0.3859411708155671
90.0,0.3859411708155671
91.0,0.3859411708155671
92.0,0.3859411708155671
93.0,0.3859411708155671
94.0,0.3859411708155671
95.0,0.3859411708155671
96.0,0.33640549922170476
97.0,0.3617190429162965
98.0,0.3617190429162965
99.0,0.3617190429162965
100.0,0.3617190429162965
101.0,0.3364054992217049
102.0,0.29748684174075823
103.0,0.29748684174075823
104.0,0.29748684174075823
105.0,0.3251470164434615
106.0,0.29748684174075823
107.0,0.3251470164434615
108.0,0.3251470164434615
109.0,0.3251470164434615
110.0,0.29748684174075823
111.0,0.3251470164434615
112.0,0.32514701644346145
113.0,0.32514701644346145
114.0,0.351293199325011
115.0,0.351293199325011
116.0,0.3761817604250838
117.0,0.3761817604250838
118.0,0.3761817604250838
119.0,0.3761817604250838
120.0,0.3999999999999998
121.0,0.3999999999999998
122.0,0.3999999999999998
123.0,0.37618176042508367
124.0,0.37618176042508367
125.0,0.37618176042508367
126.0,0.37618176042508367
127.0,0.35129319932501096
128.0,0.35129319932501096
129.0,0.35129319932501096
130.0,0.37618176042508367
131.0,0.37618176042508367
132.0,0.37618176042508367
133.0,0.37618176042508367
134.0,0.37618176042508367
135.0,0.3999999999999998
136.0,0.3999999999999998
137.0,0.4449615361854386
138.0,0.4449615361854386
139.0,0.4449615361854386
140.0,0.4449615361854386
141.0,0.49482872693909385
142.0,0.5592676385936229
143.0,0.6524932431938871
144.0,0.6524932431938871
145.0,0.6690415759823427
