time,healthy crops upper
306.0,97.0712611031236
307.0,97.05098151521184
308.0,97.02114125514537
309.0,97.02172659519749
310.0,97.02172659519749
311.0,97.02221608347828
312.0,97.01810730128189
313.0,97.01810730128189
314.0,97.01842994056354
315.0,97.01418889085055
316.0,96.98774440006002
317.0,96.98774440006002
318.0,97.00508205541945
319.0,97.00910852288446
320.0,97.01300670124408
321.0,97.0339069947419
322.0,97.0231335129442
323.0,97.00654562076656
324.0,96.99871334948764
325.0,97.00415283004169
326.0,97.00415283004169
327.0,96.99120378589787
328.0,96.98365582011773
329.0,96.97991935352745
330.0,96.97991935352745
331.0,96.9759166652755
332.0,96.96981999351954
333.0,96.96981999351954
334.0,96.93927989629013
335.0,96.92035854012927
336.0,96.92730171639086
337.0,96.91029525842963
338.0,96.91546473268562
339.0,96.91379097830419
340.0,96.91478238929315
341.0,96.91028624390543
342.0,96.91028624390543
343.0,96.91028624390543
344.0,96.91028624390543
345.0,96.91028624390543
346.0,96.92652028036677
347.0,96.91186726666325
348.0,96.86416338375676
349.0,96.84550754125273
350.0,96.83058928759318
351.0,96.84602316880853
352.0,96.83850704684531
353.0,96.84931725717016
354.0,96.8559824560841
355.0,96.8367864366808
356.0,96.82474042488538
357.0,96.8241060255553
358.0,96.8241060255553
359.0,96.8241060255553
360.0,96.8241060255553
361.0,96.84143847675982
362.0,96.84143847675982
363.0,96.82897830755279
364.0,96.8331011317344
365.0,96.81780056072107
366.0,96.79033448734477
367.0,96.80490869420231
368.0,96.79986110776197
369.0,96.80168336190596
370.0,96.75834435497234
371.0,96.74266313282413
372.0,96.71333713416705
373.0,96.7077294957014
374.0,96.71099645389859
375.0,96.69844553777824
376.0,96.68496231131986
377.0,96.65347113275794
378.0,96.68108891324555
379.0,96.68108891324555
380.0,96.68108891324555
381.0,96.68828383247859
382.0,96.68861982063392
383.0,96.6951408985745
384.0,96.68541462610068
385.0,96.68530094854412
386.0,96.68530094854412
387.0,96.66247489949718
388.0,96.6388815893223
389.0,96.65576521419894
390.0,96.65347164294319
391.0,96.63303594751133
392.0,96.67819227893743
393.0,96.66172160665717
394.0,96.66029938777947
395.0,96.62089808285138
396.0,96.59952092372545
397.0,96.58624419791553
398.0,96.60203478755746
399.0,96.58526217596216
400.0,96.58405640376303
401.0,96.58679561331971
402.0,96.54771726586117
403.0,96.56014408922742
404.0,96.56091416632856
405.0,96.54981585921985
406.0,96.49265524853057
407.0,96.50282801153372
408.0,96.49672028146644
409.0,96.50068486725436
410.0,96.48884492741948
411.0,96.47695526217005
412.0,96.46775746889324
413.0,96.46555137969965
414.0,96.42156723564493
415.0,96.41754635844246
416.0,96.41348892552543
417.0,96.36045819273039
418.0,96.37359245282263
419.0,96.36993403636528
420.0,96.33252561128143
421.0,96.33056723987322
422.0,96.31863133246699
423.0,96.31182371050919
424.0,96.31530963547925
425.0,96.32890165292424
426.0,96.3191001529917
427.0,96.30896140016799
428.0,96.26269829295825
429.0,96.25224294476907
430.0,96.27962591771352
431.0,96.28751775783627
432.0,96.27439117791542
433.0,96.27028324135152
434.0,96.28595675390304
435.0,96.25344138161711
436.0,96.23768791414344
437.0,96.24336402443986
438.0,96.24336402443986
439.0,96.23504469582865
440.0,96.20306301875488
441.0,96.18471164290727
442.0,96.16456894342333
443.0,96.14908541134531
444.0,96.12211348375135
445.0,96.09529288925633
446.0,96.1081318457076
447.0,96.09649509462162
448.0,96.07547326086227
449.0,96.09511142715246
450.0,96.07290336793334
451.0,96.05993197226442
452.0,96.07128329834212
453.0,96.0916258137975
454.0,96.10713725928899
455.0,96.06618002273235
456.0,96.05733111464761
457.0,96.05667976188639
458.0,96.04299049753467
459.0,95.97697775170374
460.0,95.97100412174835
461.0,95.98136248884948
462.0,95.95381149920942
463.0,95.98152868420709
464.0,95.95489443757533
465.0,95.93610500297112
466.0,95.92018329596768
467.0,95.91644902541374
468.0,95.91766073869522
469.0,95.9157238284649
470.0,95.88382033713111
471.0,95.88382033713111
472.0,95.90011810886321
473.0,95.91338095216008
474.0,95.89271329163896
475.0,95.89885867479467
476.0,95.90861092629063
477.0,95.9063701737487
478.0,95.90976280301116
479.0,95.85063443158111
480.0,95.8793258001362
481.0,95.87253211106668
482.0,95.85748544478696
483.0,95.84965676087076
484.0,95.86643002341901
485.0,95.89323912527684
486.0,95.89323912527684
487.0,95.90548117891377
488.0,95.93876311573474
489.0,95.9128173200272
490.0,95.9076626575688
491.0,95.9078855727366
492.0,95.91659584744724
493.0,95.87079539924302
494.0,95.85477947173513
495.0,95.90464407880242
496.0,95.89624235678536
497.0,95.86975213150096
498.0,95.84575785018473
499.0,95.85322303131895
500.0,95.85876241374416
501.0,95.85169425121143
502.0,95.80728653064139
503.0,95.8369744500866
504.0,95.81751604552733
505.0,95.83222090717798
506.0,95.80669028151662
507.0,95.79862729703322
508.0,95.73846385949938
509.0,95.71380795265063
510.0,95.6868144126445
511.0,95.64872551750766
512.0,95.67234633022052
513.0,95.65823125977154
514.0,95.66208298567074
515.0,95.65082262965498
516.0,95.64095534134736
517.0,95.63637991229882
518.0,95.61502173909308
519.0,95.58799810066448
520.0,95.55590704958585
521.0,95.57074447067112
522.0,95.53414709387596
523.0,95.52572953056693
524.0,95.53286202228614
525.0,95.52381426549067
526.0,95.49449998084144
527.0,95.50256399286347
528.0,95.4648398624232
529.0,95.46903724426129
530.0,95.45955355659882
531.0,95.4444364140703
532.0,95.4221351576658
533.0,95.41469001496033
534.0,95.35899992645977
535.0,95.3479659223589
536.0,95.31756160979951
537.0,95.28466313812994
538.0,95.27022463402461
539.0,95.26921803361037
540.0,95.24658714967472
541.0,95.23652335562278
542.0,95.18670636799915
543.0,95.1580224814666
544.0,95.14704612426475
545.0,95.14704612426475
546.0,95.13148995621684
547.0,95.07978902640578
548.0,95.04139651185436
549.0,95.0073388909566
550.0,94.98609768928867
551.0,94.96155538755345
552.0,94.92817470167259
553.0,94.92357055296371
554.0,94.91100265993677
555.0,94.89849781755399
556.0,94.88335059280594
557.0,94.84580418759452
558.0,94.81776405626208
559.0,94.80038614187048
560.0,94.75576241984824
561.0,94.73828022767086
562.0,94.76101175928667
563.0,94.75054317440848
564.0,94.66865825914473
565.0,94.67124015987037
566.0,94.67110030819318
567.0,94.67468449074016
568.0,94.66268496106036
569.0,94.62432105680742
570.0,94.58692198768021
571.0,94.58264847817259
572.0,94.56403937395568
573.0,94.5699435380685
574.0,94.57647422305605
575.0,94.54552309346492
576.0,94.51046640438227
577.0,94.48848376862885
578.0,94.4892567228218
579.0,94.45701785931516
580.0,94.4581171427169
581.0,94.48300307488185
582.0,94.45304631730474
583.0,94.44687441849644
584.0,94.4770277810091
585.0,94.47452344709075
586.0,94.43790184135958
587.0,94.42920252409967
588.0,94.3704340168767
589.0,94.34126718860789
590.0,94.33111804759
591.0,94.2437305443765
592.0,94.1960541531131
593.0,94.15800433394054
594.0,94.16635105685599
595.0,94.09246285019077
596.0,94.10322013686479
597.0,94.06074321214166
598.0,93.97046575662574
599.0,93.95938818830291
600.0,93.91720577562695
601.0,93.93126497260921
602.0,93.93705192733994
603.0,93.92319464526945
604.0,93.84717751274923
605.0,93.7891240061281
606.0,93.76822145063579
607.0,93.77854983335213
608.0,93.75354857642427
609.0,93.75636967305431
610.0,93.72034846243791
611.0,93.68320660976099
612.0,93.65461708590574
613.0,93.61353212924365
614.0,93.63283979049433
615.0,93.57049018368008
616.0,93.52522493313137
617.0,93.50743306407992
618.0,93.45269390301056
619.0,93.41562849999937
620.0,93.35534177589295
621.0,93.31514690743067
622.0,93.33268688161272
623.0,93.3545184976566
624.0,93.30587001717927
625.0,93.28103580314301
626.0,93.22328631474778
627.0,93.20124370413932
628.0,93.23528377982649
629.0,93.20588065773846
630.0,93.16897744395202
631.0,93.11282400122035
632.0,93.07323048557325
633.0,93.08864110993316
634.0,93.04458993900192
635.0,92.99746610265663
636.0,92.88012463971549
637.0,92.86081181188928
638.0,92.80955628831678
639.0,92.77733425774188
640.0,92.77579408797291
641.0,92.74520920786499
642.0,92.7014017773374
643.0,92.68446004219442
644.0,92.66968055083113
645.0,92.65314991134956
646.0,92.63881912387137
647.0,92.63368624479335
648.0,92.61309022209375
649.0,92.5707435879141
650.0,92.4958794474159
651.0,92.42995920210043
652.0,92.42606717343327
653.0,92.38412535952293
654.0,92.33087755310083
655.0,92.29663626391388
656.0,92.24304617924696
657.0,92.2320184527883
658.0,92.26523105329015
659.0,92.24445131242685
660.0,92.23551339111239
661.0,92.20773489513806
662.0,92.14710626080281
663.0,92.12102735207824
664.0,92.0695349737095
665.0,92.00768978065271
666.0,91.97205339215904
667.0,91.90691973287826
668.0,91.8848125779277
669.0,91.87378215111298
670.0,91.82183179178735
671.0,91.79363619035738
672.0,91.7518518633195
673.0,91.7285648061655
674.0,91.68209940217885
675.0,91.64082915889286
676.0,91.59743160211941
677.0,91.56736965653563
678.0,91.5420557472822
679.0,91.49908938354298
680.0,91.42826092371577
681.0,91.35410281853626
682.0,91.35043389341996
683.0,91.30811573944742
684.0,91.26316004919323
685.0,91.20098130726018
686.0,91.06046302947212
687.0,91.06406082159094
688.0,91.05009266685789
689.0,91.01209087946104
690.0,90.95592228620586
691.0,90.92440560122223
692.0,90.8902985633304
693.0,90.85388171138692
694.0,90.78903387486602
695.0,90.80803668281291
696.0,90.79975799927539
697.0,90.80695464413529
698.0,90.78363725891438
699.0,90.7027916553233
700.0,90.68899611508519
701.0,90.59384469662463
702.0,90.5463284483709
703.0,90.4957685421063
704.0,90.4618215481154
705.0,90.38422358530443
706.0,90.3611076689484
707.0,90.2587042043031
708.0,90.16287535211099
709.0,90.07939022973247
710.0,90.09204305632755
711.0,90.0189258262538
712.0,90.06330791664244
713.0,90.04792766761304
714.0,90.0287193155103
715.0,89.96256100375871
716.0,89.92504356685583
717.0,89.88711777464121
718.0,89.88185607318387
719.0,89.83897656990463
720.0,89.83435426531973
721.0,89.78878638947337
722.0,89.70750341716742
723.0,89.65919822730177
724.0,89.54864060320847
725.0,89.52596668117597
726.0,89.49322039321233
727.0,89.37994938530144
728.0,89.35850351656609
729.0,89.31184973342265
730.0,89.28425024858018
731.0,89.25170240508304
732.0,89.19874546330243
733.0,89.16551320016514
734.0,89.10047074815964
735.0,89.0349563590344
736.0,88.99126059697781
737.0,88.99136549525133
738.0,88.94466120680109
739.0,88.93031862389633
740.0,88.94563172057453
741.0,88.88944289583512
742.0,88.77621834138013
743.0,88.70241359222665
744.0,88.6584672732216
745.0,88.62623332693163
746.0,88.6135991518051
747.0,88.57011800357637
748.0,88.52870451957371
749.0,88.48959368149445
750.0,88.44954149229488
751.0,88.36335528272197
752.0,88.29833324073044
753.0,88.24329321254974
754.0,88.14109050927922
755.0,88.14462025884009
756.0,88.03444928207803
757.0,87.97719974290362
758.0,87.95447817413539
759.0,87.89410042952697
760.0,87.86322484102533
761.0,87.78623662264182
762.0,87.69797667223405
763.0,87.64054731810828
764.0,87.58460779102252
765.0,87.54113094955122
766.0,87.43579394732357
767.0,87.39457522536074
768.0,87.3308613877308
769.0,87.29042693920692
770.0,87.26376611408153
771.0,87.2179497114833
772.0,87.17209412030775
773.0,87.15243754851673
774.0,87.04423356403909
775.0,86.93935983810418
776.0,86.88114405352941
777.0,86.85747517319119
778.0,86.82413592176249
779.0,86.72998468136535
780.0,86.66282278113616
781.0,86.61764041663712
782.0,86.53710516818856
783.0,86.47329948547824
784.0,86.44560171474234
785.0,86.40075526977544
786.0,86.30962280801829
787.0,86.19035864591238
788.0,86.14760499591213
789.0,86.14437592479862
790.0,86.0845448368558
791.0,86.0370550662512
792.0,85.99866819935515
793.0,85.92513884706628
794.0,85.88512985999219
795.0,85.85610606027316
796.0,85.77228733081812
797.0,85.6627399084532
798.0,85.61885492333528
799.0,85.48066274371763
800.0,85.41902693590698
801.0,85.30152892977077
802.0,85.23593756565245
803.0,85.14407792190032
804.0,85.06332523170461
805.0,85.00501382823315
806.0,84.9682442518093
807.0,84.94232354338573
808.0,84.8832829255029
809.0,84.86555466740558
810.0,84.8002814451691
811.0,84.77877208715677
812.0,84.72672619037523
813.0,84.63487980044245
814.0,84.54808578884516
815.0,84.46497942093603
816.0,84.42222396870298
817.0,84.28539860779132
818.0,84.18530463407401
819.0,84.12025437917725
820.0,84.05000846978905
821.0,84.00347595704635
822.0,83.89788719819911
823.0,83.7887604964483
824.0,83.67420366505063
825.0,83.67210705836995
826.0,83.59572655866049
827.0,83.51456900850087
828.0,83.46246085590724
829.0,83.36056016878011
830.0,83.28428204055758
831.0,83.21863782238295
832.0,83.16625306351372
833.0,83.13008549345534
834.0,83.05679818089935
835.0,82.95296850844181
836.0,82.81294658217251
837.0,82.78999726775936
838.0,82.66304180085875
839.0,82.62507018247682
840.0,82.5980194798025
841.0,82.55445445113517
842.0,82.45861933117904
843.0,82.3977794454116
844.0,82.31500202210829
845.0,82.16269958726319
846.0,82.11390667931947
847.0,82.07416174196746
848.0,81.95902188784865
849.0,81.89106453753361
850.0,81.81640732018765
851.0,81.72713389530185
852.0,81.70047064459264
853.0,81.62945823748662
854.0,81.53108440169058
855.0,81.39063092930118
856.0,81.29367844064015
857.0,81.16628587784125
858.0,81.13698188462092
859.0,81.03389403457182
860.0,80.97396971282443
861.0,80.86451255593819
862.0,80.79543026416486
863.0,80.7468012994338
864.0,80.67410540004407
865.0,80.54772879400684
866.0,80.48218509951457
867.0,80.38064866578185
868.0,80.36041407423764
869.0,80.30994576438684
870.0,80.22750887440097
871.0,80.09963420572372
872.0,80.02654566172438
873.0,79.98535549253458
874.0,79.90201627263676
875.0,79.78692814740977
876.0,79.64243837229355
877.0,79.53049973732094
878.0,79.45726603284169
879.0,79.37752530233888
880.0,79.32967308396164
881.0,79.30604770580686
882.0,79.20101007524616
883.0,79.05303152242621
884.0,79.00969597757714
885.0,78.93968483993683
886.0,78.91692937022547
887.0,78.86201783578322
888.0,78.76139022014121
889.0,78.68419758367058
890.0,78.60113419300659
891.0,78.41110750181961
892.0,78.28029614788491
893.0,78.14803994459177
894.0,78.0931510151039
895.0,78.0567582265348
896.0,77.87665326770136
897.0,77.81289517725807
898.0,77.72708557613072
899.0,77.65312476068311
900.0,77.5774094156616
901.0,77.52120972040431
902.0,77.42698123199219
903.0,77.30745354570104
904.0,77.19804868761904
905.0,77.10957866104417
906.0,77.02940417424591
907.0,76.9917459191784
908.0,76.9273203884501
909.0,76.94462490599915
910.0,76.81283249703377
911.0,76.68888912689061
912.0,76.5641297095301
913.0,76.41925443588588
914.0,76.36791796035244
915.0,76.17277225911137
916.0,76.0950640410797
917.0,76.00893639743666
918.0,75.96172077052937
919.0,75.77842250266497
920.0,75.67525304943685
921.0,75.50327890174003
922.0,75.42681490841332
923.0,75.35072175986333
924.0,75.23933268719479
925.0,75.12108568622108
926.0,75.00990261260132
927.0,74.89379185976698
928.0,74.81104223441946
929.0,74.76595741245818
930.0,74.67554877335657
931.0,74.59433886678232
932.0,74.48616891378543
933.0,74.37271875255144
934.0,74.33138727876661
935.0,74.27861288837678
936.0,74.20150205296764
937.0,74.07115759260944
938.0,74.04129495846382
939.0,74.01183613225894
940.0,73.96296120946626
941.0,73.87406226213518
942.0,73.76025949797639
943.0,73.69538944953447
944.0,73.5582439213537
945.0,73.47665721438585
946.0,73.38852909216223
947.0,73.30389873394205
948.0,73.19047433031648
949.0,73.02996099124549
950.0,72.92633028196548
951.0,72.84062042917583
952.0,72.7224611199382
953.0,72.6400909916224
954.0,72.5129520746649
955.0,72.4154970405124
956.0,72.39911149615959
957.0,72.25493142133976
958.0,72.10938038166303
959.0,72.00192735340836
960.0,71.90736838337702
961.0,71.66163861359387
962.0,71.56286472786343
963.0,71.48510348313258
964.0,71.38885795331817
965.0,71.24779554010776
966.0,71.1583513877282
967.0,71.0650968287797
968.0,70.94393986588443
969.0,70.7879099781249
970.0,70.64210112031843
971.0,70.5483468034944
972.0,70.40804907970026
973.0,70.26859166328498
974.0,70.20598298522935
975.0,70.07171762831501
976.0,70.00370139936304
977.0,69.9810672390359
978.0,69.86921817627132
979.0,69.7971529072082
980.0,69.71182723474371
981.0,69.58171333031818
982.0,69.52684949031323
983.0,69.44451109347327
984.0,69.28492390567007
985.0,69.24230484680145
986.0,69.07992901497252
987.0,68.96941214850112
988.0,68.8990539147861
989.0,68.78539350996569
990.0,68.68604704105658
991.0,68.57556593670536
992.0,68.46763483199071
993.0,68.37439471714043
994.0,68.20729205718493
995.0,67.99700645318576
996.0,67.84450952692167
997.0,67.71458675014921
998.0,67.57304375522989
999.0,67.44318843741955
1000.0,67.39330880909012
1001.0,67.2598984545185
1002.0,67.10571482643019
1003.0,67.06617537147108
1004.0,66.92437981511291
1005.0,66.80973347861159
1006.0,66.72751636233049
1007.0,66.6878193949267
1008.0,66.57652891512878
1009.0,66.47432765198569
1010.0,66.34062279851145
1011.0,66.26134324397927
1012.0,66.11193178611434
1013.0,66.05106936443697
1014.0,65.89439491391231
1015.0,65.80507406176245
1016.0,65.69375571385487
1017.0,65.63169503777006
1018.0,65.48152463249227
1019.0,65.33556919179263
1020.0,65.21579874125382
1021.0,65.11059990488906
1022.0,65.04970985854752
1023.0,64.99974314179417
1024.0,64.77874833042571
1025.0,64.70394222060263
1026.0,64.63598574903972
1027.0,64.4680316686749
1028.0,64.36338516798259
1029.0,64.29285603817769
1030.0,64.22352378809964
1031.0,64.0594882857361
1032.0,63.95156555974498
1033.0,63.83695519118967
1034.0,63.68109758775057
1035.0,63.5328138218689
1036.0,63.413358417738394
1037.0,63.30871251286098
1038.0,63.16998914459145
1039.0,62.93837021607571
1040.0,62.866244263563075
1041.0,62.6871654022888
1042.0,62.62101434416861
1043.0,62.464925364881886
1044.0,62.33426629853114
1045.0,62.285247874015226
1046.0,62.10772696142567
1047.0,62.005368527280794
1048.0,61.91453209829807
1049.0,61.72548293079802
1050.0,61.651012663484536
1051.0,61.52288948447634
1052.0,61.43624367927536
1053.0,61.232889725851564
1054.0,61.04737944686298
1055.0,60.9228019297108
1056.0,60.832394887675264
1057.0,60.68230757594172
1058.0,60.63029462927092
1059.0,60.56401361018615
1060.0,60.41436421296169
1061.0,60.25463755981332
1062.0,60.05320003838906
1063.0,59.90912443741027
1064.0,59.78949059336478
1065.0,59.641628663473185
1066.0,59.527489997805546
1067.0,59.427291870972795
1068.0,59.2931061810779
1069.0,59.17165274230392
1070.0,59.068240754044
1071.0,58.91790200171336
1072.0,58.85984696057235
1073.0,58.70557725250119
1074.0,58.6157526698815
1075.0,58.51572890402407
1076.0,58.34314589959008
1077.0,58.21408534747112
1078.0,58.065798467146166
1079.0,57.946011528642686
1080.0,57.77592132345792
1081.0,57.52611371415196
1082.0,57.362965384079814
1083.0,57.25605785845502
1084.0,57.12878965024369
1085.0,56.905169687623385
1086.0,56.770493139248416
1087.0,56.68384038166965
1088.0,56.548325899986494
1089.0,56.325323240086846
1090.0,56.19630800464617
1091.0,56.06528357202191
1092.0,55.93300202195254
1093.0,55.771234396714064
1094.0,55.581202104963126
1095.0,55.46419373135835
1096.0,55.3574987504165
1097.0,55.24861106824152
1098.0,55.03964841736514
1099.0,54.97129782537064
1100.0,54.93122441112928
1101.0,54.82031138574375
1102.0,54.72815606316497
1103.0,54.52133685857417
1104.0,54.367970890239135
1105.0,54.327446330927174
1106.0,54.16630268473583
1107.0,54.10348167360564
1108.0,54.01426652844775
1109.0,53.89788408737002
1110.0,53.75595689343922
1111.0,53.645371626072965
1112.0,53.50120032483758
1113.0,53.3630591925266
1114.0,53.28189639454904
1115.0,53.181310122183156
1116.0,52.98404523102606
1117.0,52.83584562983904
1118.0,52.735098028016814
1119.0,52.59863550579344
1120.0,52.49008744377474
1121.0,52.374822348541585
1122.0,52.26137338675514
1123.0,52.177439205802635
1124.0,52.05129209731426
1125.0,51.85824475515562
1126.0,51.7059288097747
1127.0,51.552410623336996
1128.0,51.48882336530106
1129.0,51.37690131883864
1130.0,51.1316197865041
1131.0,51.05178612822846
1132.0,50.92375138533669
1133.0,50.804406107008205
1134.0,50.708035788870916
1135.0,50.65218455598265
1136.0,50.50385699962639
1137.0,50.37507204435692
1138.0,50.234064536530695
1139.0,50.095042603912404
1140.0,50.03475175956321
1141.0,49.9007930576814
1142.0,49.76641751520097
1143.0,49.66500627424049
1144.0,49.535093015095825
1145.0,49.43258439947165
1146.0,49.25042732672284
1147.0,49.21240964352714
1148.0,48.957119075694386
1149.0,48.899857732440566
1150.0,48.8182789591101
1151.0,48.765008598943496
1152.0,48.6581742354721
1153.0,48.54628926641709
1154.0,48.40156920242991
1155.0,48.25623008727553
1156.0,48.04070239155837
1157.0,47.88150388103521
1158.0,47.81026571001382
