time,healthy sentinels lower
143.0,98.9909565551454
144.0,98.9909565551454
145.0,98.96401149434779
146.0,98.96401149434779
147.0,98.96401149434779
148.0,98.95178799781156
149.0,98.95178799781156
150.0,98.93971434399954
151.0,98.93971434399954
152.0,98.91369001123815
153.0,98.91369001123815
154.0,98.87461419385663
155.0,98.8630729620639
156.0,98.8384226894136
157.0,98.8384226894136
158.0,98.8384226894136
159.0,98.8384226894136
160.0,98.8384226894136
161.0,98.8384226894136
162.0,98.81417785543336
163.0,98.81417785543336
164.0,98.81417785543336
165.0,98.77936734193432
166.0,98.77936734193432
167.0,98.77936734193432
168.0,98.75600995031033
169.0,98.75600995031033
170.0,98.68653646826593
171.0,98.65301653379325
172.0,98.64273151202154
173.0,98.6212368144438
174.0,98.6212368144438
175.0,98.61118055826844
176.0,98.6012368144438
177.0,98.58168699210245
178.0,98.57208108478306
179.0,98.56258803253506
180.0,98.56258803253506
181.0,98.56258803253506
182.0,98.55320802890418
183.0,98.532726351663
184.0,98.532726351663
185.0,98.50341299369558
186.0,98.47263815045044
187.0,98.47263815045044
188.0,98.47263815045044
189.0,98.47263815045044
190.0,98.4637710866098
191.0,98.42313010288754
192.0,98.40402898594213
193.0,98.395427555857
194.0,98.395427555857
195.0,98.395427555857
196.0,98.395427555857
197.0,98.3378024146906
198.0,98.32945015116687
199.0,98.32945015116687
200.0,98.32945015116687
201.0,98.31123838296652
202.0,98.28511084349077
203.0,98.25757566863233
204.0,98.25757566863233
205.0,98.22257458499423
206.0,98.18650104797443
207.0,98.17878573571858
208.0,98.171168862729
209.0,98.171168862729
210.0,98.11927296753464
211.0,98.09380109299461
212.0,98.09380109299461
213.0,98.09380109299461
214.0,98.0191382511255
215.0,98.0191382511255
216.0,97.99479788972279
217.0,97.99479788972279
218.0,97.99479788972279
219.0,97.97071450021451
220.0,97.93036890823495
221.0,97.9150918401774
222.0,97.88376567211459
223.0,97.88376567211459
224.0,97.83719058313405
225.0,97.83719058313405
226.0,97.83719058313405
227.0,97.7771243444677
228.0,97.7771243444677
229.0,97.77018940752849
230.0,97.77018940752849
231.0,97.77018940752849
232.0,97.77018940752849
233.0,97.77018940752849
234.0,97.68974640011336
235.0,97.68974640011336
236.0,97.67613683359659
237.0,97.65493682454554
238.0,97.65493682454554
239.0,97.65493682454554
240.0,97.60592786605491
241.0,97.59229057984368
242.0,97.57873295964481
243.0,97.565254408675
244.0,97.51085641556425
245.0,97.48405962180038
246.0,97.47775681356646
247.0,97.43163422356223
248.0,97.35445449432457
249.0,97.32900032237269
250.0,97.32900032237269
251.0,97.32900032237269
252.0,97.30376247012147
253.0,97.29782203318572
254.0,97.24765796410378
255.0,97.24765796410378
256.0,97.19259351412057
257.0,97.17452134623386
258.0,97.16260812190906
259.0,97.16260812190906
260.0,97.12120525682049
261.0,97.07494744827677
262.0,97.05218706084885
263.0,97.02369453857598
264.0,96.96087741808846
265.0,96.96087741808846
266.0,96.94407459369586
267.0,96.94407459369586
268.0,96.94407459369586
269.0,96.91578548039755
270.0,96.89994219749744
271.0,96.86626113688497
272.0,96.81114561800017
273.0,96.81114561800017
274.0,96.76792936120029
275.0,96.76792936120029
276.0,96.74237725174747
277.0,96.67821707535684
278.0,96.65731376769999
279.0,96.64723324058004
280.0,96.6165272886962
281.0,96.59141010329556
282.0,96.53492819977944
283.0,96.53492819977944
284.0,96.47421371310668
285.0,96.46459722819057
286.0,96.39500623442366
287.0,96.32229396641021
288.0,96.28867192362002
289.0,96.27454824194827
290.0,96.27012077647028
291.0,96.24693463682401
292.0,96.24693463682401
293.0,96.1625837266769
294.0,96.12591511362072
295.0,96.09842649905214
296.0,96.0665394439102
297.0,96.0078709714714
298.0,96.00354541928203
299.0,95.937468091236
300.0,95.89819455058317
301.0,95.89819455058317
302.0,95.86362732696527
303.0,95.84677859155096
304.0,95.74438707370547
305.0,95.72370504837946
306.0,95.72370504837946
307.0,95.72370504837946
308.0,95.72370504837946
309.0,95.71173140978202
310.0,95.68661945278713
311.0,95.62884481816074
312.0,95.6167249424374
313.0,95.6167249424374
314.0,95.6167249424374
315.0,95.6167249424374
316.0,95.59680886205072
317.0,95.50715329993878
318.0,95.49942629695393
319.0,95.45553251188011
320.0,95.45197233538757
321.0,95.45197233538757
322.0,95.42815858113835
323.0,95.38488477219988
324.0,95.33454775437895
325.0,95.30787787765937
326.0,95.29658960927874
327.0,95.27017787186529
328.0,95.25112229518632
329.0,95.25112229518632
330.0,95.18986434465162
331.0,95.13705147390921
332.0,95.08857992738754
333.0,95.08857992738754
334.0,95.05182393359657
335.0,95.04105283993835
336.0,95.00089567205755
337.0,94.95416988665829
338.0,94.90787905874387
339.0,94.8364749864946
340.0,94.81589397444469
341.0,94.75223303329244
342.0,94.65219382682037
343.0,94.63519702956579
344.0,94.5770603186378
345.0,94.49952384808175
346.0,94.48974490902576
347.0,94.4499493247581
348.0,94.41377756207639
349.0,94.34260112764417
350.0,94.259175029798
351.0,94.259175029798
352.0,94.21433313334062
353.0,94.21433313334062
354.0,94.15740369169104
355.0,94.10161332303407
356.0,94.0675090361577
357.0,94.03359631525294
358.0,93.97831790943312
359.0,93.95683702601336
360.0,93.89352859733529
361.0,93.82703552610333
362.0,93.76670412006511
363.0,93.76429731087127
364.0,93.69911865908233
365.0,93.68460927961493
366.0,93.58259802234629
367.0,93.5564304674944
368.0,93.51917169912461
369.0,93.48800943397538
370.0,93.48800943397538
371.0,93.44526721396826
372.0,93.40055398059687
373.0,93.36926094872416
374.0,93.36926094872416
375.0,93.34389267332935
376.0,93.3192796136825
377.0,93.28042982589545
378.0,93.17294488342795
379.0,93.11314383850846
380.0,93.09146269351983
381.0,92.98344424355378
382.0,92.97034154599093
383.0,92.9134484866567
384.0,92.86589659051077
385.0,92.85304179087726
386.0,92.78445598076861
387.0,92.71132917983145
388.0,92.59469116974982
389.0,92.59469116974982
390.0,92.52388368676387
391.0,92.49615574081137
392.0,92.40602472257963
393.0,92.39384317001962
394.0,92.34991206127302
395.0,92.17968060221314
396.0,92.14580899321977
397.0,92.07932044439269
398.0,91.9869435661616
399.0,91.97203664432773
400.0,91.93466688006829
401.0,91.87362388747748
402.0,91.85804807262149
403.0,91.79100247700002
404.0,91.61277099752037
405.0,91.56593079798225
406.0,91.5435173940709
407.0,91.48618616689328
408.0,91.44233621971911
409.0,91.3739230775885
410.0,91.28925229453833
411.0,91.23365704155033
412.0,91.21112486250732
413.0,91.17321225762211
414.0,91.10306947258962
415.0,91.03347720295399
416.0,91.01452083566248
417.0,90.94049894240169
418.0,90.90084240924982
419.0,90.88215567316021
420.0,90.77648319487402
421.0,90.66291493677741
422.0,90.63905669704617
423.0,90.62157258627124
424.0,90.57280290169354
425.0,90.52843386439633
426.0,90.4856823342513
427.0,90.47190366501445
428.0,90.44030801795432
429.0,90.35845552697123
430.0,90.3272117418239
431.0,90.32243962924703
432.0,90.24755100781881
433.0,90.20864476271768
434.0,90.18663092059316
435.0,90.11744065502468
436.0,90.08626632871527
437.0,90.00322937291826
438.0,89.96078746260801
439.0,89.89476647537205
440.0,89.82872086290935
441.0,89.80809976714278
442.0,89.70733595902271
443.0,89.69275702138945
444.0,89.56932126775119
445.0,89.5329436824063
446.0,89.51287292497118
447.0,89.49004771014087
448.0,89.49004771014087
449.0,89.47302568270571
450.0,89.3840658346892
451.0,89.35589950983173
452.0,89.25210321715161
453.0,89.15015711873257
454.0,89.11171006694352
455.0,89.08243597176738
456.0,88.98488334982683
457.0,88.96144443202778
458.0,88.87475748493324
459.0,88.79954956782785
460.0,88.72954220911781
461.0,88.72954220911781
462.0,88.66184287980376
463.0,88.62611047660039
464.0,88.56559780954456
465.0,88.49480803502652
466.0,88.45137978064979
467.0,88.40175465603664
468.0,88.26834798695043
469.0,88.21432057477297
470.0,88.1165880240256
471.0,88.05473025257126
472.0,87.99661114274183
473.0,87.94605705631798
474.0,87.90200708502448
475.0,87.8864007550223
476.0,87.83467465204461
477.0,87.83467465204461
478.0,87.83467465204461
479.0,87.82381634996025
480.0,87.80832796602502
481.0,87.72524355198316
482.0,87.67686748438784
483.0,87.64437763424972
484.0,87.6106063428282
485.0,87.51835005959599
486.0,87.43991789874718
487.0,87.26926617245991
488.0,87.1651139099101
489.0,87.13290672364987
490.0,87.06340821045154
491.0,87.0583811603684
492.0,86.99067250413464
493.0,86.9679797211986
494.0,86.94567394894918
495.0,86.87899379028757
496.0,86.78878728252612
497.0,86.73069318383986
498.0,86.66046441297829
499.0,86.59204192368662
500.0,86.42428711089056
501.0,86.26305333254433
502.0,86.14410305651742
503.0,86.05615954776333
504.0,86.02201222422104
505.0,85.99403250828041
506.0,85.91149126289801
507.0,85.83667732940472
508.0,85.77109567650785
509.0,85.71904558817195
510.0,85.61805866925292
511.0,85.57340927493864
512.0,85.54026087449677
513.0,85.46194832582782
514.0,85.40107922048323
515.0,85.28786765669672
516.0,85.20169294922313
517.0,85.1207779777404
518.0,85.08972380143666
519.0,84.91742343408207
520.0,84.84883714152087
521.0,84.77863901751898
522.0,84.73520326902837
523.0,84.67627003555026
524.0,84.56356345930139
525.0,84.52813641492085
526.0,84.47349671889032
527.0,84.4384067677465
528.0,84.32757884461073
529.0,84.30918941805471
530.0,84.24670127923838
531.0,84.18585695180919
532.0,84.08759422170034
533.0,83.97003324475433
534.0,83.95141635678634
535.0,83.84106108261912
536.0,83.7933495503639
537.0,83.68911072403239
538.0,83.55716392440031
539.0,83.48400365249239
540.0,83.4094870300739
541.0,83.36549418303414
542.0,83.25509807135808
543.0,83.16779877056553
544.0,83.05494430318919
545.0,83.033625040823
546.0,82.8319436338184
547.0,82.80070532099985
548.0,82.6995717999594
549.0,82.52841236118289
550.0,82.50696441488634
551.0,82.43954038579162
552.0,82.36123771856109
553.0,82.28580972582702
554.0,82.20596278046494
555.0,82.12524094892918
556.0,82.02809691687426
557.0,81.84790485444655
558.0,81.68644639355549
559.0,81.59513814730153
560.0,81.47717028344904
561.0,81.29477458119916
562.0,81.2565431868194
563.0,81.10749460121102
564.0,81.0432116005951
565.0,80.9438206726077
566.0,80.74562255152853
567.0,80.69615641336856
568.0,80.61328343327351
569.0,80.50408575297864
570.0,80.41980000222217
571.0,80.2985210920071
572.0,80.20429299834439
573.0,80.18143809374938
574.0,80.09547158132251
575.0,79.90621830634237
576.0,79.82692068404458
577.0,79.67603736318424
578.0,79.53439868595086
579.0,79.46482076644315
580.0,79.38349641021632
581.0,79.1923374718369
582.0,79.10411361805082
583.0,79.0053909170294
584.0,78.90979792957681
585.0,78.86309253173488
586.0,78.82890905843607
587.0,78.63475550741305
588.0,78.56224974751349
589.0,78.47706764759117
590.0,78.40543760484516
591.0,78.30011099961256
592.0,78.14662556933912
593.0,78.07332222963086
594.0,77.96958666189485
595.0,77.79505071759388
596.0,77.76093970737142
597.0,77.66646800765662
598.0,77.60525359051499
599.0,77.56153325177354
600.0,77.48216985741033
601.0,77.36729407279185
602.0,77.32563328765572
603.0,77.31952942261975
604.0,77.23920824178305
605.0,77.1157123968587
606.0,77.04318495844468
607.0,76.98266249220062
608.0,76.96789265702009
609.0,76.88913613640253
610.0,76.81548702439599
611.0,76.73522683876409
612.0,76.64677083385234
613.0,76.57109261420828
614.0,76.41778011991781
615.0,76.36756183450053
616.0,76.30707783470491
617.0,76.23749793485976
618.0,76.08662811302166
619.0,75.97897008711237
620.0,75.8287419490572
621.0,75.75350844806339
622.0,75.60403938899096
623.0,75.48304071638994
624.0,75.39399432546367
625.0,75.28923955274499
626.0,75.1967699833488
627.0,75.14511472117951
628.0,75.06324323000638
629.0,74.9903839271635
630.0,74.8599820466931
631.0,74.73302003214069
632.0,74.61987544552997
633.0,74.54350542537742
634.0,74.44706934521386
635.0,74.2870320496363
636.0,74.21623416073508
637.0,74.07534592403594
638.0,73.96958732277596
639.0,73.8058456351277
640.0,73.72773811055987
641.0,73.62381097084047
642.0,73.57881040582477
643.0,73.53761437085386
644.0,73.43620870051383
645.0,73.31995715517719
646.0,73.10319192290943
647.0,73.03231346995516
648.0,72.95142684317872
649.0,72.91400152464858
650.0,72.70378733601655
651.0,72.57643808412594
652.0,72.46818157636558
653.0,72.42836686161826
654.0,72.29291875600069
655.0,72.20809400468514
656.0,72.05693747429899
657.0,71.86936057792329
658.0,71.7562382075529
659.0,71.68521169123558
660.0,71.6197935608017
661.0,71.53193497294227
662.0,71.40857444668045
663.0,71.23345510784014
664.0,71.12456855104644
665.0,71.02204248054218
666.0,70.8730116843267
667.0,70.79260317903719
668.0,70.70524687871621
669.0,70.58454336445268
670.0,70.42139895911617
671.0,70.37049921123051
672.0,70.21439265880173
673.0,70.08057053587603
674.0,70.0165931698293
675.0,69.83128161050969
676.0,69.7600629922822
677.0,69.65932391733836
678.0,69.61518144499499
679.0,69.50320883281061
680.0,69.39389553210779
681.0,69.20157904386144
682.0,69.05671348805726
683.0,68.95331186122198
684.0,68.74321605306973
685.0,68.62176122135915
686.0,68.51597008550424
687.0,68.40133086582523
688.0,68.33844352401738
689.0,68.28873015968516
690.0,68.14319283751742
691.0,68.09068303647317
692.0,68.01869440394645
693.0,67.94704783994152
694.0,67.76320878171964
695.0,67.63936521295574
696.0,67.46936574192446
697.0,67.2409037772525
698.0,67.09843117526432
699.0,66.92084427630286
700.0,66.75098773428432
701.0,66.6381819374225
702.0,66.52310826119741
703.0,66.35799441340893
704.0,66.29709615280144
705.0,66.14937723800115
706.0,65.98554719047242
707.0,65.92790441104586
708.0,65.80891676688053
709.0,65.72120512517007
710.0,65.56461882738495
711.0,65.40739199726531
712.0,65.30575324163611
713.0,65.17154414935452
714.0,64.98945021792049
715.0,64.88690772502297
716.0,64.7028839751312
717.0,64.54599849149761
718.0,64.34940274255005
719.0,64.23621302252039
720.0,64.08062501326907
721.0,63.988386637328084
722.0,63.92818532201683
723.0,63.86345568908493
724.0,63.6089005113946
725.0,63.54023505894066
726.0,63.35643951395785
727.0,63.07877827000744
728.0,63.01393477697442
729.0,62.894553074618315
730.0,62.75004298947911
731.0,62.667914882607874
732.0,62.5365571191764
733.0,62.405076556004644
734.0,62.203906135579786
735.0,62.08476171165349
736.0,61.94554930792489
737.0,61.77835188000975
738.0,61.67245958575576
739.0,61.537919777295095
740.0,61.389100026127515
741.0,61.28666595089831
742.0,61.194052584300756
743.0,61.153787462833805
744.0,61.02181011798867
745.0,60.7657710321026
746.0,60.64436482593309
747.0,60.575234251834786
748.0,60.429697262321554
749.0,60.262939956931646
750.0,60.054826686610866
751.0,59.894238121035606
752.0,59.76404574020144
753.0,59.55598672843922
754.0,59.387565810165
755.0,59.24114022741803
756.0,59.18626523204024
757.0,59.02153138081611
758.0,58.834833952041144
759.0,58.67642896404858
760.0,58.50190691711628
761.0,58.370908838004475
762.0,58.25522977260444
763.0,58.152489524611
764.0,58.10372830690275
765.0,58.02030450952272
766.0,57.83815049789745
767.0,57.71980036418192
768.0,57.64472222455825
769.0,57.51154805058722
770.0,57.35768228090975
771.0,57.21968168472447
772.0,57.0901588736583
773.0,56.94049671594036
774.0,56.692950347728804
775.0,56.505157685071495
776.0,56.30693357151664
777.0,56.20540818324811
778.0,56.01295440119007
779.0,55.87610829851525
780.0,55.77440888805782
781.0,55.62925570793844
782.0,55.48902278164981
783.0,55.272061170012265
784.0,54.93480492479281
785.0,54.73948336012964
786.0,54.56666602968343
787.0,54.410288738804184
788.0,54.363890593155475
789.0,54.235220526652355
790.0,54.06563871854063
791.0,53.915750513015325
792.0,53.749504256253886
793.0,53.60907472711177
794.0,53.4343639167259
795.0,53.33288918679256
796.0,53.061207227888815
797.0,52.96064499203631
798.0,52.76458368803009
799.0,52.64781420373271
800.0,52.49313048970411
801.0,52.313785755184206
802.0,52.26274160700358
803.0,52.11001386578459
804.0,52.036001552622885
805.0,51.94505065230545
806.0,51.857636115093
807.0,51.73584305100402
808.0,51.57853516157412
809.0,51.37551817419501
810.0,51.23845864991114
811.0,50.994959820256454
812.0,50.8534107684633
813.0,50.59014339882475
814.0,50.51270706674447
815.0,50.428553328633264
816.0,50.1957856924012
817.0,50.09194349803732
818.0,49.92201949591717
819.0,49.78871310199104
820.0,49.59438821541269
821.0,49.50508090416008
822.0,49.3000319829697
823.0,49.200101225632565
824.0,48.90281122030068
825.0,48.80971723255702
826.0,48.61045598861163
827.0,48.50184219457055
828.0,48.35640076075993
829.0,48.19881893424977
830.0,48.05255642426229
831.0,47.962113087477476
832.0,47.733192032023666
833.0,47.66571960192307
834.0,47.56625753797657
835.0,47.348062856652604
836.0,47.24522350479282
837.0,47.11924910833347
838.0,46.996063515155534
839.0,46.77254913654889
840.0,46.69563516645438
841.0,46.447529658865705
842.0,46.2897569104169
843.0,46.07495983171675
844.0,45.98201232932932
845.0,45.81082572870497
846.0,45.60915019589464
847.0,45.3838488589322
848.0,45.17542306208151
849.0,45.080578188393716
850.0,44.81900903358394
851.0,44.52672586454091
852.0,44.32055501258769
853.0,44.18015338999328
854.0,43.914534989313495
855.0,43.806404951315294
856.0,43.678090640887106
857.0,43.54011302242688
858.0,43.37595430033561
859.0,43.20518421135701
860.0,43.08252214959039
861.0,42.906014526669864
862.0,42.74756094233955
863.0,42.65387062637873
864.0,42.4804604995652
865.0,42.21618760941897
866.0,42.025977760674266
867.0,41.93344034270481
868.0,41.82347144353173
869.0,41.654067990137676
870.0,41.53681690119957
871.0,41.470040689364666
872.0,41.30623779632529
873.0,41.08119889242015
874.0,40.91988134822208
875.0,40.79336597180876
876.0,40.63111035115719
877.0,40.538342868041816
878.0,40.43150525202702
879.0,40.29457616551841
880.0,40.15470155613536
881.0,40.04276593721563
882.0,39.990943106525165
883.0,39.80058271474521
884.0,39.549824356694394
885.0,39.43492339195015
886.0,39.35082594015388
887.0,39.12905887168898
888.0,38.91837994936135
889.0,38.810058112584315
890.0,38.71170313430916
891.0,38.43981044928178
892.0,38.28747361288952
893.0,38.207276049443315
894.0,38.06247940431903
895.0,37.89478922684184
896.0,37.72364499281073
897.0,37.62793468127954
898.0,37.4766882654983
899.0,37.29721808449186
900.0,37.16304487856165
901.0,37.031632574346524
902.0,36.85925035352044
903.0,36.66833415174638
904.0,36.56479889056073
905.0,36.4555570076964
906.0,36.280392780006224
907.0,36.094403052003315
908.0,35.92430028123411
909.0,35.77017311218452
910.0,35.57922318373245
911.0,35.41391114516039
912.0,35.2553940343229
913.0,35.13568660271336
914.0,34.95141173044118
915.0,34.80275495304331
916.0,34.696376071523986
917.0,34.50067141953766
918.0,34.22552862834364
919.0,33.92963954289981
920.0,33.79845512143979
921.0,33.72530566202585
922.0,33.57676104348719
923.0,33.494731415665946
924.0,33.38258620230455
925.0,33.22917365982455
926.0,33.082165596166526
927.0,32.94329839224696
928.0,32.749835165432316
929.0,32.59093326462412
930.0,32.44214045134939
931.0,32.29751985431908
932.0,32.16465255243422
933.0,31.91720784895523
934.0,31.736266098954616
935.0,31.55989135184278
936.0,31.35567502614748
937.0,31.18139277551522
938.0,31.08101777903582
939.0,30.97068645455219
940.0,30.759978383062407
941.0,30.620803816899777
942.0,30.488802361552388
943.0,30.35552095166035
944.0,30.27814886303434
945.0,30.06919217261062
946.0,29.88039621354404
947.0,29.754431702714108
948.0,29.58448794447988
949.0,29.386992885699406
950.0,29.250846268651394
951.0,29.087966154135074
952.0,28.944026098915717
953.0,28.8544546593036
954.0,28.69257739577187
955.0,28.59125593768526
956.0,28.469581009358684
957.0,28.256492320820378
958.0,28.112319857977276
959.0,27.919259112396457
960.0,27.73019057893619
961.0,27.617127106636286
962.0,27.550053648130433
963.0,27.362496921512147
964.0,27.227053336537207
965.0,27.124141694938693
966.0,26.998954607815875
967.0,26.804209104289118
968.0,26.684833974536925
969.0,26.508850284169085
970.0,26.381064760087604
971.0,26.221339893562625
972.0,25.991511922941285
973.0,25.847722567514808
974.0,25.74009741654998
975.0,25.649570101330216
976.0,25.523271413181018
977.0,25.461654002029743
978.0,25.329908937066755
979.0,25.223229034463206
980.0,25.165773203095796
981.0,25.105266207669853
982.0,24.965544871292465
983.0,24.806101045513092
984.0,24.67302310435214
985.0,24.597551147892784
986.0,24.493026957571626
987.0,24.33709394240922
988.0,24.187715061858157
989.0,24.006154646654167
990.0,23.908953953808386
991.0,23.757364127959114
992.0,23.59005258735308
993.0,23.469614577686404
994.0,23.143062277213538
995.0,23.072702459188378
996.0,22.825728110603073
997.0,22.734971240343597
998.0,22.566728980736027
999.0,22.44609772633235
1000.0,22.32846496149422
1001.0,22.21852134892249
1002.0,22.11711612215888
1003.0,22.07745308420703
1004.0,21.97694324421599
1005.0,21.880113207815846
1006.0,21.763017793526352
1007.0,21.641403476534272
1008.0,21.412842691748043
1009.0,21.236558444812314
1010.0,21.099060561222238
1011.0,21.01352094435957
1012.0,20.7957206328389
1013.0,20.621457163266548
1014.0,20.525236283242855
1015.0,20.4160756359965
1016.0,20.238108861431073
1017.0,20.084732909708073
1018.0,19.912966780830654
1019.0,19.736736536777943
1020.0,19.604532201940945
1021.0,19.455713474995747
1022.0,19.333739840853045
1023.0,19.21674499152887
1024.0,19.09870768862544
1025.0,18.969200096905695
1026.0,18.904155879417512
1027.0,18.757841433390603
1028.0,18.613683505179687
1029.0,18.509041772822535
1030.0,18.26258253378141
1031.0,18.090210329950825
1032.0,18.01312728708176
1033.0,17.958195556725467
1034.0,17.89161518196433
1035.0,17.74133309187493
1036.0,17.71778578699747
1037.0,17.558421985980083
1038.0,17.355271978992953
1039.0,17.20073070008189
1040.0,17.10073070008189
1041.0,16.949533282080907
1042.0,16.874872881694063
1043.0,16.753841797561865
1044.0,16.70404896047949
1045.0,16.671311958884047
1046.0,16.534268368089315
1047.0,16.431954224211037
1048.0,16.262073977778833
1049.0,16.144182797305458
1050.0,15.932621890728608
1051.0,15.865886298874937
1052.0,15.820113780298058
1053.0,15.772003885463626
1054.0,15.656376598922527
1055.0,15.537106218292617
1056.0,15.327393558327106
1057.0,15.241552793484548
1058.0,15.14923451256793
1059.0,14.965879362977436
1060.0,14.823176484856042
1061.0,14.676636066359322
1062.0,14.59522335610444
1063.0,14.46118960519463
1064.0,14.291388112701743
1065.0,14.171606522068736
1066.0,13.973601362621913
1067.0,13.897798843712557
1068.0,13.773075993754976
1069.0,13.631350540702684
1070.0,13.490555096525593
1071.0,13.344373566626516
1072.0,13.143344744076131
1073.0,13.09368615617635
1074.0,12.987775314059398
1075.0,12.880084104438048
1076.0,12.85838824045926
1077.0,12.77327091847356
1078.0,12.577009889092434
1079.0,12.463600610547982
1080.0,12.31966330204893
1081.0,12.22511203476861
1082.0,12.166819160373482
1083.0,12.077871987535545
1084.0,11.917054054684208
1085.0,11.803136801001699
1086.0,11.681329712286509
1087.0,11.560249261979955
1088.0,11.502441740171868
1089.0,11.439405275142263
1090.0,11.340977080600823
1091.0,11.253883299574799
1092.0,11.16822498194491
1093.0,11.018514478072483
1094.0,10.940692154545179
1095.0,10.763404230368472
1096.0,10.599029269654885
1097.0,10.5210640341706
1098.0,10.45559701457071
1099.0,10.402088565761527
1100.0,10.225494912899187
1101.0,10.157910033304184
1102.0,10.104841126997673
1103.0,10.011786388937669
1104.0,9.926865912080473
1105.0,9.837615930382228
1106.0,9.79465137580453
1107.0,9.645258144914607
1108.0,9.515130236380216
1109.0,9.387754470889757
1110.0,9.217511828817436
1111.0,9.120999595899441
1112.0,9.020434416284445
1113.0,8.870265732793662
1114.0,8.762927841962945
1115.0,8.686304083080561
1116.0,8.658356865127878
1117.0,8.57099276228815
1118.0,8.55016481222524
1119.0,8.42413918450832
1120.0,8.277633838226816
1121.0,8.070232907142003
1122.0,7.987143948588564
1123.0,7.912466968034472
1124.0,7.82732135278696
1125.0,7.7704395410205045
1126.0,7.674845931366487
1127.0,7.5149018453043155
1128.0,7.455833706142709
1129.0,7.278420654384817
1130.0,7.212577395771866
1131.0,7.073013922859953
1132.0,6.881010295819724
1133.0,6.810199400509447
1134.0,6.68429592901645
1135.0,6.597742045126022
1136.0,6.558427455254137
1137.0,6.415220130214369
1138.0,6.375714682001522
1139.0,6.298164219656368
1140.0,6.22976046735813
1141.0,6.127834729887621
1142.0,6.035506054354958
1143.0,5.916603451677645
1144.0,5.868883858816023
1145.0,5.7994577070299655
1146.0,5.724597162487061
1147.0,5.674144967015888
1148.0,5.597005844523402
1149.0,5.510705612199061
1150.0,5.459369847829024
1151.0,5.350115067590977
1152.0,5.231754947501969
1153.0,5.1463810919777515
