time,detectable crops mean
199.0,1.3
200.0,1.3
201.0,1.31
202.0,1.31
203.0,1.31
204.0,1.32
205.0,1.33
206.0,1.33
207.0,1.34
208.0,1.34
209.0,1.35
210.0,1.36
211.0,1.36
212.0,1.37
213.0,1.37
214.0,1.4
215.0,1.4
216.0,1.4
217.0,1.41
218.0,1.41
219.0,1.42
220.0,1.42
221.0,1.42
222.0,1.42
223.0,1.42
224.0,1.42
225.0,1.43
226.0,1.43
227.0,1.45
228.0,1.45
229.0,1.45
230.0,1.45
231.0,1.45
232.0,1.45
233.0,1.45
234.0,1.45
235.0,1.45
236.0,1.45
237.0,1.47
238.0,1.48
239.0,1.49
240.0,1.49
241.0,1.49
242.0,1.5
243.0,1.52
244.0,1.53
245.0,1.54
246.0,1.55
247.0,1.55
248.0,1.56
249.0,1.56
250.0,1.56
251.0,1.57
252.0,1.57
253.0,1.61
254.0,1.61
255.0,1.61
256.0,1.61
257.0,1.63
258.0,1.64
259.0,1.64
260.0,1.65
261.0,1.65
262.0,1.66
263.0,1.66
264.0,1.66
265.0,1.66
266.0,1.67
267.0,1.68
268.0,1.71
269.0,1.71
270.0,1.72
271.0,1.73
272.0,1.73
273.0,1.74
274.0,1.75
275.0,1.76
276.0,1.76
277.0,1.77
278.0,1.78
279.0,1.78
280.0,1.79
281.0,1.8
282.0,1.81
283.0,1.82
284.0,1.83
285.0,1.84
286.0,1.84
287.0,1.85
288.0,1.87
289.0,1.89
290.0,1.89
291.0,1.89
292.0,1.89
293.0,1.89
294.0,1.89
295.0,1.89
296.0,1.9
297.0,1.91
298.0,1.91
299.0,1.91
300.0,1.91
301.0,1.91
302.0,1.92
303.0,1.96
304.0,1.96
305.0,1.96
306.0,1.96
307.0,1.96
308.0,1.96
309.0,1.96
310.0,1.97
311.0,2.0
312.0,2.0
313.0,2.01
314.0,2.02
315.0,2.02
316.0,2.04
317.0,2.05
318.0,2.06
319.0,2.07
320.0,2.07
321.0,2.07
322.0,2.08
323.0,2.08
324.0,2.08
325.0,2.11
326.0,2.11
327.0,2.12
328.0,2.13
329.0,2.14
330.0,2.14
331.0,2.16
332.0,2.16
333.0,2.17
334.0,2.17
335.0,2.17
336.0,2.18
337.0,2.18
338.0,2.18
339.0,2.18
340.0,2.19
341.0,2.2
342.0,2.21
343.0,2.21
344.0,2.22
345.0,2.22
346.0,2.23
347.0,2.25
348.0,2.27
349.0,2.3
350.0,2.32
351.0,2.32
352.0,2.33
353.0,2.33
354.0,2.34
355.0,2.34
356.0,2.34
357.0,2.34
358.0,2.34
359.0,2.34
360.0,2.38
361.0,2.39
362.0,2.39
363.0,2.4
364.0,2.4
365.0,2.41
366.0,2.44
367.0,2.44
368.0,2.44
369.0,2.45
370.0,2.45
371.0,2.46
372.0,2.46
373.0,2.46
374.0,2.47
375.0,2.48
376.0,2.48
377.0,2.49
378.0,2.49
379.0,2.5
380.0,2.52
381.0,2.54
382.0,2.56
383.0,2.57
384.0,2.57
385.0,2.57
386.0,2.57
387.0,2.57
388.0,2.57
389.0,2.59
390.0,2.61
391.0,2.64
392.0,2.65
393.0,2.66
394.0,2.67
395.0,2.68
396.0,2.69
397.0,2.7
398.0,2.72
399.0,2.74
400.0,2.74
401.0,2.74
402.0,2.74
403.0,2.75
404.0,2.77
405.0,2.79
406.0,2.8
407.0,2.8
408.0,2.8
409.0,2.8
410.0,2.8
411.0,2.81
412.0,2.81
413.0,2.82
414.0,2.83
415.0,2.86
416.0,2.88
417.0,2.89
418.0,2.89
419.0,2.9
420.0,2.91
421.0,2.91
422.0,2.93
423.0,2.93
424.0,2.93
425.0,2.95
426.0,2.97
427.0,2.98
428.0,2.99
429.0,3.0
430.0,3.0
431.0,3.02
432.0,3.02
433.0,3.03
434.0,3.03
435.0,3.05
436.0,3.09
437.0,3.1
438.0,3.12
439.0,3.12
440.0,3.13
441.0,3.15
442.0,3.15
443.0,3.16
444.0,3.17
445.0,3.18
446.0,3.19
447.0,3.19
448.0,3.2
449.0,3.21
450.0,3.21
451.0,3.24
452.0,3.24
453.0,3.24
454.0,3.25
455.0,3.25
456.0,3.27
457.0,3.29
458.0,3.29
459.0,3.3
460.0,3.3
461.0,3.3
462.0,3.31
463.0,3.33
464.0,3.34
465.0,3.38
466.0,3.38
467.0,3.38
468.0,3.39
469.0,3.39
470.0,3.39
471.0,3.39
472.0,3.41
473.0,3.41
474.0,3.42
475.0,3.42
476.0,3.43
477.0,3.45
478.0,3.45
479.0,3.48
480.0,3.49
481.0,3.5
482.0,3.5
483.0,3.5
484.0,3.51
485.0,3.51
486.0,3.52
487.0,3.52
488.0,3.53
489.0,3.53
490.0,3.54
491.0,3.57
492.0,3.6
493.0,3.61
494.0,3.63
495.0,3.63
496.0,3.64
497.0,3.64
498.0,3.66
499.0,3.69
500.0,3.7
501.0,3.72
502.0,3.73
503.0,3.74
504.0,3.74
505.0,3.74
506.0,3.75
507.0,3.75
508.0,3.76
509.0,3.79
510.0,3.8
511.0,3.81
512.0,3.84
513.0,3.84
514.0,3.85
515.0,3.85
516.0,3.89
517.0,3.89
518.0,3.91
519.0,3.93
520.0,3.94
521.0,3.95
522.0,3.99
523.0,4.04
524.0,4.05
525.0,4.07
526.0,4.1
527.0,4.13
528.0,4.13
529.0,4.14
530.0,4.16
531.0,4.18
532.0,4.18
533.0,4.19
534.0,4.2
535.0,4.24
536.0,4.24
537.0,4.26
538.0,4.3
539.0,4.34
540.0,4.37
541.0,4.41
542.0,4.45
543.0,4.46
544.0,4.48
545.0,4.51
546.0,4.53
547.0,4.54
548.0,4.58
549.0,4.59
550.0,4.6
551.0,4.62
552.0,4.64
553.0,4.69
554.0,4.7
555.0,4.71
556.0,4.75
557.0,4.78
558.0,4.79
559.0,4.8
560.0,4.81
561.0,4.83
562.0,4.85
563.0,4.87
564.0,4.89
565.0,4.93
566.0,4.97
567.0,5.0
568.0,5.03
569.0,5.04
570.0,5.08
571.0,5.13
572.0,5.15
573.0,5.17
574.0,5.18
575.0,5.21
576.0,5.22
577.0,5.23
578.0,5.24
579.0,5.24
580.0,5.27
581.0,5.29
582.0,5.32
583.0,5.33
584.0,5.33
585.0,5.33
586.0,5.38
587.0,5.38
588.0,5.42
589.0,5.45
590.0,5.46
591.0,5.46
592.0,5.49
593.0,5.5
594.0,5.51
595.0,5.52
596.0,5.54
597.0,5.56
598.0,5.58
599.0,5.59
600.0,5.64
601.0,5.64
602.0,5.66
603.0,5.68
604.0,5.7
605.0,5.73
606.0,5.75
607.0,5.75
608.0,5.78
609.0,5.81
610.0,5.86
611.0,5.89
612.0,5.91
613.0,5.92
614.0,5.93
615.0,5.96
616.0,6.0
617.0,6.01
618.0,6.04
619.0,6.06
620.0,6.07
621.0,6.09
622.0,6.12
623.0,6.14
624.0,6.15
625.0,6.19
626.0,6.2
627.0,6.22
628.0,6.23
629.0,6.26
630.0,6.27
631.0,6.27
632.0,6.3
633.0,6.32
634.0,6.34
635.0,6.35
636.0,6.37
637.0,6.4
638.0,6.43
639.0,6.45
640.0,6.45
641.0,6.46
642.0,6.47
643.0,6.51
644.0,6.51
645.0,6.53
646.0,6.53
647.0,6.56
648.0,6.58
649.0,6.63
650.0,6.66
651.0,6.68
652.0,6.72
653.0,6.76
654.0,6.78
655.0,6.83
656.0,6.86
657.0,6.87
658.0,6.9
659.0,6.92
660.0,6.94
661.0,6.97
662.0,7.0
663.0,7.03
664.0,7.03
665.0,7.07
666.0,7.09
667.0,7.1
668.0,7.14
669.0,7.15
670.0,7.19
671.0,7.2
672.0,7.24
673.0,7.26
674.0,7.28
675.0,7.33
676.0,7.38
677.0,7.41
678.0,7.43
679.0,7.44
680.0,7.48
681.0,7.51
682.0,7.52
683.0,7.56
684.0,7.57
685.0,7.6
686.0,7.61
687.0,7.63
688.0,7.65
689.0,7.71
690.0,7.73
691.0,7.79
692.0,7.82
693.0,7.84
694.0,7.87
695.0,7.89
696.0,7.95
697.0,8.01
698.0,8.05
699.0,8.08
700.0,8.11
701.0,8.11
702.0,8.18
703.0,8.24
704.0,8.26
705.0,8.29
706.0,8.32
707.0,8.34
708.0,8.38
709.0,8.42
710.0,8.43
711.0,8.49
712.0,8.52
713.0,8.55
714.0,8.59
715.0,8.61
716.0,8.66
717.0,8.69
718.0,8.73
719.0,8.8
720.0,8.85
721.0,8.89
722.0,8.92
723.0,8.93
724.0,8.96
725.0,8.97
726.0,8.99
727.0,9.03
728.0,9.05
729.0,9.09
730.0,9.12
731.0,9.16
732.0,9.24
733.0,9.33
734.0,9.36
735.0,9.4
736.0,9.44
737.0,9.45
738.0,9.54
739.0,9.62
740.0,9.66
741.0,9.71
742.0,9.77
743.0,9.81
744.0,9.84
745.0,9.87
746.0,9.9
747.0,9.91
748.0,9.96
749.0,10.0
750.0,10.03
751.0,10.07
752.0,10.09
753.0,10.14
754.0,10.19
755.0,10.23
756.0,10.27
757.0,10.3
758.0,10.33
759.0,10.34
760.0,10.37
761.0,10.39
762.0,10.42
763.0,10.48
764.0,10.52
765.0,10.57
766.0,10.64
767.0,10.67
768.0,10.71
769.0,10.74
770.0,10.76
771.0,10.78
772.0,10.82
773.0,10.89
774.0,10.97
775.0,10.98
776.0,11.01
777.0,11.05
778.0,11.07
779.0,11.11
780.0,11.14
781.0,11.18
782.0,11.22
783.0,11.27
784.0,11.34
785.0,11.36
786.0,11.41
787.0,11.43
788.0,11.5
789.0,11.55
790.0,11.58
791.0,11.63
792.0,11.69
793.0,11.74
794.0,11.78
795.0,11.81
796.0,11.85
797.0,11.9
798.0,11.95
799.0,12.02
800.0,12.08
801.0,12.15
802.0,12.21
803.0,12.23
804.0,12.28
805.0,12.31
806.0,12.35
807.0,12.38
808.0,12.43
809.0,12.51
810.0,12.54
811.0,12.62
812.0,12.69
813.0,12.72
814.0,12.79
815.0,12.84
816.0,12.91
817.0,12.93
818.0,12.98
819.0,13.01
820.0,13.07
821.0,13.13
822.0,13.17
823.0,13.19
824.0,13.23
825.0,13.27
826.0,13.33
827.0,13.38
828.0,13.45
829.0,13.47
830.0,13.54
831.0,13.59
832.0,13.64
833.0,13.71
834.0,13.75
835.0,13.8
836.0,13.88
837.0,13.93
838.0,13.98
839.0,14.01
840.0,14.07
841.0,14.17
842.0,14.18
843.0,14.25
844.0,14.3
845.0,14.35
846.0,14.35
847.0,14.42
848.0,14.49
849.0,14.51
850.0,14.59
851.0,14.63
852.0,14.67
853.0,14.72
854.0,14.77
855.0,14.82
856.0,14.86
857.0,14.88
858.0,14.94
859.0,14.96
860.0,14.99
861.0,15.03
862.0,15.09
863.0,15.18
864.0,15.25
865.0,15.27
866.0,15.31
867.0,15.32
868.0,15.41
869.0,15.43
870.0,15.5
871.0,15.56
872.0,15.6
873.0,15.66
874.0,15.69
875.0,15.72
876.0,15.76
877.0,15.82
878.0,15.86
879.0,15.94
880.0,15.96
881.0,15.99
882.0,15.99
883.0,16.05
884.0,16.1
885.0,16.16
886.0,16.21
887.0,16.26
888.0,16.35
889.0,16.39
890.0,16.49
891.0,16.57
892.0,16.64
893.0,16.71
894.0,16.77
895.0,16.8
896.0,16.83
897.0,16.89
898.0,16.94
899.0,17.0
900.0,17.09
901.0,17.22
902.0,17.26
903.0,17.33
904.0,17.44
905.0,17.5
906.0,17.58
907.0,17.62
908.0,17.69
909.0,17.72
910.0,17.77
911.0,17.8
912.0,17.83
913.0,17.91
914.0,17.99
915.0,18.08
916.0,18.17
917.0,18.25
918.0,18.32
919.0,18.39
920.0,18.46
921.0,18.57
922.0,18.61
923.0,18.65
924.0,18.68
925.0,18.73
926.0,18.75
927.0,18.77
928.0,18.81
929.0,18.86
930.0,18.94
931.0,18.99
932.0,19.04
933.0,19.17
934.0,19.22
935.0,19.29
936.0,19.33
937.0,19.37
938.0,19.44
939.0,19.46
940.0,19.49
941.0,19.56
942.0,19.67
943.0,19.7
944.0,19.76
945.0,19.81
946.0,19.85
947.0,19.93
948.0,19.98
949.0,20.05
950.0,20.11
951.0,20.17
952.0,20.2
953.0,20.28
954.0,20.36
955.0,20.42
956.0,20.43
957.0,20.53
958.0,20.62
959.0,20.65
960.0,20.76
961.0,20.84
962.0,20.86
963.0,20.91
964.0,20.96
965.0,21.01
966.0,21.07
967.0,21.16
968.0,21.25
969.0,21.28
970.0,21.33
971.0,21.41
972.0,21.44
973.0,21.49
974.0,21.57
975.0,21.64
976.0,21.71
977.0,21.76
978.0,21.87
979.0,21.94
980.0,21.98
981.0,22.06
982.0,22.18
983.0,22.25
984.0,22.32
985.0,22.39
986.0,22.48
987.0,22.52
988.0,22.56
989.0,22.65
990.0,22.72
991.0,22.75
992.0,22.81
993.0,22.83
994.0,22.9
995.0,22.97
996.0,23.02
997.0,23.08
998.0,23.15
999.0,23.22
1000.0,23.31
1001.0,23.4
1002.0,23.43
1003.0,23.46
1004.0,23.48
1005.0,23.59
1006.0,23.66
1007.0,23.76
1008.0,23.84
1009.0,23.94
1010.0,24.03
1011.0,24.1
1012.0,24.13
1013.0,24.2
1014.0,24.27
1015.0,24.33
1016.0,24.4
1017.0,24.46
1018.0,24.56
1019.0,24.64
1020.0,24.71
1021.0,24.77
1022.0,24.86
1023.0,24.92
1024.0,25.0
1025.0,25.07
1026.0,25.15
1027.0,25.22
1028.0,25.32
1029.0,25.37
1030.0,25.49
1031.0,25.58
1032.0,25.65
1033.0,25.71
1034.0,25.8
1035.0,25.85
1036.0,25.95
1037.0,26.06
1038.0,26.11
1039.0,26.16
1040.0,26.31
1041.0,26.36
1042.0,26.46
1043.0,26.56
1044.0,26.64
1045.0,26.69
1046.0,26.74
1047.0,26.81
1048.0,26.85
1049.0,26.93
1050.0,27.02
1051.0,27.13
1052.0,27.26
1053.0,27.34
1054.0,27.44
1055.0,27.59
1056.0,27.69
1057.0,27.76
1058.0,27.81
1059.0,27.85
1060.0,27.91
1061.0,28.03
1062.0,28.1
1063.0,28.12
1064.0,28.19
1065.0,28.24
1066.0,28.32
1067.0,28.43
1068.0,28.62
1069.0,28.71
1070.0,28.86
1071.0,28.91
1072.0,29.01
1073.0,29.13
1074.0,29.19
1075.0,29.24
1076.0,29.31
1077.0,29.37
1078.0,29.43
1079.0,29.48
1080.0,29.56
1081.0,29.58
1082.0,29.62
1083.0,29.65
1084.0,29.71
1085.0,29.81
1086.0,29.89
1087.0,29.94
1088.0,30.03
1089.0,30.13
1090.0,30.21
1091.0,30.34
1092.0,30.42
1093.0,30.46
1094.0,30.52
1095.0,30.59
1096.0,30.65
1097.0,30.7
1098.0,30.78
1099.0,30.88
1100.0,31.02
1101.0,31.12
1102.0,31.21
1103.0,31.29
1104.0,31.39
1105.0,31.48
1106.0,31.56
1107.0,31.66
1108.0,31.8
1109.0,31.94
1110.0,32.03
1111.0,32.13
1112.0,32.23
1113.0,32.31
1114.0,32.38
1115.0,32.46
1116.0,32.53
1117.0,32.59
1118.0,32.64
1119.0,32.69
1120.0,32.77
1121.0,32.8
1122.0,32.9
1123.0,32.97
1124.0,33.11
1125.0,33.18
1126.0,33.31
1127.0,33.37
1128.0,33.48
1129.0,33.57
1130.0,33.64
1131.0,33.73
1132.0,33.86
1133.0,33.89
1134.0,33.96
1135.0,34.13
1136.0,34.23
1137.0,34.31
1138.0,34.34
1139.0,34.41
1140.0,34.49
1141.0,34.57
1142.0,34.7
1143.0,34.78
1144.0,34.88
1145.0,34.96
1146.0,35.0
1147.0,35.09
1148.0,35.17
1149.0,35.26
1150.0,35.31
1151.0,35.39
1152.0,35.5
1153.0,35.58
1154.0,35.63
1155.0,35.7
1156.0,35.81
1157.0,35.97
1158.0,36.08
1159.0,36.18
1160.0,36.27
1161.0,36.38
1162.0,36.5
1163.0,36.56
1164.0,36.61
1165.0,36.68
1166.0,36.79
1167.0,36.86
1168.0,36.96
1169.0,37.06
1170.0,37.08
1171.0,37.15
1172.0,37.19
1173.0,37.33
1174.0,37.4
1175.0,37.52
1176.0,37.62
1177.0,37.75
1178.0,37.82
1179.0,37.89
1180.0,37.93
1181.0,38.01
1182.0,38.12
1183.0,38.16
1184.0,38.27
1185.0,38.34
1186.0,38.45
1187.0,38.53
1188.0,38.58
1189.0,38.65
1190.0,38.76
1191.0,38.83
1192.0,38.92
1193.0,39.01
1194.0,39.07
1195.0,39.13
1196.0,39.19
1197.0,39.31
1198.0,39.38
1199.0,39.46
1200.0,39.54
1201.0,39.58
1202.0,39.63
1203.0,39.69
1204.0,39.74
1205.0,39.88
1206.0,39.95
1207.0,40.04
1208.0,40.08
1209.0,40.21
1210.0,40.29
1211.0,40.33
1212.0,40.44
1213.0,40.57
1214.0,40.63
1215.0,40.67
1216.0,40.79
1217.0,40.84
1218.0,40.92
1219.0,41.05
1220.0,41.18
1221.0,41.24
1222.0,41.3
1223.0,41.38
1224.0,41.43
1225.0,41.57
1226.0,41.63
1227.0,41.74
1228.0,41.81
1229.0,41.92
1230.0,42.01
1231.0,42.11
1232.0,42.19
1233.0,42.29
1234.0,42.39
1235.0,42.45
1236.0,42.49
1237.0,42.6
1238.0,42.73
1239.0,42.79
1240.0,42.86
1241.0,42.93
1242.0,43.04
1243.0,43.1
1244.0,43.23
1245.0,43.28
1246.0,43.39
1247.0,43.46
1248.0,43.55
1249.0,43.65
1250.0,43.73
1251.0,43.85
1252.0,43.9
1253.0,44.02
1254.0,44.07
1255.0,44.16
1256.0,44.25
1257.0,44.31
1258.0,44.56
1259.0,44.59
1260.0,44.67
1261.0,44.79
1262.0,44.88
1263.0,44.98
1264.0,45.06
1265.0,45.17
1266.0,45.29
1267.0,45.36
1268.0,45.45
1269.0,45.52
1270.0,45.61
1271.0,45.71
1272.0,45.77
1273.0,45.84
1274.0,45.9
1275.0,46.0
1276.0,46.06
1277.0,46.11
1278.0,46.19
1279.0,46.26
1280.0,46.37
1281.0,46.44
1282.0,46.53
1283.0,46.63
1284.0,46.78
1285.0,46.87
1286.0,46.94
1287.0,47.01
1288.0,47.1
1289.0,47.14
1290.0,47.27
1291.0,47.4
1292.0,47.44
1293.0,47.51
1294.0,47.67
1295.0,47.75
1296.0,47.85
1297.0,47.93
1298.0,47.98
1299.0,48.08
1300.0,48.2
1301.0,48.29
1302.0,48.34
1303.0,48.41
1304.0,48.46
1305.0,48.56
1306.0,48.64
1307.0,48.7
1308.0,48.74
1309.0,48.84
1310.0,48.92
1311.0,49.0
1312.0,49.06
1313.0,49.15
1314.0,49.25
1315.0,49.33
1316.0,49.36
1317.0,49.42
1318.0,49.51
1319.0,49.58
1320.0,49.69
1321.0,49.8
1322.0,49.92
1323.0,49.98
1324.0,50.03
1325.0,50.11
1326.0,50.21
1327.0,50.25
1328.0,50.33
1329.0,50.44
1330.0,50.55
1331.0,50.61
1332.0,50.66
1333.0,50.72
1334.0,50.8
1335.0,50.94
1336.0,51.05
1337.0,51.15
1338.0,51.18
1339.0,51.26
1340.0,51.38
1341.0,51.5
1342.0,51.59
1343.0,51.67
1344.0,51.77
1345.0,51.87
1346.0,51.93
1347.0,52.02
1348.0,52.09
1349.0,52.16
1350.0,52.28
1351.0,52.35
1352.0,52.49
1353.0,52.6
1354.0,52.63
1355.0,52.68
1356.0,52.77
1357.0,52.8
1358.0,52.83
1359.0,52.92
1360.0,53.02
1361.0,53.03
1362.0,53.08
1363.0,53.14
1364.0,53.23
1365.0,53.25
1366.0,53.33
1367.0,53.38
1368.0,53.48
1369.0,53.54
1370.0,53.6
1371.0,53.68
1372.0,53.78
1373.0,53.85
1374.0,53.94
1375.0,54.03
1376.0,54.06
1377.0,54.15
1378.0,54.23
1379.0,54.3
1380.0,54.4
1381.0,54.49
1382.0,54.53
1383.0,54.7
1384.0,54.78
1385.0,54.83
1386.0,54.9
1387.0,54.99
1388.0,55.07
1389.0,55.13
1390.0,55.23
1391.0,55.31
1392.0,55.42
1393.0,55.49
1394.0,55.55
1395.0,55.61
1396.0,55.7
1397.0,55.78
1398.0,55.85
1399.0,55.91
1400.0,55.98
1401.0,56.06
1402.0,56.13
1403.0,56.18
1404.0,56.21
1405.0,56.34
1406.0,56.47
1407.0,56.54
1408.0,56.57
1409.0,56.69
1410.0,56.75
1411.0,56.85
1412.0,56.91
1413.0,56.97
1414.0,57.02
1415.0,57.11
1416.0,57.22
1417.0,57.33
1418.0,57.42
1419.0,57.52
1420.0,57.56
1421.0,57.62
1422.0,57.7
1423.0,57.78
1424.0,57.86
1425.0,57.93
1426.0,58.01
1427.0,58.16
1428.0,58.21
1429.0,58.26
1430.0,58.34
1431.0,58.44
1432.0,58.52
1433.0,58.58
1434.0,58.65
1435.0,58.75
1436.0,58.84
1437.0,58.92
1438.0,58.99
1439.0,59.02
1440.0,59.08
1441.0,59.13
1442.0,59.23
1443.0,59.35
1444.0,59.43
1445.0,59.48
1446.0,59.5
1447.0,59.6
1448.0,59.71
1449.0,59.79
1450.0,59.89
1451.0,59.98
1452.0,60.09
1453.0,60.13
1454.0,60.17
1455.0,60.25
1456.0,60.32
1457.0,60.37
1458.0,60.41
1459.0,60.49
1460.0,60.51
1461.0,60.57
1462.0,60.64
1463.0,60.74
1464.0,60.81
1465.0,60.86
1466.0,60.89
1467.0,61.0
1468.0,61.07
1469.0,61.15
1470.0,61.22
1471.0,61.28
1472.0,61.35
1473.0,61.41
1474.0,61.46
1475.0,61.51
1476.0,61.56
1477.0,61.6
1478.0,61.63
1479.0,61.66
1480.0,61.77
1481.0,61.84
1482.0,61.91
1483.0,62.01
1484.0,62.08
1485.0,62.17
1486.0,62.24
1487.0,62.29
1488.0,62.34
1489.0,62.37
1490.0,62.38
1491.0,62.42
1492.0,62.5
1493.0,62.61
1494.0,62.68
1495.0,62.74
1496.0,62.81
1497.0,62.87
1498.0,62.95
1499.0,63.01
1500.0,63.07
1501.0,63.11
1502.0,63.16
1503.0,63.23
1504.0,63.28
1505.0,63.35
1506.0,63.44
1507.0,63.49
1508.0,63.57
1509.0,63.67
1510.0,63.71
1511.0,63.76
1512.0,63.83
1513.0,63.89
1514.0,63.92
1515.0,63.97
1516.0,64.02
1517.0,64.12
1518.0,64.24
1519.0,64.28
1520.0,64.35
1521.0,64.46
1522.0,64.55
1523.0,64.67
1524.0,64.72
1525.0,64.78
1526.0,64.85
1527.0,64.93
1528.0,65.02
1529.0,65.11
1530.0,65.19
1531.0,65.26
1532.0,65.32
1533.0,65.4
1534.0,65.48
1535.0,65.56
1536.0,65.62
1537.0,65.67
1538.0,65.74
1539.0,65.81
1540.0,65.87
1541.0,65.93
1542.0,66.02
1543.0,66.09
1544.0,66.15
1545.0,66.23
1546.0,66.29
1547.0,66.34
1548.0,66.39
1549.0,66.42
1550.0,66.49
1551.0,66.54
1552.0,66.66
1553.0,66.69
1554.0,66.78
1555.0,66.85
1556.0,66.92
1557.0,66.96
1558.0,66.99
1559.0,67.04
1560.0,67.12
1561.0,67.19
1562.0,67.29
1563.0,67.37
1564.0,67.43
1565.0,67.48
1566.0,67.56
1567.0,67.65
1568.0,67.68
1569.0,67.74
1570.0,67.79
1571.0,67.87
1572.0,67.93
1573.0,68.02
1574.0,68.08
1575.0,68.12
1576.0,68.16
1577.0,68.24
1578.0,68.36
1579.0,68.4
1580.0,68.5
1581.0,68.52
1582.0,68.57
1583.0,68.64
1584.0,68.66
1585.0,68.71
1586.0,68.77
1587.0,68.81
1588.0,68.89
1589.0,68.97
1590.0,69.0
1591.0,69.01
1592.0,69.07
1593.0,69.13
1594.0,69.19
1595.0,69.25
1596.0,69.34
1597.0,69.36
1598.0,69.38
1599.0,69.4
1600.0,69.5
1601.0,69.59
1602.0,69.65
1603.0,69.72
1604.0,69.79
1605.0,69.86
1606.0,69.91
1607.0,69.96
1608.0,70.05
1609.0,70.13
1610.0,70.2
1611.0,70.27
1612.0,70.35
1613.0,70.42
1614.0,70.44
1615.0,70.51
1616.0,70.55
1617.0,70.59
1618.0,70.65
1619.0,70.73
1620.0,70.81
1621.0,70.9
1622.0,70.92
1623.0,70.97
1624.0,71.03
1625.0,71.18
1626.0,71.2
1627.0,71.3
1628.0,71.37
1629.0,71.4
1630.0,71.48
1631.0,71.57
1632.0,71.61
1633.0,71.71
1634.0,71.77
1635.0,71.82
1636.0,71.84
1637.0,71.94
1638.0,71.98
1639.0,72.02
1640.0,72.05
1641.0,72.08
1642.0,72.13
1643.0,72.15
1644.0,72.23
1645.0,72.29
1646.0,72.37
1647.0,72.42
1648.0,72.47
1649.0,72.6
1650.0,72.67
1651.0,72.69
1652.0,72.74
1653.0,72.81
