time,undetectable sentinels lower
143.0,-0.2970744176750622
144.0,-0.2784417464955734
145.0,-0.2756314299957805
146.0,-0.2970744176750622
147.0,-0.30021271782035
148.0,-0.2784417464955734
149.0,-0.29707441767506226
150.0,-0.30021271782035
151.0,-0.28090815370097244
152.0,-0.28301270189221983
153.0,-0.260499687890016
154.0,-0.2348287269390938
155.0,-0.23469987990390412
156.0,-0.23469987990390412
157.0,-0.2576122603564224
158.0,-0.2784417464955734
159.0,-0.2756314299957804
160.0,-0.2724932431938875
161.0,-0.30565492337414957
162.0,-0.30990195135927817
163.0,-0.31388490749376535
164.0,-0.30021271782035
165.0,-0.3409794516416488
166.0,-0.3409794516416488
167.0,-0.3409794516416488
168.0,-0.3409794516416488
169.0,-0.3055216789572156
170.0,-0.3373006862551023
171.0,-0.31388490749376524
172.0,-0.31388490749376524
173.0,-0.27563142999578033
174.0,-0.27563142999578033
175.0,-0.27563142999578033
176.0,-0.25034077712608027
177.0,-0.25034077712608027
178.0,-0.253128156554154
179.0,-0.253128156554154
180.0,-0.27563142999578033
181.0,-0.27563142999578033
182.0,-0.27563142999578033
183.0,-0.2690415759823426
184.0,-0.25034077712608027
185.0,-0.2690415759823426
186.0,-0.25312815655415405
187.0,-0.25034077712608027
188.0,-0.2652893855326459
189.0,-0.25034077712608027
190.0,-0.2555584566190644
191.0,-0.2313726448077897
192.0,-0.2313726448077897
193.0,-0.2313726448077897
194.0,-0.22938978980917446
195.0,-0.22938978980917446
196.0,-0.23137264480778966
197.0,-0.20660605559646764
198.0,-0.2041874542459714
199.0,-0.2041874542459714
200.0,-0.2041874542459714
201.0,-0.2056327994198591
202.0,-0.2041874542459714
203.0,-0.2041874542459714
204.0,-0.2041874542459714
205.0,-0.2041874542459714
206.0,-0.22426406871192817
207.0,-0.24000000000000035
208.0,-0.25234134500364724
209.0,-0.25234134500364724
210.0,-0.24749371855330998
211.0,-0.26191953402799495
212.0,-0.2564028875300747
213.0,-0.24749371855330998
214.0,-0.24749371855330998
215.0,-0.2523413450036473
216.0,-0.2564028875300747
217.0,-0.24239426748321824
218.0,-0.24239426748321824
219.0,-0.24239426748321824
220.0,-0.24469617541179373
221.0,-0.24469617541179373
222.0,-0.23851648071345016
223.0,-0.25026779311325736
224.0,-0.2540376700179528
225.0,-0.27799665550904246
226.0,-0.2848949487094338
227.0,-0.27799665550904246
228.0,-0.27799665550904246
229.0,-0.29592452382338613
230.0,-0.30383484153110163
231.0,-0.31111846942250154
232.0,-0.31111846942250154
233.0,-0.3266333324999586
234.0,-0.3341535966928127
235.0,-0.34146900149603315
236.0,-0.34146900149603315
237.0,-0.34146900149603315
238.0,-0.34146900149603315
239.0,-0.34146900149603315
240.0,-0.3482120021884474
241.0,-0.3337397165588676
242.0,-0.3337397165588676
243.0,-0.34146900149603315
244.0,-0.34146900149603315
245.0,-0.34146900149603315
246.0,-0.3337397165588676
247.0,-0.34146900149603315
248.0,-0.3337397165588676
249.0,-0.33221079456242986
250.0,-0.3402856560004648
251.0,-0.317822651560705
252.0,-0.309637585982666
253.0,-0.309637585982666
254.0,-0.28835726674018536
255.0,-0.28062469512187915
256.0,-0.2881033353509156
257.0,-0.2881033353509156
258.0,-0.2866830868286865
259.0,-0.27823299831252624
260.0,-0.29282032302755046
261.0,-0.3033259586659685
262.0,-0.3033259586659685
263.0,-0.29392307299882997
264.0,-0.30076885183772617
265.0,-0.31042157968106787
266.0,-0.30012047318446533
267.0,-0.29829090181915174
268.0,-0.33255563614517436
269.0,-0.3341662601625047
270.0,-0.30166501650003286
271.0,-0.30166501650003286
272.0,-0.31208075622234754
273.0,-0.31208075622234754
274.0,-0.28798532994180326
275.0,-0.2775573374387882
276.0,-0.2775573374387882
277.0,-0.28798532994180326
278.0,-0.28798532994180326
279.0,-0.2859776671843959
280.0,-0.27566742518237686
281.0,-0.310421579681068
282.0,-0.30012047318446533
283.0,-0.33658428003244545
284.0,-0.3559676668328903
285.0,-0.32847419018561563
286.0,-0.33416626016250517
287.0,-0.31853527718724506
288.0,-0.31853527718724506
289.0,-0.31616375507709316
290.0,-0.30847419018561606
291.0,-0.33066238629180744
292.0,-0.3406021911842031
293.0,-0.3406021911842031
294.0,-0.32237758754610824
295.0,-0.3479189152169251
296.0,-0.3705976319760982
297.0,-0.39076500753238586
298.0,-0.39076500753238597
299.0,-0.4099504938362072
300.0,-0.3805153270299245
301.0,-0.3877698149875296
302.0,-0.35754795278799467
303.0,-0.3462684057163792
304.0,-0.3368698971124545
305.0,-0.3255626614722871
306.0,-0.3368698971124545
307.0,-0.3368698971124545
308.0,-0.34508882848197964
309.0,-0.34219758530940314
310.0,-0.3305498488331301
311.0,-0.3404949282406119
312.0,-0.3224243313676791
313.0,-0.3224243313676791
314.0,-0.31033974979130097
315.0,-0.31742541500576515
316.0,-0.32738217752545506
317.0,-0.32412065148227587
318.0,-0.3397247358851685
319.0,-0.354629983447422
320.0,-0.36691539518443395
321.0,-0.37013512691023376
322.0,-0.3241428475538426
323.0,-0.28319891598859126
324.0,-0.2743244282477766
325.0,-0.2743244282477766
326.0,-0.25830052442583673
327.0,-0.2551811435686031
328.0,-0.27108435102964346
329.0,-0.2862780491200221
330.0,-0.31355287256600484
331.0,-0.34017542509913845
332.0,-0.34017542509913845
333.0,-0.3332225523438139
334.0,-0.31494239478416497
335.0,-0.2931262740237055
336.0,-0.2963489110042732
337.0,-0.33512221558371147
338.0,-0.31472463620034163
339.0,-0.3058774356030044
340.0,-0.3322152576667251
341.0,-0.3322152576667251
342.0,-0.33654001294982416
343.0,-0.36147731197796507
344.0,-0.35120470923020974
345.0,-0.3387493016757601
346.0,-0.317203684964966
347.0,-0.3186717857729937
348.0,-0.31355287256600506
349.0,-0.3008105148944167
350.0,-0.2969601604354547
351.0,-0.28797111875716175
352.0,-0.22956301409870083
353.0,-0.187653381970742
354.0,-0.18257390464683954
355.0,-0.14868329805051417
356.0,-0.14868329805051417
357.0,-0.1512226091632094
358.0,-0.1642457307290306
359.0,-0.1486832980505144
360.0,-0.13268042910516387
361.0,-0.1221252570651098
362.0,-0.10866927082972067
363.0,-0.07829632845919121
364.0,-0.08711504185679941
365.0,-0.08139680050985687
366.0,-0.08711504185679941
367.0,-0.0810106621135348
368.0,-0.12973954800247733
369.0,-0.14311993022676017
370.0,-0.14311993022676017
371.0,-0.1591663046625441
372.0,-0.1512226091632095
373.0,-0.14493169143931173
374.0,-0.15579695398073112
375.0,-0.20000000000000018
376.0,-0.21980390271855743
377.0,-0.20000000000000018
378.0,-0.2356771140475702
379.0,-0.16667804316468549
380.0,-0.19283268073070958
381.0,-0.23242576935382842
382.0,-0.25484740690861374
383.0,-0.25830052442583695
384.0,-0.25484740690861374
385.0,-0.2659470790143107
386.0,-0.23822282319748245
387.0,-0.22882009803365555
388.0,-0.2228806259586943
389.0,-0.22882009803365533
390.0,-0.22882009803365533
391.0,-0.2619981851164733
392.0,-0.2710355529864924
393.0,-0.2669153951844331
394.0,-0.2800000000000006
395.0,-0.28035082321187377
396.0,-0.30185688141213307
397.0,-0.2888932633336071
398.0,-0.3151623262554927
399.0,-0.29322826650662204
400.0,-0.26262854856685613
401.0,-0.24941949241560069
402.0,-0.20789512593699888
403.0,-0.190327052820772
404.0,-0.1767239567948221
405.0,-0.19531101533155082
406.0,-0.2584990613262914
407.0,-0.2696310917650473
408.0,-0.2640914998479489
409.0,-0.2476423311560425
410.0,-0.22813906484311608
411.0,-0.21411793442336813
412.0,-0.17415907984860235
413.0,-0.1438115781237297
414.0,-0.14886304879179613
415.0,-0.1687384384619499
416.0,-0.21705517984632894
417.0,-0.2198333217576509
418.0,-0.19689238911836537
419.0,-0.23877988264782335
420.0,-0.25028685152303454
421.0,-0.3022461065911548
422.0,-0.26046866420073056
423.0,-0.27599382714579446
424.0,-0.25028685152303454
425.0,-0.23096599447675303
426.0,-0.23378569521323045
427.0,-0.25200682591868906
428.0,-0.25012604374494796
429.0,-0.26377552328735654
430.0,-0.26377552328735654
431.0,-0.25200682591868906
432.0,-0.25536914081648054
433.0,-0.1945637488020815
434.0,-0.168940202045889
435.0,-0.1774109036984226
436.0,-0.15119405939034158
437.0,-0.1798333217576522
438.0,-0.2226372180324201
439.0,-0.20348723776696787
440.0,-0.22701204345569437
441.0,-0.22221187313634694
442.0,-0.23736581242700394
443.0,-0.22392023398721794
444.0,-0.22337916587893414
445.0,-0.2530480549122258
446.0,-0.21456889430953408
447.0,-0.22138387879979615
448.0,-0.20922199804183395
449.0,-0.2018505834595774
450.0,-0.23689802032468155
451.0,-0.20534206420774703
452.0,-0.21930538802576605
453.0,-0.18090880212541838
454.0,-0.19188234820726935
455.0,-0.21719738177703096
456.0,-0.20863271017284224
457.0,-0.18847894810849386
458.0,-0.2132745950421555
459.0,-0.1933184523068079
460.0,-0.1825311976794355
461.0,-0.19766056072203453
462.0,-0.20804364508828765
463.0,-0.19623752987853038
464.0,-0.20415025175660984
465.0,-0.1911433636338571
466.0,-0.17696477012244882
467.0,-0.19340395321735526
468.0,-0.18745078663875492
469.0,-0.21539226034825232
470.0,-0.23886188763480454
471.0,-0.21864140562386525
472.0,-0.23638159854545604
473.0,-0.3029386365926401
474.0,-0.36254054960669246
475.0,-0.32459164276342856
476.0,-0.286013205229779
477.0,-0.2646600859391026
478.0,-0.19897402159240674
479.0,-0.20161206491828998
480.0,-0.21527600120609924
481.0,-0.19974681515741688
482.0,-0.19897402159240718
483.0,-0.2492422502470648
484.0,-0.2668284713389397
485.0,-0.2668284713389395
486.0,-0.23952934661334946
487.0,-0.2119928656210177
488.0,-0.2198823488700632
489.0,-0.22772035598318197
490.0,-0.22973527350584888
491.0,-0.24540317813706403
492.0,-0.233339780774529
493.0,-0.21792772357112544
494.0,-0.20807582768073596
495.0,-0.21755640373176677
496.0,-0.1726433176952209
497.0,-0.17843860174436
498.0,-0.17389734413546076
499.0,-0.11958078570639996
500.0,-0.1255596080116037
501.0,-0.11389106124000725
502.0,-0.08324829710610748
503.0,-0.07902409988383141
504.0,-0.0703332996700996
505.0,-0.011066726248509129
506.0,-0.020306719608305324
507.0,-0.030449041425689938
508.0,-0.033964933122828
509.0,-0.0018002357612414421
510.0,0.025911473764617998
511.0,0.013491416663679034
512.0,0.0011660612573178852
513.0,-0.015726138447387017
514.0,0.01675170289389194
515.0,0.00532994394809605
516.0,0.027913045699485606
517.0,0.05702644108708599
518.0,0.038837602083987344
519.0,0.03931831383409934
520.0,0.06197788139966032
521.0,0.07588050007898173
522.0,0.06284320563018597
523.0,0.03525767866247764
524.0,0.0719176882022341
525.0,0.11069073953621733
526.0,0.1601714369687517
527.0,0.1177287382471448
528.0,0.11200660067204904
529.0,0.16589564532393797
530.0,0.16956145974197567
531.0,0.15694392341297236
532.0,0.12268777832924216
533.0,0.03685356355312486
534.0,0.027963083974699154
535.0,0.04938182315661477
536.0,0.026030462428560996
537.0,0.07390194224550761
538.0,0.10250170068105868
539.0,0.06852209252970254
540.0,-0.0036091554964936545
541.0,-0.03726181650526095
542.0,-0.026739740077079466
543.0,-0.02484567313165842
544.0,-0.11064893723088232
545.0,-0.10358910638721852
546.0,-0.09133451918896474
547.0,-0.10101424427742667
548.0,-0.12893841345141532
549.0,-0.15986666271581695
550.0,-0.10372951399202357
551.0,-0.04288261791201364
552.0,-0.03133451918896535
553.0,0.0068033693004339035
554.0,-0.03724596681220316
555.0,-0.0827010595219515
556.0,-0.08454099121186376
557.0,-0.0802164400765566
558.0,-0.06289290156152605
559.0,-0.03651715193157079
560.0,-0.02261107708928556
561.0,0.02646404178094075
562.0,0.08258372667688851
563.0,0.06070434180689732
564.0,0.09762039583713733
565.0,0.08258372667688851
566.0,0.0797717013973176
567.0,0.061532060182073245
568.0,0.02611706299994232
569.0,0.02611706299994232
570.0,0.08537706315002813
571.0,0.1196190821662837
572.0,0.1601435455993636
573.0,0.18905361544750532
574.0,0.2156356910661339
575.0,0.2075867862440557
576.0,0.228768482279202
577.0,0.24405278660469865
578.0,0.32659383887212967
579.0,0.39553265256109005
580.0,0.3911309746491589
581.0,0.4442469789976282
582.0,0.45278516185383166
583.0,0.48849547540669747
584.0,0.4787758924589973
585.0,0.5077931143006331
586.0,0.5384542240781458
587.0,0.522793859301979
588.0,0.498718369891215
589.0,0.51265329292003
590.0,0.5276024616641588
591.0,0.5630326254588824
592.0,0.5939678091994416
593.0,0.5326532929200298
594.0,0.5379011013438926
595.0,0.6096212483466708
596.0,0.5950062344236571
597.0,0.6155326525610907
598.0,0.604246978997627
599.0,0.5833702445275959
600.0,0.58908875790681
601.0,0.5252154168157708
602.0,0.43974620924105423
603.0,0.4589342984060625
604.0,0.4679156644358655
605.0,0.4527851618538312
606.0,0.399569422343808
607.0,0.40912954171582694
608.0,0.44812587808324
609.0,0.4429432997582037
610.0,0.5130811560400352
611.0,0.5534108542105578
612.0,0.5025015644561821
613.0,0.522793859301979
614.0,0.5991668474331253
615.0,0.5691295417158266
616.0,0.5822939664102167
617.0,0.5282065111488659
618.0,0.4354930958569665
619.0,0.4153385070277933
620.0,0.3947911798581982
621.0,0.36759480956566026
622.0,0.39049768902710147
623.0,0.40585714768372405
624.0,0.4530510509541279
625.0,0.4384471871911697
626.0,0.4134419138465679
627.0,0.4878582726591141
628.0,0.5090490010729161
629.0,0.4704067381425632
630.0,0.5193659517115194
631.0,0.5233031800488765
632.0,0.47937207591513475
633.0,0.4466140910851131
634.0,0.5224416175828757
635.0,0.5351484612923412
636.0,0.5304028820649185
637.0,0.5128289726837476
638.0,0.5249825175537612
639.0,0.5804808248058886
640.0,0.6239460507973309
641.0,0.638114046420025
642.0,0.6713640815115722
643.0,0.6625837266768873
644.0,0.7362005717500071
645.0,0.7291785621502669
646.0,0.7550761137689248
647.0,0.7457285619586322
648.0,0.7526542359080408
649.0,0.7793720759151337
650.0,0.7315192308557004
651.0,0.8167011680125551
652.0,0.8007477942047125
653.0,0.8029377592728317
654.0,0.8016673101674061
655.0,0.8259899267631576
656.0,0.7643901916189586
657.0,0.7818926987181167
658.0,0.8370339719913575
659.0,0.8632133774758723
660.0,0.8472189444050273
661.0,0.8779461685442125
662.0,0.9006307202270292
663.0,0.9507747888022742
664.0,0.9021306805091269
665.0,0.9581659091489101
666.0,0.9959398367410257
667.0,0.9422332561234175
668.0,0.9203111326230018
669.0,0.8849408609671889
670.0,0.8505319751058535
671.0,0.9109742314127365
672.0,0.9944512862720076
673.0,0.9768771767912479
674.0,1.04530602624759
675.0,1.0732033320879593
676.0,1.1205505282296628
677.0,1.0931923509286086
678.0,1.08
679.0,1.1529185346149777
680.0,1.164700455278222
681.0,1.1802655023211237
682.0,1.1104393709302958
683.0,1.0443941684382652
684.0,1.0141365142641652
685.0,0.992531661803945
686.0,1.0180329055141994
687.0,0.9843344069061475
688.0,1.0563441798822635
689.0,1.0407937758095316
690.0,1.086038982004693
691.0,1.071687072661541
692.0,1.0193024198872114
693.0,1.085217610706851
694.0,1.1015419718729755
695.0,1.0635180423089223
696.0,1.134924548429162
697.0,1.1440774950547166
698.0,1.15512677810805
699.0,1.1867704126492797
700.0,1.1423588545110985
701.0,1.1228816607937846
702.0,1.1279490451027874
703.0,1.1416868324320903
704.0,1.1337766787936219
705.0,1.0834889219494972
706.0,1.117365685971008
707.0,1.0599242435111824
708.0,1.052975161284977
709.0,1.0466257169347233
710.0,1.0173273156120581
711.0,1.0401438886158143
712.0,1.1140211217126956
713.0,1.1294364213856092
714.0,1.0804255640256621
715.0,1.1838432555458676
716.0,1.1838432555458676
717.0,1.1734154363848144
718.0,1.1967178547006943
719.0,1.156716211297899
720.0,1.1719471055750215
721.0,1.186898868265608
722.0,1.1457250484525936
723.0,1.1247927765329035
724.0,1.1351970295657874
725.0,1.1729374784305207
726.0,1.1979863407955742
727.0,1.210363344640022
728.0,1.2643190621575302
729.0,1.3681547320813068
730.0,1.385791704256821
731.0,1.3522330332924448
732.0,1.3450045372088177
733.0,1.436342147148581
734.0,1.4883465273710512
735.0,1.5228803591797364
736.0,1.5245841630822827
737.0,1.5052110777774534
738.0,1.5720045836556542
739.0,1.5555885774808766
740.0,1.5923190379189407
741.0,1.5435339198121274
742.0,1.6521169440921897
743.0,1.6690486763090977
744.0,1.6262571971537163
745.0,1.6641944104925326
746.0,1.6453083671898159
747.0,1.7430017327691578
748.0,1.6643547641165104
749.0,1.6667136154468132
750.0,1.7236991602697862
751.0,1.7047410672403345
752.0,1.7029604427380538
753.0,1.6168652816345448
754.0,1.6129831294558064
755.0,1.545004537208818
756.0,1.602728626436769
757.0,1.6826679848413169
758.0,1.7092751905852581
759.0,1.7667248551636145
760.0,1.764460654951796
761.0,1.7788808306977484
762.0,1.7877640976051725
763.0,1.7815445561863625
764.0,1.8532676526852527
765.0,1.8915229923883108
766.0,1.868699943250467
767.0,1.916718427000252
768.0,1.9487456130124925
769.0,1.9713022067438493
770.0,1.9973372760808252
771.0,1.9297924609570667
772.0,1.9785929592155131
773.0,2.0326965188129567
774.0,2.06140777441274
775.0,2.0575746107560633
776.0,2.018643185882955
777.0,1.9664696491625069
778.0,2.0137162700476576
779.0,2.014154475953958
780.0,2.0356860903720073
781.0,1.9991242275506176
782.0,2.0576025365002275
783.0,1.96973777425915
784.0,2.1415306660032765
785.0,2.1693772931963995
786.0,2.100209797904748
787.0,2.1897404960799793
788.0,2.2237834477874845
789.0,2.2036133778645124
790.0,2.1741982234726582
791.0,2.2573368671758547
792.0,2.23120234244379
793.0,2.2554896429376434
794.0,2.265950245703485
795.0,2.2167156866985622
796.0,2.1399658705059426
797.0,2.220237297679693
798.0,2.2549367629003254
799.0,2.2471993026687165
800.0,2.2413247938872254
801.0,2.2943906088486865
802.0,2.358068428977393
803.0,2.3716501229431515
804.0,2.3921411960137626
805.0,2.348750260308216
806.0,2.3016671298870097
807.0,2.254604851271633
808.0,2.3149877250655773
809.0,2.317068099340247
810.0,2.399470245139108
811.0,2.3284327485605743
812.0,2.3959503920464997
813.0,2.4224927265258356
814.0,2.4420937514609933
815.0,2.4465729298665035
816.0,2.432056616722425
817.0,2.4063522177192618
818.0,2.399701011527261
819.0,2.4291501203825603
820.0,2.4432003775111473
821.0,2.475103307549165
822.0,2.4684987217551764
823.0,2.481694829310032
824.0,2.5050544393573944
825.0,2.44282012636119
826.0,2.443541674133276
827.0,2.4902257032885378
828.0,2.447872755219785
829.0,2.5131884094991435
830.0,2.432916697371653
831.0,2.4018155331246485
832.0,2.526529462659897
833.0,2.5999638991522156
834.0,2.5680395482987413
835.0,2.6104417305876177
836.0,2.662072195355998
837.0,2.7133293317355767
838.0,2.72243744384227
839.0,2.8461580985240436
840.0,2.7775847274240926
841.0,2.678931515583768
842.0,2.703488921949497
843.0,2.6671524732846037
844.0,2.6822397418738184
845.0,2.648069264934638
846.0,2.6722654224889584
847.0,2.607193455922041
848.0,2.5954582958321373
849.0,2.655293867334179
850.0,2.6362390939810183
851.0,2.595412996548162
852.0,2.615788880986312
853.0,2.4896666861575643
854.0,2.472581256741346
855.0,2.4682857290117375
856.0,2.49183031703994
857.0,2.46301983989691
858.0,2.4902381056216645
859.0,2.379084402622447
860.0,2.4781924847069243
861.0,2.5249861368192597
862.0,2.555588577480876
863.0,2.6179855623496286
864.0,2.6537766787936223
865.0,2.7144503445738226
866.0,2.655215114010331
867.0,2.6428104679269615
868.0,2.620989190200962
869.0,2.6554250787370988
870.0,2.7578818748056384
871.0,2.6917356366482426
872.0,2.6614083002363813
873.0,2.6613872124741698
874.0,2.618073402141693
875.0,2.7547420387512203
876.0,2.7220607203311378
877.0,2.7369646691173277
878.0,2.73139528021864
879.0,2.8227689422585303
880.0,2.7977987086071834
881.0,2.8256013312114336
882.0,2.853571150927346
883.0,2.856356187251146
884.0,2.920254557236252
885.0,2.9776712227962845
886.0,2.891085618962372
887.0,2.905746031928325
888.0,2.8599638991522154
889.0,2.7972675299267453
890.0,2.7852949341172666
891.0,2.823903410747422
892.0,2.912581256741346
893.0,2.9288988133936966
894.0,2.9857505441059424
895.0,2.9411807976185784
896.0,3.102162028272207
897.0,3.110018248235948
898.0,3.0434317286573234
899.0,2.9902425482891175
900.0,2.9562658263439316
901.0,2.9340497122606823
902.0,2.966662616446894
903.0,2.9379280532660506
904.0,2.8875277779149537
905.0,2.896016759825575
906.0,2.7925097402761683
907.0,2.8026585783284492
908.0,2.7923099541472505
909.0,2.8627478081777777
910.0,2.8590781648546164
911.0,2.834371774106814
912.0,2.801905379331701
913.0,2.8691357198271548
914.0,2.886628264463759
915.0,2.8870253144140023
916.0,2.9545995211438973
917.0,2.9818400310559
918.0,2.9851884481595823
919.0,3.157336867175854
920.0,3.112739371455097
921.0,2.9920566167224254
922.0,3.082560846063577
923.0,3.083981982038227
924.0,3.0875624459070097
925.0,3.070087109335895
926.0,3.096715173092275
927.0,3.0470920655196756
928.0,3.0504310665204035
929.0,3.0470920655196756
930.0,3.083054268167375
931.0,3.060533858541806
932.0,3.078387562715771
933.0,3.028679884279142
934.0,3.037299525011433
935.0,3.0436133778645122
936.0,3.1005036427438863
937.0,3.2268926646423672
938.0,3.330166671811017
939.0,3.3014083002363823
940.0,3.4166186904613145
941.0,3.384660633875596
942.0,3.3092751905852578
943.0,3.330166671811017
944.0,3.3559154531975515
945.0,3.3522736671931828
946.0,3.326915075227591
947.0,3.3399300707849817
948.0,3.330996677161776
949.0,3.2735244711162617
950.0,3.2554896429376443
951.0,3.171836253816097
952.0,3.2456394019109
953.0,3.2583990325794807
954.0,3.315558979628809
955.0,3.3781539038451243
956.0,3.526203959350639
957.0,3.5434286285828605
958.0,3.4805119901252377
959.0,3.47767216075951
960.0,3.4971790866815256
961.0,3.4928560825618677
962.0,3.412777191861145
963.0,3.472178527174329
964.0,3.4802456246195534
965.0,3.416230831596965
966.0,3.4442285000374238
967.0,3.4138260620676366
968.0,3.4118046833130347
969.0,3.3970437921065337
970.0,3.375426218218272
971.0,3.320522695681319
972.0,3.4219170165422343
973.0,3.477671222796283
974.0,3.4538474373238195
975.0,3.434296822950628
976.0,3.455748740583024
977.0,3.4812823524593095
978.0,3.4812547624424344
979.0,3.4174397464733537
980.0,3.4162308315969643
981.0,3.4832876443938683
982.0,3.4889466267134424
983.0,3.4946204439900117
984.0,3.5558072690546823
985.0,3.5347531527708367
986.0,3.5209819935111364
987.0,3.56156408115452
988.0,3.384124913065914
989.0,3.3954582958321375
990.0,3.4502346669798905
991.0,3.514049712260683
992.0,3.5542968229506298
993.0,3.4484967861688087
994.0,3.454220250981913
995.0,3.457336867175854
996.0,3.398082821160052
997.0,3.389673557828949
998.0,3.4277186767309846
999.0,3.3322249914805337
1000.0,3.4167156866985624
1001.0,3.3830085754416417
1002.0,3.4673521072519313
1003.0,3.5102226112253003
1004.0,3.483927547035105
1005.0,3.6003806479053333
1006.0,3.6886192144351
1007.0,3.6753371477528205
1008.0,3.7386548744295998
1009.0,3.7547420387512207
1010.0,3.745060976307338
1011.0,3.719815504435168
1012.0,3.858880830697748
1013.0,3.8867248551636138
1014.0,3.9405576786255483
1015.0,3.997165677869765
1016.0,3.9311863882330362
1017.0,3.839565251631547
1018.0,3.859963899152215
1019.0,3.874615055321411
1020.0,3.9420607203311393
1021.0,3.979070792458486
1022.0,3.942933948882715
1023.0,3.966469587608427
1024.0,3.9233850294469064
1025.0,3.994591963694864
1026.0,4.005211077777453
1027.0,4.040155043418306
1028.0,3.8273133868214986
1029.0,3.824655985017671
1030.0,3.882748636447311
1031.0,4.015867871144526
1032.0,3.899489098726297
1033.0,3.8827486364473116
1034.0,3.824095511247754
1035.0,3.9129907508316193
1036.0,3.962853455272019
1037.0,3.8732937453306593
1038.0,3.7781125109466656
1039.0,3.7964308462247627
1040.0,3.8596403110388757
1041.0,3.7574659192896207
1042.0,3.698304995335781
1043.0,3.664517431803837
1044.0,3.686345116285331
1045.0,3.7368327520175675
1046.0,3.6169220542819795
1047.0,3.633777562076382
1048.0,3.740342485838449
1049.0,3.650289129863278
1050.0,3.5721652161343806
1051.0,3.562560846063577
1052.0,3.5287968555180758
