time,healthy sentinels upper
911.0,80.0260888548396
912.0,79.9846059656771
913.0,79.88431339728663
914.0,79.78858826955882
915.0,79.7372450469567
916.0,79.62362392847601
917.0,79.47932858046235
918.0,79.29447137165636
919.0,79.15036045710019
920.0,78.98154487856021
921.0,78.95469433797416
922.0,78.90323895651281
923.0,78.82526858433405
924.0,78.69741379769545
925.0,78.61082634017545
926.0,78.51783440383346
927.0,78.41670160775304
928.0,78.25016483456768
929.0,78.12906673537589
930.0,78.03785954865062
931.0,77.94248014568092
932.0,77.85534744756578
933.0,77.76279215104478
934.0,77.64373390104538
935.0,77.58010864815722
936.0,77.46432497385251
937.0,77.41860722448477
938.0,77.25898222096419
939.0,77.14931354544781
940.0,77.0200216169376
941.0,76.89919618310022
942.0,76.8311976384476
943.0,76.66447904833964
944.0,76.52185113696567
945.0,76.49080782738938
946.0,76.31960378645596
947.0,76.16556829728589
948.0,76.01551205552012
949.0,75.9130071143006
950.0,75.6891537313486
951.0,75.65203384586492
952.0,75.53597390108429
953.0,75.3855453406964
954.0,75.28742260422814
955.0,75.16874406231474
956.0,75.01041899064131
957.0,74.84350767917962
958.0,74.70768014202272
959.0,74.62074088760355
960.0,74.42980942106381
961.0,74.2628728933637
962.0,74.14994635186957
963.0,74.05750307848785
964.0,73.8929466634628
965.0,73.81585830506131
966.0,73.68104539218413
967.0,73.55579089571089
968.0,73.51516602546307
969.0,73.39114971583092
970.0,73.33893523991239
971.0,73.23866010643737
972.0,73.14848807705872
973.0,73.0522774324852
974.0,72.95990258345003
975.0,72.87042989866978
976.0,72.71672858681897
977.0,72.61834599797025
978.0,72.55009106293323
979.0,72.4167709655368
980.0,72.2742267969042
981.0,72.15473379233015
982.0,71.99445512870753
983.0,71.87389895448692
984.0,71.80697689564786
985.0,71.64244885210721
986.0,71.56697304242837
987.0,71.48290605759078
988.0,71.41228493814184
989.0,71.31384535334583
990.0,71.23104604619161
991.0,71.18263587204089
992.0,71.12994741264691
