Time,Healthy,Undetectable,Detectable
0,999,1,0
1,998,2,0
2,998,2,0
3,998,2,0
4,997,3,0
5,996,4,0
6,996,4,0
7,994,6,0
8,993,7,0
9,992,8,0
10,991,9,0
11,989,11,0
12,988,12,0
13,987,13,0
14,987,13,0
15,986,14,0
16,984,16,0
17,980,20,0
18,980,20,0
19,978,22,0
20,974,26,0
21,974,26,0
22,970,30,0
23,970,30,0
24,968,31,1
25,963,36,1
26,962,37,1
27,962,37,1
28,960,39,1
29,955,44,1
30,951,48,1
31,948,51,1
32,944,55,1
33,938,61,1
34,933,66,1
35,931,68,1
36,926,73,1
37,923,75,2
38,917,81,2
39,913,85,2
40,909,89,2
41,903,94,3
42,895,102,3
43,894,103,3
44,887,110,3
45,880,116,4
46,875,121,4
47,868,128,4
48,861,135,4
49,851,145,4
50,844,152,4
51,839,157,4
52,829,167,4
53,821,174,5
54,814,180,6
55,801,193,6
56,793,201,6
57,784,210,6
58,770,223,7
59,762,231,7
60,753,238,9
