time,state1Mean,state1STD
0.0233,98.82,0.40939
0.0234,98.82,0.40939
0.0235,98.82,0.40939
0.0236,98.82,0.40939
0.0237,98.81,0.440341
0.0238,98.81,0.440341
0.0239,98.81,0.440341
0.024,98.81,0.440341
0.0241,98.81,0.440341
0.0242,98.81,0.440341
0.0243,98.81,0.440341
0.0244,98.81,0.440341
0.0245,98.81,0.440341
0.0246,98.81,0.440341
0.0247,98.81,0.440341
0.0248,98.81,0.440341
0.0249,98.81,0.440341
0.025,98.81,0.440341
0.0251,98.81,0.440341
0.0252,98.81,0.440341
0.0253,98.81,0.440341
0.0254,98.81,0.440341
0.0255,98.8,0.469042
0.0256,98.8,0.469042
0.0257,98.8,0.469042
0.0258,98.79,0.495883
0.0259,98.79,0.495883
0.026,98.79,0.495883
0.0261,98.79,0.495883
0.0262,98.79,0.495883
0.0263,98.79,0.495883
0.0264,98.78,0.501597
0.0265,98.78,0.501597
0.0266,98.78,0.501597
0.0267,98.78,0.501597
0.0268,98.78,0.501597
0.0269,98.78,0.501597
0.027,98.78,0.501597
0.0271,98.78,0.501597
0.0272,98.78,0.501597
0.0273,98.78,0.501597
0.0274,98.78,0.501597
0.0275,98.78,0.501597
0.0276,98.78,0.501597
0.0277,98.78,0.501597
0.0278,98.78,0.501597
0.0279,98.78,0.501597
0.028,98.77,0.50705
0.0281,98.77,0.50705
0.0282,98.77,0.50705
0.0283,98.77,0.50705
0.0284,98.77,0.50705
0.0285,98.77,0.50705
0.0286,98.77,0.50705
0.0287,98.77,0.50705
0.0288,98.77,0.50705
0.0289,98.77,0.50705
0.029,98.77,0.50705
0.0291,98.77,0.50705
0.0292,98.77,0.50705
0.0293,98.77,0.50705
0.0294,98.76,0.51225
0.0295,98.75,0.517204
0.0296,98.75,0.517204
0.0297,98.75,0.517204
0.0298,98.75,0.517204
0.0299,98.75,0.517204
0.03,98.75,0.517204
0.0301,98.75,0.517204
0.0302,98.75,0.517204
0.0303,98.75,0.517204
0.0304,98.75,0.517204
0.0305,98.75,0.517204
0.0306,98.75,0.517204
0.0307,98.75,0.517204
0.0308,98.75,0.517204
0.0309,98.75,0.517204
0.031,98.75,0.517204
0.0311,98.75,0.517204
0.0312,98.75,0.517204
0.0313,98.75,0.517204
0.0314,98.75,0.517204
0.0315,98.75,0.517204
0.0316,98.75,0.517204
0.0317,98.75,0.517204
0.0318,98.75,0.517204
0.0319,98.75,0.517204
0.032,98.75,0.517204
0.0321,98.75,0.517204
0.0322,98.75,0.517204
0.0323,98.75,0.517204
0.0324,98.75,0.517204
0.0325,98.75,0.517204
0.0326,98.75,0.517204
0.0327,98.75,0.517204
0.0328,98.75,0.517204
0.0329,98.75,0.517204
0.033,98.75,0.517204
0.0331,98.75,0.517204
0.0332,98.75,0.517204
0.0333,98.75,0.517204
0.0334,98.75,0.517204
0.0335,98.75,0.517204
0.0336,98.75,0.517204
0.0337,98.75,0.517204
0.0338,98.75,0.517204
0.0339,98.75,0.517204
0.034,98.75,0.517204
0.0341,98.75,0.517204
0.0342,98.75,0.517204
0.0343,98.75,0.517204
0.0344,98.75,0.517204
0.0345,98.74,0.54074
0.0346,98.74,0.54074
0.0347,98.74,0.54074
0.0348,98.74,0.54074
0.0349,98.74,0.54074
0.035,98.74,0.54074
0.0351,98.74,0.54074
0.0352,98.74,0.54074
0.0353,98.74,0.54074
0.0354,98.74,0.54074
0.0355,98.74,0.54074
0.0356,98.74,0.54074
0.0357,98.74,0.54074
0.0358,98.74,0.54074
0.0359,98.74,0.54074
0.036,98.74,0.54074
0.0361,98.74,0.54074
0.0362,98.74,0.54074
0.0363,98.74,0.54074
0.0364,98.73,0.545069
0.0365,98.72,0.549181
0.0366,98.72,0.549181
0.0367,98.72,0.549181
0.0368,98.72,0.549181
0.0369,98.72,0.549181
0.037,98.72,0.549181
0.0371,98.72,0.549181
0.0372,98.72,0.549181
0.0373,98.71,0.553082
0.0374,98.71,0.553082
0.0375,98.71,0.553082
0.0376,98.71,0.553082
0.0377,98.71,0.553082
0.0378,98.7,0.574456
0.0379,98.7,0.574456
0.038,98.7,0.574456
0.0381,98.7,0.574456
0.0382,98.7,0.574456
0.0383,98.69,0.594895
0.0384,98.69,0.594895
0.0385,98.69,0.594895
0.0386,98.69,0.594895
0.0387,98.68,0.614492
0.0388,98.67,0.617333
0.0389,98.67,0.617333
0.039,98.67,0.617333
0.0391,98.67,0.617333
0.0392,98.67,0.617333
0.0393,98.67,0.617333
0.0394,98.67,0.617333
0.0395,98.67,0.617333
0.0396,98.67,0.617333
0.0397,98.66,0.65146
0.0398,98.66,0.65146
0.0399,98.66,0.65146
0.04,98.66,0.65146
0.0401,98.66,0.65146
0.0402,98.66,0.65146
0.0403,98.66,0.65146
0.0404,98.66,0.65146
0.0405,98.65,0.668954
0.0406,98.65,0.668954
0.0407,98.65,0.668954
0.0408,98.65,0.668954
0.0409,98.65,0.668954
0.041,98.65,0.668954
0.0411,98.65,0.668954
0.0412,98.65,0.668954
0.0413,98.65,0.668954
0.0414,98.65,0.668954
0.0415,98.65,0.668954
0.0416,98.65,0.668954
0.0417,98.65,0.668954
0.0418,98.65,0.668954
0.0419,98.65,0.668954
0.042,98.65,0.668954
0.0421,98.65,0.668954
0.0422,98.65,0.668954
0.0423,98.65,0.668954
0.0424,98.65,0.668954
0.0425,98.65,0.668954
0.0426,98.65,0.668954
0.0427,98.65,0.668954
0.0428,98.65,0.668954
0.0429,98.64,0.685857
0.043,98.64,0.685857
0.0431,98.64,0.685857
0.0432,98.64,0.685857
0.0433,98.64,0.685857
0.0434,98.64,0.685857
0.0435,98.64,0.685857
0.0436,98.63,0.71631
0.0437,98.63,0.71631
0.0438,98.63,0.71631
0.0439,98.62,0.718053
0.044,98.62,0.718053
0.0441,98.62,0.718053
0.0442,98.62,0.718053
0.0443,98.62,0.718053
0.0444,98.62,0.718053
0.0445,98.62,0.718053
0.0446,98.62,0.718053
0.0447,98.62,0.718053
0.0448,98.62,0.718053
0.0449,98.62,0.718053
0.045,98.62,0.718053
0.0451,98.62,0.718053
0.0452,98.62,0.718053
0.0453,98.62,0.718053
0.0454,98.62,0.718053
0.0455,98.62,0.718053
0.0456,98.62,0.718053
0.0457,98.62,0.718053
0.0458,98.62,0.718053
0.0459,98.62,0.718053
0.046,98.62,0.718053
0.0461,98.62,0.718053
0.0462,98.62,0.718053
0.0463,98.62,0.718053
0.0464,98.62,0.718053
0.0465,98.62,0.718053
0.0466,98.62,0.718053
0.0467,98.61,0.719653
0.0468,98.61,0.719653
0.0469,98.61,0.719653
0.047,98.61,0.719653
0.0471,98.61,0.719653
0.0472,98.61,0.719653
0.0473,98.61,0.719653
0.0474,98.61,0.719653
0.0475,98.6,0.761577
0.0476,98.6,0.761577
0.0477,98.6,0.761577
0.0478,98.6,0.761577
0.0479,98.6,0.761577
0.048,98.6,0.761577
0.0481,98.6,0.761577
0.0482,98.6,0.761577
0.0483,98.6,0.761577
0.0484,98.6,0.761577
0.0485,98.6,0.761577
0.0486,98.6,0.761577
0.0487,98.6,0.761577
0.0488,98.6,0.761577
0.0489,98.6,0.761577
0.049,98.6,0.761577
0.0491,98.6,0.761577
0.0492,98.6,0.761577
0.0493,98.6,0.761577
0.0494,98.6,0.761577
0.0495,98.6,0.761577
0.0496,98.6,0.761577
0.0497,98.6,0.761577
0.0498,98.6,0.761577
0.0499,98.6,0.761577
0.05,98.6,0.761577
0.0501,98.6,0.761577
0.0502,98.59,0.775822
0.0503,98.59,0.775822
0.0504,98.59,0.775822
0.0505,98.59,0.775822
0.0506,98.59,0.775822
0.0507,98.59,0.775822
0.0508,98.59,0.775822
0.0509,98.58,0.776917
0.051,98.58,0.776917
0.0511,98.58,0.776917
0.0512,98.58,0.776917
0.0513,98.58,0.776917
0.0514,98.58,0.776917
0.0515,98.58,0.776917
0.0516,98.58,0.776917
0.0517,98.58,0.776917
0.0518,98.58,0.776917
0.0519,98.58,0.776917
0.052,98.58,0.776917
0.0521,98.58,0.776917
0.0522,98.58,0.776917
0.0523,98.58,0.776917
0.0524,98.58,0.776917
0.0525,98.58,0.776917
0.0526,98.58,0.776917
0.0527,98.58,0.776917
0.0528,98.58,0.776917
0.0529,98.58,0.776917
0.053,98.58,0.776917
0.0531,98.58,0.776917
0.0532,98.58,0.776917
0.0533,98.58,0.776917
0.0534,98.58,0.776917
0.0535,98.58,0.776917
0.0536,98.58,0.776917
0.0537,98.57,0.790633
0.0538,98.57,0.790633
0.0539,98.57,0.790633
0.054,98.57,0.790633
0.0541,98.57,0.790633
0.0542,98.57,0.790633
0.0543,98.57,0.790633
0.0544,98.57,0.790633
0.0545,98.57,0.790633
0.0546,98.57,0.790633
0.0547,98.56,0.791454
0.0548,98.56,0.791454
0.0549,98.56,0.791454
0.055,98.56,0.791454
0.0551,98.56,0.791454
0.0552,98.56,0.791454
0.0553,98.56,0.791454
0.0554,98.56,0.791454
0.0555,98.56,0.791454
0.0556,98.55,0.792149
0.0557,98.55,0.792149
0.0558,98.55,0.792149
0.0559,98.55,0.792149
0.056,98.55,0.792149
0.0561,98.53,0.805667
0.0562,98.53,0.805667
0.0563,98.53,0.805667
0.0564,98.53,0.805667
0.0565,98.53,0.805667
0.0566,98.53,0.805667
0.0567,98.53,0.805667
0.0568,98.53,0.805667
0.0569,98.53,0.805667
0.057,98.53,0.805667
0.0571,98.53,0.805667
0.0572,98.53,0.805667
0.0573,98.53,0.805667
0.0574,98.53,0.805667
0.0575,98.53,0.805667
0.0576,98.53,0.805667
0.0577,98.53,0.805667
0.0578,98.53,0.805667
0.0579,98.53,0.805667
0.058,98.53,0.805667
0.0581,98.53,0.805667
0.0582,98.52,0.805978
0.0583,98.52,0.805978
0.0584,98.52,0.805978
0.0585,98.52,0.805978
0.0586,98.52,0.805978
0.0587,98.52,0.805978
0.0588,98.52,0.805978
0.0589,98.52,0.805978
0.059,98.52,0.805978
0.0591,98.52,0.805978
0.0592,98.52,0.805978
0.0593,98.52,0.805978
0.0594,98.52,0.805978
0.0595,98.52,0.805978
0.0596,98.52,0.805978
0.0597,98.52,0.805978
0.0598,98.52,0.805978
0.0599,98.51,0.806164
0.06,98.51,0.806164
0.0601,98.51,0.806164
0.0602,98.51,0.806164
0.0603,98.51,0.806164
0.0604,98.51,0.806164
0.0605,98.51,0.806164
0.0606,98.51,0.806164
0.0607,98.51,0.806164
0.0608,98.51,0.806164
0.0609,98.5,0.806226
0.061,98.5,0.806226
0.0611,98.5,0.806226
0.0612,98.5,0.806226
0.0613,98.5,0.806226
0.0614,98.5,0.806226
0.0615,98.5,0.806226
0.0616,98.5,0.806226
0.0617,98.5,0.806226
0.0618,98.5,0.806226
0.0619,98.5,0.806226
0.062,98.5,0.806226
0.0621,98.5,0.806226
0.0622,98.5,0.806226
0.0623,98.5,0.806226
0.0624,98.5,0.806226
0.0625,98.5,0.806226
0.0626,98.5,0.806226
0.0627,98.5,0.806226
0.0628,98.5,0.806226
0.0629,98.5,0.806226
0.063,98.5,0.806226
0.0631,98.5,0.806226
0.0632,98.49,0.806164
0.0633,98.48,0.805978
0.0634,98.48,0.805978
0.0635,98.48,0.805978
0.0636,98.48,0.805978
0.0637,98.48,0.805978
0.0638,98.48,0.805978
0.0639,98.48,0.805978
0.064,98.48,0.805978
0.0641,98.48,0.805978
0.0642,98.48,0.805978
0.0643,98.48,0.805978
0.0644,98.48,0.805978
0.0645,98.48,0.805978
0.0646,98.48,0.805978
0.0647,98.48,0.805978
0.0648,98.48,0.805978
0.0649,98.48,0.805978
0.065,98.47,0.83012
0.0651,98.47,0.83012
0.0652,98.47,0.83012
0.0653,98.47,0.83012
0.0654,98.47,0.83012
0.0655,98.47,0.83012
0.0656,98.47,0.83012
0.0657,98.47,0.83012
0.0658,98.47,0.83012
0.0659,98.47,0.83012
0.066,98.47,0.83012
0.0661,98.47,0.83012
0.0662,98.47,0.83012
0.0663,98.47,0.83012
0.0664,98.45,0.84113
0.0665,98.44,0.886792
0.0666,98.44,0.886792
0.0667,98.44,0.886792
0.0668,98.44,0.886792
0.0669,98.44,0.886792
0.067,98.44,0.886792
0.0671,98.44,0.886792
0.0672,98.44,0.886792
0.0673,98.44,0.886792
0.0674,98.44,0.886792
0.0675,98.44,0.886792
0.0676,98.44,0.886792
0.0677,98.44,0.886792
0.0678,98.44,0.886792
0.0679,98.44,0.886792
0.068,98.44,0.886792
0.0681,98.44,0.886792
0.0682,98.44,0.886792
0.0683,98.44,0.886792
0.0684,98.44,0.886792
0.0685,98.44,0.886792
0.0686,98.44,0.886792
0.0687,98.44,0.886792
0.0688,98.44,0.886792
0.0689,98.44,0.886792
0.069,98.44,0.886792
0.0691,98.44,0.886792
0.0692,98.44,0.886792
0.0693,98.44,0.886792
0.0694,98.44,0.886792
0.0695,98.44,0.886792
0.0696,98.44,0.886792
0.0697,98.44,0.886792
0.0698,98.44,0.886792
0.0699,98.44,0.886792
0.07,98.43,0.897274
0.0701,98.43,0.897274
0.0702,98.43,0.897274
0.0703,98.43,0.897274
0.0704,98.43,0.897274
0.0705,98.43,0.897274
0.0706,98.43,0.897274
0.0707,98.43,0.897274
0.0708,98.43,0.897274
0.0709,98.43,0.897274
0.071,98.43,0.897274
0.0711,98.43,0.897274
0.0712,98.43,0.897274
0.0713,98.43,0.897274
0.0714,98.43,0.897274
0.0715,98.43,0.897274
0.0716,98.43,0.897274
0.0717,98.43,0.897274
0.0718,98.43,0.897274
0.0719,98.43,0.897274
0.072,98.42,0.907524
0.0721,98.42,0.907524
0.0722,98.42,0.907524
0.0723,98.42,0.907524
0.0724,98.42,0.907524
0.0725,98.42,0.907524
0.0726,98.41,0.928386
0.0727,98.41,0.928386
0.0728,98.41,0.928386
0.0729,98.41,0.928386
0.073,98.41,0.928386
0.0731,98.41,0.928386
0.0732,98.41,0.928386
0.0733,98.41,0.928386
0.0734,98.41,0.928386
0.0735,98.41,0.928386
0.0736,98.41,0.928386
0.0737,98.41,0.928386
0.0738,98.41,0.928386
0.0739,98.41,0.928386
0.074,98.41,0.928386
0.0741,98.41,0.928386
0.0742,98.41,0.928386
0.0743,98.41,0.928386
0.0744,98.41,0.928386
0.0745,98.41,0.928386
0.0746,98.41,0.928386
0.0747,98.41,0.928386
0.0748,98.41,0.928386
0.0749,98.41,0.928386
0.075,98.41,0.928386
0.0751,98.41,0.928386
0.0752,98.41,0.928386
0.0753,98.41,0.928386
0.0754,98.41,0.928386
0.0755,98.41,0.928386
0.0756,98.41,0.928386
0.0757,98.41,0.928386
0.0758,98.41,0.928386
0.0759,98.41,0.928386
0.076,98.41,0.928386
0.0761,98.41,0.928386
0.0762,98.41,0.928386
0.0763,98.4,0.938083
0.0764,98.4,0.938083
0.0765,98.4,0.938083
0.0766,98.4,0.938083
0.0767,98.4,0.938083
0.0768,98.4,0.938083
0.0769,98.4,0.938083
0.077,98.4,0.938083
0.0771,98.4,0.938083
0.0772,98.4,0.938083
0.0773,98.4,0.938083
0.0774,98.4,0.938083
0.0775,98.4,0.938083
0.0776,98.4,0.938083
0.0777,98.4,0.938083
0.0778,98.4,0.938083
0.0779,98.4,0.938083
0.078,98.4,0.938083
0.0781,98.4,0.938083
0.0782,98.4,0.938083
0.0783,98.4,0.938083
0.0784,98.4,0.938083
0.0785,98.4,0.938083
0.0786,98.4,0.938083
0.0787,98.4,0.938083
0.0788,98.4,0.938083
0.0789,98.4,0.938083
0.079,98.4,0.938083
0.0791,98.4,0.938083
0.0792,98.4,0.938083
0.0793,98.4,0.938083
0.0794,98.4,0.938083
0.0795,98.4,0.938083
0.0796,98.4,0.938083
0.0797,98.4,0.938083
0.0798,98.39,0.958071
0.0799,98.39,0.958071
0.08,98.39,0.958071
0.0801,98.39,0.958071
0.0802,98.39,0.958071
0.0803,98.39,0.958071
0.0804,98.39,0.958071
0.0805,98.39,0.958071
0.0806,98.38,0.967264
0.0807,98.37,0.965971
0.0808,98.37,0.965971
0.0809,98.37,0.965971
0.081,98.37,0.965971
0.0811,98.37,0.965971
0.0812,98.37,0.965971
0.0813,98.37,0.965971
0.0814,98.37,0.965971
0.0815,98.37,0.965971
0.0816,98.37,0.965971
0.0817,98.37,0.965971
0.0818,98.37,0.965971
0.0819,98.36,0.964572
0.082,98.36,0.964572
0.0821,98.36,0.964572
0.0822,98.36,0.964572
0.0823,98.36,0.964572
0.0824,98.36,0.964572
0.0825,98.36,0.964572
0.0826,98.36,0.964572
0.0827,98.36,0.964572
0.0828,98.36,0.964572
0.0829,98.36,0.964572
0.083,98.35,0.973396
0.0831,98.35,0.973396
0.0832,98.35,0.973396
0.0833,98.35,0.973396
0.0834,98.35,0.973396
0.0835,98.34,0.971802
0.0836,98.34,0.971802
0.0837,98.34,0.971802
0.0838,98.34,0.971802
0.0839,98.34,0.971802
0.084,98.34,0.971802
0.0841,98.34,0.971802
0.0842,98.34,0.971802
0.0843,98.34,0.971802
0.0844,98.34,0.971802
0.0845,98.34,0.971802
0.0846,98.34,0.971802
0.0847,98.34,0.971802
0.0848,98.34,0.971802
0.0849,98.34,0.971802
0.085,98.34,0.971802
0.0851,98.34,0.971802
0.0852,98.34,0.971802
0.0853,98.34,0.971802
0.0854,98.34,0.971802
0.0855,98.33,0.970103
0.0856,98.33,0.970103
0.0857,98.33,0.970103
0.0858,98.33,0.970103
0.0859,98.33,0.970103
0.086,98.33,0.970103
0.0861,98.33,0.970103
0.0862,98.32,0.97857
0.0863,98.32,0.97857
0.0864,98.32,0.97857
0.0865,98.31,1.00693
0.0866,98.31,1.00693
0.0867,98.31,1.00693
0.0868,98.31,1.00693
0.0869,98.31,1.00693
0.087,98.31,1.00693
0.0871,98.3,1.01489
0.0872,98.3,1.01489
0.0873,98.3,1.01489
0.0874,98.29,1.01287
0.0875,98.29,1.01287
0.0876,98.29,1.01287
0.0877,98.29,1.01287
0.0878,98.29,1.01287
0.0879,98.29,1.01287
0.088,98.29,1.01287
0.0881,98.29,1.01287
0.0882,98.29,1.01287
0.0883,98.29,1.01287
0.0884,98.29,1.01287
0.0885,98.29,1.01287
0.0886,98.29,1.01287
0.0887,98.29,1.01287
0.0888,98.29,1.01287
0.0889,98.28,1.01074
0.089,98.28,1.01074
0.0891,98.28,1.01074
0.0892,98.28,1.01074
0.0893,98.28,1.01074
0.0894,98.28,1.01074
0.0895,98.28,1.01074
0.0896,98.28,1.01074
0.0897,98.28,1.01074
0.0898,98.27,1.02815
0.0899,98.27,1.02815
0.09,98.27,1.02815
0.0901,98.26,1.04518
0.0902,98.26,1.04518
0.0903,98.26,1.04518
0.0904,98.26,1.04518
0.0905,98.26,1.04518
0.0906,98.26,1.04518
0.0907,98.26,1.04518
0.0908,98.26,1.04518
0.0909,98.25,1.06184
0.091,98.25,1.06184
0.0911,98.25,1.06184
0.0912,98.25,1.06184
0.0913,98.24,1.05943
0.0914,98.24,1.05943
0.0915,98.24,1.05943
0.0916,98.24,1.05943
0.0917,98.24,1.05943
0.0918,98.24,1.05943
0.0919,98.24,1.05943
0.092,98.24,1.05943
0.0921,98.24,1.05943
0.0922,98.24,1.05943
0.0923,98.24,1.05943
0.0924,98.24,1.05943
0.0925,98.24,1.05943
0.0926,98.24,1.05943
0.0927,98.24,1.05943
0.0928,98.24,1.05943
0.0929,98.24,1.05943
0.093,98.24,1.05943
0.0931,98.24,1.05943
0.0932,98.24,1.05943
0.0933,98.24,1.05943
0.0934,98.24,1.05943
0.0935,98.24,1.05943
0.0936,98.23,1.07569
0.0937,98.22,1.0916
0.0938,98.22,1.0916
0.0939,98.22,1.0916
0.094,98.22,1.0916
0.0941,98.22,1.0916
0.0942,98.22,1.0916
0.0943,98.21,1.1162
0.0944,98.21,1.1162
0.0945,98.21,1.1162
0.0946,98.21,1.1162
0.0947,98.21,1.1162
0.0948,98.21,1.1162
0.0949,98.21,1.1162
0.095,98.21,1.1162
0.0951,98.21,1.1162
0.0952,98.21,1.1162
0.0953,98.21,1.1162
0.0954,98.2,1.11355
0.0955,98.2,1.11355
0.0956,98.2,1.11355
0.0957,98.2,1.11355
0.0958,98.2,1.11355
0.0959,98.2,1.11355
0.096,98.2,1.11355
0.0961,98.2,1.11355
0.0962,98.2,1.11355
0.0963,98.2,1.11355
0.0964,98.2,1.11355
0.0965,98.2,1.11355
0.0966,98.2,1.11355
0.0967,98.2,1.11355
0.0968,98.2,1.11355
0.0969,98.2,1.11355
0.097,98.2,1.11355
0.0971,98.19,1.11081
0.0972,98.19,1.11081
0.0973,98.18,1.1435
0.0974,98.18,1.1435
0.0975,98.18,1.1435
0.0976,98.18,1.1435
0.0977,98.17,1.14939
0.0978,98.17,1.14939
0.0979,98.17,1.14939
0.098,98.17,1.14939
0.0981,98.17,1.14939
0.0982,98.17,1.14939
0.0983,98.16,1.17235
0.0984,98.16,1.17235
0.0985,98.16,1.17235
0.0986,98.16,1.17235
0.0987,98.16,1.17235
0.0988,98.16,1.17235
0.0989,98.16,1.17235
0.099,98.15,1.18638
0.0991,98.15,1.18638
0.0992,98.15,1.18638
0.0993,98.15,1.18638
0.0994,98.15,1.18638
0.0995,98.15,1.18638
0.0996,98.15,1.18638
0.0997,98.15,1.18638
0.0998,98.15,1.18638
0.0999,98.15,1.18638
0.1,98.15,1.18638
0.1001,98.15,1.18638
0.1002,98.15,1.18638
0.1003,98.15,1.18638
