Time,Healthy,Undetectable,Detectable
0,100,0,0
1,100,0,0
2,99,1,0
3,99,0,1
4,99,0,1
5,99,0,1
6,99,0,1
7,99,0,1
8,98,1,1
9,98,1,1
10,98,1,1
11,98,1,1
12,98,1,1
13,98,1,1
14,98,1,1
15,98,1,1
16,98,1,1
17,98,1,1
18,98,1,1
19,98,1,1
20,98,1,1
21,98,1,1
22,98,1,1
23,98,1,1
24,98,1,1
25,98,1,1
26,97,2,1
27,97,2,1
28,97,2,1
29,97,2,1
30,97,2,1
31,97,2,1
32,97,2,1
33,96,3,1
34,96,2,2
35,96,1,3
36,96,1,3
37,96,1,3
38,96,0,4
39,96,0,4
40,95,1,4
41,95,1,4
42,95,1,4
43,95,1,4
44,95,1,4
45,95,1,4
46,95,1,4
47,95,1,4
48,95,1,4
49,95,1,4
50,95,1,4
51,95,1,4
52,95,1,4
53,95,1,4
54,95,1,4
55,94,2,4
56,94,2,4
57,94,2,4
58,94,2,4
59,94,2,4
60,94,2,4
61,94,2,4
62,94,2,4
63,94,2,4
64,94,2,4
65,94,2,4
66,94,2,4
67,94,2,4
68,94,2,4
69,94,2,4
70,93,3,4
71,93,3,4
72,93,3,4
73,93,3,4
74,93,3,4
75,93,3,4
76,93,3,4
77,93,3,4
78,93,3,4
79,92,4,4
80,92,3,5
81,92,3,5
82,91,4,5
83,91,4,5
84,91,4,5
85,90,5,5
86,90,5,5
87,90,5,5
88,90,5,5
89,90,5,5
90,90,5,5
91,90,5,5
92,90,5,5
93,90,5,5
94,90,5,5
95,90,5,5
96,90,5,5
97,90,5,5
98,90,4,6
99,90,4,6
100,90,4,6
101,90,4,6
102,90,4,6
103,90,4,6
104,90,4,6
105,90,4,6
106,89,5,6
107,89,5,6
108,89,4,7
109,89,4,7
110,89,4,7
111,89,4,7
112,89,4,7
113,89,3,8
114,89,3,8
115,89,3,8
116,89,3,8
117,89,3,8
118,89,3,8
119,89,3,8
120,89,3,8
121,89,3,8
122,89,3,8
123,89,3,8
124,89,3,8
125,89,3,8
126,89,3,8
127,89,3,8
128,89,3,8
129,89,3,8
130,89,3,8
131,89,3,8
132,89,3,8
133,89,3,8
134,89,3,8
135,89,3,8
136,89,3,8
137,89,2,9
138,89,1,10
139,89,0,11
140,88,1,11
141,88,1,11
142,88,1,11
143,88,1,11
144,88,1,11
145,88,1,11
146,88,1,11
147,88,1,11
148,88,1,11
149,88,1,11
150,88,1,11
151,87,2,11
152,87,2,11
153,87,2,11
154,87,2,11
155,87,2,11
156,87,2,11
157,87,2,11
158,87,2,11
159,87,2,11
160,86,3,11
161,86,3,11
162,86,3,11
163,86,3,11
164,86,3,11
165,86,3,11
166,86,3,11
167,86,3,11
168,86,3,11
169,86,3,11
170,86,3,11
171,86,3,11
172,86,3,11
173,86,3,11
174,86,3,11
175,86,3,11
176,86,3,11
177,86,3,11
178,85,4,11
179,84,5,11
180,84,4,12
181,84,4,12
182,84,4,12
183,84,4,12
184,84,3,13
185,84,3,13
186,84,2,14
187,84,2,14
188,84,2,14
189,84,2,14
190,84,2,14
191,84,2,14
192,84,2,14
193,84,2,14
194,83,3,14
195,83,2,15
196,83,2,15
197,83,2,15
198,83,2,15
199,83,2,15
200,83,2,15
201,83,2,15
202,83,2,15
203,83,2,15
204,83,2,15
205,83,2,15
206,83,2,15
207,83,2,15
208,83,2,15
209,83,2,15
210,83,2,15
211,82,3,15
212,82,3,15
213,82,3,15
214,82,3,15
215,82,3,15
216,82,3,15
217,82,3,15
218,82,3,15
219,82,3,15
220,81,4,15
221,81,4,15
222,81,4,15
223,81,4,15
224,81,4,15
225,80,5,15
226,79,6,15
227,78,7,15
228,78,7,15
229,78,7,15
230,78,7,15
231,78,7,15
232,78,7,15
233,78,7,15
234,77,8,15
235,76,8,16
236,76,8,16
237,76,7,17
238,76,7,17
239,76,7,17
240,76,7,17
241,76,6,18
242,76,6,18
243,76,6,18
244,76,6,18
245,76,6,18
246,76,6,18
247,76,6,18
248,75,7,18
249,75,7,18
250,75,7,18
251,75,6,19
252,75,6,19
253,74,7,19
254,74,7,19
255,74,7,19
256,73,8,19
257,73,6,21
258,73,6,21
259,73,5,22
260,73,5,22
261,73,5,22
262,73,5,22
263,73,5,22
264,73,5,22
265,73,5,22
266,73,5,22
267,73,5,22
268,73,5,22
269,73,5,22
270,73,5,22
271,73,5,22
272,73,5,22
273,73,5,22
274,73,5,22
275,73,5,22
276,73,5,22
277,73,5,22
278,72,6,22
279,72,6,22
280,72,6,22
281,72,6,22
282,72,6,22
283,72,6,22
284,72,6,22
285,72,6,22
286,72,6,22
287,71,6,23
288,71,5,24
289,71,4,25
290,70,5,25
291,70,5,25
292,70,5,25
293,70,5,25
294,70,5,25
295,70,5,25
296,70,5,25
297,70,5,25
298,69,6,25
299,69,6,25
300,69,6,25
301,69,6,25
302,69,6,25
303,69,6,25
304,69,5,26
305,69,5,26
306,69,5,26
307,69,5,26
308,69,5,26
309,69,4,27
310,68,5,27
311,68,5,27
312,68,5,27
313,68,5,27
314,68,4,28
315,68,4,28
316,68,4,28
317,68,4,28
318,68,4,28
319,68,4,28
320,68,4,28
321,68,4,28
322,68,4,28
323,68,4,28
324,68,4,28
325,68,4,28
326,68,4,28
327,68,4,28
328,68,4,28
329,68,4,28
330,68,4,28
331,67,5,28
332,66,6,28
333,66,6,28
334,66,5,29
335,66,5,29
336,66,5,29
337,66,5,29
338,66,5,29
339,66,5,29
340,66,5,29
341,66,5,29
342,66,5,29
343,66,5,29
344,66,5,29
345,66,5,29
346,65,6,29
347,65,6,29
348,65,6,29
349,65,6,29
350,65,6,29
351,65,6,29
352,64,7,29
353,64,7,29
354,64,6,30
355,63,7,30
356,63,7,30
357,63,6,31
358,63,6,31
359,63,6,31
360,63,5,32
361,63,5,32
362,63,5,32
363,63,5,32
364,63,5,32
365,63,5,32
366,63,5,32
367,63,4,33
368,63,4,33
369,63,4,33
370,63,4,33
371,63,4,33
372,63,4,33
373,63,4,33
374,63,4,33
375,63,4,33
376,63,4,33
377,63,4,33
378,63,4,33
379,63,4,33
380,63,4,33
381,63,4,33
382,63,4,33
383,63,4,33
384,63,4,33
385,63,4,33
386,63,4,33
387,63,4,33
388,62,5,33
389,62,4,34
390,62,4,34
391,62,4,34
392,62,4,34
393,62,4,34
394,62,4,34
395,62,4,34
396,62,4,34
397,62,4,34
398,62,4,34
399,62,4,34
400,62,4,34
401,61,5,34
402,61,5,34
403,61,4,35
404,60,5,35
405,60,5,35
406,60,5,35
407,60,4,36
408,60,3,37
409,60,3,37
410,60,3,37
411,60,3,37
412,60,3,37
413,59,4,37
