Time,Healthy,Undetectable,Detectable
0,97,3,0
1,97,3,0
2,97,3,0
3,97,3,0
4,97,3,0
5,97,3,0
6,97,3,0
7,97,3,0
8,97,3,0
9,97,3,0
10,97,3,0
11,97,3,0
12,97,3,0
13,97,3,0
14,97,3,0
15,97,3,0
16,97,3,0
17,97,3,0
18,97,3,0
19,97,3,0
20,97,3,0
21,97,3,0
22,97,3,0
23,97,3,0
24,97,3,0
25,97,3,0
26,97,3,0
27,97,3,0
28,97,3,0
29,97,3,0
30,97,3,0
31,97,3,0
32,97,3,0
33,97,3,0
34,97,3,0
35,97,3,0
36,97,3,0
37,97,3,0
38,97,3,0
39,97,3,0
40,97,3,0
41,97,3,0
42,97,3,0
43,97,3,0
44,97,3,0
45,97,3,0
46,97,3,0
47,97,3,0
48,97,3,0
49,96,4,0
50,96,4,0
51,96,4,0
52,96,4,0
53,96,4,0
54,96,4,0
55,96,4,0
56,96,4,0
57,95,5,0
58,95,5,0
59,95,5,0
60,95,4,1
61,95,4,1
62,95,4,1
63,95,4,1
64,95,4,1
65,95,4,1
66,95,4,1
67,94,5,1
68,94,5,1
69,94,5,1
70,94,5,1
71,94,5,1
72,94,5,1
73,94,5,1
74,94,5,1
75,94,5,1
76,93,6,1
77,93,6,1
78,93,6,1
79,93,6,1
80,93,6,1
81,93,6,1
82,93,6,1
83,93,6,1
84,93,6,1
85,92,7,1
86,92,7,1
87,92,7,1
88,92,7,1
89,92,7,1
90,92,7,1
91,91,8,1
92,91,8,1
93,91,8,1
94,91,8,1
95,91,8,1
96,91,8,1
97,91,8,1
98,91,8,1
99,91,8,1
100,90,9,1
101,90,9,1
102,90,9,1
103,90,9,1
104,90,9,1
105,90,9,1
106,89,10,1
107,89,10,1
108,89,10,1
109,89,10,1
110,89,10,1
111,89,10,1
112,89,10,1
113,89,10,1
114,89,10,1
115,89,10,1
116,89,10,1
117,89,10,1
118,89,10,1
119,89,10,1
120,89,10,1
121,89,10,1
122,89,10,1
123,89,10,1
124,88,11,1
125,88,11,1
126,88,11,1
127,88,11,1
128,88,11,1
129,88,11,1
130,88,11,1
131,88,11,1
132,88,11,1
133,88,11,1
134,88,11,1
135,88,11,1
136,88,11,1
137,88,11,1
138,88,11,1
139,88,11,1
140,88,11,1
141,88,11,1
142,88,11,1
143,87,12,1
144,86,13,1
145,86,13,1
146,86,13,1
147,86,13,1
148,86,13,1
149,86,13,1
150,86,13,1
151,86,13,1
152,86,13,1
153,86,13,1
154,86,13,1
155,86,13,1
156,85,14,1
157,85,14,1
158,85,14,1
159,85,14,1
160,85,14,1
161,85,14,1
162,85,14,1
163,85,13,2
164,85,13,2
165,85,12,3
166,85,12,3
167,85,12,3
168,85,12,3
169,85,12,3
170,85,12,3
171,85,12,3
172,85,12,3
173,85,12,3
174,85,12,3
175,85,11,4
176,85,11,4
177,85,11,4
178,85,11,4
179,84,12,4
180,83,13,4
181,83,13,4
182,83,13,4
183,83,13,4
184,83,13,4
185,83,13,4
186,83,13,4
187,82,14,4
188,82,14,4
189,82,14,4
190,82,14,4
191,82,14,4
192,82,14,4
193,82,13,5
194,82,13,5
195,82,13,5
196,82,13,5
197,82,13,5
198,82,13,5
199,81,14,5
200,81,14,5
201,80,15,5
202,80,15,5
203,80,15,5
204,80,15,5
205,80,14,6
206,80,14,6
207,80,14,6
208,80,14,6
209,80,14,6
210,80,14,6
211,80,14,6
212,79,15,6
213,79,15,6
214,78,16,6
215,78,16,6
216,78,16,6
217,78,16,6
218,78,16,6
219,78,16,6
220,78,16,6
221,78,16,6
222,77,17,6
223,77,17,6
224,77,17,6
225,77,17,6
226,77,17,6
227,77,17,6
228,77,17,6
229,77,17,6
230,77,17,6
231,76,18,6
232,76,18,6
233,75,19,6
234,75,19,6
235,75,19,6
236,75,19,6
237,75,19,6
238,75,19,6
239,75,19,6
240,75,18,7
241,75,18,7
242,75,18,7
243,75,18,7
244,75,18,7
245,75,18,7
246,75,18,7
247,75,18,7
248,75,18,7
249,75,17,8
250,75,17,8
251,74,18,8
252,74,18,8
253,74,18,8
254,74,18,8
255,74,18,8
256,74,17,9
257,74,17,9
258,74,17,9
259,74,17,9
260,74,17,9
261,74,16,10
262,74,16,10
263,74,16,10
264,74,16,10
265,74,16,10
266,73,17,10
267,73,17,10
268,73,17,10
269,72,18,10
270,72,18,10
271,72,18,10
272,72,18,10
273,72,18,10
274,72,18,10
275,72,18,10
276,72,18,10
277,72,18,10
278,72,18,10
279,72,18,10
280,72,18,10
281,72,18,10
282,72,18,10
283,72,18,10
284,72,18,10
285,72,18,10
286,72,18,10
287,72,18,10
288,72,18,10
289,72,18,10
290,72,18,10
291,72,18,10
292,72,18,10
293,72,18,10
294,72,18,10
295,72,18,10
296,72,18,10
297,72,18,10
298,72,18,10
299,72,18,10
300,72,18,10
301,72,17,11
302,72,17,11
303,71,18,11
304,71,18,11
305,71,18,11
306,71,18,11
307,71,18,11
308,71,18,11
309,71,18,11
310,71,18,11
311,71,18,11
312,71,18,11
313,71,18,11
314,71,18,11
315,71,18,11
316,70,19,11
317,70,19,11
318,70,19,11
319,70,19,11
320,70,19,11
321,70,19,11
322,70,18,12
323,70,18,12
324,70,18,12
325,69,19,12
326,69,19,12
327,69,19,12
328,69,19,12
329,69,19,12
330,68,20,12
331,68,20,12
332,68,20,12
333,68,20,12
334,68,20,12
335,68,20,12
336,68,20,12
337,68,20,12
338,67,21,12
339,67,21,12
340,67,21,12
341,67,21,12
342,67,21,12
343,67,21,12
344,67,21,12
345,67,21,12
346,67,21,12
347,67,21,12
348,67,21,12
349,67,21,12
350,66,22,12
351,66,22,12
352,66,22,12
353,66,22,12
354,66,22,12
355,66,22,12
356,66,22,12
357,66,22,12
358,66,22,12
359,66,22,12
360,66,22,12
361,66,22,12
362,66,22,12
363,66,22,12
364,66,22,12
365,66,22,12
366,66,22,12
367,66,21,13
368,66,21,13
369,66,20,14
370,66,20,14
371,66,20,14
372,66,20,14
373,65,21,14
374,65,21,14
375,65,21,14
376,65,21,14
377,65,21,14
378,65,21,14
379,65,21,14
380,65,21,14
381,65,21,14
382,65,21,14
383,65,21,14
384,65,21,14
385,65,21,14
386,64,22,14
387,62,24,14
388,62,24,14
389,62,24,14
390,61,25,14
391,61,25,14
392,61,25,14
393,61,25,14
394,60,26,14
395,60,26,14
396,60,26,14
397,60,26,14
398,60,26,14
399,60,26,14
400,60,26,14
401,60,26,14
402,60,26,14
403,60,26,14
404,59,27,14
405,59,27,14
406,59,27,14
407,59,27,14
408,59,27,14
409,59,27,14
410,59,27,14
411,59,27,14
412,59,27,14
413,59,27,14
414,59,27,14
415,59,27,14
416,58,28,14
417,58,28,14
418,58,28,14
419,58,28,14
420,58,28,14
421,58,28,14
422,58,28,14
