Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,9,1
0.01,90,9,1
0.015,89,9,2
0.02,89,9,2
0.025,89,9,2
0.03,89,9,2
0.035,88,10,2
0.04,88,10,2
0.045,88,10,2
0.05,88,10,2
0.055,88,10,2
0.06,88,10,2
0.065,88,10,2
0.07,88,10,2
0.075,88,10,2
0.08,88,10,2
0.085,87,11,2
0.09,87,11,2
0.095,86,12,2
0.1,85,12,3
0.105,84,13,3
0.11,83,13,4
0.115,83,13,4
0.12,83,13,4
0.125,82,14,4
0.13,82,13,5
0.135,82,13,5
0.14,82,13,5
0.145,81,14,5
0.15,81,14,5
0.155,81,14,5
0.16,81,14,5
0.165,80,15,5
0.17,80,15,5
0.175,80,15,5
0.18,78,17,5
0.185,78,17,5
0.19,78,17,5
0.195,78,17,5
0.2,78,17,5
0.205,78,17,5
0.21,77,18,5
0.215,77,18,5
0.22,77,18,5
0.225,77,18,5
0.23,77,18,5
0.235,77,18,5
0.24,76,19,5
0.245,76,19,5
0.25,76,19,5
0.255,76,19,5
0.26,75,20,5
0.265,75,20,5
0.27,75,20,5
0.275,75,19,6
0.28,74,19,7
0.285,74,19,7
0.29,72,21,7
0.295,69,24,7
0.3,67,26,7
0.305,66,27,7
0.31,66,27,7
0.315,65,28,7
0.32,65,28,7
0.325,63,30,7
0.33,62,31,7
0.335,60,33,7
0.34,60,33,7
0.345,58,34,8
0.35,58,34,8
0.355,58,34,8
0.36,56,36,8
0.365,56,36,8
0.37,56,35,9
0.375,56,35,9
0.38,56,35,9
0.385,56,35,9
0.39,56,35,9
0.395,56,35,9
0.4,55,35,10
0.405,55,35,10
0.41,55,35,10
0.415,54,36,10
0.42,54,36,10
0.425,52,38,10
0.43,52,37,11
0.435,52,36,12
0.44,52,35,13
0.445,52,35,13
0.45,51,35,14
0.455,49,36,15
0.46,47,37,16
0.465,46,38,16
0.47,46,37,17
0.475,46,37,17
0.48,45,38,17
0.485,45,38,17
0.49,44,39,17
0.495,42,41,17
0.5,42,41,17
0.505,42,41,17
0.51,42,41,17
0.515,42,40,18
0.52,41,41,18
0.525,40,41,19
0.53,40,41,19
0.535,40,41,19
0.54,39,42,19
0.545,39,42,19
0.55,38,43,19
0.555,36,45,19
0.56,36,45,19
0.565,36,44,20
0.57,35,45,20
0.575,33,47,20
0.58,33,45,22
0.585,32,46,22
0.59,32,45,23
0.595,32,45,23
0.6,32,45,23
0.605,32,45,23
0.61,32,45,23
0.615,32,45,23
0.62,31,46,23
0.625,31,46,23
0.63,31,45,24
0.635,31,45,24
0.64,31,45,24
0.645,31,45,24
0.65,31,45,24
0.655,30,46,24
0.66,30,46,24
0.665,30,46,24
0.67,28,48,24
0.675,28,47,25
0.68,28,46,26
0.685,26,48,26
0.69,26,48,26
