Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,90,10,0
0.015,90,10,0
0.02,90,10,0
0.025,90,10,0
0.03,90,10,0
0.035,89,11,0
0.04,89,11,0
0.045,89,11,0
0.05,89,11,0
0.055,88,12,0
0.06,88,12,0
0.065,88,12,0
0.07,87,13,0
0.075,86,14,0
0.08,86,14,0
0.085,85,15,0
0.09,85,14,1
0.095,85,14,1
0.1,85,14,1
0.105,85,14,1
0.11,85,14,1
0.115,85,14,1
0.12,85,14,1
0.125,83,16,1
0.13,82,17,1
0.135,82,17,1
0.14,82,17,1
0.145,82,17,1
0.15,82,17,1
0.155,81,18,1
0.16,81,18,1
0.165,80,19,1
0.17,78,21,1
0.175,77,22,1
0.18,77,22,1
0.185,77,22,1
0.19,77,22,1
0.195,77,22,1
0.2,76,23,1
0.205,76,23,1
0.21,76,23,1
0.215,75,24,1
0.22,74,25,1
0.225,73,26,1
0.23,72,27,1
0.235,71,28,1
0.24,69,30,1
0.245,67,32,1
0.25,67,32,1
0.255,65,33,2
0.26,64,34,2
0.265,64,34,2
0.27,64,34,2
0.275,63,34,3
0.28,62,34,4
0.285,62,34,4
0.29,62,34,4
0.295,61,35,4
0.3,61,35,4
0.305,60,36,4
0.31,60,36,4
0.315,59,36,5
0.32,59,36,5
0.325,59,36,5
0.33,59,36,5
0.335,59,36,5
0.34,57,38,5
0.345,57,37,6
0.35,56,37,7
0.355,56,37,7
0.36,55,38,7
0.365,55,38,7
0.37,55,38,7
0.375,54,39,7
0.38,54,39,7
0.385,54,39,7
0.39,54,39,7
0.395,54,39,7
0.4,52,41,7
0.405,50,43,7
0.41,50,43,7
0.415,50,43,7
0.42,49,44,7
0.425,47,46,7
0.43,46,47,7
0.435,46,45,9
0.44,45,46,9
0.445,44,47,9
0.45,44,47,9
0.455,43,48,9
0.46,43,48,9
0.465,43,48,9
0.47,42,49,9
0.475,41,48,11
0.48,40,49,11
0.485,40,48,12
0.49,38,50,12
0.495,36,51,13
0.5,35,52,13
0.505,35,52,13
0.51,35,49,16
0.515,35,49,16
0.52,35,48,17
0.525,34,49,17
0.53,34,48,18
0.535,33,49,18
0.54,32,49,19
0.545,32,49,19
0.55,32,49,19
0.555,31,50,19
0.56,30,51,19
0.565,28,52,20
0.57,28,52,20
0.575,28,52,20
0.58,28,52,20
0.585,28,52,20
0.59,27,51,22
0.595,26,51,23
0.6,25,52,23
0.605,23,54,23
0.61,23,54,23
0.615,23,54,23
0.62,23,54,23
0.625,23,54,23
0.63,23,54,23
0.635,23,53,24
0.64,23,53,24
0.645,23,52,25
0.65,22,53,25
0.655,22,53,25
0.66,20,55,25
0.665,19,56,25
0.67,18,57,25
0.675,16,59,25
0.68,16,58,26
0.685,15,58,27
0.69,15,57,28
0.695,15,57,28
0.7,15,57,28
0.705,15,56,29
0.71,15,56,29
0.715,15,56,29
0.72,15,56,29
0.725,14,56,30
0.73,13,56,31
0.735,13,56,31
0.74,12,56,32
0.745,12,56,32
0.75,12,55,33
0.755,12,55,33
0.76,12,55,33
0.765,12,54,34
0.77,12,54,34
0.775,12,54,34
0.78,12,54,34
0.785,12,53,35
0.79,12,53,35
0.795,12,53,35
0.8,11,54,35
0.805,10,55,35
0.81,10,55,35
0.815,10,55,35
0.82,10,55,35
0.825,10,54,36
0.83,10,54,36
