Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,89,11,0
0.015,89,11,0
0.02,89,11,0
0.025,89,11,0
0.03,89,11,0
0.035,89,11,0
0.04,89,11,0
0.045,89,11,0
0.05,89,11,0
0.055,89,11,0
0.06,89,11,0
0.065,89,10,1
0.07,89,9,2
0.075,89,9,2
0.08,89,9,2
0.085,86,11,3
0.09,86,11,3
0.095,85,12,3
0.1,85,12,3
0.105,84,13,3
0.11,84,13,3
0.115,84,13,3
0.12,84,13,3
0.125,82,15,3
0.13,82,15,3
0.135,82,15,3
0.14,81,16,3
0.145,80,17,3
0.15,80,17,3
0.155,79,18,3
0.16,79,18,3
0.165,79,18,3
0.17,79,18,3
0.175,79,18,3
0.18,79,18,3
0.185,79,18,3
0.19,78,19,3
0.195,78,19,3
0.2,78,19,3
0.205,77,20,3
0.21,77,19,4
0.215,77,19,4
0.22,76,20,4
0.225,76,20,4
0.23,75,21,4
0.235,74,21,5
0.24,74,21,5
0.245,72,23,5
0.25,72,23,5
0.255,72,23,5
0.26,72,23,5
0.265,71,23,6
0.27,71,23,6
0.275,70,24,6
0.28,69,25,6
0.285,68,26,6
0.29,68,26,6
0.295,67,27,6
0.3,67,27,6
0.305,66,28,6
0.31,66,28,6
0.315,66,28,6
0.32,65,29,6
0.325,65,29,6
0.33,64,30,6
0.335,63,31,6
0.34,62,32,6
0.345,62,32,6
0.35,62,32,6
0.355,61,33,6
0.36,61,33,6
0.365,60,34,6
0.37,59,35,6
0.375,59,34,7
0.38,58,35,7
0.385,56,37,7
0.39,55,38,7
0.395,55,38,7
0.4,55,38,7
0.405,55,38,7
0.41,55,37,8
0.415,53,39,8
0.42,53,39,8
0.425,53,37,10
0.43,53,37,10
0.435,53,36,11
0.44,52,37,11
0.445,51,37,12
0.45,51,37,12
0.455,50,38,12
0.46,49,39,12
0.465,48,40,12
0.47,47,41,12
0.475,47,41,12
0.48,46,42,12
0.485,46,42,12
0.49,45,43,12
0.495,45,43,12
0.5,45,43,12
0.505,45,42,13
0.51,44,43,13
0.515,44,43,13
0.52,43,44,13
0.525,42,45,13
0.53,42,45,13
0.535,41,45,14
0.54,41,45,14
0.545,39,47,14
0.55,39,46,15
0.555,39,46,15
0.56,39,46,15
0.565,39,46,15
0.57,39,46,15
0.575,38,47,15
0.58,38,47,15
0.585,38,46,16
0.59,38,46,16
0.595,37,47,16
0.6,37,47,16
0.605,36,48,16
0.61,35,49,16
0.615,35,49,16
0.62,35,48,17
0.625,34,49,17
0.63,34,49,17
0.635,34,49,17
0.64,34,48,18
0.645,33,48,19
0.65,33,48,19
0.655,32,48,20
0.66,31,49,20
0.665,31,48,21
0.67,30,49,21
0.675,30,49,21
0.68,30,48,22
0.685,30,47,23
0.69,30,47,23
0.695,29,48,23
0.7,29,47,24
0.705,29,47,24
0.71,29,47,24
0.715,29,47,24
0.72,29,47,24
0.725,28,48,24
0.73,28,48,24
0.735,28,48,24
0.74,28,48,24
0.745,28,48,24
0.75,26,50,24
0.755,25,51,24
0.76,24,52,24
0.765,24,52,24
0.77,24,52,24
0.775,23,53,24
0.78,22,54,24
0.785,22,53,25
0.79,22,53,25
0.795,22,53,25
0.8,22,53,25
0.805,22,53,25
0.81,21,53,26
0.815,21,53,26
0.82,21,53,26
0.825,21,52,27
0.83,21,51,28
