time,infected STD
1.425,5.3070801765189115
1.43,5.387949517209678
1.435,5.450688029964656
1.44,5.462407893960318
1.445,5.538952969650492
1.45,5.580994535026889
1.455,5.529773955597101
1.46,5.602820718174015
1.465,5.56074635278395
1.47,5.595524997710224
1.475,5.594452609505243
1.48,5.609590002843346
1.485,5.608885807359605
1.49,5.651362667534263
1.495,5.585696017507576
1.5,5.52630075185924
1.505,5.490455354522064
1.51,5.473307957716246
1.515,5.394107896584938
1.52,5.366367486484688
1.525,5.368975693742709
1.53,5.353279368760798
1.535,5.322443048074822
1.54,5.341114115987414
1.545,5.339840821597587
1.55,5.392550417010489
1.555,5.39818488012406
1.56,5.3348945631568006
1.565,5.361566935141257
1.57,5.409057219146421
1.575,5.37330438371027
1.58,5.37267158869775
1.585,5.394404508377176
1.59,5.345502782713709
1.595,5.395590792489735
1.6,5.452439820850845
1.605,5.43547606010734
1.61,5.324762905519832
1.615,5.240190836219613
1.62,5.239646934670313
1.625,5.234606002365411
1.63,5.237279828307821
1.635,5.2693832656203705
1.64,5.199769225648383
1.645,5.129093487157356
1.65,5.143889578908164
1.655,5.182460805447543
1.66,5.103518394206099
1.665,5.168084751627046
1.67,5.105085699574494
1.675,5.132358132476727
1.68,5.0564315480385975
1.685,5.085115534577361
1.69,5.074800488689186
1.695,5.028031423927262
1.7,4.9125451651867795
1.705,4.89995918350347
1.71,4.865182422068057
1.715,4.838791171356746
1.72,4.824271965799608
1.725,4.811184885243967
1.73,4.799749993489244
1.735,4.767336782733103
1.74,4.745302940803675
1.745,4.784757047123709
1.75,4.730073995192886
1.755,4.70203147586232
1.76,4.636205344891446
1.765,4.584495610206209
1.77,4.5501208775152335
1.775,4.563452640271399
1.78,4.563715591489022
1.785,4.503509742412023
1.79,4.504875137004354
1.795,4.560909996919475
1.8,4.4794084430871
1.805,4.499722213648305
1.81,4.472974401894112
1.815,4.493283877076988
1.82,4.501677465123418
1.825,4.456130608498813
1.83,4.509279321576786
1.835,4.5177317317432655
1.84,4.521681103306602
1.845,4.51247160655887
1.85,4.455962297865635
1.855,4.491057781859414
1.86,4.502565935108556
1.865,4.483960303124906
1.87,4.489988864128731
1.875,4.504431151655001
1.88,4.538931592346377
1.885,4.510642969688467
1.89,4.5511646860995905
1.895,4.546416171007665
1.9,4.538237543364163
1.905,4.540088104871976
1.91,4.498266332710859
1.915,4.450831383011494
1.92,4.514465638367404
1.925,4.481729576848653
1.93,4.499377734753996
1.935,4.537576445637032
1.94,4.558025888474087
1.945,4.530728418256826
1.95,4.594083151184794
1.955,4.613025037868319
1.96,4.601945240873687
1.965,4.6173585522460785
1.97,4.5779471381832275
1.975,4.606289178937858
1.98,4.614065452504981
1.985,4.600391287705862
1.99,4.594986398238846
1.995,4.636809247747852
2.0,4.597075157097175
2.005,4.513302560210205
2.01,4.509368026675134
2.015,4.450382006075435
2.02,4.469407119518202
2.025,4.44156503948777
2.03,4.459719722135013
2.035,4.471062513541943
2.04,4.535680764780519
2.045,4.5393722032897905
2.05,4.549494477411748
2.055,4.557806489968613
2.06,4.482175810920405
2.065,4.497499305169486
2.07,4.499066569856463
2.075,4.49221548904324
2.08,4.528796749689701
2.085,4.467661580737736
2.09,4.4548737355844334
2.095,4.428498616912958
