Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,90,10,0
0.015,90,10,0
0.02,90,10,0
0.025,89,11,0
0.03,88,12,0
0.035,88,12,0
0.04,86,14,0
0.045,86,14,0
0.05,86,14,0
0.055,86,14,0
0.06,85,15,0
0.065,85,15,0
0.07,85,15,0
0.075,85,15,0
0.08,85,15,0
0.085,84,16,0
0.09,84,16,0
0.095,84,16,0
0.1,84,16,0
0.105,83,17,0
0.11,83,17,0
0.115,82,18,0
0.12,81,19,0
0.125,81,19,0
0.13,81,19,0
0.135,81,19,0
0.14,80,20,0
0.145,80,20,0
0.15,80,20,0
0.155,80,20,0
0.16,80,20,0
0.165,79,21,0
0.17,79,21,0
0.175,79,21,0
0.18,79,21,0
0.185,79,21,0
0.19,79,21,0
0.195,77,23,0
0.2,77,23,0
0.205,76,23,1
0.21,76,23,1
0.215,75,24,1
0.22,75,24,1
0.225,75,24,1
0.23,74,25,1
0.235,74,25,1
0.24,73,26,1
0.245,72,27,1
0.25,72,27,1
0.255,72,27,1
0.26,72,27,1
0.265,71,28,1
0.27,71,28,1
0.275,71,28,1
0.28,70,29,1
0.285,69,29,2
0.29,69,29,2
0.295,69,29,2
0.3,68,30,2
0.305,68,30,2
0.31,67,30,3
0.315,67,30,3
0.32,66,31,3
0.325,66,31,3
0.33,66,31,3
0.335,65,32,3
0.34,65,32,3
0.345,64,33,3
0.35,62,35,3
0.355,62,35,3
0.36,61,36,3
0.365,61,36,3
0.37,60,37,3
0.375,60,36,4
0.38,60,36,4
0.385,59,37,4
0.39,58,37,5
0.395,58,37,5
0.4,58,37,5
0.405,56,39,5
0.41,55,40,5
0.415,55,40,5
0.42,54,41,5
0.425,53,42,5
0.43,53,42,5
0.435,52,43,5
0.44,52,43,5
0.445,51,44,5
0.45,51,44,5
0.455,50,45,5
0.46,50,45,5
0.465,50,45,5
0.47,48,47,5
0.475,46,49,5
0.48,46,49,5
0.485,43,52,5
0.49,43,52,5
0.495,43,51,6
0.5,43,51,6
0.505,43,51,6
0.51,43,50,7
0.515,42,51,7
0.52,42,51,7
0.525,42,51,7
0.53,42,51,7
0.535,42,51,7
0.54,42,51,7
0.545,41,51,8
0.55,39,53,8
0.555,39,53,8
0.56,38,52,10
0.565,38,51,11
0.57,36,53,11
0.575,35,54,11
0.58,34,55,11
0.585,34,55,11
0.59,34,55,11
0.595,34,54,12
0.6,34,54,12
0.605,33,55,12
0.61,32,54,14
0.615,32,54,14
0.62,32,54,14
0.625,31,53,16
0.63,31,53,16
0.635,31,53,16
0.64,30,54,16
0.645,30,53,17
0.65,29,54,17
0.655,29,54,17
0.66,27,56,17
0.665,27,56,17
0.67,26,56,18
0.675,25,57,18
0.68,25,56,19
0.685,24,57,19
0.69,24,57,19
0.695,24,57,19
0.7,24,57,19
0.705,24,57,19
0.71,23,58,19
0.715,22,58,20
0.72,22,58,20
0.725,22,58,20
0.73,22,58,20
0.735,22,58,20
0.74,22,58,20
0.745,21,58,21
0.75,21,58,21
0.755,21,58,21
0.76,20,58,22
0.765,19,57,24
0.77,19,56,25
0.775,18,56,26
0.78,18,56,26
0.785,17,57,26
0.79,17,57,26
0.795,17,57,26
0.8,17,54,29
0.805,17,54,29
0.81,17,53,30
0.815,17,53,30
0.82,17,53,30
0.825,16,54,30
0.83,16,54,30
