Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,89,11,0
0.015,88,12,0
0.02,88,12,0
0.025,88,12,0
0.03,88,12,0
0.035,88,12,0
0.04,87,13,0
0.045,87,12,1
0.05,85,14,1
0.055,85,14,1
0.06,85,14,1
0.065,85,14,1
0.07,84,15,1
0.075,83,16,1
0.08,83,16,1
0.085,83,16,1
0.09,82,17,1
0.095,82,16,2
0.1,82,16,2
0.105,82,16,2
0.11,82,16,2
0.115,81,17,2
0.12,80,18,2
0.125,80,18,2
0.13,80,18,2
0.135,78,20,2
0.14,78,20,2
0.145,78,20,2
0.15,77,21,2
0.155,76,22,2
0.16,76,22,2
0.165,75,23,2
0.17,73,25,2
0.175,72,26,2
0.18,72,26,2
0.185,71,27,2
0.19,70,28,2
0.195,70,28,2
0.2,70,27,3
0.205,70,27,3
0.21,70,27,3
0.215,70,27,3
0.22,70,26,4
0.225,70,26,4
0.23,69,27,4
0.235,68,28,4
0.24,67,29,4
0.245,66,29,5
0.25,65,30,5
0.255,65,30,5
0.26,63,32,5
0.265,61,34,5
0.27,61,33,6
0.275,61,33,6
0.28,61,33,6
0.285,61,33,6
0.29,60,33,7
0.295,60,33,7
0.3,60,33,7
0.305,60,33,7
0.31,60,33,7
0.315,60,33,7
0.32,59,34,7
0.325,57,36,7
0.33,55,38,7
0.335,54,39,7
0.34,53,40,7
0.345,52,41,7
0.35,50,43,7
0.355,48,45,7
0.36,48,45,7
0.365,48,44,8
0.37,48,44,8
0.375,47,45,8
0.38,46,46,8
0.385,46,46,8
0.39,46,46,8
0.395,46,46,8
0.4,45,46,9
0.405,44,47,9
0.41,43,48,9
0.415,42,48,10
0.42,39,51,10
0.425,39,51,10
0.43,39,51,10
0.435,37,51,12
0.44,37,50,13
0.445,37,50,13
0.45,37,50,13
0.455,35,52,13
0.46,34,53,13
0.465,33,54,13
0.47,33,54,13
0.475,32,54,14
0.48,32,54,14
0.485,30,56,14
0.49,29,57,14
0.495,29,57,14
0.5,28,58,14
0.505,28,58,14
0.51,27,59,14
0.515,26,60,14
0.52,26,60,14
0.525,26,60,14
0.53,24,62,14
0.535,24,62,14
0.54,23,63,14
0.545,23,63,14
0.55,22,64,14
0.555,22,63,15
0.56,19,65,16
0.565,19,65,16
0.57,19,64,17
0.575,18,65,17
0.58,18,65,17
0.585,16,65,19
0.59,16,65,19
0.595,15,66,19
0.6,15,66,19
0.605,14,67,19
0.61,14,67,19
0.615,14,67,19
0.62,12,69,19
0.625,11,69,20
0.63,10,69,21
0.635,10,69,21
0.64,10,68,22
0.645,10,68,22
0.65,10,66,24
0.655,9,66,25
0.66,9,66,25
0.665,9,66,25
0.67,9,66,25
0.675,9,66,25
0.68,9,64,27
0.685,9,64,27
0.69,9,62,29
0.695,9,62,29
0.7,9,61,30
0.705,9,60,31
0.71,9,60,31
0.715,8,61,31
0.72,8,61,31
0.725,8,60,32
0.73,8,60,32
0.735,8,60,32
0.74,8,59,33
0.745,8,58,34
0.75,8,58,34
0.755,7,58,35
0.76,7,58,35
0.765,7,58,35
0.77,7,58,35
0.775,6,59,35
0.78,6,58,36
0.785,6,57,37
0.79,6,57,37
0.795,6,57,37
0.8,6,57,37
0.805,6,56,38
0.81,6,56,38
0.815,6,56,38
0.82,6,56,38
0.825,6,55,39
0.83,6,55,39
