Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,90,10,0
0.015,88,12,0
0.02,88,11,1
0.025,88,10,2
0.03,88,10,2
0.035,88,10,2
0.04,88,10,2
0.045,88,10,2
0.05,88,10,2
0.055,88,10,2
0.06,88,10,2
0.065,87,11,2
0.07,87,10,3
0.075,87,10,3
0.08,86,11,3
0.085,84,13,3
0.09,84,12,4
0.095,84,12,4
0.1,84,12,4
0.105,83,13,4
0.11,83,13,4
0.115,83,13,4
0.12,83,13,4
0.125,83,13,4
0.13,83,13,4
0.135,82,14,4
0.14,82,14,4
0.145,82,14,4
0.15,82,14,4
0.155,81,15,4
0.16,81,15,4
0.165,81,15,4
0.17,81,15,4
0.175,81,15,4
0.18,80,16,4
0.185,80,16,4
0.19,79,17,4
0.195,79,17,4
0.2,79,17,4
0.205,79,17,4
0.21,79,17,4
0.215,79,17,4
0.22,77,19,4
0.225,77,19,4
0.23,76,20,4
0.235,76,19,5
0.24,76,19,5
0.245,75,20,5
0.25,73,21,6
0.255,72,22,6
0.26,71,23,6
0.265,71,23,6
0.27,70,24,6
0.275,69,25,6
0.28,68,26,6
0.285,68,26,6
0.29,67,27,6
0.295,65,28,7
0.3,65,28,7
0.305,63,30,7
0.31,63,30,7
0.315,61,32,7
0.32,60,33,7
0.325,59,34,7
0.33,58,35,7
0.335,57,36,7
0.34,57,36,7
0.345,57,36,7
0.35,57,36,7
0.355,55,38,7
0.36,53,39,8
0.365,53,39,8
0.37,53,39,8
0.375,51,41,8
0.38,50,42,8
0.385,49,43,8
0.39,48,44,8
0.395,46,44,10
0.4,45,45,10
0.405,45,45,10
0.41,45,44,11
0.415,43,46,11
0.42,43,45,12
0.425,43,45,12
0.43,43,45,12
0.435,42,46,12
0.44,42,46,12
0.445,41,46,13
0.45,40,47,13
0.455,40,47,13
0.46,39,48,13
0.465,37,50,13
0.47,37,50,13
0.475,37,49,14
0.48,37,49,14
0.485,36,50,14
0.49,35,51,14
0.495,34,52,14
0.5,33,53,14
0.505,33,53,14
0.51,32,54,14
0.515,32,54,14
0.52,31,55,14
0.525,31,55,14
0.53,31,55,14
0.535,31,55,14
0.54,28,58,14
0.545,27,59,14
0.55,27,59,14
0.555,26,60,14
0.56,26,60,14
0.565,26,59,15
0.57,24,60,16
0.575,24,60,16
0.58,23,61,16
0.585,23,61,16
0.59,23,61,16
0.595,23,60,17
0.6,22,60,18
0.605,21,61,18
0.61,20,61,19
0.615,20,61,19
0.62,20,60,20
0.625,19,61,20
0.63,18,62,20
0.635,18,62,20
0.64,18,61,21
0.645,18,61,21
0.65,18,61,21
0.655,18,61,21
0.66,18,60,22
0.665,18,60,22
0.67,16,62,22
0.675,15,62,23
0.68,14,63,23
0.685,14,63,23
0.69,14,63,23
0.695,13,64,23
0.7,13,64,23
0.705,12,65,23
0.71,12,64,24
0.715,12,64,24
0.72,12,64,24
0.725,12,64,24
0.73,12,63,25
0.735,12,63,25
0.74,10,65,25
0.745,10,65,25
0.75,10,65,25
0.755,10,63,27
0.76,10,63,27
0.765,10,63,27
0.77,10,63,27
0.775,9,64,27
0.78,8,65,27
0.785,8,64,28
0.79,8,64,28
0.795,7,65,28
0.8,7,64,29
0.805,7,64,29
0.81,7,64,29
0.815,7,64,29
0.82,7,62,31
0.825,7,62,31
0.83,7,61,32
