time,susceptible upper
0.875,11.183642018589122
0.88,10.991859028101175
0.885,10.823163864140575
0.89,10.55470862087744
0.895,10.357013199858685
0.9,10.208812109811863
0.905,10.037654970450507
0.91,9.845813061865416
0.915,9.7059454986267
0.92,9.538322544432113
0.925,9.418456422433378
0.93,9.239749990233612
0.935,9.108027777655998
0.94,8.915627974983375
0.945,8.80736814924209
0.95,8.622955359775515
0.955,8.471531591620725
0.96,8.363445073629299
0.965,8.193839518963882
0.97,8.054376037286819
0.975,7.939466141458194
0.98,7.725475928556748
0.985,7.652268423294421
0.99,7.505549851693736
0.995,7.3702059845637375
1.0,7.168907817459251
1.005,7.033025555861666
1.01,6.985852684781415
1.015,6.764913086389779
1.02,6.678897711216212
1.025,6.570229155726594
1.03,6.541900080515297
1.035,6.478666296090392
1.04,6.350987190221737
1.045,6.255294413987238
1.05,6.001110836898086
1.055,5.915531256770972
1.06,5.865287791687573
1.065,5.706252548047411
1.07,5.6470910553583895
1.075,5.474436969248517
1.08,5.4157928260113595
1.085,5.337154878746336
1.09,5.283557888154117
1.095,5.167915601785315
1.1,5.100447711331982
1.105,5.032273707563479
1.11,4.9394897294959215
1.115,4.893494246177112
1.12,4.762793601019716
1.125,4.7282518666746975
1.13,4.67137786526684
1.135,4.6261189672687
1.14,4.558912722235615
1.145,4.461221807551752
1.15,4.394397914303913
1.155,4.293496404457608
1.16,4.174301655349774
1.165,4.1098475538903
1.17,4.105721726173657
1.175,4.035392260348252
1.18,3.9926829634897874
1.185,3.94279260911005
1.19,3.9018228544659115
1.195,3.8208278072405006
1.2,3.791121391820636
1.205,3.742724862054151
1.21,3.6357657958103626
1.215,3.5662878298615186
1.22,3.560340096712322
1.225,3.5208962747212493
1.23,3.41353126078474
1.235,3.3798571355677693
1.24,3.373647763765783
1.245,3.373903086589814
1.25,3.3319490075778235
1.255,3.3319490075778235
1.26,3.3035668847618203
1.265,3.2603596656980534
1.27,3.2603596656980534
1.275,3.2603596656980534
1.28,3.2163720427268205
1.285,3.1942213896578506
1.29,3.186601624468521
1.295,3.14863902490691
1.3,3.132754563375225
1.305,3.1173503600765713
1.31,3.022875655532295
1.315,3.006776366738104
1.32,2.938854460969591
1.325,2.8304399225872467
1.33,2.8304399225872467
1.335,2.8210395677195823
1.34,2.8115590277729616
1.345,2.785920709430828
1.35,2.784347218424183
1.355,2.756769986699224
1.36,2.756769986699224
1.365,2.7106145992900457
1.37,2.663494910666431
1.375,2.634319890146689
1.38,2.634319890146689
1.385,2.5940185809352827
1.39,2.5292541419718435
1.395,2.518244262010575
1.4,2.484680571791022
1.405,2.4733137253205753
1.41,2.4386717857729945
1.415,2.367014259336096
1.42,2.3456858277396795
1.425,2.3456858277396795
1.43,2.2647966309287186
1.435,2.261617801294748
1.44,2.254847406908614
1.445,2.215651457631732
1.45,2.215651457631732
1.455,2.215651457631732
1.46,2.215651457631732
1.465,2.215651457631732
1.47,2.1889995233554678
1.475,2.165905401086412
1.48,2.152279032045115
1.485,2.0767948635501687
1.49,2.0767948635501687
1.495,2.0437303457175897
1.5,2.029141041510259
1.505,2.0042176348229384
1.51,1.9846281342132497
1.515,1.9646281342132492
1.52,1.959591751700676
1.525,1.933898334888073
1.53,1.9026279441628828
1.535,1.9026279441628828
1.54,1.8813674369033242
1.545,1.8275510884958943
1.55,1.8110433579144303
1.555,1.777552226892675
1.56,1.7605616205518855
1.565,1.7374119674649418
1.57,1.7374119674649418
1.575,1.7085620300243383
1.58,1.6846386528486916
1.585,1.6666796367370944
1.59,1.6485281374238574
1.595,1.6485281374238574
1.6,1.6301785524517987
1.605,1.6301785524517987
1.61,1.6116249154516722
1.615,1.6116249154516722
1.62,1.6116249154516722
1.625,1.5806170489201423
1.63,1.5806170489201423
1.635,1.5738795979750315
1.64,1.56
1.645,1.5281854421122945
1.65,1.508416133777081
1.655,1.5011384202527394
1.66,1.5011384202527394
1.665,1.493725393319378
1.67,1.4658753081755407
1.675,1.4658753081755407
1.68,1.458098978555359
1.685,1.4212809993849846
1.69,1.4212809993849846
1.695,1.4212809993849846
1.7,1.413007024234138
1.705,1.413007024234138
1.71,1.413007024234138
1.715,1.4046018098373207
1.72,1.3960661549767934
1.725,1.3960661549767934
1.73,1.3874007874011807
1.735,1.3874007874011807
1.74,1.3874007874011807
1.745,1.3874007874011807
1.75,1.3874007874011807
1.755,1.3528237017817426
1.76,1.3172923436466701
1.765,1.3172923436466701
1.77,1.3172923436466701
1.775,1.3172923436466701
1.78,1.3172923436466701
1.785,1.2946378405796923
1.79,1.2716178749862879
1.795,1.2716178749862879
1.8,1.2482120021884473
1.805,1.2482120021884473
1.81,1.2388562083862462
1.815,1.229356847396235
1.82,1.170820393249937
1.825,1.1607458535093598
1.83,1.1607458535093598
1.835,1.1607458535093598
1.84,1.1505221845696092
1.845,1.1401492371106605
1.85,1.1401492371106605
1.855,1.1145227268781426
1.86,1.1145227268781426
1.865,1.1145227268781426
1.87,1.1145227268781426
1.875,1.1145227268781426
1.88,1.1038348415311015
1.885,1.1038348415311015
1.89,1.0929931086925808
1.895,1.0819969325081211
1.9,1.0819969325081211
1.905,1.0819969325081211
1.91,1.0819969325081211
1.915,1.0819969325081211
1.92,1.0819969325081211
1.925,1.0819969325081211
1.93,1.0324555320336752
1.935,1.004735715572147
1.94,0.992862137841782
1.945,0.992862137841782
1.95,0.992862137841782
1.955,0.992862137841782
1.96,0.9808191221630176
1.965,0.9808191221630176
1.97,0.9808191221630176
1.975,0.9686049621881183
1.98,0.9686049621881183
1.985,0.9686049621881183
1.99,0.9686049621881183
1.995,0.9562177826491072
2.0,0.9562177826491072
2.005,0.9562177826491072
2.01,0.9436555309114631
2.015,0.9436555309114631
2.02,0.9436555309114631
2.025,0.9309159675029439
2.03,0.9309159675029439
2.035,0.9309159675029439
2.04,0.9309159675029439
2.045,0.9309159675029439
2.05,0.9309159675029439
2.055,0.9309159675029439
2.06,0.9309159675029439
2.065,0.9309159675029439
2.07,0.9309159675029439
2.075,0.9309159675029439
2.08,0.9309159675029439
2.085,0.9309159675029439
2.09,0.9309159675029439
2.095,0.9309159675029439
2.1,0.9309159675029439
2.105,0.9309159675029439
2.11,0.9179966555090426
2.115,0.9179966555090426
2.12,0.9179966555090426
2.125,0.9048949487094338
2.13,0.9048949487094338
2.135,0.9048949487094338
2.14,0.9048949487094338
2.145,0.9048949487094338
2.15,0.9048949487094338
2.155,0.9048949487094338
2.16,0.9048949487094338
2.165,0.8916079783099622
2.17,0.8781326381013042
2.175,0.8644655678480982
2.18,0.8644655678480982
2.185,0.8644655678480982
2.19,0.8644655678480982
2.195,0.8644655678480982
2.2,0.8644655678480982
2.205,0.8644655678480982
2.21,0.8644655678480982
2.215,0.8644655678480982
2.22,0.8644655678480982
2.225,0.8644655678480982
2.23,0.8644655678480982
2.235,0.8644655678480982
2.24,0.8506031346797913
2.245,0.8506031346797913
2.25,0.8189275444992843
2.255,0.8189275444992843
2.26,0.8189275444992843
2.265,0.8189275444992843
2.27,0.8189275444992843
2.275,0.8189275444992843
2.28,0.8189275444992843
2.285,0.8045268253204708
2.29,0.8045268253204708
2.295,0.8045268253204708
2.3,0.8045268253204708
2.305,0.8045268253204708
2.31,0.8045268253204708
2.315,0.8045268253204708
2.32,0.8045268253204708
2.325,0.8045268253204708
2.33,0.8045268253204708
2.335,0.8045268253204708
2.34,0.8045268253204708
2.345,0.8045268253204708
2.35,0.8045268253204708
2.355,0.8045268253204708
2.36,0.8045268253204708
2.365,0.8045268253204708
2.37,0.8045268253204708
2.375,0.8045268253204708
2.38,0.8045268253204708
2.385,0.8045268253204708
2.39,0.8045268253204708
2.395,0.8045268253204708
2.4,0.8045268253204708
2.405,0.8045268253204708
2.41,0.8045268253204708
2.415,0.8045268253204708
2.42,0.7899090833947012
2.425,0.7899090833947012
2.43,0.7899090833947012
2.435,0.7899090833947012
2.44,0.7564028875300746
2.445,0.7564028875300746
2.45,0.7564028875300746
2.455,0.7564028875300746
2.46,0.7564028875300746
2.465,0.7564028875300746
2.47,0.7411525688318158
2.475,0.7411525688318158
2.48,0.7411525688318158
2.485,0.7411525688318158
2.49,0.7411525688318158
2.495,0.7411525688318158
2.5,0.7411525688318158
2.505,0.7411525688318158
2.51,0.7411525688318158
2.515,0.7411525688318158
2.52,0.7411525688318158
2.525,0.7411525688318158
2.53,0.7411525688318158
2.535,0.7411525688318158
2.54,0.7411525688318158
2.545,0.7411525688318158
2.55,0.7411525688318158
2.555,0.7411525688318158
2.56,0.7411525688318158
2.565,0.7411525688318158
2.57,0.7411525688318158
2.575,0.7411525688318158
2.58,0.7411525688318158
2.585,0.7411525688318158
2.59,0.7411525688318158
2.595,0.7411525688318158
2.6,0.7411525688318158
2.605,0.7411525688318158
2.61,0.7411525688318158
2.615,0.7411525688318158
2.62,0.7411525688318158
2.625,0.7411525688318158
2.63,0.7411525688318158
2.635,0.7411525688318158
2.64,0.7411525688318158
2.645,0.7411525688318158
2.65,0.7411525688318158
2.655,0.7411525688318158
2.66,0.7411525688318158
2.665,0.7411525688318158
2.67,0.7411525688318158
2.675,0.7411525688318158
2.68,0.7411525688318158
2.685,0.7411525688318158
2.69,0.7411525688318158
2.695,0.7411525688318158
2.7,0.7256549233741495
2.705,0.7256549233741495
2.71,0.7256549233741495
2.715,0.7256549233741495
2.72,0.7256549233741495
2.725,0.7256549233741495
2.73,0.7256549233741495
2.735,0.7256549233741495
2.74,0.7256549233741495
2.745,0.7256549233741495
2.75,0.7256549233741495
2.755,0.7256549233741495
2.76,0.7256549233741495
2.765,0.7256549233741495
2.77,0.7256549233741495
2.775,0.7256549233741495
2.78,0.7256549233741495
2.785,0.7256549233741495
2.79,0.7256549233741495
2.795,0.7256549233741495
2.8,0.7256549233741495
2.805,0.7256549233741495
2.81,0.7256549233741495
2.815,0.7256549233741495
2.82,0.7256549233741495
2.825,0.7256549233741495
2.83,0.7256549233741495
2.835,0.7256549233741495
2.84,0.7256549233741495
2.845,0.7256549233741495
2.85,0.7256549233741495
2.855,0.7256549233741495
2.86,0.7256549233741495
2.865,0.7256549233741495
2.87,0.7256549233741495
2.875,0.7256549233741495
2.88,0.7256549233741495
2.885,0.7256549233741495
2.89,0.7256549233741495
2.895,0.7256549233741495
2.9,0.7256549233741495
2.905,0.7256549233741495
2.91,0.7256549233741495
2.915,0.7256549233741495
2.92,0.7256549233741495
2.925,0.7256549233741495
2.93,0.7256549233741495
2.935,0.7256549233741495
2.94,0.7256549233741495
