Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,90,10,0
0.015,90,10,0
0.02,90,10,0
0.025,90,10,0
0.03,87,13,0
0.035,87,13,0
0.04,85,15,0
0.045,82,18,0
0.05,82,18,0
0.055,82,18,0
0.06,81,19,0
0.065,80,20,0
0.07,80,20,0
0.075,80,20,0
0.08,79,21,0
0.085,79,21,0
0.09,79,21,0
0.095,79,21,0
0.1,78,22,0
0.105,78,22,0
0.11,78,22,0
0.115,77,23,0
0.12,77,23,0
0.125,77,21,2
0.13,76,22,2
0.135,73,25,2
0.14,73,25,2
0.145,72,26,2
0.15,71,27,2
0.155,71,27,2
0.16,70,28,2
0.165,68,30,2
0.17,68,30,2
0.175,68,30,2
0.18,68,30,2
0.185,68,30,2
0.19,68,30,2
0.195,67,31,2
0.2,67,31,2
0.205,67,31,2
0.21,67,30,3
0.215,66,30,4
0.22,62,33,5
0.225,62,33,5
0.23,62,32,6
0.235,62,32,6
0.24,60,32,8
0.245,58,34,8
0.25,57,35,8
0.255,55,36,9
0.26,55,36,9
0.265,54,37,9
0.27,54,37,9
0.275,54,36,10
0.28,54,36,10
0.285,53,37,10
0.29,53,37,10
0.295,53,37,10
0.3,53,37,10
0.305,53,37,10
0.31,53,37,10
0.315,53,37,10
0.32,53,37,10
0.325,53,37,10
0.33,53,37,10
0.335,52,37,11
0.34,52,37,11
0.345,52,36,12
0.35,51,37,12
0.355,50,38,12
0.36,49,39,12
0.365,49,39,12
0.37,49,39,12
0.375,49,39,12
0.38,49,39,12
0.385,47,41,12
0.39,47,41,12
0.395,46,42,12
0.4,46,42,12
0.405,45,43,12
0.41,44,44,12
0.415,43,45,12
0.42,42,46,12
0.425,41,46,13
0.43,40,47,13
0.435,38,48,14
0.44,38,47,15
0.445,38,47,15
0.45,38,47,15
0.455,38,47,15
0.46,38,46,16
0.465,37,47,16
0.47,37,46,17
0.475,36,46,18
0.48,36,46,18
0.485,35,47,18
0.49,35,47,18
0.495,35,47,18
0.5,35,46,19
0.505,34,47,19
0.51,33,47,20
0.515,32,47,21
0.52,32,47,21
0.525,31,48,21
0.53,31,47,22
0.535,31,47,22
0.54,31,47,22
0.545,29,49,22
0.55,29,49,22
0.555,28,49,23
0.56,27,48,25
0.565,27,48,25
0.57,27,47,26
0.575,26,48,26
0.58,26,48,26
0.585,24,49,27
0.59,24,48,28
0.595,23,49,28
0.6,23,49,28
0.605,23,49,28
0.61,22,50,28
0.615,21,51,28
0.62,21,51,28
0.625,21,51,28
0.63,20,51,29
0.635,20,51,29
0.64,19,52,29
0.645,18,53,29
0.65,18,53,29
0.655,15,56,29
0.66,13,57,30
0.665,13,57,30
0.67,13,57,30
0.675,13,57,30
0.68,12,58,30
0.685,12,57,31
0.69,11,58,31
0.695,10,59,31
0.7,10,59,31
0.705,10,59,31
0.71,9,60,31
0.715,9,59,32
0.72,9,59,32
0.725,9,58,33
0.73,9,58,33
0.735,9,58,33
0.74,9,58,33
0.745,9,58,33
0.75,9,58,33
0.755,8,57,35
0.76,8,55,37
0.765,8,55,37
0.77,8,55,37
0.775,8,54,38
0.78,8,54,38
0.785,8,54,38
0.79,8,54,38
0.795,8,54,38
0.8,7,55,38
0.805,6,56,38
0.81,6,56,38
0.815,6,56,38
0.82,6,55,39
0.825,5,56,39
0.83,5,56,39
