Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,90,10,0
0.015,90,10,0
0.02,90,9,1
0.025,90,9,1
0.03,89,10,1
0.035,89,10,1
0.04,89,10,1
0.045,85,14,1
0.05,82,17,1
0.055,80,19,1
0.06,79,20,1
0.065,78,21,1
0.07,78,21,1
0.075,78,21,1
0.08,78,21,1
0.085,77,22,1
0.09,75,24,1
0.095,75,24,1
0.1,73,26,1
0.105,70,29,1
0.11,70,29,1
0.115,70,29,1
0.12,69,30,1
0.125,68,31,1
0.13,67,32,1
0.135,67,32,1
0.14,66,33,1
0.145,65,34,1
0.15,65,34,1
0.155,65,34,1
0.16,63,36,1
0.165,61,38,1
0.17,60,39,1
0.175,58,41,1
0.18,57,41,2
0.185,57,41,2
0.19,57,40,3
0.195,57,39,4
0.2,56,40,4
0.205,53,43,4
0.21,53,43,4
0.215,52,44,4
0.22,50,45,5
0.225,50,45,5
0.23,49,46,5
0.235,48,46,6
0.24,47,46,7
0.245,45,48,7
0.25,45,48,7
0.255,44,47,9
0.26,43,47,10
0.265,43,47,10
0.27,42,48,10
0.275,42,47,11
0.28,41,47,12
0.285,41,47,12
0.29,41,47,12
0.295,40,48,12
0.3,40,48,12
0.305,40,48,12
0.31,39,49,12
0.315,37,50,13
0.32,36,51,13
0.325,34,53,13
0.33,33,54,13
0.335,33,54,13
0.34,32,54,14
0.345,32,54,14
0.35,30,56,14
0.355,30,56,14
0.36,30,56,14
0.365,29,57,14
0.37,29,57,14
0.375,29,56,15
0.38,28,56,16
0.385,26,58,16
0.39,25,58,17
0.395,25,58,17
0.4,24,59,17
0.405,24,57,19
0.41,22,59,19
0.415,22,59,19
0.42,20,60,20
0.425,20,60,20
0.43,18,62,20
0.435,18,61,21
0.44,18,61,21
0.445,17,62,21
0.45,17,61,22
0.455,17,61,22
0.46,17,61,22
0.465,17,61,22
0.47,16,62,22
0.475,16,62,22
0.48,13,65,22
0.485,13,65,22
0.49,13,65,22
0.495,13,64,23
0.5,13,64,23
0.505,13,63,24
0.51,12,64,24
0.515,12,64,24
0.52,11,65,24
0.525,11,65,24
0.53,11,65,24
0.535,11,65,24
0.54,10,65,25
0.545,10,65,25
0.55,10,65,25
0.555,10,65,25
0.56,10,64,26
0.565,10,64,26
0.57,10,64,26
0.575,10,64,26
0.58,9,65,26
0.585,9,63,28
0.59,9,63,28
0.595,9,62,29
0.6,9,61,30
0.605,9,61,30
0.61,9,59,32
0.615,9,59,32
0.62,9,59,32
0.625,9,59,32
0.63,9,59,32
0.635,9,59,32
0.64,9,59,32
0.645,9,59,32
0.65,9,59,32
0.655,8,60,32
0.66,8,60,32
0.665,8,59,33
0.67,8,59,33
0.675,8,59,33
0.68,8,59,33
0.685,8,59,33
0.69,8,59,33
0.695,8,59,33
0.7,8,58,34
0.705,8,56,36
0.71,8,56,36
0.715,8,56,36
0.72,8,56,36
0.725,7,56,37
0.73,7,56,37
0.735,7,56,37
0.74,7,56,37
0.745,7,56,37
0.75,7,55,38
0.755,7,55,38
0.76,7,54,39
0.765,7,54,39
0.77,7,54,39
0.775,7,54,39
0.78,7,54,39
0.785,7,54,39
0.79,6,55,39
0.795,6,55,39
0.8,6,55,39
0.805,6,54,40
0.81,6,54,40
0.815,6,54,40
0.82,6,54,40
0.825,6,54,40
0.83,6,54,40
