time,susceptible STD
0.81,4.291608090215137
0.815,4.234371263835991
0.82,4.142752708043289
0.825,4.058324777540605
0.83,4.084348173209527
0.835,3.9084012076551184
0.84,3.8768414979206973
0.845,3.89526635802996
0.85,3.8522720568516444
0.855,3.7722539681203853
0.86,3.731635030385475
0.865,3.7036603515981317
0.87,3.7189245757342273
0.875,3.6536420185891227
0.88,3.631859028101174
0.885,3.5731638641405743
0.89,3.4747086208774403
0.895,3.447013199858684
0.9,3.4088121098118633
0.905,3.3676549704505065
0.91,3.305813061865416
0.915,3.2659454986266994
0.92,3.2183225444321133
0.925,3.2384564224333787
0.93,3.199749990233612
0.935,3.168027777655998
0.94,3.0856279749833746
0.945,3.0573681492420897
0.95,3.0129553597755145
0.955,2.971531591620725
0.96,2.933445073629299
0.965,2.853839518963882
0.97,2.824376037286819
0.975,2.8094661414581945
0.98,2.7054759285567487
0.985,2.7122684232944207
0.99,2.705549851693737
0.995,2.670205984563738
1.0,2.6089078174592517
1.005,2.563025555861666
1.01,2.5658526847814156
1.015,2.4449130863897786
1.02,2.448897711216212
1.025,2.4002291557265942
1.03,2.4219000805152966
1.035,2.3986662960903917
1.04,2.380987190221737
1.045,2.335294413987239
1.05,2.2511108368980857
1.055,2.235531256770972
1.06,2.2152877916875733
1.065,2.1462525480474106
1.07,2.147091055358389
1.075,2.0644369692485167
1.08,2.0657928260113594
1.085,2.0371548787463363
1.09,2.0535578881541174
1.095,2.037915601785315
1.1,2.010447711331982
1.105,2.002273707563479
1.11,1.9594897294959217
1.115,1.933494246177112
1.12,1.862793601019716
1.125,1.8582518666746977
1.13,1.85137786526684
1.135,1.8661189672687
1.14,1.8389127222356145
1.145,1.8012218075517517
1.15,1.7643979143039132
1.155,1.7034964044576084
1.16,1.6643016553497743
1.165,1.6398475538903001
1.17,1.645721726173657
1.175,1.6253922603482522
1.18,1.6226829634897872
1.185,1.6127926091100497
1.19,1.5918228544659112
1.195,1.5708278072405009
1.2,1.5611213918206361
1.205,1.542724862054151
1.21,1.4857657958103627
1.215,1.4662878298615185
1.22,1.4703400967123224
1.225,1.4508962747212495
1.23,1.40353126078474
1.235,1.3998571355677694
