Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,90,10,0
0.015,90,10,0
0.02,90,10,0
0.025,90,9,1
0.03,90,9,1
0.035,89,10,1
0.04,88,11,1
0.045,88,11,1
0.05,87,12,1
0.055,87,12,1
0.06,87,12,1
0.065,87,12,1
0.07,86,13,1
0.075,86,13,1
0.08,86,13,1
0.085,86,13,1
0.09,86,13,1
0.095,85,14,1
0.1,85,14,1
0.105,84,15,1
0.11,84,15,1
0.115,83,16,1
0.12,83,16,1
0.125,82,16,2
0.13,82,16,2
0.135,80,18,2
0.14,80,18,2
0.145,79,19,2
0.15,79,18,3
0.155,79,18,3
0.16,79,18,3
0.165,79,18,3
0.17,77,20,3
0.175,76,21,3
0.18,76,21,3
0.185,76,21,3
0.19,76,21,3
0.195,76,21,3
0.2,75,22,3
0.205,75,22,3
0.21,75,22,3
0.215,75,22,3
0.22,75,22,3
0.225,75,22,3
0.23,75,22,3
0.235,73,24,3
0.24,73,23,4
0.245,73,23,4
0.25,73,23,4
0.255,70,26,4
0.26,70,26,4
0.265,68,28,4
0.27,68,28,4
0.275,67,29,4
0.28,65,31,4
0.285,65,31,4
0.29,64,32,4
0.295,63,33,4
0.3,61,35,4
0.305,60,36,4
0.31,57,39,4
0.315,57,38,5
0.32,56,39,5
0.325,54,41,5
0.33,54,41,5
0.335,54,41,5
0.34,53,42,5
0.345,53,42,5
0.35,53,42,5
0.355,53,41,6
0.36,49,44,7
0.365,49,43,8
0.37,49,42,9
0.375,48,42,10
0.38,48,42,10
0.385,48,42,10
0.39,48,42,10
0.395,46,44,10
0.4,46,44,10
0.405,44,46,10
0.41,43,47,10
0.415,43,47,10
0.42,42,47,11
0.425,42,47,11
0.43,42,47,11
0.435,40,49,11
0.44,40,49,11
0.445,39,50,11
0.45,38,51,11
0.455,38,51,11
0.46,37,52,11
0.465,37,52,11
0.47,35,54,11
0.475,33,56,11
0.48,33,56,11
0.485,33,56,11
0.49,33,55,12
0.495,32,56,12
0.5,32,56,12
0.505,30,57,13
0.51,30,57,13
0.515,29,58,13
0.52,29,58,13
0.525,29,58,13
0.53,29,57,14
0.535,29,57,14
0.54,29,57,14
0.545,29,57,14
0.55,29,57,14
0.555,28,58,14
0.56,26,60,14
0.565,26,60,14
0.57,26,60,14
0.575,25,61,14
0.58,25,61,14
0.585,24,62,14
0.59,24,62,14
0.595,24,62,14
0.6,24,61,15
0.605,24,60,16
0.61,24,60,16
0.615,23,61,16
0.62,23,60,17
0.625,23,60,17
0.63,23,60,17
0.635,22,61,17
0.64,22,60,18
0.645,22,60,18
0.65,21,60,19
0.655,21,60,19
0.66,21,60,19
0.665,21,59,20
0.67,21,59,20
0.675,21,59,20
0.68,21,59,20
0.685,20,60,20
0.69,19,61,20
0.695,18,62,20
0.7,18,62,20
0.705,18,62,20
0.71,18,62,20
0.715,18,62,20
0.72,18,62,20
0.725,18,62,20
0.73,18,62,20
0.735,18,61,21
0.74,18,61,21
0.745,18,61,21
0.75,18,61,21
0.755,18,61,21
0.76,17,62,21
0.765,17,61,22
0.77,17,60,23
0.775,16,61,23
0.78,16,60,24
0.785,15,61,24
0.79,15,61,24
0.795,15,61,24
0.8,15,61,24
0.805,15,61,24
0.81,14,62,24
0.815,14,62,24
0.82,14,62,24
0.825,14,62,24
0.83,13,62,25
