Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,90,10,0
0.015,90,10,0
0.02,90,10,0
0.025,90,10,0
0.03,88,11,1
0.035,87,12,1
0.04,86,13,1
0.045,86,13,1
0.05,86,12,2
0.055,86,12,2
0.06,84,14,2
0.065,83,15,2
0.07,83,15,2
0.075,83,15,2
0.08,81,17,2
0.085,81,17,2
0.09,80,18,2
0.095,79,19,2
0.1,78,20,2
0.105,78,20,2
0.11,77,21,2
0.115,77,21,2
0.12,76,22,2
0.125,76,22,2
0.13,76,22,2
0.135,76,22,2
0.14,75,23,2
0.145,75,23,2
0.15,73,25,2
0.155,73,25,2
0.16,73,25,2
0.165,73,25,2
0.17,73,25,2
0.175,73,25,2
0.18,73,25,2
0.185,73,25,2
0.19,72,24,4
0.195,71,24,5
0.2,68,27,5
0.205,66,29,5
0.21,65,30,5
0.215,65,30,5
0.22,65,30,5
0.225,64,30,6
0.23,64,30,6
0.235,64,30,6
0.24,64,29,7
0.245,62,31,7
0.25,60,33,7
0.255,60,33,7
0.26,58,35,7
0.265,54,39,7
0.27,53,40,7
0.275,52,41,7
0.28,52,41,7
0.285,52,41,7
0.29,52,41,7
0.295,50,42,8
0.3,49,43,8
0.305,49,43,8
0.31,48,44,8
0.315,46,46,8
0.32,46,45,9
0.325,45,45,10
0.33,44,46,10
0.335,43,46,11
0.34,42,47,11
0.345,42,45,13
0.35,42,45,13
0.355,41,46,13
0.36,41,46,13
0.365,41,46,13
0.37,41,44,15
0.375,41,44,15
0.38,40,45,15
0.385,40,45,15
0.39,39,45,16
0.395,38,46,16
0.4,37,47,16
0.405,37,47,16
0.41,36,47,17
0.415,36,47,17
0.42,34,49,17
0.425,34,49,17
0.43,34,48,18
0.435,34,48,18
0.44,33,49,18
0.445,33,49,18
0.45,32,50,18
0.455,32,50,18
0.46,31,51,18
0.465,31,51,18
0.47,31,51,18
0.475,30,52,18
0.48,29,53,18
0.485,29,53,18
0.49,29,53,18
0.495,29,53,18
0.5,29,53,18
0.505,29,52,19
0.51,28,52,20
0.515,28,52,20
0.52,28,52,20
0.525,28,52,20
0.53,25,53,22
0.535,25,51,24
0.54,24,52,24
0.545,23,53,24
0.55,22,53,25
0.555,22,53,25
0.56,22,51,27
0.565,21,52,27
0.57,20,53,27
0.575,20,52,28
0.58,18,53,29
0.585,16,54,30
0.59,16,54,30
0.595,16,54,30
0.6,16,53,31
0.605,16,53,31
0.61,16,53,31
0.615,16,53,31
0.62,14,54,32
0.625,13,55,32
0.63,13,55,32
0.635,12,56,32
0.64,12,56,32
0.645,12,55,33
0.65,12,55,33
0.655,12,55,33
0.66,12,55,33
0.665,12,54,34
0.67,11,53,36
0.675,11,53,36
0.68,11,53,36
0.685,11,53,36
0.69,11,53,36
0.695,11,52,37
0.7,11,52,37
0.705,10,53,37
0.71,10,52,38
0.715,10,52,38
0.72,10,52,38
0.725,10,51,39
0.73,10,51,39
0.735,10,51,39
0.74,10,51,39
0.745,8,53,39
0.75,7,54,39
0.755,7,54,39
0.76,7,54,39
0.765,7,52,41
0.77,7,51,42
0.775,7,51,42
0.78,7,51,42
0.785,7,51,42
0.79,6,51,43
0.795,6,50,44
0.8,6,50,44
0.805,6,50,44
0.81,6,50,44
0.815,6,50,44
0.82,6,50,44
0.825,5,51,44
0.83,4,52,44
