time,recovered lower
3.16,90.30624372545428
3.165,90.40916678975874
3.17,90.42732396474551
3.175,90.54137715517325
3.18,90.56725591454635
3.185,90.60272862643677
3.19,90.67377099639961
3.195,90.76672485516362
3.2,90.77651912294104
3.205,90.78875029137531
3.21,90.80238912461127
3.215,90.82231443220083
3.22,90.87651912294103
3.225,90.91303947894949
3.23,90.94427849545043
3.235,90.97859295921552
3.24,91.05472431327162
3.245,91.0915229923883
3.25,91.12418236794807
3.255,91.12785533574343
3.26,91.12785533574343
3.265,91.14276261792122
3.27,91.2522168398445
3.275,91.31751076557242
3.28,91.33705147390921
3.285,91.38007692421488
3.29,91.38425634415049
3.295,91.42114528848964
3.3,91.4819547549937
3.305,91.49977100237403
3.31,91.50933468491334
3.315,91.52667510549875
3.32,91.54540173183146
3.325,91.54540173183146
3.33,91.54670016771568
3.335,91.57070085060445
3.34,91.58857992738754
3.345,91.62639867350049
3.35,91.63935856819525
3.355,91.67848528302414
3.36,91.72178767980971
3.365,91.73692195330257
3.37,91.79040387752251
3.375,91.81733727608082
3.38,91.81733727608082
3.385,91.81751076557244
3.39,91.89141511677431
3.395,91.8996525329601
3.4,91.89807763374846
3.405,91.93744312744133
3.41,91.97806274282276
3.415,91.99860502828412
3.42,92.00770372063685
3.425,92.04569855259648
3.43,92.04764474085165
3.435,92.07277925752345
3.44,92.13125513037689
3.445,92.19901979623518
3.45,92.27685234404291
3.455,92.31792241497247
3.46,92.33290046940132
3.465,92.33290046940132
3.47,92.3289343286154
3.475,92.4068720047941
3.48,92.44640018870892
3.485,92.50611853899194
3.49,92.54650244657599
3.495,92.56731219607369
3.5,92.58007936632916
3.505,92.6084204989647
3.51,92.64192073784677
3.515,92.73713283210078
3.52,92.73713283210078
3.525,92.79217039475483
3.53,92.79217039475483
3.535,92.81051445775036
3.54,92.84985537622232
3.545,92.85479897740414
3.55,92.88437124648895
3.555,92.92871984528377
3.56,92.9301821929543
3.565,92.96012245203968
3.57,92.98920421087354
3.575,93.00306313935157
3.58,93.07306778009769
3.585,93.07306778009769
3.59,93.09962658494581
3.595,93.11384123549587
3.6,93.1507741839667
3.605,93.1507741839667
3.61,93.18378452155534
3.615,93.21894538232456
3.62,93.21894538232456
3.625,93.28427741373254
3.63,93.29481264134974
3.635,93.31601199660324
3.64,93.33310034447348
3.645,93.33957268858869
3.65,93.39355876396571
3.655,93.43716332897435
3.66,93.45925776220894
3.665,93.45925776220894
3.67,93.46600784656965
3.675,93.4753091313584
3.68,93.52843666167989
3.685,93.58292224325346
3.69,93.58292224325346
3.695,93.58292224325346
3.7,93.59404287004327
3.705,93.63063885641796
3.71,93.6424242019284
3.715,93.67498337034957
3.72,93.71225559993998
3.725,93.72743450485832
3.73,93.73509465678394
3.735,93.73725830020305
3.74,93.78743450485833
3.745,93.87908276177201
3.75,93.89514302527603
3.755,93.89514302527603
3.76,93.94253604412899
3.765,93.97289545918608
3.77,94.00917856215027
3.775,94.0118845468644
3.78,94.02964956140356
3.785,94.06458434959374
3.79,94.08186997589014
3.795,94.08186997589014
3.8,94.11751318878639
3.805,94.15359458239968
3.81,94.19011792780825
3.815,94.21343882120647
3.82,94.25536399343466
3.825,94.29765681591188
3.83,94.33108201219962
3.835,94.35031403348238
3.84,94.38420717398864
3.845,94.39883528072112
3.85,94.42826902348286
3.855,94.44796669958592
3.86,94.44817154713168
3.865,94.44817154713168
3.87,94.44847144089636
3.875,94.49833401360556
3.88,94.55341085421055
3.885,94.55341085421055
3.89,94.54883696847581
3.895,94.54883696847581
3.9,94.55920807602564
3.905,94.59002487577581
3.91,94.59624112108186
3.915,94.62247676593304
3.92,94.63319559699013
3.925,94.66565147007773
3.93,94.68652801367226
3.935,94.71352811189338
3.94,94.74812587808324
3.945,94.76440485067738
3.95,94.78075391165396
3.955,94.79213682563412
3.96,94.805006265674
3.965,94.82155839914772
3.97,94.85487975049618
3.975,94.87165043754926
3.98,94.91728394281196
3.985,94.93433815887755
3.99,94.97560086848654
3.995,95.01033857151842
4.0,95.01033857151842
4.005,95.01033857151842
4.01,95.01033857151842
4.015,95.06305508777929
4.02,95.09529685702482
4.025,95.11851122777732
4.03,95.13119718969766
4.035,95.18032260862267
4.04,95.18251506030168
4.045,95.18251506030168
4.05,95.21088256120703
4.055,95.22906937926993
4.06,95.26376725597247
4.065,95.26376725597247
4.07,95.27441698120936
4.075,95.27441698120936
4.08,95.2771679199672
4.085,95.30959681789135
4.09,95.30959681789135
4.095,95.31013298342675
4.1,95.35677698597296
4.105,95.37183600290071
4.11,95.43368644889934
4.115,95.44080231115059
4.12,95.44447340727997
4.125,95.44447340727997
4.13,95.45203813597838
4.135,95.45869154765643
4.14,95.45869154765643
4.145,95.48379326021659
4.15,95.49846623080633
4.155,95.49846623080633
4.16,95.49846623080633
4.165,95.49737024095596
4.17,95.59325553723728
4.175,95.59325553723728
4.18,95.62362517348183
4.185,95.68171351827206
4.19,95.70725209749118
4.195,95.70725209749118
4.2,95.70725209749118
4.205,95.70725209749118
4.21,95.73766817705507
4.215,95.79503481927922
4.22,95.79503481927922
4.225,95.80556415550735
4.23,95.82679058668543
4.235,95.82679058668543
4.24,95.82679058668543
4.245,95.82679058668543
4.25,95.82679058668543
4.255,95.84266864490712
4.26,95.84237725174748
4.265,95.85877819244824
4.27,95.91432732365254
4.275,95.91407770440259
4.28,95.95902884089999
4.285,95.98154353785975
4.29,95.98154353785975
4.295,96.0042909749904
4.3,96.05037576335205
4.305,96.05037576335205
4.31,96.0911992509365
4.315,96.09130863736388
4.32,96.09130863736388
4.325,96.09130863736388
4.33,96.13261966548448
4.335,96.13261966548448
4.34,96.13261966548448
