Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,90,10,0
0.015,90,10,0
0.02,90,9,1
0.025,90,9,1
0.03,90,8,2
0.035,89,9,2
0.04,89,9,2
0.045,88,10,2
0.05,88,10,2
0.055,88,10,2
0.06,88,10,2
0.065,88,10,2
0.07,87,11,2
0.075,87,11,2
0.08,86,12,2
0.085,85,13,2
0.09,85,13,2
0.095,83,15,2
0.1,83,14,3
0.105,83,14,3
0.11,83,14,3
0.115,83,14,3
0.12,82,15,3
0.125,81,16,3
0.13,81,16,3
0.135,81,16,3
0.14,81,16,3
0.145,81,16,3
0.15,80,17,3
0.155,79,18,3
0.16,78,19,3
0.165,78,19,3
0.17,78,19,3
0.175,78,18,4
0.18,78,18,4
0.185,77,19,4
0.19,77,19,4
0.195,77,19,4
0.2,77,19,4
0.205,77,19,4
0.21,77,19,4
0.215,77,19,4
0.22,76,20,4
0.225,75,21,4
0.23,75,21,4
0.235,75,21,4
0.24,74,22,4
0.245,74,22,4
0.25,74,22,4
0.255,74,22,4
0.26,74,22,4
0.265,74,22,4
0.27,73,23,4
0.275,73,22,5
0.28,73,22,5
0.285,72,23,5
0.29,71,24,5
0.295,70,25,5
0.3,67,28,5
0.305,67,28,5
0.31,66,29,5
0.315,64,31,5
0.32,64,31,5
0.325,63,32,5
0.33,63,32,5
0.335,62,33,5
0.34,60,35,5
0.345,59,36,5
0.35,59,36,5
0.355,58,36,6
0.36,57,37,6
0.365,56,38,6
0.37,56,38,6
0.375,54,40,6
0.38,54,40,6
0.385,52,42,6
0.39,51,43,6
0.395,51,43,6
0.4,50,44,6
0.405,49,43,8
0.41,48,44,8
0.415,47,45,8
0.42,47,44,9
0.425,46,44,10
0.43,46,44,10
0.435,46,44,10
0.44,45,45,10
0.445,45,45,10
0.45,43,47,10
0.455,41,49,10
0.46,41,49,10
0.465,41,49,10
0.47,40,50,10
0.475,39,50,11
0.48,39,50,11
0.485,38,50,12
0.49,38,50,12
0.495,38,50,12
0.5,37,51,12
0.505,36,51,13
0.51,36,51,13
0.515,36,51,13
0.52,36,51,13
0.525,36,51,13
0.53,36,51,13
0.535,36,51,13
0.54,34,53,13
0.545,34,53,13
0.55,34,53,13
0.555,34,53,13
0.56,32,55,13
0.565,32,55,13
0.57,32,55,13
0.575,30,57,13
0.58,30,57,13
0.585,29,58,13
0.59,29,58,13
0.595,29,58,13
0.6,28,59,13
0.605,27,60,13
0.61,27,60,13
0.615,27,60,13
0.62,27,60,13
0.625,25,61,14
0.63,25,60,15
0.635,24,60,16
0.64,24,60,16
0.645,24,59,17
0.65,24,59,17
0.655,23,59,18
0.66,22,60,18
0.665,22,60,18
0.67,22,60,18
0.675,21,61,18
0.68,21,61,18
0.685,20,62,18
0.69,19,63,18
0.695,19,63,18
0.7,18,63,19
0.705,18,61,21
0.71,17,61,22
0.715,17,60,23
0.72,17,59,24
0.725,17,59,24
0.73,17,59,24
0.735,17,56,27
0.74,15,57,28
0.745,15,56,29
0.75,15,56,29
0.755,14,57,29
0.76,14,56,30
0.765,14,55,31
0.77,13,56,31
0.775,12,57,31
0.78,12,57,31
0.785,12,57,31
0.79,12,57,31
0.795,12,57,31
0.8,11,57,32
0.805,11,57,32
0.81,11,57,32
0.815,11,56,33
0.82,11,56,33
0.825,11,56,33
0.83,11,56,33
