Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,89,11,0
0.015,89,11,0
0.02,89,11,0
0.025,89,11,0
0.03,89,11,0
0.035,89,11,0
0.04,89,11,0
0.045,89,11,0
0.05,89,11,0
0.055,89,11,0
0.06,89,11,0
0.065,89,11,0
0.07,88,12,0
0.075,88,12,0
0.08,86,14,0
0.085,85,15,0
0.09,85,15,0
0.095,85,15,0
0.1,85,15,0
0.105,85,15,0
0.11,85,15,0
0.115,84,16,0
0.12,83,17,0
0.125,83,17,0
0.13,83,17,0
0.135,83,17,0
0.14,83,17,0
0.145,83,16,1
0.15,83,16,1
0.155,83,16,1
0.16,83,16,1
0.165,81,18,1
0.17,81,18,1
0.175,80,19,1
0.18,80,19,1
0.185,80,19,1
0.19,80,19,1
0.195,80,19,1
0.2,80,19,1
0.205,80,19,1
0.21,80,19,1
0.215,78,21,1
0.22,78,21,1
0.225,78,21,1
0.23,77,22,1
0.235,75,24,1
0.24,73,26,1
0.245,72,27,1
0.25,71,28,1
0.255,71,28,1
0.26,71,28,1
0.265,71,28,1
0.27,70,29,1
0.275,70,29,1
0.28,68,30,2
0.285,66,32,2
0.29,64,34,2
0.295,63,35,2
0.3,63,35,2
0.305,62,36,2
0.31,62,36,2
0.315,60,38,2
0.32,60,38,2
0.325,59,39,2
0.33,59,39,2
0.335,57,41,2
0.34,56,42,2
0.345,55,43,2
0.35,54,44,2
0.355,53,45,2
0.36,53,45,2
0.365,53,45,2
0.37,52,46,2
0.375,52,46,2
0.38,52,46,2
0.385,52,46,2
0.39,51,46,3
0.395,49,48,3
0.4,46,51,3
0.405,45,52,3
0.41,45,52,3
0.415,44,52,4
0.42,43,53,4
0.425,42,54,4
0.43,40,56,4
0.435,39,57,4
0.44,39,57,4
0.445,39,57,4
0.45,39,57,4
0.455,39,56,5
0.46,39,55,6
0.465,39,55,6
0.47,38,56,6
0.475,37,57,6
0.48,37,56,7
0.485,37,56,7
0.49,37,56,7
0.495,37,55,8
0.5,37,54,9
0.505,36,55,9
0.51,34,57,9
0.515,34,57,9
0.52,33,57,10
0.525,33,57,10
0.53,32,58,10
0.535,32,56,12
0.54,32,55,13
0.545,31,56,13
0.55,29,58,13
0.555,29,58,13
0.56,28,58,14
0.565,26,60,14
0.57,26,59,15
0.575,25,60,15
0.58,25,60,15
0.585,25,60,15
0.59,25,60,15
0.595,25,60,15
0.6,25,60,15
0.605,25,60,15
0.61,24,61,15
0.615,23,62,15
0.62,23,60,17
0.625,23,60,17
0.63,23,60,17
0.635,20,63,17
0.64,20,62,18
0.645,19,63,18
0.65,19,63,18
0.655,19,63,18
0.66,18,64,18
0.665,18,64,18
0.67,17,65,18
0.675,17,65,18
0.68,17,65,18
0.685,17,65,18
0.69,16,65,19
0.695,16,65,19
0.7,16,64,20
0.705,16,63,21
0.71,16,63,21
0.715,16,63,21
0.72,16,63,21
0.725,16,62,22
0.73,16,62,22
0.735,16,62,22
0.74,16,62,22
0.745,16,62,22
0.75,16,62,22
0.755,16,62,22
0.76,16,62,22
0.765,16,62,22
0.77,16,62,22
0.775,15,63,22
0.78,14,64,22
0.785,14,64,22
0.79,14,64,22
0.795,14,64,22
0.8,14,64,22
0.805,13,65,22
0.81,12,66,22
0.815,11,67,22
0.82,10,68,22
0.825,10,68,22
0.83,10,68,22
