time,recovered upper
2.105,84.94892347697895
2.11,85.04513710399097
2.115,85.18602379834738
2.12,85.25964869749257
2.125,85.36074412166082
2.13,85.4272042669666
2.135,85.4968234489957
2.14,85.60784468507352
2.145,85.62674205639267
2.15,85.69857118141373
2.155,85.75669793353998
2.16,85.77553677446296
2.165,85.83980197534483
2.17,85.99106865577087
2.175,86.10677649494014
2.18,86.17389663567208
2.185,86.2427990206854
2.19,86.30717945420068
2.195,86.42294891298903
2.2,86.53118436375094
2.205,86.60749298190277
2.21,86.64201968697785
2.215,86.69984771279297
2.22,86.73561608005747
2.225,86.76134691526157
2.23,86.86942005975119
2.235,87.01101268903345
2.24,87.10002583970702
2.245,87.18750565610446
2.25,87.23666521865019
2.255,87.28170565495292
2.26,87.34170565495292
2.265,87.40930803148558
2.27,87.47802032303113
2.275,87.53699621112955
2.28,87.58915134200778
2.285,87.75080554361887
2.29,87.8268063847207
2.295,87.89024738786448
2.3,87.91647357236398
2.305,87.94398724758733
2.31,87.9924792908643
2.315,88.04833296279826
2.32,88.11798873388855
2.325,88.17659361884282
2.33,88.2801347684417
2.335,88.34121273979274
2.34,88.43906154414216
2.345,88.50324255842023
2.35,88.54229039812351
2.355,88.59289644347913
2.36,88.63883450428452
2.365,88.70367945900844
2.37,88.78421243187572
2.375,88.83318042491699
2.38,88.89727170198208
2.385,88.96333180428103
2.39,89.044846097991
2.395,89.13827356430407
2.4,89.18806798182271
2.405,89.20112930092003
2.41,89.27736168121896
2.415,89.29026461420325
2.42,89.33201919814108
2.425,89.43128871660193
2.43,89.48093472043877
2.435,89.57529265364653
2.44,89.6614201680572
2.445,89.65440812764521
2.45,89.66469067020599
2.455,89.69436109184585
2.46,89.73791602039121
2.465,89.78196316404636
2.47,89.87799940262838
2.475,89.93991044656421
2.48,90.02329179103471
2.485,90.07978978315448
2.49,90.10452576253397
2.495,90.12695844891466
2.5,90.16744480975275
2.505,90.24037034920393
2.51,90.27296447389666
2.515,90.33882694814032
2.52,90.39507364257004
2.525,90.47147025361521
2.53,90.50204903749152
2.535,90.65464393157967
2.54,90.7099846625406
