time,recovered STD
1.525,5.342508773975013
1.53,5.339765912472194
1.535,5.303762815209595
1.54,5.319924811498751
1.545,5.318834458788881
1.55,5.369692728639135
1.555,5.386315995186321
1.56,5.343070278407349
1.565,5.35554852466113
1.57,5.411321465224552
1.575,5.380520420925843
1.58,5.401518305069416
1.585,5.406098408279302
1.59,5.348869039339065
1.595,5.40077772177304
1.6,5.460549422906088
1.605,5.443629304058093
1.61,5.342461979275097
1.615,5.255701665810188
1.62,5.249942856831873
1.625,5.265586387098781
1.63,5.262128846769147
1.635,5.295280917949491
1.64,5.191955315678282
1.645,5.122684842931485
1.65,5.141244985409664
1.655,5.173006862551024
1.66,5.095448949798241
1.665,5.149475701467093
1.67,5.109001859463353
1.675,5.137110082526946
1.68,5.068293598441196
1.685,5.071252310820278
1.69,5.060276672277909
1.695,5.018874375793839
1.7,4.92873208847874
1.705,4.913033686023331
1.71,4.88519191025286
1.715,4.861470970807087
1.72,4.865583212730002
1.725,4.858847599997349
1.73,4.83338390778138
1.735,4.7966133886316085
1.74,4.780156901190587
1.745,4.820985376455729
1.75,4.766298354068912
1.755,4.729312846492607
1.76,4.663003324039134
1.765,4.6143688625856525
1.77,4.579781654183964
1.775,4.590196074243451
1.78,4.585313511636907
1.785,4.526311964502668
1.79,4.519679192155125
1.795,4.565906262725942
1.8,4.477677969662401
1.805,4.499999999999999
1.81,4.473689752318548
1.815,4.468500867181297
1.82,4.483871095381757
1.825,4.452235393597243
1.83,4.5127707674997195
1.835,4.51991150355845
1.84,4.506706114225777
1.845,4.500788819751489
1.85,4.431918320546983
1.855,4.465019596821495
1.86,4.476728716373151
1.865,4.455053310567675
1.87,4.461434746805113
1.875,4.4820865676601995
1.88,4.511141762347975
1.885,4.488028520408488
1.89,4.537080559126099
1.895,4.551219616762084
1.9,4.546856056661569
1.905,4.540253296898754
1.91,4.487972816316962
1.915,4.44144120753613
1.92,4.5017663200126234
1.925,4.472180676135525
1.93,4.496265116738556
1.935,4.545536271992557
1.94,4.560964810212856
1.945,4.533552690771332
1.95,4.596737973824482
1.955,4.619047520864012
1.96,4.60134762868445
1.965,4.617477666432183
1.97,4.579028281196789
1.975,4.594464060148908
1.98,4.595040805041888
1.985,4.577291775711921
1.99,4.573958897935134
1.995,4.631144566951026
2.0,4.590163395784512
2.005,4.5082590874970805
2.01,4.4975104224448454
2.015,4.441565039487771
2.02,4.458519933789688
2.025,4.439099007681628
2.03,4.4586993619215916
2.035,4.464739634066023
2.04,4.525693317050993
2.045,4.530827738945721
2.05,4.539427276650656
2.055,4.547735700323844
2.06,4.474103262107393
2.065,4.484149863686539
2.07,4.488596662655267
2.075,4.483871095381756
2.08,4.516757686659758
2.085,4.458374143115403
2.09,4.451471666763697
2.095,4.414464859980199
2.1,4.3758884812115575
2.105,4.318923476978954
2.11,4.285137103990956
2.115,4.28602379834737
2.12,4.2696486974925705
2.125,4.300744121660807
2.13,4.237204266966605
2.135,4.216823448995702
2.14,4.197844685073521
2.145,4.12674205639267
2.15,4.128571181413736
2.155,4.086697933539987
2.16,4.075536774462966
2.165,4.039801975344831
2.17,4.0710686557708655
2.175,4.046776494940137
2.18,4.043896635672087
2.185,4.002799020685399
2.19,3.9871794542006787
2.195,4.002948912989023
2.2,4.011184363750937
2.205,4.007492981902774
2.21,3.962019686977844
2.215,3.9398477127929703
2.22,3.8756160800574664
2.225,3.861346915261566
2.23,3.8794200597511996
2.235,3.901012689033451
2.24,3.870025839707017
2.245,3.867505656104463
2.25,3.8366652186501757
2.255,3.8117056549529114
2.26,3.8117056549529105
2.265,3.829308031485585
2.27,3.8380203230311323
2.275,3.826996211129558
2.28,3.829151342007783
2.285,3.9108055436188605
2.29,3.8968063847206977
2.295,3.8402473878644856
2.3,3.8264735723639847
2.305,3.7639872475873246
2.31,3.7724792908642972
2.315,3.748332962798261
2.32,3.727988733888556
2.325,3.7265936188428164
2.33,3.7101347684417063
2.335,3.7112127397927464
2.34,3.7290615441421715
2.345,3.7332425584202262
2.35,3.7122903981235096
2.355,3.7128964434791354
2.36,3.688834504284518
2.365,3.6436794590084345
2.37,3.634212431875716
2.375,3.63318042491699
2.38,3.627271701982083
2.385,3.6333318042810236
2.39,3.6548460979909945
2.395,3.648273564304081
2.4,3.6480679818227064
2.405,3.631129300920031
2.41,3.637361681218958
2.415,3.5902646142032477
2.42,3.542019198141083
2.425,3.531288716601916
2.43,3.530934720438769
2.435,3.5452926536465217
2.44,3.5214201680572
2.445,3.48440812764521
2.45,3.4346906702059794
2.455,3.384361091845844
2.46,3.3579160203912197
2.465,3.3119631640463636
2.47,3.347999402628381
2.475,3.349910446564207
2.48,3.343291791034698
2.485,3.329789783154486
2.49,3.294525762533966
2.495,3.236958448914659
2.5,3.227444809752756
2.505,3.24037034920393
2.51,3.2229644738966656
2.515,3.23882694814033
2.52,3.2250736425700426
2.525,3.2314702536152176
2.53,3.222049037491515
2.535,3.2646439315796756
2.54,3.2599846625406084
2.545,3.226391172812126
2.55,3.200296861230221
2.555,3.213642792844282
2.56,3.200921742248629
2.565,3.1980462785894765
2.57,3.1760982352565885
2.575,3.1453298714125344
2.58,3.1262757395981566
2.585,3.1493491391079536
2.59,3.155883394550566
2.595,3.1573881611230497
2.6,3.1262757395981557
2.605,3.133352836818732
2.61,3.1370527569679174
2.615,3.145091413615826
2.62,3.1593670252124877
2.625,3.1587339235839402
2.63,3.2276771833626743
2.635,3.204293994002422
2.64,3.204434427477024
2.645,3.246213178458864
2.65,3.2276307099790698
2.655,3.2675832047554656
2.66,3.3105890714493698
2.665,3.3177552652358195
2.67,3.3138949892837575
2.675,3.340658617698013
2.68,3.3503880372279276
2.685,3.284143724016964
2.69,3.2609661145126925
2.695,3.2476914878109957
2.7,3.2813869019059596
2.705,3.2805334931989347
2.71,3.2805334931989347
2.715,3.2996211903792836
2.72,3.287795614085524
2.725,3.310876017008188
2.73,3.2498615355119362
2.735,3.241280611116539
2.74,3.232274740797882
2.745,3.241913015489467
2.75,3.252445233973972
2.755,3.246536616149585
2.76,3.2542126543912264
2.765,3.2433932848176155
2.77,3.193180232933933
2.775,3.1764760348537195
2.78,3.1536645351083257
2.785,3.1167932238119374
2.79,3.0987739510974337
2.795,3.099999999999999
2.8,3.0974021372756857
2.805,3.1009030942614144
2.81,3.0862760731988947
2.815,3.083682863071363
2.82,3.0999838709257825
2.825,3.08666486681013
2.83,3.0889966008398266
2.835,3.0883490735342725
2.84,3.126323719642607
2.845,3.137817712997362
2.85,3.1563269792592785
2.855,3.093153730418199
2.86,3.102515108746453
2.865,3.124915998871012
2.87,3.1176273029340758
2.875,3.1160712443716676
2.88,3.1160712443716676
2.885,3.1472368833629307
2.89,3.1687694772576944
2.895,3.158654776958065
2.9,3.1946674318307364
2.905,3.171923706522588
2.91,3.1552495939307263
2.915,3.143819333231476
2.92,3.106042498099471
2.925,3.1128604208990804
2.93,3.1156861202630797
2.935,3.094818249913878
2.94,3.095868214249438
2.945,3.1032241298365792
2.95,3.094688998914108
2.955,3.0530476576693006
