Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,90,10,0
0.015,90,10,0
0.02,90,10,0
0.025,90,10,0
0.03,90,10,0
0.035,90,10,0
0.04,90,10,0
0.045,90,10,0
0.05,90,10,0
0.055,90,10,0
0.06,89,11,0
0.065,89,11,0
0.07,89,11,0
0.075,89,11,0
0.08,89,11,0
0.085,89,11,0
0.09,89,11,0
0.095,89,11,0
0.1,88,12,0
0.105,88,12,0
0.11,88,12,0
0.115,87,13,0
0.12,86,14,0
0.125,86,14,0
0.13,86,14,0
0.135,86,14,0
0.14,86,14,0
0.145,86,14,0
0.15,86,14,0
0.155,85,15,0
0.16,85,15,0
0.165,85,15,0
0.17,84,16,0
0.175,83,17,0
0.18,82,18,0
0.185,82,18,0
0.19,81,19,0
0.195,81,19,0
0.2,81,19,0
0.205,81,19,0
0.21,80,20,0
0.215,78,22,0
0.22,78,21,1
0.225,77,22,1
0.23,77,22,1
0.235,76,23,1
0.24,74,25,1
0.245,74,25,1
0.25,74,25,1
0.255,74,25,1
0.26,74,25,1
0.265,74,25,1
0.27,72,27,1
0.275,72,27,1
0.28,70,29,1
0.285,70,29,1
0.29,70,29,1
0.295,70,29,1
0.3,69,30,1
0.305,69,30,1
0.31,67,32,1
0.315,65,34,1
0.32,64,34,2
0.325,64,34,2
0.33,62,36,2
0.335,61,37,2
0.34,61,36,3
0.345,60,37,3
0.35,60,36,4
0.355,60,36,4
0.36,60,36,4
0.365,60,36,4
0.37,59,37,4
0.375,59,36,5
0.38,59,36,5
0.385,57,38,5
0.39,57,38,5
0.395,55,40,5
0.4,55,38,7
0.405,55,37,8
0.41,55,36,9
0.415,55,36,9
0.42,55,36,9
0.425,54,37,9
0.43,54,37,9
0.435,52,39,9
0.44,52,39,9
0.445,52,39,9
0.45,51,40,9
0.455,50,41,9
0.46,48,43,9
0.465,47,44,9
0.47,47,44,9
0.475,44,47,9
0.48,41,50,9
0.485,41,50,9
0.49,40,51,9
0.495,38,53,9
0.5,38,53,9
0.505,36,55,9
0.51,35,56,9
0.515,35,55,10
0.52,34,56,10
0.525,34,56,10
0.53,33,57,10
0.535,32,58,10
0.54,31,57,12
0.545,29,59,12
0.55,28,60,12
0.555,28,60,12
0.56,28,59,13
0.565,27,60,13
0.57,26,61,13
0.575,26,61,13
0.58,26,61,13
0.585,26,61,13
0.59,26,61,13
0.595,26,61,13
0.6,25,61,14
0.605,25,61,14
0.61,25,61,14
0.615,25,61,14
0.62,25,61,14
0.625,25,61,14
0.63,24,62,14
0.635,24,62,14
0.64,24,62,14
0.645,22,64,14
0.65,21,65,14
0.655,21,65,14
0.66,21,65,14
0.665,21,65,14
0.67,21,65,14
0.675,21,65,14
0.68,20,66,14
0.685,18,68,14
0.69,17,69,14
0.695,17,69,14
0.7,17,69,14
0.705,17,68,15
0.71,16,67,17
0.715,15,67,18
0.72,15,66,19
0.725,15,65,20
0.73,15,65,20
0.735,15,65,20
0.74,15,65,20
0.745,15,65,20
0.75,15,65,20
0.755,15,65,20
0.76,14,66,20
0.765,14,66,20
0.77,13,67,20
0.775,13,66,21
0.78,13,66,21
0.785,13,66,21
0.79,13,66,21
0.795,12,67,21
0.8,12,67,21
0.805,12,67,21
0.81,12,67,21
0.815,12,65,23
0.82,12,65,23
0.825,11,66,23
0.83,10,67,23
