Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,90,10,0
0.015,90,10,0
0.02,90,10,0
0.025,89,11,0
0.03,89,11,0
0.035,88,12,0
0.04,87,13,0
0.045,87,13,0
0.05,87,13,0
0.055,87,13,0
0.06,86,14,0
0.065,86,14,0
0.07,85,15,0
0.075,84,16,0
0.08,83,17,0
0.085,82,18,0
0.09,82,17,1
0.095,81,18,1
0.1,80,19,1
0.105,80,19,1
0.11,80,19,1
0.115,80,18,2
0.12,79,19,2
0.125,79,19,2
0.13,78,20,2
0.135,77,21,2
0.14,73,25,2
0.145,72,26,2
0.15,72,26,2
0.155,72,26,2
0.16,71,27,2
0.165,70,28,2
0.17,69,29,2
0.175,69,29,2
0.18,69,29,2
0.185,68,30,2
0.19,67,31,2
0.195,66,32,2
0.2,65,33,2
0.205,64,34,2
0.21,63,35,2
0.215,60,37,3
0.22,60,37,3
0.225,59,38,3
0.23,58,39,3
0.235,58,38,4
0.24,58,37,5
0.245,57,38,5
0.25,57,38,5
0.255,56,39,5
0.26,56,39,5
0.265,55,40,5
0.27,54,41,5
0.275,54,41,5
0.28,54,41,5
0.285,54,41,5
0.29,52,43,5
0.295,51,44,5
0.3,49,46,5
0.305,49,45,6
0.31,48,46,6
0.315,48,45,7
0.32,48,44,8
0.325,48,44,8
0.33,48,43,9
0.335,47,43,10
0.34,46,42,12
0.345,46,42,12
0.35,45,43,12
0.355,45,43,12
0.36,45,43,12
0.365,45,43,12
0.37,44,44,12
0.375,44,43,13
0.38,43,44,13
0.385,43,44,13
0.39,42,45,13
0.395,42,45,13
0.4,41,44,15
0.405,41,42,17
0.41,41,42,17
0.415,41,42,17
0.42,40,43,17
0.425,39,44,17
0.43,39,44,17
0.435,38,45,17
0.44,38,44,18
0.445,37,45,18
0.45,35,46,19
0.455,35,46,19
0.46,35,46,19
0.465,33,48,19
0.47,33,47,20
0.475,33,47,20
0.48,32,47,21
0.485,32,47,21
0.49,32,47,21
0.495,32,47,21
0.5,32,47,21
0.505,31,48,21
0.51,31,47,22
0.515,31,46,23
0.52,30,47,23
0.525,29,48,23
0.53,27,50,23
0.535,26,51,23
0.54,26,51,23
0.545,26,51,23
0.55,26,51,23
0.555,26,51,23
0.56,26,51,23
0.565,25,52,23
0.57,25,52,23
0.575,25,51,24
0.58,25,51,24
0.585,25,49,26
0.59,25,49,26
0.595,25,49,26
0.6,25,49,26
0.605,25,49,26
0.61,25,49,26
0.615,25,49,26
0.62,25,49,26
0.625,25,48,27
0.63,25,47,28
0.635,25,47,28
0.64,23,49,28
0.645,23,49,28
0.65,22,50,28
0.655,22,50,28
0.66,22,50,28
0.665,21,51,28
0.67,21,51,28
0.675,21,51,28
0.68,21,51,28
0.685,21,51,28
0.69,21,51,28
0.695,21,51,28
0.7,19,53,28
0.705,19,53,28
0.71,19,53,28
0.715,19,52,29
0.72,19,52,29
0.725,19,51,30
0.73,17,53,30
0.735,16,54,30
0.74,16,54,30
0.745,16,54,30
0.75,15,55,30
0.755,15,53,32
0.76,15,53,32
0.765,15,53,32
0.77,14,54,32
0.775,14,54,32
0.78,14,54,32
0.785,14,54,32
0.79,14,54,32
0.795,13,55,32
0.8,12,56,32
0.805,11,57,32
0.81,11,57,32
0.815,11,57,32
0.82,11,56,33
0.825,11,55,34
0.83,11,55,34
