Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,89,11,0
0.01,88,12,0
0.015,87,13,0
0.02,87,13,0
0.025,87,13,0
0.03,85,15,0
0.035,85,15,0
0.04,83,17,0
0.045,83,17,0
0.05,83,17,0
0.055,83,17,0
0.06,83,17,0
0.065,83,17,0
0.07,82,18,0
0.075,81,19,0
0.08,80,20,0
0.085,80,20,0
0.09,79,21,0
0.095,79,21,0
0.1,78,22,0
0.105,78,22,0
0.11,78,22,0
0.115,78,22,0
0.12,78,22,0
0.125,76,24,0
0.13,75,25,0
0.135,75,25,0
0.14,73,27,0
0.145,73,27,0
0.15,73,27,0
0.155,73,26,1
0.16,71,28,1
0.165,71,28,1
0.17,71,28,1
0.175,69,30,1
0.18,67,32,1
0.185,66,33,1
0.19,66,33,1
0.195,64,34,2
0.2,63,35,2
0.205,63,35,2
0.21,62,36,2
0.215,62,35,3
0.22,62,35,3
0.225,57,40,3
0.23,57,39,4
0.235,57,39,4
0.24,56,40,4
0.245,55,41,4
0.25,54,41,5
0.255,53,42,5
0.26,52,43,5
0.265,51,44,5
0.27,51,44,5
0.275,50,45,5
0.28,50,45,5
0.285,50,44,6
0.29,48,46,6
0.295,48,46,6
0.3,47,47,6
0.305,46,48,6
0.31,45,48,7
0.315,45,48,7
0.32,45,47,8
0.325,43,49,8
0.33,42,50,8
0.335,41,50,9
0.34,40,51,9
0.345,39,52,9
0.35,39,52,9
0.355,37,54,9
0.36,37,52,11
0.365,37,51,12
0.37,37,51,12
0.375,37,51,12
0.38,37,51,12
0.385,37,51,12
0.39,36,52,12
0.395,35,52,13
0.4,35,52,13
0.405,35,51,14
0.41,34,52,14
0.415,34,52,14
0.42,33,53,14
0.425,31,55,14
0.43,31,55,14
0.435,31,55,14
0.44,31,55,14
0.445,28,58,14
0.45,28,58,14
0.455,28,57,15
0.46,27,58,15
0.465,26,59,15
0.47,26,59,15
0.475,26,59,15
0.48,24,61,15
0.485,24,61,15
0.49,24,59,17
0.495,24,59,17
0.5,24,58,18
0.505,23,59,18
0.51,23,59,18
0.515,22,60,18
0.52,21,61,18
0.525,20,62,18
0.53,19,63,18
0.535,19,61,20
0.54,17,62,21
0.545,17,62,21
0.55,17,62,21
0.555,15,64,21
0.56,15,64,21
0.565,15,64,21
0.57,13,66,21
0.575,12,66,22
0.58,11,65,24
0.585,11,64,25
0.59,11,64,25
0.595,11,64,25
0.6,10,65,25
0.605,10,65,25
0.61,10,65,25
0.615,10,64,26
0.62,10,64,26
0.625,10,64,26
0.63,10,64,26
0.635,10,64,26
0.64,10,64,26
0.645,9,65,26
0.65,8,65,27
0.655,8,65,27
0.66,8,64,28
0.665,8,64,28
0.67,7,65,28
0.675,7,65,28
0.68,7,64,29
0.685,7,64,29
0.69,7,64,29
0.695,7,64,29
0.7,7,64,29
0.705,7,64,29
0.71,7,63,30
0.715,7,63,30
0.72,7,63,30
0.725,7,63,30
0.73,7,63,30
0.735,7,63,30
0.74,6,64,30
0.745,6,64,30
0.75,6,64,30
0.755,6,63,31
0.76,5,64,31
0.765,5,63,32
0.77,5,63,32
0.775,4,63,33
0.78,4,63,33
0.785,4,63,33
0.79,4,63,33
0.795,4,63,33
0.8,3,62,35
0.805,3,62,35
0.81,3,61,36
0.815,3,61,36
0.82,3,60,37
0.825,3,59,38
0.83,3,59,38
0.835,3,59,38
0.84,3,59,38
0.845,3,58,39
0.85,3,58,39
0.855,3,58,39
0.86,3,58,39
0.865,3,58,39
0.87,3,58,39
0.875,3,58,39
0.88,3,57,40
0.885,3,56,41
0.89,3,55,42
0.895,3,55,42
0.9,3,55,42
0.905,3,55,42
0.91,3,55,42
0.915,3,52,45
0.92,3,52,45
0.925,3,52,45
0.93,3,52,45
0.935,3,52,45
0.94,3,52,45
0.945,3,52,45
0.95,3,51,46
0.955,3,50,47
0.96,3,50,47
0.965,3,49,48
0.97,3,49,48
0.975,3,49,48
0.98,3,49,48
0.985,3,49,48
0.99,3,49,48
0.995,3,49,48
1,3,49,48
1.005,3,49,48
1.01,3,49,48
1.015,3,49,48
1.02,3,49,48
1.025,3,48,49
1.03,3,48,49
1.035,3,48,49
1.04,3,48,49
1.045,3,46,51
1.05,3,46,51
1.055,3,45,52
1.06,3,45,52
1.065,3,45,52
1.07,3,45,52
1.075,3,45,52
1.08,3,44,53
1.085,3,43,54
1.09,3,42,55
1.095,3,41,56
1.1,3,41,56
1.105,3,41,56
1.11,3,41,56
1.115,3,41,56
1.12,3,41,56
1.125,3,40,57
1.13,3,39,58
1.135,3,39,58
1.14,3,38,59
1.145,3,38,59
1.15,3,38,59
1.155,3,38,59
1.16,3,38,59
1.165,2,39,59
1.17,2,39,59
1.175,2,39,59
1.18,1,40,59
1.185,1,39,60
1.19,1,39,60
1.195,1,39,60
1.2,1,39,60
1.205,1,39,60
1.21,1,39,60
1.215,1,39,60
1.22,1,39,60
1.225,1,38,61
1.23,1,38,61
1.235,1,38,61
1.24,1,38,61
1.245,1,38,61
1.25,1,38,61
1.255,1,38,61
1.26,1,38,61
1.265,1,37,62
1.27,1,37,62
1.275,1,37,62
1.28,1,37,62
1.285,1,37,62
1.29,1,37,62
1.295,1,37,62
1.3,1,37,62
1.305,1,37,62
1.31,1,37,62
1.315,1,37,62
1.32,1,37,62
1.325,1,37,62
1.33,1,36,63
1.335,1,36,63
1.34,1,36,63
1.345,1,36,63
1.35,1,36,63
1.355,1,35,64
1.36,1,35,64
1.365,1,35,64
1.37,1,35,64
1.375,1,35,64
1.38,1,35,64
1.385,1,35,64
1.39,1,35,64
1.395,1,35,64
1.4,1,35,64
1.405,1,35,64
1.41,1,35,64
1.415,1,35,64
1.42,1,35,64
1.425,1,35,64
1.43,1,34,65
1.435,1,34,65
1.44,1,33,66
1.445,1,33,66
1.45,1,33,66
1.455,1,33,66
1.46,1,33,66
1.465,1,33,66
1.47,1,33,66
1.475,1,33,66
1.48,1,33,66
1.485,1,33,66
1.49,1,33,66
1.495,1,33,66
1.5,1,33,66
1.505,1,33,66
1.51,1,33,66
1.515,1,33,66
1.52,1,33,66
1.525,1,33,66
1.53,1,33,66
1.535,1,33,66
1.54,1,33,66
1.545,1,33,66
1.55,1,33,66
1.555,1,33,66
1.56,1,33,66
1.565,1,33,66
1.57,1,31,68
1.575,1,31,68
1.58,1,30,69
1.585,1,30,69
1.59,1,30,69
1.595,1,30,69
1.6,1,30,69
1.605,1,30,69
1.61,1,30,69
1.615,1,30,69
1.62,1,30,69
1.625,1,29,70
1.63,1,28,71
1.635,1,28,71
1.64,1,28,71
1.645,1,28,71
1.65,1,28,71
1.655,1,28,71
1.66,1,28,71
1.665,1,28,71
1.67,1,28,71
1.675,1,28,71
1.68,1,28,71
1.685,1,28,71
1.69,1,28,71
1.695,1,28,71
1.7,1,28,71
1.705,1,28,71
1.71,1,28,71
1.715,1,28,71
1.72,1,28,71
1.725,1,28,71
1.73,1,28,71
1.735,0,29,71
1.74,0,29,71
1.745,0,29,71
1.75,0,29,71
1.755,0,29,71
1.76,0,29,71
1.765,0,29,71
1.77,0,29,71
1.775,0,29,71
1.78,0,29,71
1.785,0,28,72
1.79,0,28,72
1.795,0,28,72
1.8,0,27,73
1.805,0,27,73
1.81,0,27,73
1.815,0,27,73
1.82,0,26,74
1.825,0,26,74
1.83,0,26,74
1.835,0,26,74
1.84,0,26,74
1.845,0,26,74
1.85,0,26,74
1.855,0,25,75
1.86,0,25,75
1.865,0,25,75
1.87,0,25,75
1.875,0,25,75
1.88,0,25,75
1.885,0,24,76
1.89,0,23,77
1.895,0,23,77
1.9,0,21,79
1.905,0,21,79
1.91,0,21,79
1.915,0,21,79
1.92,0,21,79
1.925,0,21,79
1.93,0,21,79
1.935,0,21,79
1.94,0,21,79
1.945,0,21,79
1.95,0,21,79
1.955,0,21,79
1.96,0,21,79
1.965,0,20,80
1.97,0,19,81
1.975,0,19,81
1.98,0,19,81
1.985,0,19,81
1.99,0,18,82
1.995,0,18,82
2,0,18,82
2.005,0,18,82
2.01,0,18,82
2.015,0,18,82
2.02,0,18,82
2.025,0,18,82
2.03,0,18,82
2.035,0,18,82
2.04,0,18,82
2.045,0,18,82
2.05,0,17,83
2.055,0,17,83
2.06,0,17,83
2.065,0,17,83
2.07,0,17,83
2.075,0,16,84
2.08,0,16,84
2.085,0,16,84
2.09,0,16,84
2.095,0,15,85
2.1,0,15,85
2.105,0,15,85
2.11,0,15,85
2.115,0,15,85
2.12,0,15,85
2.125,0,15,85
2.13,0,15,85
2.135,0,15,85
2.14,0,15,85
2.145,0,15,85
2.15,0,15,85
2.155,0,15,85
2.16,0,15,85
2.165,0,15,85
2.17,0,15,85
2.175,0,15,85
2.18,0,15,85
2.185,0,15,85
2.19,0,15,85
2.195,0,15,85
2.2,0,15,85
2.205,0,15,85
2.21,0,15,85
2.215,0,15,85
2.22,0,15,85
2.225,0,15,85
2.23,0,15,85
2.235,0,15,85
2.24,0,15,85
2.245,0,15,85
2.25,0,15,85
2.255,0,15,85
2.26,0,15,85
2.265,0,15,85
2.27,0,15,85
2.275,0,15,85
2.28,0,15,85
2.285,0,15,85
2.29,0,13,87
2.295,0,13,87
2.3,0,13,87
2.305,0,13,87
2.31,0,13,87
2.315,0,13,87
2.32,0,13,87
2.325,0,13,87
2.33,0,12,88
2.335,0,12,88
2.34,0,12,88
2.345,0,12,88
2.35,0,12,88
2.355,0,12,88
2.36,0,12,88
2.365,0,12,88
2.37,0,12,88
2.375,0,12,88
2.38,0,12,88
2.385,0,12,88
2.39,0,12,88
2.395,0,12,88
2.4,0,12,88
2.405,0,12,88
2.41,0,12,88
2.415,0,12,88
2.42,0,11,89
2.425,0,11,89
2.43,0,11,89
2.435,0,11,89
2.44,0,11,89
2.445,0,11,89
2.45,0,11,89
2.455,0,11,89
2.46,0,11,89
2.465,0,11,89
2.47,0,11,89
2.475,0,10,90
2.48,0,10,90
2.485,0,10,90
2.49,0,10,90
2.495,0,10,90
2.5,0,10,90
2.505,0,10,90
2.51,0,10,90
2.515,0,9,91
2.52,0,9,91
2.525,0,9,91
2.53,0,9,91
2.535,0,9,91
2.54,0,9,91
2.545,0,9,91
2.55,0,9,91
2.555,0,9,91
2.56,0,9,91
2.565,0,9,91
2.57,0,9,91
2.575,0,9,91
2.58,0,9,91
2.585,0,9,91
2.59,0,9,91
2.595,0,9,91
2.6,0,8,92
2.605,0,8,92
2.61,0,8,92
2.615,0,8,92
2.62,0,8,92
2.625,0,8,92
2.63,0,8,92
2.635,0,8,92
2.64,0,8,92
2.645,0,7,93
2.65,0,7,93
2.655,0,7,93
2.66,0,7,93
2.665,0,7,93
2.67,0,7,93
2.675,0,7,93
2.68,0,7,93
2.685,0,7,93
2.69,0,7,93
2.695,0,7,93
2.7,0,7,93
2.705,0,7,93
2.71,0,7,93
2.715,0,7,93
2.72,0,7,93
2.725,0,7,93
2.73,0,7,93
2.735,0,7,93
2.74,0,7,93
2.745,0,7,93
2.75,0,7,93
2.755,0,7,93
2.76,0,7,93
2.765,0,7,93
2.77,0,7,93
2.775,0,7,93
2.78,0,7,93
2.785,0,7,93
2.79,0,7,93
2.795,0,7,93
2.8,0,7,93
2.805,0,7,93
2.81,0,7,93
2.815,0,7,93
2.82,0,7,93
2.825,0,7,93
2.83,0,7,93
2.835,0,7,93
2.84,0,7,93
2.845,0,7,93
2.85,0,7,93
2.855,0,7,93
2.86,0,7,93
2.865,0,7,93
2.87,0,7,93
2.875,0,7,93
2.88,0,7,93
2.885,0,7,93
2.89,0,7,93
2.895,0,7,93
2.9,0,7,93
2.905,0,7,93
2.91,0,6,94
2.915,0,6,94
2.92,0,6,94
2.925,0,6,94
2.93,0,6,94
2.935,0,6,94
2.94,0,6,94
2.945,0,6,94
2.95,0,6,94
2.955,0,6,94
2.96,0,6,94
2.965,0,6,94
2.97,0,6,94
2.975,0,6,94
2.98,0,6,94
2.985,0,6,94
2.99,0,6,94
2.995,0,6,94
3,0,6,94
3.005,0,6,94
3.01,0,6,94
3.015,0,5,95
3.02,0,5,95
3.025,0,5,95
3.03,0,5,95
3.035,0,5,95
3.04,0,5,95
3.045,0,5,95
3.05,0,5,95
3.055,0,5,95
3.06,0,5,95
3.065,0,5,95
3.07,0,5,95
3.075,0,5,95
3.08,0,5,95
3.085,0,5,95
3.09,0,5,95
3.095,0,5,95
3.1,0,5,95
3.105,0,5,95
3.11,0,5,95
3.115,0,5,95
3.12,0,5,95
3.125,0,5,95
3.13,0,5,95
3.135,0,5,95
3.14,0,5,95
3.145,0,5,95
3.15,0,5,95
3.155,0,5,95
3.16,0,5,95
3.165,0,5,95
3.17,0,5,95
3.175,0,5,95
3.18,0,5,95
3.185,0,5,95
3.19,0,5,95
3.195,0,5,95
3.2,0,5,95
3.205,0,5,95
3.21,0,5,95
3.215,0,5,95
3.22,0,5,95
3.225,0,5,95
3.23,0,5,95
3.235,0,5,95
3.24,0,5,95
3.245,0,5,95
3.25,0,5,95
3.255,0,5,95
3.26,0,5,95
3.265,0,5,95
3.27,0,5,95
3.275,0,5,95
3.28,0,5,95
3.285,0,5,95
3.29,0,5,95
3.295,0,5,95
3.3,0,5,95
3.305,0,5,95
3.31,0,5,95
3.315,0,5,95
