Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,89,11,0
0.01,89,11,0
0.015,89,11,0
0.02,88,12,0
0.025,88,12,0
0.03,88,12,0
0.035,87,13,0
0.04,87,12,1
0.045,86,13,1
0.05,85,14,1
0.055,85,14,1
0.06,84,15,1
0.065,83,16,1
0.07,83,16,1
0.075,83,16,1
0.08,82,17,1
0.085,82,17,1
0.09,82,17,1
0.095,81,18,1
0.1,81,18,1
0.105,79,20,1
0.11,78,21,1
0.115,76,22,2
0.12,75,23,2
0.125,74,24,2
0.13,73,25,2
0.135,72,26,2
0.14,69,29,2
0.145,69,29,2
0.15,67,30,3
0.155,67,30,3
0.16,66,31,3
0.165,65,32,3
0.17,62,35,3
0.175,62,35,3
0.18,61,36,3
0.185,59,38,3
0.19,59,38,3
0.195,59,38,3
0.2,58,39,3
0.205,57,39,4
0.21,56,38,6
0.215,55,38,7
0.22,52,41,7
0.225,50,43,7
0.23,49,42,9
0.235,49,42,9
0.24,49,42,9
0.245,49,42,9
0.25,49,42,9
0.255,49,41,10
0.26,49,40,11
0.265,49,40,11
0.27,48,41,11
0.275,46,42,12
0.28,46,42,12
0.285,46,42,12
0.29,45,43,12
0.295,44,44,12
0.3,44,43,13
0.305,42,45,13
0.31,41,46,13
0.315,41,46,13
0.32,41,45,14
0.325,41,45,14
0.33,41,44,15
0.335,41,44,15
0.34,41,43,16
0.345,41,43,16
0.35,40,44,16
0.355,40,44,16
0.36,40,44,16
0.365,40,44,16
0.37,39,44,17
0.375,38,45,17
0.38,38,44,18
0.385,38,44,18
0.39,37,45,18
0.395,37,45,18
0.4,37,45,18
0.405,37,44,19
0.41,36,45,19
0.415,35,45,20
0.42,33,47,20
0.425,33,47,20
0.43,33,47,20
0.435,33,47,20
0.44,33,47,20
0.445,33,47,20
0.45,33,47,20
0.455,32,48,20
0.46,32,47,21
0.465,31,48,21
0.47,30,48,22
0.475,29,49,22
0.48,29,48,23
0.485,29,48,23
0.49,29,48,23
0.495,29,48,23
0.5,28,49,23
0.505,26,50,24
0.51,25,49,26
0.515,25,49,26
0.52,25,47,28
0.525,25,47,28
0.53,25,47,28
0.535,24,48,28
0.54,24,48,28
0.545,24,47,29
0.55,24,46,30
0.555,23,47,30
0.56,23,47,30
0.565,22,48,30
0.57,21,48,31
0.575,20,49,31
0.58,20,48,32
0.585,19,49,32
0.59,19,48,33
0.595,18,49,33
0.6,18,49,33
0.605,17,50,33
0.61,17,50,33
0.615,17,49,34
0.62,17,49,34
0.625,17,49,34
0.63,17,48,35
0.635,17,48,35
0.64,17,47,36
0.645,16,48,36
0.65,16,48,36
0.655,15,48,37
0.66,15,48,37
0.665,15,46,39
0.67,15,44,41
0.675,15,44,41
0.68,15,44,41
0.685,15,44,41
0.69,15,44,41
0.695,15,44,41
0.7,15,43,42
0.705,15,43,42
0.71,15,43,42
0.715,15,43,42
0.72,14,43,43
0.725,14,43,43
0.73,14,43,43
0.735,14,43,43
0.74,14,43,43
0.745,13,44,43
0.75,13,44,43
0.755,11,46,43
0.76,11,46,43
0.765,10,46,44
0.77,9,46,45
0.775,8,47,45
0.78,8,46,46
0.785,8,45,47
0.79,7,46,47
0.795,7,46,47
0.8,7,45,48
0.805,6,46,48
0.81,6,45,49
0.815,6,44,50
0.82,6,43,51
0.825,6,42,52
0.83,6,42,52
0.835,6,42,52
0.84,6,42,52
0.845,6,42,52
0.85,6,42,52
0.855,6,42,52
0.86,6,42,52
0.865,6,41,53
0.87,6,41,53
0.875,6,41,53
0.88,6,40,54
0.885,6,40,54
0.89,6,40,54
0.895,6,40,54
0.9,6,40,54
0.905,6,39,55
0.91,6,39,55
0.915,5,40,55
0.92,5,40,55
0.925,4,41,55
0.93,4,41,55
0.935,4,41,55
0.94,4,41,55
0.945,4,41,55
0.95,4,41,55
0.955,4,41,55
0.96,4,41,55
0.965,4,41,55
0.97,4,41,55
0.975,4,41,55
0.98,4,41,55
0.985,4,41,55
0.99,4,41,55
0.995,4,41,55
1,4,41,55
1.005,4,40,56
1.01,4,40,56
1.015,4,39,57
1.02,4,39,57
1.025,4,39,57
1.03,4,39,57
1.035,4,39,57
1.04,4,39,57
1.045,4,39,57
1.05,4,39,57
1.055,4,39,57
1.06,4,38,58
1.065,4,38,58
1.07,4,38,58
1.075,3,39,58
1.08,3,39,58
1.085,3,39,58
1.09,3,39,58
1.095,3,39,58
1.1,3,39,58
1.105,3,38,59
1.11,3,38,59
1.115,3,38,59
1.12,3,38,59
1.125,3,38,59
1.13,3,38,59
1.135,3,38,59
1.14,3,38,59
1.145,3,38,59
1.15,3,38,59
1.155,3,38,59
1.16,3,38,59
1.165,3,36,61
1.17,3,36,61
1.175,3,36,61
1.18,3,35,62
1.185,3,34,63
1.19,3,34,63
1.195,3,34,63
1.2,3,34,63
1.205,3,34,63
1.21,3,34,63
1.215,3,33,64
1.22,3,33,64
1.225,3,33,64
1.23,3,33,64
1.235,3,33,64
1.24,3,33,64
1.245,3,33,64
1.25,3,33,64
1.255,3,32,65
1.26,3,32,65
1.265,3,32,65
1.27,3,31,66
1.275,3,31,66
1.28,3,31,66
1.285,3,31,66
1.29,3,30,67
1.295,3,30,67
1.3,3,30,67
1.305,3,30,67
1.31,2,31,67
1.315,2,31,67
1.32,2,31,67
1.325,2,31,67
1.33,2,31,67
1.335,2,30,68
1.34,2,30,68
1.345,2,30,68
1.35,2,30,68
1.355,2,30,68
1.36,2,30,68
1.365,2,30,68
1.37,2,29,69
1.375,2,29,69
1.38,2,29,69
1.385,2,29,69
1.39,2,29,69
1.395,2,29,69
1.4,2,29,69
1.405,2,29,69
1.41,2,29,69
1.415,2,29,69
1.42,2,28,70
1.425,2,28,70
1.43,2,28,70
1.435,2,28,70
1.44,2,28,70
1.445,2,28,70
1.45,2,28,70
1.455,2,28,70
1.46,2,28,70
1.465,2,28,70
1.47,2,28,70
1.475,2,28,70
1.48,2,27,71
1.485,2,27,71
1.49,2,27,71
1.495,2,27,71
1.5,2,27,71
1.505,2,27,71
1.51,2,27,71
1.515,2,27,71
1.52,2,27,71
1.525,2,27,71
1.53,2,27,71
1.535,2,27,71
1.54,2,27,71
1.545,2,27,71
1.55,2,27,71
1.555,2,26,72
1.56,2,26,72
1.565,2,26,72
1.57,2,26,72
1.575,2,26,72
1.58,2,25,73
1.585,2,25,73
1.59,2,25,73
1.595,2,25,73
1.6,2,25,73
1.605,2,25,73
1.61,2,25,73
1.615,2,25,73
1.62,2,24,74
1.625,2,24,74
1.63,2,24,74
1.635,2,24,74
1.64,2,24,74
1.645,2,24,74
1.65,2,24,74
1.655,2,24,74
1.66,2,24,74
1.665,2,24,74
1.67,2,24,74
1.675,2,23,75
1.68,2,23,75
1.685,2,23,75
1.69,2,23,75
1.695,2,22,76
1.7,2,21,77
1.705,2,20,78
1.71,2,20,78
1.715,2,20,78
1.72,2,20,78
1.725,2,20,78
1.73,2,20,78
1.735,2,20,78
1.74,2,20,78
1.745,2,20,78
1.75,2,20,78
1.755,2,20,78
1.76,2,20,78
1.765,2,20,78
1.77,2,20,78
1.775,2,20,78
1.78,1,21,78
1.785,1,21,78
1.79,1,21,78
1.795,1,21,78
1.8,1,21,78
1.805,1,21,78
1.81,1,21,78
1.815,1,21,78
1.82,1,21,78
1.825,1,21,78
1.83,1,21,78
1.835,1,21,78
1.84,1,21,78
1.845,1,20,79
1.85,1,20,79
1.855,1,20,79
1.86,1,20,79
1.865,1,20,79
1.87,1,20,79
1.875,1,20,79
1.88,1,20,79
1.885,1,20,79
1.89,1,20,79
1.895,1,20,79
1.9,1,20,79
1.905,1,20,79
1.91,1,20,79
1.915,1,20,79
1.92,1,20,79
1.925,1,20,79
1.93,1,20,79
1.935,1,20,79
1.94,1,20,79
1.945,1,19,80
1.95,1,18,81
1.955,1,18,81
1.96,1,18,81
1.965,1,18,81
1.97,1,18,81
1.975,1,18,81
1.98,1,18,81
1.985,1,18,81
1.99,1,18,81
1.995,1,18,81
2,1,18,81
2.005,1,18,81
2.01,1,18,81
2.015,1,18,81
2.02,1,18,81
2.025,1,18,81
2.03,1,18,81
2.035,1,18,81
2.04,1,18,81
2.045,1,18,81
2.05,1,18,81
2.055,1,18,81
2.06,1,17,82
2.065,1,16,83
2.07,1,16,83
2.075,1,15,84
2.08,1,15,84
2.085,1,15,84
2.09,1,15,84
2.095,1,15,84
2.1,1,15,84
2.105,1,15,84
2.11,1,15,84
2.115,1,15,84
2.12,1,15,84
2.125,1,15,84
2.13,1,15,84
2.135,1,15,84
2.14,1,15,84
2.145,1,15,84
2.15,1,15,84
2.155,1,15,84
2.16,1,15,84
2.165,1,15,84
2.17,1,15,84
2.175,1,15,84
2.18,1,15,84
2.185,1,15,84
2.19,1,15,84
2.195,1,15,84
2.2,1,15,84
2.205,1,15,84
2.21,1,15,84
2.215,1,15,84
2.22,1,15,84
2.225,1,15,84
2.23,1,14,85
2.235,1,14,85
2.24,1,14,85
2.245,1,14,85
2.25,1,14,85
2.255,1,14,85
2.26,1,14,85
2.265,1,13,86
2.27,1,13,86
2.275,1,13,86
2.28,1,13,86
2.285,1,13,86
2.29,1,13,86
2.295,1,13,86
2.3,1,13,86
2.305,1,13,86
2.31,1,13,86
2.315,1,13,86
2.32,1,13,86
2.325,1,13,86
2.33,1,13,86
2.335,1,13,86
2.34,1,13,86
2.345,1,13,86
2.35,1,13,86
2.355,1,13,86
2.36,1,13,86
2.365,1,13,86
2.37,1,13,86
2.375,1,13,86
2.38,1,13,86
2.385,1,13,86
2.39,1,13,86
2.395,1,13,86
2.4,1,12,87
2.405,1,12,87
2.41,1,12,87
2.415,1,12,87
2.42,1,12,87
2.425,1,12,87
2.43,1,12,87
2.435,1,12,87
2.44,1,12,87
2.445,1,12,87
2.45,1,12,87
2.455,1,12,87
2.46,1,12,87
2.465,1,12,87
2.47,1,12,87
2.475,1,12,87
2.48,1,12,87
2.485,1,12,87
2.49,1,12,87
2.495,1,12,87
2.5,1,12,87
2.505,1,12,87
2.51,1,12,87
2.515,1,12,87
2.52,1,12,87
2.525,1,12,87
2.53,1,12,87
2.535,1,12,87
2.54,1,12,87
2.545,1,12,87
2.55,1,12,87
2.555,1,12,87
2.56,1,12,87
2.565,1,12,87
2.57,1,12,87
2.575,1,12,87
2.58,1,12,87
2.585,1,12,87
2.59,1,12,87
2.595,1,12,87
2.6,1,12,87
2.605,1,12,87
2.61,1,12,87
2.615,1,12,87
2.62,1,12,87
2.625,1,12,87
2.63,1,12,87
2.635,1,12,87
2.64,1,12,87
2.645,1,12,87
2.65,1,11,88
2.655,1,11,88
2.66,1,10,89
2.665,1,10,89
2.67,1,10,89
2.675,1,10,89
2.68,1,10,89
2.685,1,10,89
2.69,1,10,89
2.695,1,10,89
2.7,1,10,89
2.705,1,10,89
2.71,1,10,89
2.715,1,10,89
2.72,1,10,89
2.725,1,10,89
2.73,1,10,89
2.735,1,10,89
2.74,1,10,89
2.745,1,10,89
2.75,1,10,89
2.755,1,10,89
2.76,1,10,89
2.765,1,10,89
2.77,1,10,89
2.775,1,10,89
2.78,1,10,89
2.785,1,10,89
2.79,1,10,89
2.795,1,10,89
2.8,1,10,89
2.805,1,10,89
2.81,1,9,90
2.815,1,9,90
2.82,1,9,90
2.825,1,9,90
2.83,1,9,90
2.835,1,9,90
2.84,1,8,91
2.845,1,8,91
2.85,1,8,91
2.855,1,8,91
2.86,1,8,91
2.865,1,8,91
2.87,1,8,91
2.875,1,8,91
2.88,1,8,91
2.885,1,8,91
2.89,1,7,92
2.895,1,7,92
2.9,1,7,92
2.905,1,7,92
2.91,1,7,92
2.915,1,7,92
2.92,1,7,92
2.925,1,7,92
2.93,1,7,92
2.935,1,7,92
2.94,1,7,92
2.945,1,7,92
2.95,1,7,92
2.955,1,7,92
2.96,1,7,92
2.965,1,7,92
2.97,1,7,92
2.975,1,7,92
2.98,1,7,92
2.985,1,7,92
2.99,1,7,92
2.995,1,7,92
3,1,7,92
3.005,1,7,92
3.01,1,7,92
3.015,1,7,92
3.02,1,7,92
3.025,1,7,92
3.03,1,7,92
3.035,1,7,92
3.04,1,7,92
3.045,1,7,92
3.05,1,7,92
3.055,1,7,92
3.06,1,7,92
3.065,1,7,92
3.07,1,7,92
3.075,1,7,92
3.08,1,7,92
3.085,1,7,92
3.09,1,7,92
3.095,1,7,92
3.1,1,7,92
3.105,1,7,92
3.11,1,7,92
3.115,1,7,92
3.12,1,7,92
3.125,1,7,92
3.13,1,7,92
3.135,1,7,92
3.14,1,7,92
3.145,1,7,92
3.15,1,7,92
3.155,1,7,92
3.16,1,6,93
3.165,1,6,93
3.17,1,6,93
3.175,1,6,93
3.18,1,6,93
3.185,1,6,93
3.19,1,6,93
3.195,1,6,93
3.2,1,6,93
3.205,1,6,93
3.21,1,6,93
3.215,1,6,93
3.22,1,6,93
3.225,1,6,93
3.23,1,6,93
3.235,1,6,93
3.24,1,6,93
3.245,1,6,93
3.25,1,6,93
3.255,1,6,93
3.26,1,6,93
3.265,1,6,93
3.27,1,6,93
3.275,1,6,93
3.28,1,6,93
3.285,1,6,93
3.29,1,6,93
3.295,1,6,93
3.3,1,6,93
3.305,1,6,93
3.31,1,6,93
3.315,1,6,93
