Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,89,11,0
0.015,89,11,0
0.02,89,11,0
0.025,89,11,0
0.03,88,12,0
0.035,88,12,0
0.04,88,12,0
0.045,88,12,0
0.05,88,12,0
0.055,88,12,0
0.06,88,12,0
0.065,88,12,0
0.07,88,12,0
0.075,88,11,1
0.08,88,11,1
0.085,88,11,1
0.09,87,12,1
0.095,87,12,1
0.1,87,12,1
0.105,87,12,1
0.11,87,12,1
0.115,86,13,1
0.12,86,13,1
0.125,86,13,1
0.13,85,14,1
0.135,85,13,2
0.14,85,13,2
0.145,85,13,2
0.15,85,13,2
0.155,84,14,2
0.16,84,14,2
0.165,84,14,2
0.17,84,14,2
0.175,84,14,2
0.18,84,14,2
0.185,84,14,2
0.19,83,15,2
0.195,83,15,2
0.2,82,16,2
0.205,82,16,2
0.21,82,16,2
0.215,82,16,2
0.22,82,16,2
0.225,81,17,2
0.23,81,17,2
0.235,81,17,2
0.24,79,19,2
0.245,79,19,2
0.25,79,19,2
0.255,78,20,2
0.26,78,20,2
0.265,78,20,2
0.27,78,20,2
0.275,77,20,3
0.28,77,20,3
0.285,77,20,3
0.29,76,21,3
0.295,76,21,3
0.3,76,21,3
0.305,75,22,3
0.31,75,22,3
0.315,75,22,3
0.32,74,23,3
0.325,74,23,3
0.33,72,25,3
0.335,72,25,3
0.34,70,27,3
0.345,70,27,3
0.35,70,27,3
0.355,70,26,4
0.36,68,28,4
0.365,67,29,4
0.37,67,29,4
0.375,65,31,4
0.38,63,33,4
0.385,63,32,5
0.39,63,32,5
0.395,61,34,5
0.4,61,34,5
0.405,59,36,5
0.41,59,35,6
0.415,59,35,6
0.42,59,35,6
0.425,57,37,6
0.43,56,38,6
0.435,56,38,6
0.44,55,38,7
0.445,55,38,7
0.45,55,38,7
0.455,55,37,8
0.46,54,38,8
0.465,54,38,8
0.47,54,37,9
0.475,53,38,9
0.48,53,38,9
0.485,52,39,9
0.49,52,39,9
0.495,51,40,9
0.5,49,42,9
0.505,49,42,9
0.51,48,43,9
0.515,48,43,9
0.52,47,44,9
0.525,44,47,9
0.53,44,46,10
0.535,44,46,10
0.54,42,47,11
0.545,41,47,12
0.55,41,46,13
0.555,40,46,14
0.56,39,46,15
0.565,38,47,15
0.57,37,48,15
0.575,35,49,16
0.58,35,48,17
0.585,34,49,17
0.59,34,49,17
0.595,34,49,17
0.6,34,49,17
0.605,32,51,17
0.61,32,51,17
0.615,32,51,17
0.62,32,51,17
0.625,32,51,17
0.63,32,51,17
0.635,32,51,17
0.64,31,52,17
0.645,31,52,17
0.65,31,51,18
0.655,30,52,18
0.66,29,53,18
0.665,28,54,18
0.67,28,54,18
0.675,27,55,18
0.68,27,55,18
0.685,25,57,18
0.69,23,58,19
0.695,22,58,20
0.7,21,59,20
0.705,21,59,20
0.71,21,59,20
0.715,21,59,20
0.72,21,58,21
0.725,21,58,21
0.73,20,59,21
0.735,20,59,21
0.74,19,60,21
0.745,17,62,21
0.75,16,63,21
0.755,15,64,21
0.76,15,63,22
0.765,15,63,22
0.77,15,63,22
0.775,15,63,22
0.78,15,62,23
0.785,15,62,23
0.79,15,62,23
0.795,15,62,23
0.8,15,60,25
0.805,14,61,25
0.81,13,62,25
0.815,13,62,25
0.82,13,62,25
0.825,12,63,25
0.83,12,62,26
