Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,90,10,0
0.015,89,11,0
0.02,88,12,0
0.025,88,12,0
0.03,85,15,0
0.035,85,15,0
0.04,84,16,0
0.045,83,17,0
0.05,82,18,0
0.055,81,19,0
0.06,81,19,0
0.065,81,19,0
0.07,80,19,1
0.075,79,20,1
0.08,79,20,1
0.085,78,21,1
0.09,78,21,1
0.095,78,20,2
0.1,78,20,2
0.105,78,20,2
0.11,75,22,3
0.115,75,22,3
0.12,72,25,3
0.125,72,25,3
0.13,70,27,3
0.135,70,27,3
0.14,70,27,3
0.145,70,27,3
0.15,70,27,3
0.155,70,27,3
0.16,70,27,3
0.165,70,27,3
0.17,70,27,3
0.175,70,27,3
0.18,70,27,3
0.185,70,27,3
0.19,70,27,3
0.195,70,27,3
0.2,70,27,3
0.205,68,29,3
0.21,67,30,3
0.215,67,30,3
0.22,65,32,3
0.225,64,33,3
0.23,64,33,3
0.235,64,33,3
0.24,64,33,3
0.245,62,35,3
0.25,62,35,3
0.255,62,35,3
0.26,62,35,3
0.265,60,37,3
0.27,60,37,3
0.275,60,37,3
0.28,58,39,3
0.285,58,39,3
0.29,56,41,3
0.295,54,43,3
0.3,52,45,3
0.305,52,45,3
0.31,51,45,4
0.315,50,46,4
0.32,47,48,5
0.325,47,46,7
0.33,47,46,7
0.335,47,46,7
0.34,46,47,7
0.345,46,46,8
0.35,46,46,8
0.355,46,43,11
0.36,46,43,11
0.365,46,43,11
0.37,46,43,11
0.375,46,43,11
0.38,46,42,12
0.385,46,42,12
0.39,43,45,12
0.395,42,46,12
0.4,41,47,12
0.405,41,47,12
0.41,40,48,12
0.415,40,47,13
0.42,40,47,13
0.425,39,47,14
0.43,38,48,14
0.435,38,48,14
0.44,37,48,15
0.445,37,48,15
0.45,37,48,15
0.455,36,49,15
0.46,36,49,15
0.465,35,50,15
0.47,34,51,15
0.475,33,52,15
0.48,31,53,16
0.485,31,53,16
0.49,30,54,16
0.495,30,54,16
0.5,28,56,16
0.505,28,56,16
0.51,28,56,16
0.515,27,56,17
0.52,27,56,17
0.525,27,56,17
0.53,26,56,18
0.535,24,58,18
0.54,23,59,18
0.545,23,59,18
0.55,23,59,18
0.555,23,58,19
0.56,23,58,19
0.565,22,59,19
0.57,21,60,19
0.575,21,60,19
0.58,21,60,19
0.585,20,61,19
0.59,19,62,19
0.595,19,62,19
0.6,19,62,19
0.605,19,62,19
0.61,19,61,20
0.615,19,61,20
0.62,19,60,21
0.625,19,60,21
0.63,18,61,21
0.635,18,60,22
0.64,17,61,22
0.645,17,61,22
0.65,17,61,22
0.655,17,61,22
0.66,17,61,22
0.665,15,63,22
0.67,15,63,22
0.675,14,63,23
0.68,13,64,23
0.685,11,66,23
0.69,9,67,24
0.695,9,67,24
0.7,8,66,26
0.705,8,66,26
0.71,8,66,26
0.715,8,66,26
0.72,8,65,27
0.725,8,65,27
0.73,8,65,27
0.735,8,64,28
0.74,8,64,28
0.745,8,64,28
0.75,8,64,28
0.755,8,64,28
0.76,8,64,28
0.765,8,64,28
0.77,7,64,29
0.775,7,64,29
0.78,7,64,29
0.785,7,64,29
0.79,7,62,31
0.795,7,61,32
0.8,7,60,33
0.805,7,60,33
0.81,7,59,34
0.815,6,59,35
0.82,6,59,35
0.825,6,59,35
0.83,5,60,35
