Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,90,10,0
0.015,90,9,1
0.02,89,10,1
0.025,89,10,1
0.03,87,12,1
0.035,84,14,2
0.04,84,14,2
0.045,84,14,2
0.05,84,14,2
0.055,84,14,2
0.06,84,14,2
0.065,84,14,2
0.07,84,14,2
0.075,84,14,2
0.08,84,14,2
0.085,84,14,2
0.09,83,15,2
0.095,82,16,2
0.1,80,18,2
0.105,80,18,2
0.11,78,20,2
0.115,77,21,2
0.12,76,22,2
0.125,76,22,2
0.13,75,23,2
0.135,74,24,2
0.14,74,24,2
0.145,72,26,2
0.15,72,26,2
0.155,72,26,2
0.16,71,26,3
0.165,71,26,3
0.17,70,27,3
0.175,70,27,3
0.18,70,27,3
0.185,70,26,4
0.19,68,28,4
0.195,68,28,4
0.2,68,27,5
0.205,67,28,5
0.21,65,30,5
0.215,64,31,5
0.22,62,33,5
0.225,61,34,5
0.23,61,34,5
0.235,60,35,5
0.24,60,35,5
0.245,60,34,6
0.25,60,34,6
0.255,58,36,6
0.26,56,38,6
0.265,56,38,6
0.27,56,38,6
0.275,56,38,6
0.28,54,40,6
0.285,54,40,6
0.29,54,40,6
0.295,54,40,6
0.3,52,41,7
0.305,50,43,7
0.31,49,44,7
0.315,49,44,7
0.32,49,44,7
0.325,47,46,7
0.33,45,48,7
0.335,44,49,7
0.34,43,50,7
0.345,43,50,7
0.35,42,50,8
0.355,41,51,8
0.36,41,51,8
0.365,40,52,8
0.37,40,52,8
0.375,40,52,8
0.38,40,52,8
0.385,40,52,8
0.39,40,52,8
0.395,38,54,8
0.4,37,55,8
0.405,36,55,9
0.41,35,56,9
0.415,35,56,9
0.42,35,56,9
0.425,35,56,9
0.43,33,57,10
0.435,32,58,10
0.44,31,59,10
0.445,31,57,12
0.45,30,58,12
0.455,30,58,12
0.46,30,58,12
0.465,28,60,12
0.47,27,61,12
0.475,27,61,12
0.48,27,60,13
0.485,27,60,13
0.49,27,60,13
0.495,27,60,13
0.5,27,59,14
0.505,26,60,14
0.51,25,61,14
0.515,25,60,15
0.52,24,60,16
0.525,23,59,18
0.53,22,60,18
0.535,22,58,20
0.54,22,58,20
0.545,20,60,20
0.55,19,61,20
0.555,19,60,21
0.56,19,60,21
0.565,18,61,21
0.57,18,61,21
0.575,18,60,22
0.58,18,60,22
0.585,18,60,22
0.59,17,61,22
0.595,17,58,25
0.6,17,57,26
0.605,15,59,26
0.61,14,60,26
0.615,14,60,26
0.62,13,61,26
0.625,13,61,26
0.63,13,61,26
0.635,13,61,26
0.64,12,61,27
0.645,11,62,27
0.65,11,62,27
0.655,11,61,28
0.66,11,61,28
0.665,11,61,28
0.67,11,61,28
0.675,10,61,29
0.68,9,59,32
0.685,8,60,32
0.69,8,60,32
0.695,8,59,33
0.7,8,58,34
0.705,8,58,34
0.71,8,57,35
0.715,8,57,35
0.72,8,57,35
0.725,8,57,35
0.73,6,58,36
0.735,6,58,36
0.74,6,58,36
0.745,6,58,36
0.75,6,58,36
0.755,5,58,37
0.76,5,58,37
0.765,4,59,37
0.77,3,60,37
0.775,3,59,38
0.78,3,59,38
0.785,3,59,38
0.79,3,59,38
0.795,3,59,38
0.8,2,60,38
0.805,2,60,38
0.81,2,60,38
0.815,2,60,38
0.82,2,60,38
0.825,2,60,38
0.83,2,59,39
