Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,90,10,0
0.015,90,10,0
0.02,90,10,0
0.025,90,10,0
0.03,89,11,0
0.035,89,10,1
0.04,88,11,1
0.045,88,11,1
0.05,87,12,1
0.055,86,13,1
0.06,86,13,1
0.065,85,14,1
0.07,85,13,2
0.075,84,14,2
0.08,84,14,2
0.085,83,15,2
0.09,82,16,2
0.095,82,16,2
0.1,82,16,2
0.105,82,16,2
0.11,82,16,2
0.115,82,16,2
0.12,81,17,2
0.125,81,17,2
0.13,81,17,2
0.135,80,18,2
0.14,79,19,2
0.145,78,20,2
0.15,76,22,2
0.155,75,23,2
0.16,75,23,2
0.165,75,23,2
0.17,75,23,2
0.175,75,23,2
0.18,74,24,2
0.185,73,24,3
0.19,70,27,3
0.195,68,28,4
0.2,66,30,4
0.205,66,30,4
0.21,64,31,5
0.215,63,31,6
0.22,62,31,7
0.225,62,31,7
0.23,62,31,7
0.235,62,31,7
0.24,62,30,8
0.245,62,30,8
0.25,62,30,8
0.255,62,30,8
0.26,62,30,8
0.265,62,30,8
0.27,62,30,8
0.275,62,30,8
0.28,60,32,8
0.285,60,32,8
0.29,59,33,8
0.295,58,34,8
0.3,57,35,8
0.305,56,36,8
0.31,56,36,8
0.315,54,38,8
0.32,53,39,8
0.325,52,40,8
0.33,51,41,8
0.335,51,41,8
0.34,51,41,8
0.345,49,43,8
0.35,48,44,8
0.355,48,44,8
0.36,47,44,9
0.365,45,45,10
0.37,45,45,10
0.375,43,46,11
0.38,43,46,11
0.385,42,47,11
0.39,41,48,11
0.395,41,47,12
0.4,41,47,12
0.405,41,47,12
0.41,41,47,12
0.415,40,48,12
0.42,40,48,12
0.425,38,50,12
0.43,38,50,12
0.435,38,49,13
0.44,38,49,13
0.445,37,49,14
0.45,37,49,14
0.455,37,49,14
0.46,37,49,14
0.465,37,48,15
0.47,37,48,15
0.475,36,49,15
0.48,35,50,15
0.485,34,51,15
0.49,34,50,16
0.495,34,50,16
0.5,32,52,16
0.505,31,52,17
0.51,31,52,17
0.515,31,52,17
0.52,29,54,17
0.525,28,54,18
0.53,28,54,18
0.535,27,55,18
0.54,26,56,18
0.545,25,57,18
0.55,24,58,18
0.555,24,58,18
0.56,24,58,18
0.565,23,59,18
0.57,22,60,18
0.575,22,58,20
0.58,22,58,20
0.585,21,58,21
0.59,20,59,21
0.595,20,59,21
0.6,20,59,21
0.605,19,60,21
0.61,19,60,21
0.615,19,60,21
0.62,17,62,21
0.625,17,61,22
0.63,17,60,23
0.635,17,59,24
0.64,16,60,24
0.645,16,60,24
0.65,16,60,24
0.655,16,59,25
0.66,16,59,25
0.665,16,58,26
0.67,16,58,26
0.675,15,58,27
0.68,15,58,27
0.685,15,58,27
0.69,15,57,28
0.695,14,58,28
0.7,13,59,28
0.705,13,59,28
0.71,12,59,29
0.715,10,61,29
0.72,10,60,30
0.725,10,60,30
0.73,10,60,30
0.735,10,60,30
0.74,10,60,30
0.745,10,60,30
0.75,10,60,30
0.755,10,59,31
0.76,10,59,31
0.765,10,59,31
0.77,10,58,32
0.775,8,60,32
0.78,7,61,32
0.785,7,61,32
0.79,7,61,32
0.795,7,61,32
0.8,7,61,32
0.805,7,60,33
0.81,7,59,34
0.815,7,59,34
0.82,7,59,34
0.825,6,60,34
0.83,6,60,34
