Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,89,10,1
0.015,89,10,1
0.02,89,10,1
0.025,89,10,1
0.03,89,10,1
0.035,89,10,1
0.04,89,10,1
0.045,89,10,1
0.05,89,10,1
0.055,89,10,1
0.06,89,10,1
0.065,89,10,1
0.07,89,10,1
0.075,89,10,1
0.08,89,10,1
0.085,89,10,1
0.09,89,10,1
0.095,89,10,1
0.1,89,10,1
0.105,89,10,1
0.11,88,11,1
0.115,88,11,1
0.12,88,11,1
0.125,87,12,1
0.13,87,12,1
0.135,86,13,1
0.14,86,13,1
0.145,85,14,1
0.15,84,15,1
0.155,84,15,1
0.16,84,15,1
0.165,84,15,1
0.17,84,15,1
0.175,84,15,1
0.18,84,15,1
0.185,84,15,1
0.19,84,15,1
0.195,83,16,1
0.2,82,17,1
0.205,80,19,1
0.21,79,20,1
0.215,77,22,1
0.22,75,24,1
0.225,75,24,1
0.23,75,24,1
0.235,73,26,1
0.24,72,27,1
0.245,72,27,1
0.25,71,28,1
0.255,70,29,1
0.26,70,29,1
0.265,70,29,1
0.27,70,29,1
0.275,70,28,2
0.28,70,28,2
0.285,70,28,2
0.29,70,28,2
0.295,66,32,2
0.3,66,32,2
0.305,66,32,2
0.31,66,32,2
0.315,64,34,2
0.32,63,35,2
0.325,62,36,2
0.33,62,36,2
0.335,62,36,2
0.34,61,37,2
0.345,61,36,3
0.35,58,37,5
0.355,58,37,5
0.36,57,38,5
0.365,56,39,5
0.37,52,43,5
0.375,51,44,5
0.38,49,45,6
0.385,49,45,6
0.39,49,44,7
0.395,49,44,7
0.4,46,47,7
0.405,44,49,7
0.41,42,51,7
0.415,41,52,7
0.42,41,51,8
0.425,41,51,8
0.43,39,53,8
0.435,37,54,9
0.44,34,57,9
0.445,33,58,9
0.45,33,58,9
0.455,31,60,9
0.46,30,61,9
0.465,30,61,9
0.47,30,61,9
0.475,30,61,9
0.48,30,60,10
0.485,29,61,10
0.49,29,61,10
0.495,29,60,11
0.5,29,59,12
0.505,29,59,12
0.51,29,59,12
0.515,28,59,13
0.52,28,59,13
0.525,28,59,13
0.53,28,59,13
0.535,28,59,13
0.54,26,61,13
0.545,26,61,13
0.55,26,61,13
0.555,25,61,14
0.56,25,61,14
0.565,25,61,14
0.57,23,62,15
0.575,23,62,15
0.58,22,63,15
0.585,21,64,15
0.59,21,62,17
0.595,21,61,18
0.6,21,61,18
0.605,21,61,18
0.61,21,61,18
0.615,21,61,18
0.62,19,63,18
0.625,19,63,18
0.63,18,64,18
0.635,16,66,18
0.64,15,66,19
0.645,15,64,21
0.65,14,65,21
0.655,14,65,21
0.66,14,65,21
0.665,13,66,21
0.67,12,67,21
0.675,12,67,21
0.68,11,68,21
0.685,11,68,21
0.69,11,66,23
0.695,11,66,23
0.7,11,66,23
0.705,11,66,23
0.71,11,66,23
0.715,11,66,23
0.72,11,66,23
0.725,11,66,23
0.73,11,66,23
0.735,11,66,23
0.74,11,66,23
0.745,11,66,23
0.75,11,66,23
0.755,10,67,23
0.76,9,66,25
0.765,9,65,26
0.77,8,66,26
0.775,7,67,26
0.78,7,67,26
0.785,7,67,26
0.79,7,67,26
0.795,7,67,26
0.8,7,67,26
0.805,7,67,26
0.81,7,67,26
0.815,7,66,27
0.82,6,67,27
0.825,6,66,28
0.83,5,67,28
