Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,88,12,0
0.015,88,12,0
0.02,88,12,0
0.025,88,12,0
0.03,88,12,0
0.035,88,12,0
0.04,87,13,0
0.045,87,13,0
0.05,86,14,0
0.055,85,15,0
0.06,85,15,0
0.065,84,16,0
0.07,83,17,0
0.075,83,17,0
0.08,82,18,0
0.085,82,18,0
0.09,80,20,0
0.095,79,21,0
0.1,79,21,0
0.105,77,23,0
0.11,76,24,0
0.115,76,24,0
0.12,75,25,0
0.125,74,25,1
0.13,74,25,1
0.135,73,26,1
0.14,72,26,2
0.145,72,26,2
0.15,71,27,2
0.155,71,26,3
0.16,70,26,4
0.165,70,26,4
0.17,70,26,4
0.175,70,26,4
0.18,69,25,6
0.185,69,25,6
0.19,68,26,6
0.195,68,26,6
0.2,68,26,6
0.205,68,26,6
0.21,67,27,6
0.215,65,29,6
0.22,65,29,6
0.225,64,30,6
0.23,64,30,6
0.235,64,30,6
0.24,64,30,6
0.245,64,30,6
0.25,64,30,6
0.255,63,31,6
0.26,61,33,6
0.265,60,34,6
0.27,60,34,6
0.275,59,35,6
0.28,59,35,6
0.285,59,35,6
0.29,58,35,7
0.295,57,36,7
0.3,57,36,7
0.305,57,36,7
0.31,56,36,8
0.315,56,36,8
0.32,56,36,8
0.325,56,36,8
0.33,55,37,8
0.335,55,36,9
0.34,54,37,9
0.345,53,38,9
0.35,51,40,9
0.355,50,41,9
0.36,49,42,9
0.365,47,43,10
0.37,47,43,10
0.375,46,43,11
0.38,45,44,11
0.385,45,44,11
0.39,45,43,12
0.395,45,43,12
0.4,45,43,12
0.405,41,47,12
0.41,41,47,12
0.415,41,47,12
0.42,40,48,12
0.425,40,48,12
0.43,39,49,12
0.435,39,48,13
0.44,39,48,13
0.445,38,49,13
0.45,36,51,13
0.455,35,52,13
0.46,35,52,13
0.465,33,53,14
0.47,33,53,14
0.475,32,54,14
0.48,32,53,15
0.485,31,54,15
0.49,31,54,15
0.495,30,54,16
0.5,29,55,16
0.505,28,56,16
0.51,28,56,16
0.515,26,57,17
0.52,26,57,17
0.525,26,57,17
0.53,26,57,17
0.535,26,56,18
0.54,26,56,18
0.545,26,55,19
0.55,26,55,19
0.555,26,55,19
0.56,26,55,19
0.565,25,56,19
0.57,24,57,19
0.575,24,57,19
0.58,23,58,19
0.585,22,59,19
0.59,22,59,19
0.595,22,58,20
0.6,22,58,20
0.605,22,58,20
0.61,22,57,21
0.615,21,58,21
0.62,21,57,22
0.625,20,58,22
0.63,19,59,22
0.635,19,59,22
0.64,19,59,22
0.645,19,59,22
0.65,19,58,23
0.655,19,58,23
0.66,18,58,24
0.665,17,59,24
0.67,17,59,24
0.675,17,59,24
0.68,17,59,24
0.685,16,58,26
0.69,15,58,27
0.695,12,59,29
0.7,12,59,29
0.705,12,59,29
0.71,12,59,29
0.715,12,59,29
0.72,12,59,29
0.725,11,58,31
0.73,11,57,32
0.735,11,57,32
0.74,11,57,32
0.745,11,57,32
0.75,11,57,32
0.755,10,58,32
0.76,10,57,33
0.765,10,57,33
0.77,9,57,34
0.775,9,55,36
0.78,9,54,37
0.785,9,54,37
0.79,9,54,37
0.795,9,53,38
0.8,9,53,38
0.805,9,53,38
0.81,8,54,38
0.815,8,53,39
0.82,7,54,39
0.825,7,53,40
0.83,7,53,40
