Time,Susceptible,Infected,Recovered
0,90,10,0
0.005,90,10,0
0.01,90,10,0
0.015,90,10,0
0.02,90,10,0
0.025,89,11,0
0.03,89,11,0
0.035,88,12,0
0.04,88,12,0
0.045,88,12,0
0.05,88,12,0
0.055,86,14,0
0.06,86,13,1
0.065,86,13,1
0.07,86,13,1
0.075,86,13,1
0.08,86,13,1
0.085,86,13,1
0.09,86,13,1
0.095,85,14,1
0.1,85,14,1
0.105,85,14,1
0.11,83,16,1
0.115,83,16,1
0.12,83,16,1
0.125,83,16,1
0.13,82,17,1
0.135,81,18,1
0.14,79,20,1
0.145,79,20,1
0.15,78,21,1
0.155,78,21,1
0.16,77,22,1
0.165,76,23,1
0.17,76,23,1
0.175,76,23,1
0.18,74,25,1
0.185,73,26,1
0.19,73,25,2
0.195,72,26,2
0.2,72,26,2
0.205,70,28,2
0.21,70,28,2
0.215,70,28,2
0.22,70,28,2
0.225,70,28,2
0.23,70,27,3
0.235,69,28,3
0.24,69,28,3
0.245,66,31,3
0.25,65,32,3
0.255,65,32,3
0.26,65,32,3
0.265,65,32,3
0.27,63,34,3
0.275,62,35,3
0.28,61,36,3
0.285,61,36,3
0.29,60,36,4
0.295,59,37,4
0.3,58,38,4
0.305,57,39,4
0.31,57,39,4
0.315,55,41,4
0.32,54,41,5
0.325,54,41,5
0.33,52,43,5
0.335,51,44,5
0.34,51,44,5
0.345,50,45,5
0.35,50,44,6
0.355,49,45,6
0.36,49,45,6
0.365,48,46,6
0.37,47,47,6
0.375,44,50,6
0.38,44,50,6
0.385,44,50,6
0.39,44,49,7
0.395,44,49,7
0.4,44,48,8
0.405,44,48,8
0.41,43,49,8
0.415,43,48,9
0.42,43,48,9
0.425,43,48,9
0.43,43,48,9
0.435,41,50,9
0.44,37,54,9
0.445,36,55,9
0.45,35,56,9
0.455,35,56,9
0.46,34,57,9
0.465,33,58,9
0.47,33,58,9
0.475,33,58,9
0.48,33,58,9
0.485,32,58,10
0.49,31,59,10
0.495,29,60,11
0.5,27,61,12
0.505,26,62,12
0.51,26,62,12
0.515,26,62,12
0.52,26,62,12
0.525,25,62,13
0.53,24,63,13
0.535,23,62,15
0.54,23,62,15
0.545,22,63,15
0.55,22,63,15
0.555,22,63,15
0.56,21,64,15
0.565,21,64,15
0.57,19,66,15
0.575,18,66,16
0.58,18,65,17
0.585,17,66,17
0.59,17,66,17
0.595,16,67,17
0.6,16,65,19
0.605,16,64,20
0.61,15,65,20
0.615,15,65,20
0.62,15,64,21
0.625,15,64,21
0.63,15,63,22
0.635,15,63,22
0.64,15,63,22
0.645,14,64,22
0.65,13,65,22
0.655,13,65,22
0.66,13,65,22
0.665,13,65,22
0.67,13,65,22
0.675,13,64,23
0.68,12,65,23
0.685,11,66,23
0.69,11,65,24
0.695,11,64,25
0.7,10,65,25
0.705,9,66,25
0.71,9,64,27
0.715,9,64,27
0.72,9,64,27
0.725,9,64,27
0.73,9,63,28
0.735,9,63,28
0.74,9,63,28
0.745,9,63,28
0.75,9,63,28
0.755,9,63,28
0.76,9,63,28
0.765,9,63,28
0.77,9,62,29
0.775,9,61,30
0.78,9,61,30
0.785,9,61,30
0.79,9,61,30
0.795,9,61,30
0.8,9,61,30
0.805,9,61,30
0.81,9,61,30
0.815,9,61,30
0.82,9,60,31
0.825,9,60,31
0.83,9,60,31
