Time,Healthy,Undetectable,Detectable
0,999,1,0
1,998,2,0
2,995,4,1
3,995,4,1
4,995,4,1
5,993,6,1
6,992,7,1
7,992,7,1
8,991,8,1
9,989,10,1
10,987,12,1
11,986,13,1
12,985,14,1
13,984,15,1
14,980,19,1
15,974,25,1
16,971,28,1
17,967,32,1
18,963,36,1
19,958,41,1
20,956,43,1
21,951,48,1
22,950,49,1
23,946,53,1
24,938,61,1
25,929,70,1
26,922,77,1
27,920,79,1
28,911,88,1
29,908,91,1
30,903,96,1
31,894,105,1
32,891,108,1
33,884,115,1
34,879,120,1
35,872,126,2
36,867,131,2
37,862,136,2
38,853,145,2
39,847,151,2
40,840,157,3
41,832,165,3
42,822,175,3
43,817,180,3
44,806,191,3
45,800,197,3
46,797,200,3
47,786,211,3
48,781,216,3
49,773,224,3
50,760,236,4
51,755,241,4
52,748,247,5
53,740,255,5
54,728,267,5
55,719,274,7
56,713,279,8
57,701,291,8
58,692,300,8
59,675,316,9
60,669,320,11
