time,state1Mean,state1lower,state1upper
0,90,90,90
0.1,90,90,90
0.2,90,90,90
0.3,90,90,90
0.4,90,90,90
0.5,90,90,90
0.6,90,90,90
0.7,90,90,90
0.8,90,90,90
0.9,90,90,90
1,90,90,90
1.1,90,90,90
1.2,90,90,90
1.3,90,90,90
1.4,90,90,90
1.5,90,90,90
1.6,90,90,90
1.7,90,90,90
1.8,90,90,90
1.9,90,90,90
2,90,90,90
2.1,90,90,90
2.2,90,90,90
2.3,90,90,90
2.4,90,90,90
2.5,90,90,90
2.6,90,90,90
2.7,90,90,90
2.8,90,90,90
2.9,90,90,90
3,90,90,90
3.1,90,90,90
3.2,90,90,90
3.3,90,90,90
3.4,90,90,90
3.5,90,90,90
3.6,90,90,90
3.7,90,90,90
3.8,90,90,90
3.9,90,90,90
4,90,90,90
4.1,90,90,90
4.2,90,90,90
4.3,90,90,90
4.4,90,90,90
4.5,90,90,90
4.6,90,90,90
4.7,90,90,90
4.8,90,90,90
4.9,90,90,90
5,90,90,90
5.1,90,90,90
5.2,90,90,90
5.3,90,90,90
5.4,90,90,90
5.5,90,90,90
5.6,90,90,90
5.7,90,90,90
5.8,90,90,90
5.9,90,90,90
6,90,90,90
6.1,90,90,90
6.2,90,90,90
6.3,90,90,90
6.4,90,90,90
6.5,90,90,90
6.6,90,90,90
6.7,90,90,90
6.8,90,90,90
6.9,90,90,90
7,90,90,90
7.1,90,90,90
7.2,90,90,90
7.3,90,90,90
7.4,90,90,90
7.5,90,90,90
7.6,90,90,90
7.7,90,90,90
7.8,90,90,90
7.9,90,90,90
8,90,90,90
8.1,90,90,90
8.2,90,90,90
8.3,90,90,90
8.4,90,90,90
8.5,90,90,90
8.6,90,90,90
8.7,90,90,90
8.8,90,90,90
8.9,90,90,90
9,90,90,90
9.1,90,90,90
9.2,90,90,90
9.3,90,90,90
9.4,90,90,90
9.5,90,90,90
9.6,90,90,90
9.7,90,90,90
9.8,90,90,90
9.9,90,90,90
10,90,90,90
10.1,90,90,90
10.2,90,90,90
10.3,90,90,90
10.4,90,90,90
10.5,90,90,90
10.6,90,90,90
10.7,90,90,90
10.8,90,90,90
10.9,90,90,90
11,90,90,90
11.1,90,90,90
11.2,90,90,90
11.3,90,90,90
11.4,90,90,90
11.5,90,90,90
11.6,90,90,90
11.7,90,90,90
11.8,90,90,90
11.9,90,90,90
12,90,90,90
12.1,90,90,90
12.2,90,90,90
12.3,90,90,90
12.4,90,90,90
12.5,90,90,90
12.6,90,90,90
12.7,90,90,90
12.8,90,90,90
12.9,90,90,90
13,90,90,90
13.1,90,90,90
13.2,90,90,90
13.3,90,90,90
13.4,90,90,90
13.5,90,90,90
13.6,90,90,90
13.7,90,90,90
13.8,90,90,90
13.9,90,90,90
14,90,90,90
14.1,90,90,90
14.2,90,90,90
14.3,90,90,90
14.4,90,90,90
14.5,90,90,90
14.6,90,90,90
14.7,90,90,90
14.8,90,90,90
14.9,90,90,90
15,90,90,90
15.1,90,90,90
15.2,90,90,90
15.3,90,90,90
15.4,90,90,90
15.5,90,90,90
15.6,90,90,90
15.7,90,90,90
15.8,90,90,90
15.9,90,90,90
16,90,90,90
16.1,90,90,90
16.2,90,90,90
16.3,90,90,90
16.4,90,90,90
16.5,90,90,90
16.6,90,90,90
16.7,90,90,90
16.8,90,90,90
16.9,90,90,90
17,90,90,90
17.1,90,90,90
17.2,90,90,90
17.3,90,90,90
17.4,90,90,90
17.5,90,90,90
17.6,90,90,90
17.7,90,90,90
17.8,90,90,90
17.9,90,90,90
18,90,90,90
18.1,90,90,90
18.2,90,90,90
18.3,90,90,90
18.4,90,90,90
18.5,90,90,90
18.6,90,90,90
18.7,90,90,90
18.8,90,90,90
18.9,90,90,90
19,90,90,90
19.1,90,90,90
19.2,90,90,90
19.3,90,90,90
19.4,90,90,90
19.5,90,90,90
19.6,90,90,90
19.7,90,90,90
19.8,90,90,90
19.9,90,90,90
20,90,90,90
20.1,90,90,90
20.2,90,90,90
20.3,90,90,90
20.4,90,90,90
20.5,90,90,90
20.6,90,90,90
20.7,90,90,90
20.8,90,90,90
20.9,90,90,90
21,90,90,90
21.1,90,90,90
21.2,90,90,90
21.3,90,90,90
21.4,90,90,90
21.5,90,90,90
21.6,90,90,90
21.7,90,90,90
21.8,90,90,90
21.9,90,90,90
22,90,90,90
22.1,90,90,90
22.2,90,90,90
22.3,90,90,90
22.4,90,90,90
22.5,90,90,90
22.6,90,90,90
22.7,90,90,90
22.8,90,90,90
22.9,90,90,90
23,90,90,90
23.1,90,90,90
23.2,90,90,90
23.3,90,90,90
