0.000000000000000000e+00,5.000000000000000000e+00
1.000000000000000000e+00,4.890000000000000568e+00
2.000000000000000000e+00,4.798553000000000068e+00
3.000000000000000000e+00,4.798553000000000068e+00
4.000000000000000000e+00,4.730957000000000079e+00
5.000000000000000000e+00,4.701317000000000412e+00
6.000000000000000000e+00,4.673567999999999500e+00
7.000000000000000000e+00,4.673567999999999500e+00
8.000000000000000000e+00,4.647339999999999804e+00
9.000000000000000000e+00,4.622377000000000180e+00
1.000000000000000000e+01,4.575533999999999324e+00
1.100000000000000000e+01,4.532002000000000308e+00
1.200000000000000000e+01,4.532002000000000308e+00
1.300000000000000000e+01,4.511264999999999858e+00
1.400000000000000000e+01,4.491130000000000067e+00
1.500000000000000000e+01,4.491130000000000067e+00
1.600000000000000000e+01,4.491130000000000067e+00
1.700000000000000000e+01,4.491130000000000067e+00
1.800000000000000000e+01,4.452474999999999739e+00
1.900000000000000000e+01,4.433877000000000734e+00
2.000000000000000000e+01,4.390886000000000067e+00
2.100000000000000000e+01,4.373598999999999570e+00
2.200000000000000000e+01,4.373598999999999570e+00
2.300000000000000000e+01,4.333952000000000027e+00
2.400000000000000000e+01,4.333952000000000027e+00
2.500000000000000000e+01,4.333952000000000027e+00
2.600000000000000000e+01,4.333952000000000027e+00
2.700000000000000000e+01,4.265177999999999692e+00
2.800000000000000000e+01,4.265177999999999692e+00
2.900000000000000000e+01,4.235075000000000145e+00
3.000000000000000000e+01,4.235075000000000145e+00
3.100000000000000000e+01,4.235075000000000145e+00
3.200000000000000000e+01,4.220395000000000785e+00
3.300000000000000000e+01,4.191747000000000334e+00
3.400000000000000000e+01,4.191747000000000334e+00
3.500000000000000000e+01,4.191747000000000334e+00
3.600000000000000000e+01,4.164009000000000071e+00
3.700000000000000000e+01,4.150468000000000046e+00
3.800000000000000000e+01,4.105496000000000478e+00
3.900000000000000000e+01,4.067628000000000021e+00
4.000000000000000000e+01,4.025780000000000136e+00
4.100000000000000000e+01,4.025780000000000136e+00
4.200000000000000000e+01,4.013966999999999175e+00
4.300000000000000000e+01,3.957524999999999959e+00
4.400000000000000000e+01,3.914718000000000142e+00
4.500000000000000000e+01,3.903716999999999437e+00
4.600000000000000000e+01,3.892870999999999970e+00
4.700000000000000000e+01,3.866999999999999993e+00
4.800000000000000000e+01,3.796473999999999904e+00
4.900000000000000000e+01,3.772330000000000183e+00
5.000000000000000000e+01,3.721479000000000426e+00
5.100000000000000000e+01,3.721479000000000426e+00
5.200000000000000000e+01,3.721479000000000426e+00
5.300000000000000000e+01,3.721479000000000426e+00
5.400000000000000000e+01,3.676070999999999867e+00
5.500000000000000000e+01,3.676070999999999867e+00
5.600000000000000000e+01,3.635383999999999727e+00
5.700000000000000000e+01,3.626338000000000061e+00
5.800000000000000000e+01,3.595970000000000333e+00
5.900000000000000000e+01,3.574802999999999731e+00
6.000000000000000000e+01,3.545440000000000147e+00
6.100000000000000000e+01,3.545440000000000147e+00
6.200000000000000000e+01,3.545440000000000147e+00
6.300000000000000000e+01,3.545440000000000147e+00
6.400000000000000000e+01,3.504631999999999525e+00
6.500000000000000000e+01,3.504631999999999525e+00
6.600000000000000000e+01,3.524911000000000350e+00
6.700000000000000000e+01,3.524911000000000350e+00
6.800000000000000000e+01,3.516666999999999543e+00
6.900000000000000000e+01,3.492688000000000237e+00
7.000000000000000000e+01,3.492688000000000237e+00
7.100000000000000000e+01,3.453139999999999876e+00
7.200000000000000000e+01,3.445589000000000013e+00
7.300000000000000000e+01,3.438165000000000138e+00
7.400000000000000000e+01,3.423701999999999579e+00
7.500000000000000000e+01,3.423701999999999579e+00
7.600000000000000000e+01,3.411709999999999798e+00
7.700000000000000000e+01,3.392767000000000088e+00
7.800000000000000000e+01,3.392767000000000088e+00
7.900000000000000000e+01,3.374033000000000282e+00
8.000000000000000000e+01,3.367130000000000400e+00
8.100000000000000000e+01,3.367130000000000400e+00
8.200000000000000000e+01,3.374033000000000282e+00
8.300000000000000000e+01,3.367130000000000400e+00
8.400000000000000000e+01,3.367130000000000400e+00
8.500000000000000000e+01,3.353709999999999969e+00
8.600000000000000000e+01,3.353709999999999969e+00
8.700000000000000000e+01,3.390869000000000355e+00
8.800000000000000000e+01,3.390869000000000355e+00
8.900000000000000000e+01,3.384185999999999694e+00
9.000000000000000000e+01,3.371224999999999916e+00
9.100000000000000000e+01,3.389861999999999931e+00
9.200000000000000000e+01,3.389861999999999931e+00
9.300000000000000000e+01,3.371224999999999916e+00
9.400000000000000000e+01,3.377637000000000000e+00
9.500000000000000000e+01,3.359125000000000139e+00
9.600000000000000000e+01,3.322707999999999551e+00
9.700000000000000000e+01,3.299457999999999558e+00
9.800000000000000000e+01,3.299457999999999558e+00
9.900000000000000000e+01,3.299457999999999558e+00
1.000000000000000000e+02,3.299457999999999558e+00
1.010000000000000000e+02,3.287062000000000150e+00
1.020000000000000000e+02,3.275199999999999889e+00
1.030000000000000000e+02,3.240606000000000098e+00
1.040000000000000000e+02,3.206702999999999637e+00
1.050000000000000000e+02,3.201293999999999862e+00
1.060000000000000000e+02,3.179478000000000470e+00
1.070000000000000000e+02,3.163091999999999793e+00
1.080000000000000000e+02,3.141966000000000037e+00
1.090000000000000000e+02,3.141966000000000037e+00
1.100000000000000000e+02,3.141966000000000037e+00
1.110000000000000000e+02,3.141966000000000037e+00
1.120000000000000000e+02,3.067966000000000193e+00
1.130000000000000000e+02,3.072616999999999710e+00
1.140000000000000000e+02,3.072616999999999710e+00
1.150000000000000000e+02,3.067966000000000193e+00
1.160000000000000000e+02,3.067966000000000193e+00
1.170000000000000000e+02,3.067966000000000193e+00
1.180000000000000000e+02,3.052617000000000136e+00
1.190000000000000000e+02,3.028833999999999804e+00
1.200000000000000000e+02,3.018047999999999842e+00
1.210000000000000000e+02,3.018047999999999842e+00
1.220000000000000000e+02,3.018047999999999842e+00
1.230000000000000000e+02,3.018047999999999842e+00
1.240000000000000000e+02,3.018047999999999842e+00
1.250000000000000000e+02,3.013911000000000229e+00
1.260000000000000000e+02,3.013911000000000229e+00
1.270000000000000000e+02,2.999120999999999704e+00
1.280000000000000000e+02,2.999120999999999704e+00
1.290000000000000000e+02,3.013911000000000229e+00
1.300000000000000000e+02,3.009919000000000011e+00
1.310000000000000000e+02,3.013911000000000229e+00
1.320000000000000000e+02,3.018047999999999842e+00
1.330000000000000000e+02,2.988445999999999714e+00
1.340000000000000000e+02,2.973840000000000039e+00
1.350000000000000000e+02,2.955532000000000270e+00
1.360000000000000000e+02,2.969933999999999852e+00
1.370000000000000000e+02,2.955532000000000270e+00
