time,undetectable sentinels STD
146.0,0.46904157598234264
147.0,0.46904157598234264
148.0,0.47528938553264594
149.0,0.4624932431938871
150.0,0.462493243193887
151.0,0.462493243193887
152.0,0.46904157598234253
153.0,0.46904157598234253
154.0,0.49588305072869765
155.0,0.49588305072869765
156.0,0.5015974481593786
157.0,0.5015974481593786
158.0,0.5015974481593786
159.0,0.5015974481593786
160.0,0.5015974481593786
161.0,0.5015974481593786
162.0,0.5015974481593786
163.0,0.4958830507286976
164.0,0.4898979485566352
165.0,0.4958830507286976
166.0,0.4958830507286976
167.0,0.4958830507286976
168.0,0.5015974481593786
169.0,0.5015974481593786
170.0,0.5806031346797919
171.0,0.585149553533112
172.0,0.585149553533112
173.0,0.6062177826491071
174.0,0.567802782663136
175.0,0.5722761571129799
176.0,0.5499090833947012
177.0,0.5589275444992843
178.0,0.5631163290120439
179.0,0.5631163290120439
180.0,0.5589275444992843
181.0,0.51720402163943
182.0,0.5122499389946283
183.0,0.5314132102234573
184.0,0.5264028875300746
185.0,0.5361902647381804
186.0,0.5545268253204708
187.0,0.5545268253204708
188.0,0.5545268253204708
189.0,0.5545268253204708
190.0,0.5361902647381804
191.0,0.5722761571129799
192.0,0.5765414122159825
193.0,0.5407402333838306
194.0,0.5407402333838306
195.0,0.5122499389946283
196.0,0.5122499389946283
197.0,0.5545268253204708
198.0,0.5589275444992844
199.0,0.5589275444992844
200.0,0.4923413450036473
201.0,0.49749371855331
202.0,0.5070502933634892
203.0,0.4820788317277578
204.0,0.4820788317277578
205.0,0.46593991028887005
206.0,0.4915282290977802
207.0,0.49152822909778016
208.0,0.4958830507286973
209.0,0.4958830507286973
210.0,0.4999999999999998
211.0,0.5233545643251809
212.0,0.5233545643251809
213.0,0.5233545643251809
214.0,0.5487257967327575
215.0,0.5268775948927792
216.0,0.5455272678794338
217.0,0.5455272678794338
218.0,0.5455272678794338
219.0,0.5455272678794338
220.0,0.5635601121442143
221.0,0.5602677931132574
222.0,0.5778408085277466
223.0,0.5778408085277466
224.0,0.6114736298484179
225.0,0.6114736298484179
226.0,0.6114736298484179
227.0,0.6489221833163041
228.0,0.6489221833163041
229.0,0.6489221833163041
230.0,0.6489221833163041
231.0,0.6462197768561408
232.0,0.6082762530298226
233.0,0.6048966853934643
234.0,0.6587108622149782
235.0,0.6587108622149782
236.0,0.66151341634165
237.0,0.6641535966928126
238.0,0.6641535966928126
239.0,0.6305553108173781
240.0,0.6514598989960937
241.0,0.6359245238233863
242.0,0.6383572667401851
243.0,0.6173329733620253
244.0,0.648922183316304
245.0,0.6462197768561407
246.0,0.648922183316304
247.0,0.6514598989960937
248.0,0.6896375859826666
249.0,0.6896375859826666
250.0,0.6896375859826666
251.0,0.6538348415311009
252.0,0.6224949798994365
253.0,0.6224949798994365
254.0,0.6383572667401853
255.0,0.6359245238233862
256.0,0.6359245238233863
257.0,0.614491659829489
258.0,0.614491659829489
259.0,0.614491659829489
260.0,0.6383572667401851
261.0,0.6464518543557592
262.0,0.6307931515164064
263.0,0.6339558344238188
264.0,0.6519969325081211
265.0,0.6495382975621996
266.0,0.6508456038109195
267.0,0.6495382975621996
268.0,0.6480740698407854
269.0,0.598247440445841
270.0,0.6179805822192154
271.0,0.6352952069707438
272.0,0.6819824044651002
273.0,0.6480740698407856
274.0,0.6508456038109194
275.0,0.6508456038109194
276.0,0.6179805822192154
277.0,0.6671581521648368
278.0,0.6681317235396032
279.0,0.6837397165588676
280.0,0.7135124385741293
281.0,0.7138627319029908
282.0,0.7681145747868608
283.0,0.7680494775728964
284.0,0.8061637550770937
285.0,0.8059776671843959
286.0,0.8541662601625051
287.0,0.8994998610338977
288.0,0.9101648202386212
289.0,0.8991106717195619
290.0,0.841665016500033
291.0,0.8411301920630361
292.0,0.8411301920630361
293.0,0.8860586888011422
294.0,0.9083501527494776
295.0,0.9090654541890804
296.0,0.9096702699330126
297.0,0.9733961166965888
298.0,0.9728309205612239
299.0,0.9917661014573945
300.0,1.0207350292803714
301.0,1.001798382909455
302.0,1.0198039027185564
303.0,1.0099504938362072
304.0,1.0562196741208714
305.0,1.0550355444249264
306.0,1.0099504938362072
307.0,1.001798382909455
308.0,1.0031948963187551
309.0,0.99317672143481
310.0,1.0031948963187551
311.0,1.0117311895953387
312.0,1.0108906963663287
313.0,0.9505787710652909
314.0,0.8972736483370051
315.0,0.8972736483370051
316.0,0.8954886933959584
317.0,0.9672641831475
318.0,0.9580709785814419
319.0,0.9568698971124548
320.0,0.9555626614722869
321.0,0.9357350052231668
322.0,0.9249864863877741
323.0,0.9343982020530649
324.0,0.9297311439335564
325.0,0.918912400612811
326.0,0.918912400612811
327.0,0.8968834929911463
328.0,0.907964757025293
329.0,0.8662563131083083
330.0,0.8968834929911462
331.0,0.9368030742904303
332.0,0.9539392014169454
333.0,0.9492628719169418
334.0,0.9368030742904303
335.0,0.9454628496138817
336.0,0.9622369770487933
337.0,0.9389355675444403
338.0,0.9630680142129111
339.0,0.991160935469109
340.0,1.005783276854413
341.0,1.042065257073663
342.0,1.0618851161966627
343.0,1.0488088481701519
344.0,1.074197374787334
345.0,1.140657705010578
346.0,1.1347246362003427
347.0,1.1286717857729942
348.0,1.1406577050105777
349.0,1.1513470371699404
350.0,1.1805083650698964
351.0,1.1618950038622253
352.0,1.188949115816148
353.0,1.1215614116043762
354.0,1.1392541419718432
355.0,1.1805083650698966
356.0,1.172006825918689
357.0,1.193775523287356
358.0,1.193775523287356
359.0,1.2302845199383758
360.0,1.247557613900056
361.0,1.2599603168354154
362.0,1.2721635115031402
363.0,1.2519984025548918
364.0,1.2322337440599493
365.0,1.1901260437449477
366.0,1.2327205684987979
367.0,1.2403225386970926
368.0,1.2150720143267233
369.0,1.2240914998479488
370.0,1.1720068259186889
371.0,1.1853691408164806
372.0,1.1947803145348526
373.0,1.2031209415515969
374.0,1.1984990613262911
375.0,1.1584040745784698
376.0,1.1584040745784698
377.0,1.1720068259186889
378.0,1.2483589227461793
379.0,1.2726350615946422
380.0,1.268503054785443
381.0,1.3378714437493606
382.0,1.3489254983133792
383.0,1.3414917070187207
384.0,1.330375886732769
385.0,1.2763620176109916
386.0,1.3252924205623458
387.0,1.370547335920946
388.0,1.4177094201563303
389.0,1.3854963009694397
390.0,1.374736338357286
391.0,1.3414917070187202
392.0,1.356318546654878
393.0,1.3067134345371985
394.0,1.3264991519032343
395.0,1.3922643427165688
396.0,1.4103545653487284
397.0,1.4547852075134673
398.0,1.4838800490605704
399.0,1.4134709052541556
400.0,1.4063783274780657
401.0,1.4302447343024898
402.0,1.3379088160259653
403.0,1.3304134695650072
404.0,1.4540976583434824
405.0,1.4654692081377896
406.0,1.3908270920570964
407.0,1.3978197308666096
408.0,1.407124727947029
409.0,1.42828568570857
410.0,1.4183088521193121
411.0,1.3955644019535607
412.0,1.3666016244685206
413.0,1.3042622435691367
414.0,1.2653458025377877
415.0,1.2569805089976533
416.0,1.246555253488589
417.0,1.2649110640673515
418.0,1.2599999999999998
419.0,1.273224253617562
420.0,1.3318783728253873
421.0,1.4041367454774478
422.0,1.402105559506844
423.0,1.3969967788080258
424.0,1.4021055595068437
425.0,1.41124058898545
426.0,1.4373239022572466
427.0,1.4049555153100053
428.0,1.4021055595068437
429.0,1.4412147653975789
430.0,1.4361058456812987
431.0,1.4060938802227958
432.0,1.4481367338756372
433.0,1.449137674618943
434.0,1.4233411397131748
435.0,1.387767992137014
436.0,1.4092196422133774
437.0,1.3898201322473351
438.0,1.3972830779766858
439.0,1.343837787830064
440.0,1.41336477952438
441.0,1.3949551964131321
442.0,1.4108153670838726
443.0,1.4086873322352267
444.0,1.4448183276799889
445.0,1.4216539663363943
446.0,1.384774349849101
447.0,1.391977011304425
448.0,1.380543371285379
449.0,1.306713434537198
450.0,1.3479985163196588
451.0,1.355396620919501
452.0,1.4106735979665888
453.0,1.4191194452899316
454.0,1.4049555153100053
455.0,1.4191194452899316
456.0,1.3568714014231424
457.0,1.3555810562264434
458.0,1.3883443376914821
459.0,1.4378803844548407
460.0,1.4681961721786363
461.0,1.4681961721786363
462.0,1.5105959089048273
463.0,1.5111584959890871
464.0,1.5378881623837293
465.0,1.5549598065544963
466.0,1.5265647709809118
467.0,1.5339817469578962
468.0,1.5606408939919525
469.0,1.5274488534808621
470.0,1.6048675957847744
471.0,1.6192282112166894
472.0,1.601124604770035
473.0,1.601124604770035
474.0,1.6202160349780534
475.0,1.6005936398724068
476.0,1.5748015748023627
477.0,1.56623752987853
478.0,1.538668255342912
479.0,1.4981321704042005
480.0,1.481181960462658
481.0,1.5419468213917105
482.0,1.5124483462254175
483.0,1.5376605607220342
484.0,1.5516120649182903
485.0,1.5067846561469902
486.0,1.480000000000001
487.0,1.522465106332489
488.0,1.5704776343520466
489.0,1.5636815532582085
490.0,1.6150541786577932
491.0,1.581739548724758
492.0,1.5768322675541622
493.0,1.5045265035884212
494.0,1.483239697419133
495.0,1.5099668870541505
496.0,1.551902058765307
497.0,1.5326773959317077
498.0,1.532840500508778
499.0,1.5264337522473748
500.0,1.6140322177701414
501.0,1.6454482671904336
502.0,1.6199999999999994
503.0,1.6105589091989159
504.0,1.596088969951237
505.0,1.5589740215924075
506.0,1.6085707942145413
507.0,1.6626484896092733
508.0,1.6660132052297785
509.0,1.6479077644091613
510.0,1.6865349092147481
511.0,1.7001176429882734
512.0,1.6964374435858218
513.0,1.7001176429882734
514.0,1.7042300314218142
515.0,1.782582396412575
516.0,1.771186043305446
517.0,1.79510445378535
518.0,1.749742838247952
519.0,1.7598579488129145
520.0,1.7670314088889307
521.0,1.7556765077883796
522.0,1.7525980714356615
523.0,1.7623563771269413
524.0,1.8058515996615003
525.0,1.8223885425451947
526.0,1.8385864135253467
527.0,1.8311471814138804
528.0,1.807097119692243
529.0,1.8003055296254575
530.0,1.816892952267689
531.0,1.8639742487491617
532.0,1.9125637244285487
533.0,1.9261360284258229
534.0,1.9000000000000004
535.0,1.8691174387929719
536.0,1.8606181768433852
537.0,1.8444240293381569
538.0,1.8537529500987993
539.0,1.819093180680968
540.0,1.8271288952890004
541.0,1.8679132742180513
542.0,1.8681274046488372
543.0,1.872832080032804
544.0,1.9126944345608368
545.0,1.8625520126965587
546.0,1.9173940648703387
547.0,1.8781639970992947
548.0,1.8454267799075634
549.0,1.918619295222478
550.0,1.9134001149785682
551.0,1.9442222095223578
552.0,1.960204071008934
553.0,1.983027987699619
554.0,2.017424100183202
555.0,2.008457119283356
556.0,1.9708881246788204
557.0,1.986051358852534
558.0,2.0754517580517255
559.0,2.1102369535196743
560.0,2.140093455903269
561.0,2.1871442567878323
562.0,2.1687784580265452
563.0,2.22854212434946
564.0,2.191323800810825
565.0,2.236067977499789
566.0,2.259114870917369
567.0,2.25290923030645
568.0,2.231120794578366
569.0,2.267950616746317
570.0,2.3108440016582685
571.0,2.279385882205995
572.0,2.309891772356446
573.0,2.294754888871577
574.0,2.3232735525546704
575.0,2.3739418695494634
576.0,2.3770570039441634
577.0,2.442048320570254
578.0,2.4052234823400505
579.0,2.4457923051641157
580.0,2.4782856978161334
581.0,2.4992798962901297
582.0,2.4428467000612213
583.0,2.4591665254715873
584.0,2.4653397331808047
585.0,2.4567458150976877
586.0,2.4449744374941837
587.0,2.4956762610563095
588.0,2.4554225705568484
589.0,2.4471207571348006
590.0,2.4550967394381833
591.0,2.4471207571348006
592.0,2.4758836806279896
593.0,2.4226225459200195
594.0,2.434830589589345
595.0,2.482317465595406
596.0,2.4502244795120305
597.0,2.423963696097778
598.0,2.349021072702414
599.0,2.290742237791061
600.0,2.1929660280086414
601.0,2.24240941846042
602.0,2.242743855191671
603.0,2.2199999999999998
604.0,2.242743855191672
605.0,2.2951034835057
606.0,2.224837072686447
607.0,2.233808407182676
608.0,2.2020672106000756
609.0,2.2064451046876288
610.0,2.187487142819359
611.0,2.1832086478392303
612.0,2.1740285186721913
613.0,2.101880110757985
614.0,2.1459496732216254
615.0,2.110236953519675
616.0,2.1190563937753053
617.0,2.1208253110522794
618.0,2.131173385719707
619.0,2.1086488564955523
620.0,2.1641626556245717
621.0,2.1694238866574693
622.0,2.238280590095889
623.0,2.2425654951416685
624.0,2.269273011340857
625.0,2.260176984220484
626.0,2.2064451046876288
627.0,2.2
628.0,2.1683864969142372
629.0,2.1133859089148865
630.0,2.150604566162734
631.0,2.1817424229271434
632.0,2.2204504047602596
633.0,2.166356388039605
634.0,2.153578417425286
635.0,2.2294393914165958
636.0,2.2428553230201898
637.0,2.2944280333015463
638.0,2.2980644029269497
639.0,2.3250591390328115
640.0,2.35159520326097
641.0,2.3336452172513282
642.0,2.3224771258292285
643.0,2.3267788893661545
644.0,2.3095237604320062
645.0,2.271915491386067
646.0,2.3121202390879234
647.0,2.381512124680453
648.0,2.346806340540267
649.0,2.2903929793814863
650.0,2.356183354495147
651.0,2.359555042799383
652.0,2.3575198832671576
653.0,2.2907422377910627
654.0,2.2781571499789037
655.0,2.3367498796405246
656.0,2.3401709339276913
657.0,2.4330228112370835
658.0,2.4310491562286445
659.0,2.364973572791036
660.0,2.365079279855118
661.0,2.323338115729175
662.0,2.35106358910175
663.0,2.336043663975483
664.0,2.360593145800437
665.0,2.353104332578563
666.0,2.466090022687736
667.0,2.4629047890651394
668.0,2.387802336877991
669.0,2.383610706470332
670.0,2.363789330714563
671.0,2.351595203260969
672.0,2.3624351842960682
673.0,2.41047713119208
674.0,2.4015619917045656
675.0,2.4580276646124215
676.0,2.494373668879624
677.0,2.507668239620226
678.0,2.5000799987200413
679.0,2.5725279395956027
680.0,2.6118767199085027
681.0,2.616772821625905
682.0,2.6361145650369595
683.0,2.589131128390371
684.0,2.5961509971494325
685.0,2.537715508089903
686.0,2.5852659437667134
687.0,2.6356023979348624
688.0,2.597999230176945
689.0,2.554681976293723
690.0,2.635811070619441
691.0,2.561249694973139
692.0,2.5284580281270235
693.0,2.4935717354830595
694.0,2.4608128738284845
695.0,2.475378758897312
696.0,2.4874685927665494
697.0,2.539763768542264
698.0,2.4770143318115876
699.0,2.611110874704481
700.0,2.5981531902487967
701.0,2.55207758502754
702.0,2.5694162761218737
703.0,2.639905301331849
704.0,2.5702918122267744
705.0,2.582324534213311
706.0,2.5942050805593615
707.0,2.511792188856395
708.0,2.5229149807316134
709.0,2.4745908752761534
710.0,2.5435408390666736
711.0,2.551450567814317
712.0,2.5238858928247927
713.0,2.479737889374601
714.0,2.4797378893745994
715.0,2.49871967215212
716.0,2.5685793738952274
717.0,2.5787593916455256
718.0,2.611972434770321
719.0,2.5480188382349147
720.0,2.576819745345025
721.0,2.571458729981876
722.0,2.569357896440276
723.0,2.45022447951203
724.0,2.6187019685332653
725.0,2.620591536275731
726.0,2.6210684844162313
727.0,2.693306518018328
728.0,2.713134718365456
729.0,2.7423347716863473
730.0,2.7709023800920867
731.0,2.6991850621993305
732.0,2.726462910072316
733.0,2.714313909627993
734.0,2.758169682960061
735.0,2.713282145299305
736.0,2.645070887518897
737.0,2.6505848411246915
738.0,2.6670395572619463
739.0,2.64090893443905
740.0,2.6872104495182363
741.0,2.685963514271927
742.0,2.6140198928087743
743.0,2.5888028121121933
744.0,2.565521389503506
745.0,2.67424755772535
746.0,2.686466080187874
747.0,2.686466080187874
748.0,2.73313007374329
749.0,2.785246847229164
750.0,2.859702781758972
751.0,2.8746478045144936
752.0,2.8390139133156778
753.0,2.872002785513969
754.0,2.8687976575562106
755.0,2.9067335619213535
756.0,2.856203774243008
757.0,2.87583031488299
758.0,2.8583911558777255
759.0,2.926072452964895
760.0,2.9711109033491168
761.0,2.99417768343831
762.0,3.0207780454710678
763.0,3.0063100305856687
764.0,2.92410670119953
765.0,2.857341421671551
766.0,2.8944602260179715
767.0,2.9440618200031072
768.0,2.9408162132306055
769.0,2.9641862289674035
770.0,2.947269923166182
771.0,2.9807884862901637
772.0,3.0039307581900085
773.0,2.960996453898586
774.0,3.024896692450835
775.0,2.968164415931166
776.0,2.9376691440664318
777.0,2.954589650019101
778.0,3.0479337263136155
779.0,3.064163833739965
780.0,3.054504869860253
781.0,3.037943383277575
782.0,3.0083217912982647
783.0,3.0540956108150903
784.0,3.0948182499138785
785.0,3.157530680769389
786.0,3.099596747965774
787.0,3.1464265445104553
788.0,3.0682079460166953
789.0,3.090938368845291
790.0,3.18702055217722
791.0,3.196873472629157
792.0,3.1735784219079877
793.0,3.184509381364734
794.0,3.20537049340634
795.0,3.1603164398521866
796.0,3.0748008065564187
797.0,3.0834234221073173
798.0,3.0903074280724883
799.0,3.106943835990602
800.0,3.065599451983249
801.0,3.1032241298365792
802.0,3.091989650694194
803.0,3.0121586943585807
804.0,3.00431356552541
805.0,2.953963439177946
806.0,2.9417511791448328
807.0,2.9120439557122078
808.0,2.899293017271624
809.0,2.941751179144833
810.0,2.947456530637899
811.0,2.9616887074775424
812.0,2.9666647940069
813.0,3.0282007859453435
814.0,2.9403401163810976
815.0,2.854382595238417
816.0,2.8107650204170405
817.0,2.7641273487305185
818.0,2.7946377224964234
819.0,2.8258803937888106
820.0,2.8096974926137523
821.0,2.84738476500806
822.0,2.807329692073947
823.0,2.7625350676507257
824.0,2.830741952209702
825.0,2.8590033228382254
826.0,2.9005344335139336
827.0,2.89846511105447
828.0,2.91922935035944
829.0,2.9630389805063317
830.0,2.9368520561989495
831.0,2.872820913318474
832.0,2.879236009777593
833.0,2.862359166841225
834.0,2.877829042872422
835.0,2.872820913318474
836.0,2.8438706018382764
837.0,2.8319604517012604
838.0,2.8262342436535586
839.0,2.7977848380459855
840.0,2.7773908619421954
841.0,2.7773908619421954
842.0,2.7617928959282945
843.0,2.8740911606975867
844.0,2.773373397146515
845.0,2.7798381247835278
846.0,2.8010533732865572
847.0,2.873047162856886
848.0,2.8982753492378888
849.0,2.8146758250285235
850.0,2.826234243653558
851.0,2.899155049320405
852.0,2.945827557750113
853.0,2.889204042638733
854.0,2.987892233665732
855.0,2.9639669363877865
856.0,2.985565273109935
857.0,3.0174658241643764
858.0,3.016355416723964
859.0,3.0099833886584824
860.0,3.0181285592234137
861.0,2.95382802478411
862.0,3.0116274670018544
863.0,2.931484265692041
864.0,2.9238844026397484
865.0,2.986034159215196
866.0,2.9129194976861266
867.0,2.8916950046642196
868.0,2.9075075236360095
869.0,2.9816103031751138
870.0,2.9692423275980695
871.0,2.980788486290163
872.0,3.0760201559807765
873.0,3.12499599999744
874.0,3.116087290176576
875.0,3.1024345279151335
876.0,3.0328864139627787
877.0,3.0310889132455356
878.0,3.031484784721837
879.0,2.9949791318137766
880.0,2.9612666208904597
881.0,2.9874905857592244
882.0,2.9356259979772625
883.0,3.0045798375147235
884.0,3.058365576578445
885.0,3.064310689208912
886.0,3.020778045471067
887.0,2.982683355638007
888.0,3.0623357098789805
889.0,3.0786198206339153
890.0,3.0648164708510683
891.0,3.1317087987231518
892.0,3.1476340320945835
893.0,3.165438358268883
894.0,3.128498042192131
895.0,3.1455365202139998
896.0,3.138964797508885
897.0,3.112089330337418
898.0,3.129600613496873
899.0,3.1737044600907627
900.0,3.15791070171403
901.0,3.1995468429138527
902.0,3.2198602454143876
903.0,3.260736113211248
904.0,3.2057916339026145
905.0,3.20890947207926
906.0,3.2159601987586846
907.0,3.2097351915695476
908.0,3.191535680514946
909.0,3.141257709899014
910.0,3.1356657985187133
911.0,3.1745235863039354
912.0,3.069592806871947
913.0,3.064571748221927
914.0,3.082466544830617
915.0,2.9802013354805412
916.0,2.878523927293292
917.0,2.879305471810867
918.0,2.9171218692402956
919.0,3.0235575073082366
920.0,3.009634529307505
921.0,2.987239528394065
922.0,3.045586971340665
923.0,3.0339907712450285
924.0,3.005927477501745
925.0,3.005062395358871
926.0,2.9589863129119074
927.0,2.997915942784253
928.0,2.9909697424079704
929.0,3.0235078964672812
930.0,3.031765162409515
931.0,3.0374166655235166
932.0,2.9668838871786
933.0,2.9236278832984204
934.0,2.9342801502242413
935.0,2.9597972903562173
936.0,2.977431779235252
937.0,2.9572960622839246
938.0,2.958039891549808
939.0,2.9498983033318287
940.0,2.8753260684659754
941.0,2.8562913016707525
942.0,2.835207223467096
943.0,2.8032837887020996
944.0,2.838379819544947
945.0,2.8847703548116264
946.0,2.9274391539364233
947.0,2.9814593741991526
948.0,2.906458325866724
949.0,2.8653097563788803
950.0,2.821347195933178
951.0,2.785749450327507
952.0,2.754251259416977
953.0,2.6918209450110164
954.0,2.715069059895163
955.0,2.6646575765002165
956.0,2.6482258211867036
957.0,2.7029428406830944
958.0,2.7735176220821103
959.0,2.827083302628347
960.0,2.863756274545723
961.0,2.8319604517012587
962.0,2.8875422074837283
963.0,2.875326068465974
964.0,2.8955828428832766
965.0,2.8411969308726204
966.0,2.8146758250285226
967.0,2.759999999999999
968.0,2.7707580190265624
969.0,2.811120772930255
970.0,2.7942082957431804
971.0,2.780575480004095
972.0,2.8297526393662045
973.0,2.8648734701553575
974.0,2.888927136498946
975.0,2.7666586345264936
976.0,2.747289573379552
977.0,2.6584958153060914
978.0,2.6971095639591662
979.0,2.726609616355081
980.0,2.6734808770589695
981.0,2.645354418598762
982.0,2.737498858447253
983.0,2.7913437624198134
984.0,2.845065904333326
985.0,2.820975008751405
986.0,2.8907438489080977
987.0,2.8524375540929907
988.0,2.8982063418604285
989.0,2.922259399848002
990.0,2.8739519828974194
991.0,2.8679435140881013
992.0,2.921968514546314
993.0,2.9204622921722514
994.0,2.9593749340021103
995.0,2.9300341294940577
996.0,3.017548674006769
997.0,3.001249739691785
998.0,2.947456530637898
999.0,2.9455729493597684
1000.0,2.940935225400248
1001.0,2.9578877598719
1002.0,2.980788486290163
1003.0,2.9576172842340505
1004.0,2.8976542236781815
1005.0,2.8524375540929903
1006.0,2.9020509988627
1007.0,2.8613807855648985
1008.0,2.8513154858766505
1009.0,2.8421646679951524
1010.0,2.8784718167805647
1011.0,2.850456103854259
1012.0,2.8841636569376576
1013.0,2.8262165522125167
1014.0,2.8454173683310513
1015.0,2.7886197302608338
1016.0,2.6716848616556548
1017.0,2.693399339125189
1018.0,2.6660082520502453
1019.0,2.679011011548851
1020.0,2.648093653932957
1021.0,2.6003076741032007
1022.0,2.5762569747600885
1023.0,2.613426869074397
1024.0,2.5632011235952596
1025.0,2.515452245621053
1026.0,2.4967779236447925
1027.0,2.44131112314674
1028.0,2.475378758897312
1029.0,2.5125883069058483
1030.0,2.5757329054077016
1031.0,2.552077585027539
1032.0,2.5109958183955627
1033.0,2.5739269608906934
1034.0,2.5079673044120807
1035.0,2.5903474670398947
1036.0,2.5860201081971503
1037.0,2.606990602207841
1038.0,2.6086586591579977
1039.0,2.6132546756870063
1040.0,2.624404694402142
1041.0,2.6567649500849724
1042.0,2.64762157416803
1043.0,2.662686613178501
1044.0,2.6563885257996436
1045.0,2.625566605515845
1046.0,2.675742887498723
1047.0,2.6419689627245813
1048.0,2.6832815729997477
1049.0,2.7301282021179887
1050.0,2.713282145299305
1051.0,2.759184662178303
1052.0,2.746251991351121
1053.0,2.7860186646898115
1054.0,2.8258803937888106
1055.0,2.8372345690830714
1056.0,2.829416901059298
1057.0,2.8343605980891002
1058.0,2.8087541722265414
1059.0,2.8272071024245804
1060.0,2.8386440424963464
1061.0,2.8882347550017466
1062.0,2.8976542236781815
1063.0,2.9114257675578825
1064.0,2.96924232759807
1065.0,2.9546573405388306
1066.0,2.976575213227444
1067.0,2.983471132757949
1068.0,2.8950129533388966
1069.0,2.9666647940069
1070.0,3.013702042339289
1071.0,2.9685686786732757
1072.0,2.941156235224507
1073.0,2.8538395189638823
1074.0,2.869215920769993
1075.0,2.8447143969122806
1076.0,2.8839382795059936
1077.0,2.8926631328241457
1078.0,2.9157503322472595
1079.0,2.8819958362218356
1080.0,2.8680829834577657
1081.0,2.8613807855648994
1082.0,2.8470335438838803
1083.0,2.8166646942793885
1084.0,2.7175540473006237
1085.0,2.71189970316013
1086.0,2.7714797491592824
1087.0,2.769909745822055
1088.0,2.883123306416151
1089.0,2.827437001950707
1090.0,2.800999821492319
1091.0,2.7758962516635957
1092.0,2.784528685433138
1093.0,2.809466141458194
1094.0,2.8032837887021
