time,detectable sentinels STD
155.0,0.4770744176750625
156.0,0.4770744176750625
157.0,0.4770744176750625
158.0,0.4770744176750625
159.0,0.4770744176750625
160.0,0.4770744176750625
161.0,0.4770744176750625
162.0,0.48363209157375
163.0,0.5099019513592781
164.0,0.5346961754117942
165.0,0.5400000000000004
166.0,0.5400000000000004
167.0,0.5400000000000004
168.0,0.5400000000000004
169.0,0.5400000000000004
170.0,0.545068802996466
171.0,0.545068802996466
172.0,0.5499090833947012
173.0,0.5499090833947012
174.0,0.5545268253204708
175.0,0.5545268253204708
176.0,0.5806031346797919
177.0,0.5806031346797919
178.0,0.5806031346797919
179.0,0.5844655678480979
180.0,0.5881326381013042
181.0,0.5916079783099615
182.0,0.5979966555090417
183.0,0.6009159675029441
184.0,0.6359245238233862
185.0,0.6359245238233862
186.0,0.6383572667401851
187.0,0.6383572667401851
188.0,0.6383572667401851
189.0,0.6383572667401851
190.0,0.6560487786742695
191.0,0.6731270311018566
192.0,0.6731270311018566
193.0,0.6896375859826664
194.0,0.6896375859826664
195.0,0.7211102550927971
196.0,0.7211102550927971
197.0,0.7224264668462811
198.0,0.7224264668462811
199.0,0.7224264668462811
200.0,0.7383088784512885
201.0,0.7383088784512885
202.0,0.7383088784512885
203.0,0.7399324293474374
204.0,0.7399324293474374
205.0,0.7670723564306037
206.0,0.7670723564306037
207.0,0.7804485889538145
208.0,0.7804485889538145
209.0,0.7804485889538145
210.0,0.8059776671843963
211.0,0.8059776671843963
212.0,0.8059776671843963
213.0,0.8059776671843963
214.0,0.8061637550770929
215.0,0.8306623862918074
216.0,0.8306021911842036
217.0,0.8306021911842036
218.0,0.8306021911842036
219.0,0.8423775875461076
220.0,0.8538735269347568
221.0,0.8760707733967618
222.0,0.8754427451295712
223.0,0.8754427451295712
224.0,0.8860586888011422
225.0,0.8860586888011422
226.0,0.8860586888011422
227.0,0.8860586888011422
228.0,0.8860586888011422
229.0,0.9075241043630737
230.0,0.9075241043630737
231.0,0.9065870063044149
232.0,0.9369631796394143
233.0,0.9463614531456782
234.0,0.9463614531456782
235.0,0.9463614531456782
236.0,0.9659710140578757
237.0,0.9659710140578757
238.0,0.9659710140578757
239.0,0.9951884243699777
240.0,0.9951884243699777
241.0,1.013656746635665
242.0,1.013656746635665
243.0,1.0476640682967042
244.0,1.0816653826391962
245.0,1.1142710621747298
246.0,1.1142710621747298
247.0,1.112249971903798
248.0,1.112249971903798
249.0,1.1368377192897852
250.0,1.1368377192897852
251.0,1.1563304026099113
252.0,1.1796609682446906
253.0,1.202455820394246
254.0,1.1999999999999995
255.0,1.2057777573002417
256.0,1.2574179893734614
257.0,1.2807810117268286
258.0,1.3011917614248871
259.0,1.3011917614248871
260.0,1.3011917614248871
261.0,1.3011917614248871
262.0,1.3333791658789342
263.0,1.3333791658789342
264.0,1.3527749258468686
265.0,1.3541048703848606
266.0,1.3541048703848606
267.0,1.350962619764145
268.0,1.3698175060934217
269.0,1.4207040508142443
270.0,1.4207040508142443
271.0,1.4207040508142443
272.0,1.4174272468102203
273.0,1.4212670403551895
274.0,1.4212670403551895
275.0,1.4212670403551895
276.0,1.5094369811290573
277.0,1.5094369811290573
278.0,1.5094369811290573
279.0,1.5094369811290573
280.0,1.5094369811290573
281.0,1.5190457530963308
282.0,1.5190457530963308
283.0,1.5219724044804501
284.0,1.5219724044804501
285.0,1.5219724044804501
286.0,1.5276125163142655
287.0,1.5588457268119902
288.0,1.5588457268119902
289.0,1.567769115654471
290.0,1.5954936540143303
291.0,1.5978422950967357
292.0,1.5978422950967357
293.0,1.6063623501564015
294.0,1.6230834852218778
295.0,1.6271447384913253
296.0,1.6492422502470634
297.0,1.6630995159640922
298.0,1.6630995159640922
299.0,1.6784218778364395
300.0,1.6918628786045273
301.0,1.699264546796643
302.0,1.699264546796643
303.0,1.7312134472675524
304.0,1.7279756942735045
305.0,1.729161646579058
306.0,1.7835638480301172
307.0,1.7909494688572312
308.0,1.8091710809097077
309.0,1.8160121144970367
310.0,1.8110770276274837
311.0,1.806073088222068
312.0,1.806073088222068
313.0,1.8340119955987202
314.0,1.8668422536465161
315.0,1.8668422536465161
316.0,1.8668422536465161
317.0,1.8668422536465161
318.0,1.8674849396983098
319.0,1.8730723424363505
320.0,1.8730723424363505
321.0,1.8785898967044403
322.0,1.8998947339260672
323.0,1.9104711460788935
324.0,1.9104711460788935
325.0,1.9156983061014603
326.0,1.9312172327317298
327.0,1.9719026345131745
328.0,1.9918584287042078
329.0,2.0112433965087373
330.0,2.0112433965087373
331.0,2.0112433965087373
332.0,2.0112433965087373
333.0,2.029778313018445
334.0,2.0586160399647144
335.0,2.0586160399647144
336.0,2.0586160399647144
337.0,2.0959723280616096
338.0,2.0959723280616096
339.0,2.1089096708963155
340.0,2.1089096708963155
341.0,2.108174565827033
342.0,2.1535087647836497
343.0,2.1646939737524105
344.0,2.163700533807762
345.0,2.1672794005388423
346.0,2.183460556089805
347.0,2.1980900800467684
348.0,2.1980900800467684
349.0,2.1980900800467684
350.0,2.192236301131791
351.0,2.248088076566395
352.0,2.248088076566395
353.0,2.292247805103105
354.0,2.305016268923062
355.0,2.3421357774475853
356.0,2.35584379787795
357.0,2.3583680798382605
358.0,2.3614402384985316
359.0,2.3618636709175225
360.0,2.3663473963051143
361.0,2.3832750575625967
362.0,2.3853511271928083
363.0,2.4184912652312813
364.0,2.4346457647879696
365.0,2.5087048451342375
366.0,2.5222807139571146
367.0,2.54668411861385
368.0,2.5873538606073967
369.0,2.5873538606073967
370.0,2.615339366124404
371.0,2.627907913150686
372.0,2.632793193549392
373.0,2.626233043733932
374.0,2.6234328655408734
375.0,2.657367118032433
376.0,2.6776855677991773
377.0,2.68214466425657
378.0,2.6939933184772373
379.0,2.698351348508937
380.0,2.7069355367278325
381.0,2.7373527357649756
382.0,2.7272513635526887
383.0,2.7313000567495322
384.0,2.757734577511041
385.0,2.7981422408448062
386.0,2.82649960198122
387.0,2.82649960198122
388.0,2.846945731832625
389.0,2.8641927309453177
390.0,2.9154759474226495
391.0,2.9556048450359547
392.0,2.987892233665733
393.0,2.9989831610064086
394.0,2.9989831610064086
395.0,3.0341226079379195
396.0,3.0589377241127353
397.0,3.054897706961725
398.0,3.067164814613
399.0,3.1140166987349316
400.0,3.1473639764094643
401.0,3.143246729100343
402.0,3.2022492095400703
403.0,3.2362169272160966
404.0,3.2350579592953204
405.0,3.2615793720220863
406.0,3.312642449767255
407.0,3.314377769657526
408.0,3.326785235027954
409.0,3.358511575087989
410.0,3.4014555707814265
411.0,3.455705427260836
412.0,3.5022278623756073
413.0,3.5488589715569145
414.0,3.572114219898351
415.0,3.572939965910426
416.0,3.5940367276921363
417.0,3.6176649927819464
418.0,3.677757468893239
419.0,3.708625082156459
420.0,3.701945434497921
421.0,3.7185346576306113
422.0,3.730361912737155
423.0,3.73870298365623
424.0,3.7501466637986316
425.0,3.7689653752721037
426.0,3.7851684242580284
427.0,3.8170145401871345
428.0,3.8170145401871345
429.0,3.819672760852688
430.0,3.8144462245521304
431.0,3.8352444511399795
432.0,3.8531026459205577
433.0,3.8881743788055583
434.0,3.9055217321121125
435.0,3.9750597479786403
436.0,3.979648225660153
437.0,4.021193852576621
438.0,4.021193852576621
439.0,4.100865762250698
440.0,4.100865762250698
441.0,4.137281716296341
442.0,4.137281716296341
443.0,4.135214625627068
444.0,4.160228359116839
445.0,4.183049127132025
446.0,4.214866545930014
447.0,4.208028041731661
448.0,4.211840452818698
449.0,4.263613490925273
450.0,4.272750870341027
451.0,4.260704167153595
452.0,4.290687590584985
453.0,4.309651958105204
454.0,4.345238773646391
455.0,4.351310147530281
456.0,4.405859734489965
457.0,4.44156503948777
458.0,4.462331229301563
459.0,4.477722635447623
460.0,4.4741032621073895
461.0,4.4741032621073895
462.0,4.463675615454151
463.0,4.473298559228974
464.0,4.485041805825226
465.0,4.532935031522071
466.0,4.583666654546336
467.0,4.577018680320193
468.0,4.639515060865737
469.0,4.668575799962981
470.0,4.676579946927028
471.0,4.699734035027939
472.0,4.707185995900309
473.0,4.735599222907276
474.0,4.725716876834666
475.0,4.73889227562729
476.0,4.768007969791997
477.0,4.782718892011113
478.0,4.814602787354321
479.0,4.839204480077278
480.0,4.8399483468318145
481.0,4.854636958620079
482.0,4.912138027376674
483.0,4.954785565491204
484.0,4.961814184348302
485.0,5.023584377712789
486.0,5.065362770819085
487.0,5.128391560713749
488.0,5.128391560713749
489.0,5.166662365589608
490.0,5.180839700280253
491.0,5.182383621462232
492.0,5.18338692362436
493.0,5.254521862167861
494.0,5.282149183807666
495.0,5.305695053430796
496.0,5.305695053430796
497.0,5.324997652581642
498.0,5.325410782277738
499.0,5.340749011140666
500.0,5.350242985136282
501.0,5.380185870395186
502.0,5.428590977408411
503.0,5.450357786420999
504.0,5.464027818377208
505.0,5.519456494982093
506.0,5.56506963119061
507.0,5.55851598900282
508.0,5.629733563855399
509.0,5.643358928864973
510.0,5.661545725329788
511.0,5.671146268612722
512.0,5.692758558027909
513.0,5.733157943053723
514.0,5.759331558436274
515.0,5.770580560047663
516.0,5.818797126554595
517.0,5.828164376542583
518.0,5.832075102397089
519.0,5.843038593060977
520.0,5.850290591073233
521.0,5.905285767852391
522.0,5.938509914111453
523.0,5.98645136955108
524.0,6.01202129071413
525.0,6.007753323830799
526.0,6.011480682826819
527.0,6.018463259005573
528.0,6.048834598499119
529.0,6.085195148883888
530.0,6.093307804468769
531.0,6.088308467875129
532.0,6.091502277763673
533.0,6.157751212902322
534.0,6.168719478141311
535.0,6.232976816898968
536.0,6.251591797294512
537.0,6.295546044625517
538.0,6.344091739563673
539.0,6.364400993023618
540.0,6.422234813520912
541.0,6.425534997181168
542.0,6.474534732318609
543.0,6.496914652356146
544.0,6.493650745150989
545.0,6.540787414371453
546.0,6.55548625198772
547.0,6.577681962515366
548.0,6.606239474920663
549.0,6.59523312703956
550.0,6.635510530471637
551.0,6.638817665819721
552.0,6.636083182118803
553.0,6.647367900154166
554.0,6.666003300329217
555.0,6.693549133307381
556.0,6.7207440064326205
557.0,6.743077932220567
558.0,6.7484739015573
559.0,6.761331229868863
560.0,6.8066438132166125
561.0,6.858126566344485
562.0,6.884555178077957
563.0,6.912098089581773
564.0,6.988640783442803
565.0,7.02124632811013
566.0,7.075280913151082
567.0,7.074425771749958
568.0,7.130350622514993
569.0,7.13621748547506
570.0,7.134956201687576
571.0,7.185568871008057
572.0,7.246647500741291
573.0,7.269360357005285
574.0,7.284668832555123
575.0,7.2752388276949365
576.0,7.343595849445965
577.0,7.38930984598697
578.0,7.4662172483795315
579.0,7.5010599251039185
580.0,7.497806345858767
581.0,7.575453781787598
582.0,7.651738364580955
583.0,7.645887783638992
584.0,7.671212420471747
585.0,7.6551877834576985
586.0,7.670586678996594
587.0,7.695479192357031
588.0,7.742990378400323
589.0,7.771898095060178
590.0,7.822141650468879
591.0,7.8791560461765195
592.0,7.912490126376146
593.0,7.947194473523346
594.0,7.955344115750114
595.0,7.978088743552554
596.0,7.994216659560835
597.0,8.038774782266264
598.0,8.12512153755253
599.0,8.170165237007144
600.0,8.29261719844827
601.0,8.301921464335834
602.0,8.329369724054757
603.0,8.36418555509142
604.0,8.368894789636204
605.0,8.387198578786602
606.0,8.437268515343103
607.0,8.48410278108416
608.0,8.511310122419465
609.0,8.551368311562776
610.0,8.579650342525621
611.0,8.594294619106329
612.0,8.63414153231229
613.0,8.735353455928387
614.0,8.820311785872427
615.0,8.861715409558126
616.0,8.884390806352453
617.0,8.913562699616802
618.0,8.95959820527684
619.0,8.982761268117953
620.0,9.03214260294865
621.0,9.066399505867805
622.0,9.068539022356358
623.0,9.111152506681028
624.0,9.132053438301817
625.0,9.185526658825829
626.0,9.235929839490986
627.0,9.247026549112963
628.0,9.299134368316226
629.0,9.374198632416531
630.0,9.423645791306038
631.0,9.466171348544247
632.0,9.457801012920498
633.0,9.495598980580425
634.0,9.586088879204073
635.0,9.637945839233588
636.0,9.660615922393355
637.0,9.685757585238235
638.0,9.721496798333062
639.0,9.800836698976266
640.0,9.811722580668492
641.0,9.856221385500632
642.0,9.87082063457745
643.0,9.875950587158686
644.0,9.982103986635282
645.0,10.054148397552126
646.0,10.103979414072455
647.0,10.089692760436263
648.0,10.121753800601947
649.0,10.188478787336214
650.0,10.16945917932709
651.0,10.220097846889725
652.0,10.24
653.0,10.28336034572357
654.0,10.36532681587995
655.0,10.432540438455055
656.0,10.45148793234724
657.0,10.47424937644698
658.0,10.522338143207524
659.0,10.550526053235451
660.0,10.561907971574076
661.0,10.584063491873055
662.0,10.624363510347337
663.0,10.688961595964315
664.0,10.704690560684133
665.0,10.736088673255264
666.0,10.732641799668897
667.0,10.723297067600058
668.0,10.771160568852364
669.0,10.844242712149153
670.0,10.872975673659903
671.0,10.870781940596544
672.0,10.912634878891529
673.0,10.925035469049977
674.0,10.956728526343985
675.0,11.002436093883938
676.0,11.041426538269407
677.0,11.035143859506318
678.0,11.041811445591705
679.0,11.044002897500526
680.0,11.048416176086054
681.0,11.085355204051877
682.0,11.090067628287937
683.0,11.134141188255157
684.0,11.202370284899532
685.0,11.270385973869748
686.0,11.281843820936363
687.0,11.319801235004082
688.0,11.330008826121894
689.0,11.363696581658632
690.0,11.393612245464563
691.0,11.427703181304635
692.0,11.473900818814847
693.0,11.509126813099247
694.0,11.563286729991608
695.0,11.567004798131624
696.0,11.655470818461179
697.0,11.691274524191108
698.0,11.76968988546427
699.0,11.77401800576167
700.0,11.870345403567665
701.0,11.957972236127665
702.0,12.005044772927755
703.0,12.006077627601778
704.0,12.049962655543794
705.0,12.11133353516449
706.0,12.174641678505369
707.0,12.207784401765949
708.0,12.261398778279746
709.0,12.284994912493858
710.0,12.30015853556368
711.0,12.311880441264853
712.0,12.391706904216225
713.0,12.495099039223343
714.0,12.545102630110284
715.0,12.552943877832003
716.0,12.572267098658061
717.0,12.600837273768756
718.0,12.64683359580571
719.0,12.717090862300228
720.0,12.734205903785284
721.0,12.739996075352611
722.0,12.780371669086938
723.0,12.880217389469792
724.0,12.874564070289914
725.0,12.892385349499914
726.0,12.941406415069421
727.0,12.985665173567355
728.0,12.993459893346342
729.0,13.043047956670252
730.0,13.063781994506797
731.0,13.150574131953325
732.0,13.216489700370518
733.0,13.245693639821207
734.0,13.271394048855608
735.0,13.29460040768432
736.0,13.352812437834961
737.0,13.391321816758792
738.0,13.40201104312334
739.0,13.457083636509061
740.0,13.512083481092027
741.0,13.605480513381364
742.0,13.653776034489507
743.0,13.646669923464845
744.0,13.701602096105406
745.0,13.759109709570604
746.0,13.782104338597936
747.0,13.781494839094924
748.0,13.790707015958244
749.0,13.891763746911336
750.0,13.947128736768722
751.0,13.99312688429573
752.0,14.02617553005808
753.0,14.066623617627648
754.0,14.10240759586816
755.0,14.137453801869698
756.0,14.234222844960659
757.0,14.307686745242929
758.0,14.397069146183888
759.0,14.393786854056167
760.0,14.407373112403246
761.0,14.535487607920139
762.0,14.563529791915146
763.0,14.546047573138216
764.0,14.652218262092601
765.0,14.722486203084044
766.0,14.769617462886437
767.0,14.782760229402356
768.0,14.784978863698115
769.0,14.796269800189506
770.0,14.858058419591705
771.0,14.89798644112687
772.0,14.894089431717537
773.0,14.939544839117419
774.0,14.94321250601757
775.0,14.993928771339418
776.0,15.079204223035113
777.0,15.097536222841132
778.0,15.10261897817726
779.0,15.069900464170294
780.0,15.108421492664277
781.0,15.141238390567661
782.0,15.199773024621125
783.0,15.221681904441441
784.0,15.289928057384708
785.0,15.321240158681674
786.0,15.38773537594145
787.0,15.3756300683907
788.0,15.438558870568194
789.0,15.514715595201869
790.0,15.532478874925276
791.0,15.551771603261152
792.0,15.585493254947048
793.0,15.626832692519619
794.0,15.661404790120201
795.0,15.723164439768476
796.0,15.784356179458188
797.0,15.83699466439261
798.0,15.833796133587168
799.0,15.821033468139811
800.0,15.855204192945607
801.0,15.913591675043065
802.0,15.969358158673755
803.0,16.041505540316344
804.0,16.066748270885434
805.0,16.165008506029313
806.0,16.17942829645102
807.0,16.20875072298911
808.0,16.26309933561251
809.0,16.302377127278092
810.0,16.347219947134743
811.0,16.368662132257477
812.0,16.399618898011017
813.0,16.432562186098675
814.0,16.501684762471978
815.0,16.58798058836578
816.0,16.660789297029115
817.0,16.698802352264668
818.0,16.739112879719762
819.0,16.782181026314788
820.0,16.836659407376512
821.0,16.90738300270033
822.0,16.933336942256833
823.0,16.98845196008159
824.0,17.00483460666407
825.0,16.997305668840575
826.0,17.04075995957927
827.0,17.099739764101674
828.0,17.098245524029654
829.0,17.127670594683917
830.0,17.19482189497757
831.0,17.244926790218628
832.0,17.282580825791037
833.0,17.326774079441332
834.0,17.363395405277153
835.0,17.370952766040208
836.0,17.423271793782018
837.0,17.502488394511225
838.0,17.538742828378545
839.0,17.616750551676663
840.0,17.618112838780434
841.0,17.621790487915806
842.0,17.655526047104914
843.0,17.645067299389936
844.0,17.70756617946125
845.0,17.754503654002836
846.0,17.808927536491353
847.0,17.79661765617276
848.0,17.79383039145872
849.0,17.86384896935708
850.0,17.913000865293345
851.0,17.984115213154077
852.0,18.096903049969626
853.0,18.169821132856537
854.0,18.197648199698772
855.0,18.232638317040127
856.0,18.289712955648046
857.0,18.378998884596516
858.0,18.36673895932536
859.0,18.450829249657044
860.0,18.501618848090025
861.0,18.593748949579805
862.0,18.618002041035446
863.0,18.707418314668647
864.0,18.76095946373745
865.0,18.757931655702343
866.0,18.801944048422225
867.0,18.834699360488877
868.0,18.89894176931608
869.0,18.940905469380287
870.0,19.007101304512478
871.0,19.043242896103592
872.0,19.026852078050112
873.0,19.07594296489691
874.0,19.187024261203195
875.0,19.240298854227806
876.0,19.298339306790105
877.0,19.287454471754433
878.0,19.3385625112106
879.0,19.38478527092833
880.0,19.48205327987787
881.0,19.52017161809803
882.0,19.557617441805125
883.0,19.560396212756014
884.0,19.550437335261833
885.0,19.568901348823854
886.0,19.621567215694064
887.0,19.730686759461772
888.0,19.757274609621643
889.0,19.762213944798795
890.0,19.787632501135654
891.0,19.845591449992114
892.0,19.878138745868533
893.0,19.87529873989319
894.0,19.917878903136245
895.0,19.927056982906432
896.0,19.95229059531762
897.0,20.00615905165207
898.0,20.000249998437518
899.0,19.99568703495832
900.0,20.05518386851639
901.0,20.069190317499114
902.0,20.161488040320833
903.0,20.196284311724273
904.0,20.198524698601137
905.0,20.222410835506235
906.0,20.272175512263107
907.0,20.305415533792953
908.0,20.366727768593563
909.0,20.45024205235723
910.0,20.50409471300793
911.0,20.580534492573317
912.0,20.665439748527007
913.0,20.69340716266898
914.0,20.695591317959487
915.0,20.76168345775457
916.0,20.821803476164117
917.0,20.854435978947024
918.0,20.871569179148942
919.0,20.9488209692097
920.0,20.997618912629118
921.0,21.025070748989165
922.0,21.031414598167185
923.0,21.016591065156117
924.0,21.032460626374654
925.0,21.064814264550257
926.0,21.134890584055555
927.0,21.148075562565968
928.0,21.16425996816331
929.0,21.193716049810615
930.0,21.20989391769794
931.0,21.30262659861455
932.0,21.374215775087517
933.0,21.385144376412338
934.0,21.404716769908447
935.0,21.393108703505433
936.0,21.405709518724205
937.0,21.479934822992366
938.0,21.458916561653336
939.0,21.50416471291085
940.0,21.59385097660906
941.0,21.600499994213095
942.0,21.6290452863736
943.0,21.670004614674173
944.0,21.734865999126846
945.0,21.7691042535057
946.0,21.80554745930494
947.0,21.86435226573154
948.0,21.881213403282732
949.0,21.92823522310904
950.0,21.928545323390694
951.0,22.01249417944273
952.0,22.033780882998727
953.0,22.028188758951558
954.0,22.053251460952424
955.0,22.155351498001558
956.0,22.207951278764998
957.0,22.19960360006457
958.0,22.265244216042188
959.0,22.234412517536864
960.0,22.258524209839248
961.0,22.280583475304233
962.0,22.278294369183655
963.0,22.303282269657075
964.0,22.34211270224909
965.0,22.365980863802953
966.0,22.39204322968317
967.0,22.39531200943626
968.0,22.363208624882073
969.0,22.39004019648021
970.0,22.41335316279115
971.0,22.42872042716659
972.0,22.456348768221435
973.0,22.50799857828323
974.0,22.535447632563233
975.0,22.553571779210493
976.0,22.554157044766715
977.0,22.57413564236735
978.0,22.585172126862354
979.0,22.59423820357748
980.0,22.656855474668152
981.0,22.679338614695098
982.0,22.665857583599166
983.0,22.669062618467485
984.0,22.69273011340857
985.0,22.69531008820985
986.0,22.732837482373384
987.0,22.71715431122481
988.0,22.690694127769653
989.0,22.72042253128229
990.0,22.751428526578277
991.0,22.768399153212332
992.0,22.782613985230054
993.0,22.807183079021392
994.0,22.834664438086232
995.0,22.87596773909248
996.0,22.941673870927556
997.0,22.997693362596177
998.0,23.04816478594337
999.0,23.062634281451892
1000.0,23.070110532895157
1001.0,23.074095865277148
1002.0,23.05891584615374
1003.0,23.0754501581226
1004.0,23.06035559136068
1005.0,23.04953578708257
1006.0,23.105174745065227
1007.0,23.14541855313919
1008.0,23.163926696482182
1009.0,23.157936004747924
1010.0,23.199678877087937
1011.0,23.21407116384371
1012.0,23.25308366647314
1013.0,23.268732238779148
1014.0,23.306383245797704
1015.0,23.382805648595724
1016.0,23.42536018933327
1017.0,23.411416018686264
1018.0,23.371315752434647
1019.0,23.382685902179848
1020.0,23.38913422938096
1021.0,23.40656959060854
1022.0,23.388236359332442
1023.0,23.362867974630174
1024.0,23.371647353149932
1025.0,23.307389386201102
1026.0,23.34887363450323
1027.0,23.37053486764905
1028.0,23.33241522003241
1029.0,23.292958163359156
1030.0,23.292442980503353
1031.0,23.307447307674003
1032.0,23.33181518870746
1033.0,23.364697729694687
1034.0,23.382067915391914
1035.0,23.370014976460755
1036.0,23.356934730396457
1037.0,23.385420671863056
1038.0,23.383693035959908
1039.0,23.421050360733187
1040.0,23.417087777945405
1041.0,23.461150866911876
1042.0,23.452129967233255
1043.0,23.41041434917374
1044.0,23.460818400047344
1045.0,23.444016294142095
1046.0,23.444009895920104
1047.0,23.421357774475847
1048.0,23.43701346161665
1049.0,23.461242507591113
1050.0,23.50690111435363
1051.0,23.5104742614861
1052.0,23.50085955874806
1053.0,23.506773491910796
1054.0,23.53986193672342
1055.0,23.532352198622224
1056.0,23.550804657166175
1057.0,23.560127334121095
1058.0,23.54438149538017
1059.0,23.565389875832736
1060.0,23.60699049010694
1061.0,23.599735168005587
1062.0,23.61538481583563
1063.0,23.59859953471816
1064.0,23.597338833012504
1065.0,23.57273000736232
1066.0,23.621386496139472
1067.0,23.609184653435197
1068.0,23.586597889479524
1069.0,23.623242791793
1070.0,23.635143325141907
1071.0,23.67461720915462
1072.0,23.675945598856238
1073.0,23.688940457521515
1074.0,23.715132299862887
1075.0,23.69796615745748
1076.0,23.715098566103414
1077.0,23.718136520392992
1078.0,23.69525479922088
1079.0,23.717695925194757
1080.0,23.702175005682502
1081.0,23.699417714365893
1082.0,23.708614468163255
1083.0,23.71619488872529
1084.0,23.731571797923543
1085.0,23.756632758032016
1086.0,23.74675556786653
1087.0,23.74131209516441
1088.0,23.769179624042557
1089.0,23.76047979313549
1090.0,23.728885350980985
1091.0,23.751486269284282
1092.0,23.78186493948698
1093.0,23.772376826897215
1094.0,23.800611336686295
1095.0,23.807981854831795
1096.0,23.819790091434474
1097.0,23.834546356077347
1098.0,23.850138364378516
1099.0,23.870087976377466
1100.0,23.92206303812445
1101.0,23.907103546854017
1102.0,23.855489934184956
1103.0,23.877185763820652
1104.0,23.83102809364296
1105.0,23.791166427899242
1106.0,23.787011161556215
1107.0,23.773218124603996
1108.0,23.791544716558445
1109.0,23.760185184463523
1110.0,23.756032917976853
1111.0,23.794150541677254
1112.0,23.824357284090578
1113.0,23.878481945048346
1114.0,23.89685334934288
1115.0,23.923787325588734
1116.0,23.931184676066497
1117.0,23.91689570157465
1118.0,23.932605374258777
1119.0,23.904192100968398
1120.0,23.916878976990283
1121.0,23.948436274629707
1122.0,23.927011932123907
1123.0,23.936772965460488
1124.0,23.920401334425808
1125.0,23.92266498532302
1126.0,23.88774581244534
1127.0,23.935519630874953
1128.0,23.929847471306626
1129.0,23.959572199853657
1130.0,23.93561363324534
1131.0,23.886741092078676
1132.0,23.883205396261204
