time,healthy sentinels upper
658.0,36.25779513886481
659.0,36.24095839308967
660.0,36.143300250269576
661.0,36.08555307273617
662.0,35.979176035628655
663.0,35.94905789955288
664.0,35.92497385352505
665.0,35.92497385352505
666.0,35.870088709042804
667.0,35.819500785087314
668.0,35.7846606333197
669.0,35.71724576603827
670.0,35.63728973019658
671.0,35.504135415174375
672.0,35.45116438470751
673.0,35.42768625378071
674.0,35.2718246048132
675.0,35.193351628219794
676.0,35.14325532255166
677.0,35.086997613953784
678.0,35.03173494983134
679.0,35.00880940742934
680.0,34.905030813397744
681.0,34.89261848469113
682.0,34.82378171863521
683.0,34.79015599143405
684.0,34.7479190517808
685.0,34.663047011179806
686.0,34.63835504063394
687.0,34.60693179161985
688.0,34.55216957862447
689.0,34.49177366783023
690.0,34.47916250399018
691.0,34.40585244645317
692.0,34.363474420360916
693.0,34.30310265792396
694.0,34.17942336635038
695.0,34.12264842598012
696.0,34.052383249179684
697.0,33.969122009124746
698.0,33.89788553095811
699.0,33.84604384187399
700.0,33.794471572327836
701.0,33.734364019643785
702.0,33.614441844015325
703.0,33.5370381749232
704.0,33.47466764517699
705.0,33.45882143190044
706.0,33.39866764121586
707.0,33.31945760218684
708.0,33.28343335118684
709.0,33.24364594177383
710.0,33.21180039853979
711.0,33.164897316802694
712.0,33.108282835121
713.0,32.97408488271854
714.0,32.919745325563746
715.0,32.87742316609551
716.0,32.85239376225908
717.0,32.816924876994804
718.0,32.819409751400215
719.0,32.77104051754004
720.0,32.66246966786547
721.0,32.59871780820378
722.0,32.55623166092642
723.0,32.51012886455275
724.0,32.4976152927248
725.0,32.44420088786802
726.0,32.31524848213108
727.0,32.21432996973629
728.0,32.12741230869806
729.0,32.0605244514817
730.0,31.977508227286734
731.0,31.91657190229755
732.0,31.863966866311436
733.0,31.78094130674437
734.0,31.715113332191628
735.0,31.65041813391139
736.0,31.62336797297309
737.0,31.53636733486082
738.0,31.493746508378795
739.0,31.459590002843346
740.0,31.40835385144083
741.0,31.29801395846503
742.0,31.190134406983404
743.0,31.172054784507175
744.0,31.148638625147555
745.0,31.093975462250878
746.0,30.96237359406935
747.0,30.932272267094675
748.0,30.8590160135752
749.0,30.83331152087763
750.0,30.7790195221625
751.0,30.72764185401668
752.0,30.61843784198046
753.0,30.529918625079397
754.0,30.497002799349122
755.0,30.447531094439906
756.0,30.430279272252882
757.0,30.35561989321302
758.0,30.310496367655155
759.0,30.302251795443
760.0,30.266866263886712
761.0,30.215573777747892
762.0,30.1559805264714
763.0,30.11747234756075
764.0,30.076990174860597
765.0,30.04786829638846
766.0,30.036785427874868
767.0,29.974341829902258
768.0,29.90765238207645
769.0,29.852012269925066
770.0,29.849703762319862
771.0,29.770135622206748
772.0,29.732012269925068
773.0,29.695533933415113
774.0,29.66137238115597
775.0,29.64329671405316
776.0,29.583534598804583
777.0,29.524436748241094
778.0,29.455549839508148
779.0,29.424350006877457
780.0,29.344009262550248
781.0,29.316938667993444
782.0,29.2942168932337
783.0,29.25154846037792
784.0,29.238939830038834
785.0,29.219876541865794
786.0,29.14949644403104
787.0,29.035113332191628
788.0,29.011660501131082
789.0,28.984491991297883
790.0,28.96779603031129
791.0,28.975587040930776
792.0,28.905749287229767
793.0,28.87420942205372
794.0,28.833826408401308
795.0,28.761162669785243
796.0,28.748774463153797
797.0,28.736463168823683
798.0,28.688383695317782
799.0,28.693619830678458
800.0,28.65379090843812
801.0,28.584802218745118
802.0,28.57528171434224
803.0,28.534280290701375
804.0,28.514323384400296
805.0,28.475104258130457
806.0,28.410133450372864
807.0,28.38817260790001
808.0,28.342892110330162
809.0,28.3183569018061
810.0,28.317664397946796
811.0,28.25602354615105
812.0,28.181234210798184
813.0,28.141734972260398
814.0,28.109098141665317
815.0,28.02239587925789
816.0,27.97049726516522
817.0,27.899294710901202
818.0,27.88724162670676
819.0,27.862346073640655
820.0,27.85561989321302
821.0,27.85110600510366
822.0,27.802889735137416
823.0,27.76776436283002
824.0,27.68601842482483
825.0,27.643548415202662
826.0,27.614853733447895
827.0,27.54593208726086
828.0,27.505644616753752
829.0,27.411940093505162
830.0,27.400071941980606
831.0,27.33802123061796
832.0,27.332112907879523
833.0,27.19217229828365
834.0,27.140673911279013
835.0,27.109590148635874
836.0,27.053901716326298
837.0,27.037809781290328
838.0,27.035370105633227
839.0,27.012712580935087
840.0,26.925198989972827
841.0,26.87376933872345
842.0,26.848745277076045
843.0,26.765172490363113
844.0,26.672735854832872
845.0,26.623492403245802
846.0,26.509804100897718
847.0,26.45713678457225
848.0,26.432146411981005
849.0,26.388388957592397
850.0,26.39073278877742
851.0,26.326569538283678
852.0,26.29348400201951
853.0,26.258230620977454
854.0,26.164884975283503
855.0,26.085830114561006
856.0,26.059282970364954
857.0,26.032555987446056
858.0,26.019207487917416
859.0,26.003772242470447
860.0,25.95025567562784
861.0,25.949463249708018
862.0,25.929165037789694
863.0,25.899643515283174
864.0,25.855081851571594
865.0,25.816340206933837
866.0,25.748515859860873
867.0,25.726938853991065
868.0,25.71789432012333
869.0,25.69288455632846
870.0,25.676991630612182
871.0,25.632933150625227
872.0,25.615072906367324
873.0,25.615072906367324
874.0,25.576326412877368
875.0,25.52983931703034
876.0,25.52311817362885
877.0,25.47336067290508
878.0,25.432039453570127
879.0,25.37147879896504
880.0,25.359561886481572
881.0,25.318948269011656
882.0,25.311323642663815
883.0,25.313791409241063
884.0,25.25879986282579
885.0,25.212058980900157
886.0,25.158406666150405
887.0,25.14009596840596
888.0,25.076691255019867
889.0,25.047148931997242
890.0,25.030105768155103
891.0,24.995673869169114
892.0,24.97919224495498
893.0,24.964075326126633
894.0,24.912489788553174
895.0,24.885361231532226
896.0,24.844700374901706
897.0,24.844700374901706
898.0,24.77457409226204
899.0,24.749295318863368
900.0,24.683628073077774
901.0,24.663589489919126
902.0,24.643024167091852
903.0,24.6112257237067
904.0,24.5516987489565
905.0,24.506306817868776
906.0,24.493438776629386
907.0,24.459164980848836
908.0,24.44348719374804
909.0,24.43111422078605
910.0,24.391931676565598
911.0,24.34110667721025
912.0,24.291705369562834
913.0,24.274238015518954
914.0,24.22056748316662
915.0,24.17735743804954
916.0,24.172868849193026
917.0,24.066051111723333
918.0,24.031480177360294
919.0,24.01116653325492
920.0,24.01034178546706
921.0,23.98839156071375
922.0,23.99076842505087
923.0,23.916639522186415
924.0,23.90948340478844
925.0,23.867372372614682
926.0,23.823306171157757
927.0,23.823306171157757
928.0,23.77696583109776
929.0,23.755701320444736
930.0,23.75962961625886
931.0,23.74009746496107
932.0,23.710378626858418
933.0,23.692713291638956
934.0,23.65708088314755
935.0,23.610924041454023
936.0,23.538945203848154
937.0,23.528779151321142
938.0,23.519610880212625
939.0,23.502995236241233
940.0,23.452017147282344
941.0,23.4306128039369
942.0,23.41630217179636
943.0,23.41630217179636
944.0,23.38761152974755
945.0,23.345582893681456
946.0,23.282533750501806
947.0,23.25650860884194
948.0,23.23030391251345
949.0,23.19703253380593
950.0,23.119206286708252
951.0,23.125214704235148
952.0,23.116310294484535
953.0,23.10916496097346
954.0,23.071129540681518
955.0,23.001264664093355
956.0,22.979011761203964
957.0,22.95401221914177
958.0,22.931528369239395
959.0,22.922228307164417
960.0,22.91487930890972
961.0,22.91487930890972
962.0,22.80756885809018
963.0,22.76558338229048
964.0,22.695387097917603
965.0,22.69772856978135
966.0,22.69772856978135
967.0,22.69233544191959
968.0,22.643292331392615
969.0,22.641689577070508
970.0,22.619960159204457
971.0,22.60231022538433
972.0,22.5667220373467
973.0,22.52695516257136
974.0,22.504997502496877
