time,detectable sentinels upper
913.0,84.61379140924106
914.0,84.66426772168421
915.0,84.68843726873779
916.0,84.68976235204596
917.0,84.72007604507766
918.0,84.72007604507766
919.0,84.75261839466756
920.0,84.76574396617363
921.0,84.785552602357
922.0,84.79786904597265
923.0,84.79631854015929
924.0,84.86032628536832
925.0,84.84887270994385
926.0,84.86243186158777
927.0,84.91431287636077
928.0,84.95624141358653
929.0,84.98094403745601
930.0,85.02983462768988
931.0,85.04490038776262
932.0,85.10630681786877
933.0,85.11348425824703
934.0,85.13165992666441
935.0,85.18716556731057
936.0,85.22250904485463
937.0,85.22250904485463
938.0,85.21716976645136
939.0,85.24205438155738
940.0,85.24101950594192
941.0,85.249754896071
942.0,85.29038233860952
943.0,85.35100772842303
944.0,85.35100772842303
945.0,85.39221631718145
946.0,85.42858101629014
947.0,85.49572921641399
948.0,85.50597307835302
949.0,85.51704415489039
950.0,85.56312404690732
951.0,85.6070322171464
952.0,85.6070322171464
953.0,85.59782732676037
954.0,85.61957029446808
955.0,85.73786777651385
956.0,85.73614641535849
957.0,85.76742153224747
958.0,85.76742153224747
959.0,85.77518292356478
960.0,85.77120338080965
961.0,85.84282573247913
962.0,85.85221631718146
963.0,85.90975680358517
964.0,85.9250558791912
965.0,85.93838809725919
966.0,86.00117974934153
967.0,86.01561829463742
968.0,86.01325772249457
969.0,86.05552334236737
970.0,86.07636765107198
971.0,86.09660081995875
972.0,86.09533901317756
973.0,86.09901951359278
974.0,86.14361907067783
975.0,86.14361907067783
976.0,86.19210328534156
977.0,86.23030391251345
978.0,86.26435108510377
979.0,86.26483004641534
980.0,86.28342458141012
981.0,86.30503716537352
982.0,86.30503716537352
983.0,86.31801548231047
984.0,86.34129208056937
985.0,86.36103989186249
986.0,86.36130243523672
987.0,86.38778951137401
988.0,86.43433943805164
989.0,86.44074142788423
990.0,86.49898193248887
991.0,86.50098186732832
992.0,86.49489698385806
993.0,86.52652796226901
994.0,86.5457052075513
995.0,86.56930298122877
996.0,86.59039794302463
997.0,86.64432462220844
998.0,86.66255556943403
999.0,86.66790343603472
1000.0,86.66790343603472
1001.0,86.68379728753669
1002.0,86.72521369251653
1003.0,86.75804889046937
1004.0,86.79143277805639
1005.0,86.87568316614984
1006.0,86.9066757617014
1007.0,86.92859898130334
1008.0,86.98852319949697
1009.0,87.01035932965937
1010.0,87.08018404561628
1011.0,87.10585714076865
1012.0,87.09180007816036
1013.0,87.14389189069537
1014.0,87.15437304062661
1015.0,87.16518242206806
1016.0,87.25187080777896
1017.0,87.24370229352084
1018.0,87.28452464275802
1019.0,87.31472965261712
1020.0,87.33279301021588
1021.0,87.3566380100024
1022.0,87.39303403237115
1023.0,87.44767985741632
1024.0,87.48727289741888
1025.0,87.49780942162876
1026.0,87.5198556679555
1027.0,87.51269715888894
1028.0,87.52153659356634
1029.0,87.56540744836865
1030.0,87.56381201996862
1031.0,87.62686605257105
1032.0,87.62122865364516
1033.0,87.63037074815104
1034.0,87.70113910363321
1035.0,87.68828326789242
1036.0,87.73694996772954
1037.0,87.73959313002749
