time,healthy crops lower
85.0,85.82100339916018
86.0,85.74761456011744
87.0,85.63752510050281
88.0,85.4330014299336
89.0,85.35792401113893
90.0,85.22824969456927
91.0,85.07038822216094
92.0,84.8300762203978
93.0,84.59157222633169
94.0,84.51928151440443
95.0,84.41483979518115
96.0,84.35624835958046
97.0,84.1780831378113
98.0,84.09627424279094
99.0,83.95478277572701
100.0,83.83042649733824
101.0,83.77541978844314
102.0,83.63422775934929
103.0,83.48542455446248
104.0,83.37093672585812
105.0,83.19230075621131
106.0,83.09001424504315
107.0,82.93929978855688
108.0,82.72263831878104
109.0,82.48247394091177
110.0,82.29134332506945
111.0,82.10833805786018
112.0,81.95687464700663
113.0,81.90975261213552
114.0,81.78902356164477
115.0,81.63347701416376
116.0,81.49312624660942
117.0,81.33159065269415
118.0,81.21966922511604
119.0,81.03263311502452
120.0,80.86586463765272
121.0,80.68743257960887
122.0,80.43499084250108
123.0,80.19230925031545
124.0,80.04664029544118
125.0,79.93430643223569
126.0,79.87232374997807
127.0,79.73985981537987
128.0,79.60861650163578
129.0,79.46265670416595
130.0,79.27189261261267
131.0,79.16182686500409
132.0,78.98960138483987
133.0,78.9186240703191
134.0,78.81593795664341
135.0,78.72164414420206
136.0,78.6588533617866
137.0,78.53256924669276
138.0,78.39772785938897
139.0,78.18737213709882
140.0,78.02057272334935
141.0,77.93141780331497
142.0,77.77613206097308
143.0,77.63616211814936
144.0,77.53447639894286
145.0,77.37326666714286
146.0,77.28042736994071
147.0,77.12881171434933
148.0,77.02803689418288
149.0,76.95404682154127
150.0,76.80363197359154
151.0,76.70660760726898
152.0,76.6405957824422
153.0,76.43279618340102
154.0,76.34717245709733
155.0,76.21845691132376
156.0,76.02267443711725
157.0,75.92903611536798
158.0,75.79359083095441
159.0,75.60416847668729
160.0,75.45954547588762
161.0,75.23169086670391
162.0,75.08389156255184
163.0,74.8473146087853
164.0,74.66356126826317
165.0,74.52518195743855
166.0,74.28922554899749
167.0,74.12829794717742
168.0,73.94607291717948
169.0,73.70840062815999
170.0,73.51581915204274
171.0,73.28552523584246
172.0,73.19060864891887
173.0,72.94745430375642
174.0,72.81575811748775
175.0,72.62713175524243
176.0,72.3495750615346
177.0,72.21658378332162
178.0,71.98863332167633
179.0,71.78651782412247
180.0,71.72530283746335
181.0,71.58166984080565
182.0,71.39649230736032
183.0,71.31110045871561
184.0,71.1891652633379
185.0,70.93405195281548
186.0,70.79894290445849
187.0,70.58675134781117
188.0,70.36815321397067
189.0,70.19827611825589
190.0,70.04307113480867
191.0,69.9460168558896
192.0,69.80478459933833
193.0,69.72122638203912
194.0,69.59090213177333
195.0,69.4510684736441
196.0,69.22957144400507
197.0,69.03203185144447
198.0,68.89546527845195
199.0,68.71604089723554
200.0,68.47954250076025
201.0,68.41656911091954
202.0,68.24523099373329
203.0,68.064199159882
204.0,67.95947543239109
205.0,67.78561944628056
206.0,67.62262191540779
207.0,67.47277393044132
208.0,67.23810155095798
209.0,67.148365140029
210.0,66.93525334361217
211.0,66.77295060297793
212.0,66.63469512926406
213.0,66.53650965106917
214.0,66.26747311307962
215.0,66.13741025955696
216.0,65.92278697888942
217.0,65.86376854278409
218.0,65.76260922422756
219.0,65.59806230656247
220.0,65.45277233585762
221.0,65.14027439598271
222.0,65.08635837894202
223.0,64.89355601263195
224.0,64.78616856220549
225.0,64.66273903864098
226.0,64.49009954134061
227.0,64.34383548396758
228.0,64.17389856039611
229.0,64.06700681157557
230.0,63.96936058619799
231.0,63.854809471616704
232.0,63.78218498262685
233.0,63.578698445179555
234.0,63.475062833507096
235.0,63.25538738851625
236.0,63.08512245779924
237.0,62.92435119079681
238.0,62.833476239479886
239.0,62.6834435065378
240.0,62.60305459060807
241.0,62.41734381010036
242.0,62.16158842081475
243.0,61.99234004925878
244.0,61.799767445790806
245.0,61.56954612435182
246.0,61.379070161988466
247.0,61.292436138197814
248.0,61.075456011919584
249.0,60.90896047246235
250.0,60.67258812751781
251.0,60.54913507370587
252.0,60.414805265819055
253.0,60.177427442145614
254.0,60.075759247842754
255.0,59.90098755043505
256.0,59.72314037772976
257.0,59.541901075350374
258.0,59.45490536882003
259.0,59.2996428659028
260.0,59.20310315994472
261.0,59.1021332791468
262.0,58.89402449770163
263.0,58.75702392709259
264.0,58.5532412028122
265.0,58.39544855796915
266.0,58.22506245806218
267.0,58.08235568972235
268.0,57.96409816677701
269.0,57.73789291542318
270.0,57.60246029766475
271.0,57.45673839135093
272.0,57.35514138522887
273.0,57.27562045142782
274.0,57.17949335044626
275.0,57.01735340938782
276.0,56.951510220185575
277.0,56.827077187018524
278.0,56.714571872618734
279.0,56.50874843148753
280.0,56.48385334552159
281.0,56.42957491097845
282.0,56.371547459096604
283.0,56.26365944387056
284.0,56.104209588676376
285.0,55.99044099012702
286.0,55.81016823878225
287.0,55.72655740239072
288.0,55.5972977906713
289.0,55.379331580667404
290.0,55.19526744661313
291.0,54.911052359964806
292.0,54.78175572708567
293.0,54.6809351217177
294.0,54.57148138386145
295.0,54.403869014830256
296.0,54.289362139617644
297.0,54.18609994925423
298.0,54.057877525888514
299.0,53.97440098139446
300.0,53.87374130417883
301.0,53.68707697732876
302.0,53.59994897975785
303.0,53.47644750128472
304.0,53.347686340039246
305.0,53.23066207051307
306.0,53.04068839010519
307.0,52.915980914136384
308.0,52.75271349392539
309.0,52.57753155194737
310.0,52.40590278527168
311.0,52.292060906394504
312.0,52.255174708133765
313.0,52.20544173559395
314.0,52.14621660312294
315.0,52.02511384984166
316.0,51.82256259744438
317.0,51.74891311685186
318.0,51.60341687422543
319.0,51.50884147101545
320.0,51.3500805456312
321.0,51.26023544333541
322.0,51.14933789841451
323.0,51.043399972794504
324.0,51.007425969332125
325.0,50.94883570084635
326.0,50.8016917202685
327.0,50.59261098385974
328.0,50.41012804978028
329.0,50.24534153713707
330.0,50.054669190902395
331.0,49.9203280745828
332.0,49.82735765382706
333.0,49.69087670910634
334.0,49.61770007806543
335.0,49.447741271196136
336.0,49.33654661388138
337.0,49.26624331198461
338.0,49.22654848325078
339.0,49.118145662943384
340.0,48.847677394627596
341.0,48.73542742547646
342.0,48.63570508100657
343.0,48.42678933423617
344.0,48.327936477624824
345.0,48.1643761508832
346.0,48.04775479287156
347.0,47.89998805257723
348.0,47.762658347247324
349.0,47.61510225313904
350.0,47.56286445137719
351.0,47.404763255273856
352.0,47.2425982651828
353.0,47.15957245741049
354.0,47.0670778892102
355.0,46.925174005370486
356.0,46.75979881896295
357.0,46.59882361081715
358.0,46.52301116098528
359.0,46.393210265359464
360.0,46.17135034336245
361.0,46.137816102090326
362.0,46.08965089478547
363.0,45.984730728222914
364.0,45.79522593331635
365.0,45.679610398570794
366.0,45.5524561856801
367.0,45.391672699408645
368.0,45.26869447917943
369.0,45.1753299184074
370.0,45.02967761453297
371.0,44.94256509292363
372.0,44.86389240275939
373.0,44.81178125283205
374.0,44.67582351733772
375.0,44.57605293022221
376.0,44.46950537810791
377.0,44.40195726914693
378.0,44.23739376732516
379.0,44.131755501287515
380.0,43.919706233037545
381.0,43.845622459722094
382.0,43.619709644849365
383.0,43.47039977750997
384.0,43.34998263890633
385.0,43.22754390432091
386.0,43.02566004827636
387.0,42.840928124211985
388.0,42.69337435907146
389.0,42.62982018749029
390.0,42.49590374880057
391.0,42.43195724917679
392.0,42.392846719707336
393.0,42.25684637531242
394.0,42.16126473065244
395.0,42.08603016138121
396.0,41.97202930919162
397.0,41.79070269998764
398.0,41.71072424823497
399.0,41.666680873058354
400.0,41.596512335105025
401.0,41.5167523519268
402.0,41.36882531133642
403.0,41.319245096973205
404.0,41.221703528505756
405.0,41.17687629254055
406.0,41.08162052234333
407.0,40.91953811855279
408.0,40.831901943201615
409.0,40.77285012372991
410.0,40.613904596628466
411.0,40.436567155169
412.0,40.316482835665795
413.0,40.11099202890604
414.0,40.01610686385421
415.0,39.962995908725176
416.0,39.878106442584276
417.0,39.78541643650832
418.0,39.670259519455044
419.0,39.59624359020893
420.0,39.46257841897366
421.0,39.33595002328191
422.0,39.211351614087036
423.0,39.01104630605528
424.0,38.9542478588821
425.0,38.83916863113015
426.0,38.686098575925854
427.0,38.587964687069885
428.0,38.46157909001861
429.0,38.41617932480314
430.0,38.35339699539391
431.0,38.266737750986785
432.0,38.1215001278627
433.0,38.04181424554915
434.0,37.96891236804916
435.0,37.8825060524088
436.0,37.81025773576333
437.0,37.614438619394434
438.0,37.5178638956217
439.0,37.412001360852905
440.0,37.26982486049005
441.0,37.130547420974594
442.0,37.03862977788837
443.0,36.9716366182627
444.0,36.87802758782268
445.0,36.760216650338506
446.0,36.64290812184564
447.0,36.53016533793253
448.0,36.477443295475915
449.0,36.41208358112502
450.0,36.28943494973069
451.0,36.137977376628875
452.0,35.99412497243445
453.0,35.9210455166537
454.0,35.75457888323039
455.0,35.665080463380825
456.0,35.58898301331034
457.0,35.47016477426992
458.0,35.35236694678984
459.0,35.15619290926214
460.0,35.04422874195369
461.0,34.95976325005921
462.0,34.87522063230347
463.0,34.77602118551098
464.0,34.599731547654734
465.0,34.55238796080657
466.0,34.47827525224097
467.0,34.35054557354615
468.0,34.16016835175883
469.0,34.00129473640303
470.0,33.89432915686446
471.0,33.82976004785586
472.0,33.73666728995265
473.0,33.69835600803545
474.0,33.61799572168533
475.0,33.519448835983226
476.0,33.34846381898615
477.0,33.31649564840314
478.0,33.15531372551163
479.0,33.08868283267543
480.0,33.009802930114674
481.0,32.93603263831965
482.0,32.885924550130646
483.0,32.81820063995994
484.0,32.766604111038035
485.0,32.69975778885042
486.0,32.62127742415492
487.0,32.457652091218534
488.0,32.43678958181106
489.0,32.36423091382942
490.0,32.26473570594173
491.0,32.12588231309594
492.0,32.03534071972915
493.0,31.946696029667812
494.0,31.866359704802132
495.0,31.734880679369603
496.0,31.69568236962656
497.0,31.585849724294945
498.0,31.5227718061726
499.0,31.390996600991564
500.0,31.345521390632477
501.0,31.250677109865613
502.0,31.20116286931773
503.0,31.08856906417018
504.0,31.0740902975948
505.0,30.971305203222478
506.0,30.916690531508813
507.0,30.889259938676616
508.0,30.77793528208005
509.0,30.768702077101505
510.0,30.682969081224876
511.0,30.603216979471163
512.0,30.540682380331937
513.0,30.38339645994966
514.0,30.326513022216535
515.0,30.261850317545374
516.0,30.23397860336573
517.0,30.172981634601236
518.0,30.050689073900045
519.0,30.0385647722348
520.0,29.981364285959437
521.0,29.923984296945427
522.0,29.852122741143276
523.0,29.770029726568588
524.0,29.737595582215768
525.0,29.711391991495837
526.0,29.657010104035763
527.0,29.540644416185692
528.0,29.443764287327305
529.0,29.40485718703521
530.0,29.419299546535935
531.0,29.35323947492146
532.0,29.248177095245595
533.0,29.215345928680765
534.0,29.216918052087557
535.0,29.14270347325865
536.0,29.10939929374078
537.0,29.037433812670542
538.0,28.983954996493182
539.0,28.795001501501638
540.0,28.789595420512356
541.0,28.76120781756179
542.0,28.758640888785393
543.0,28.745476276740085
544.0,28.754609623539118
545.0,28.655062922281104
546.0,28.6115069047209
547.0,28.511629929684553
548.0,28.366359440249404
549.0,28.356079373242295
550.0,28.25522198709604
551.0,28.196020628709825
552.0,28.124434708536935
553.0,28.093212720195503
554.0,27.95169748048039
555.0,27.892740610279848
556.0,27.861660686216403
557.0,27.787043749346786
558.0,27.728616744007265
559.0,27.661031121938663
560.0,27.576451593473777
561.0,27.44874546192001
562.0,27.40864659034102
563.0,27.393616383079518
564.0,27.2562324011577
565.0,27.152447965014346
566.0,27.121135882112853
567.0,26.972264118173683
568.0,26.84851116523462
569.0,26.79799044352434
570.0,26.72819702021614
571.0,26.64335844194947
572.0,26.633352474728582
573.0,26.54097176779414
574.0,26.457401407962905
575.0,26.44078264674136
576.0,26.38603203383574
577.0,26.315616100532576
578.0,26.25699061296084
579.0,26.170677047105144
580.0,26.162434826990168
581.0,26.124989082976867
582.0,26.07165435311387
583.0,25.951951609026047
584.0,25.852587263891714
585.0,25.784293947765974
586.0,25.718698989629985
587.0,25.62533675440121
588.0,25.59282116805661
589.0,25.571030028773983
590.0,25.51438793829803
591.0,25.345350038738466
592.0,25.327235183783323
593.0,25.28269131684521
594.0,25.1783314168237
595.0,25.121758988319087
596.0,25.07456897716493
597.0,25.028801846648147
598.0,24.940426076537673
599.0,24.87418234324969
600.0,24.792131533964813
601.0,24.751460033314363
602.0,24.72512114629808
603.0,24.65137180036892
604.0,24.606331651253647
605.0,24.562633350286948
606.0,24.473062460774372
607.0,24.40886573425594
608.0,24.402229615999204
609.0,24.360960366344656
610.0,24.249699878037877
611.0,24.25600618238268
612.0,24.213125629481937
613.0,24.167487552210403
614.0,24.132558411434864
615.0,24.04262254998512
616.0,23.895532647710404
617.0,23.873914866721172
618.0,23.856127091339864
619.0,23.765672176132867
620.0,23.634802760673722
621.0,23.58156425941715
622.0,23.51246517779139
623.0,23.464528165235322
624.0,23.36870546401935
625.0,23.318219031288137
626.0,23.29523104228047
627.0,23.273042682265007
628.0,23.15364124896404
629.0,23.13655687851311
630.0,23.110798252695236
631.0,23.067091333781278
632.0,22.952532296717262
633.0,22.8495992468577
634.0,22.804841854633224
635.0,22.781219607666422
636.0,22.669929757658622
637.0,22.67553973679153
638.0,22.584630526968027
639.0,22.541831200595112
640.0,22.507827225701803
641.0,22.428499505203362
642.0,22.410978322066118
643.0,22.37438663524768
644.0,22.32889969180683
645.0,22.234975976974827
646.0,22.212845683736514
647.0,22.138693512736676
648.0,22.10076329771173
649.0,22.03326718463748
650.0,21.985557550799154
651.0,21.889362139617646
652.0,21.85384760335384
653.0,21.84855396180457
654.0,21.813193665770797
655.0,21.744535010772196
656.0,21.699210907028956
657.0,21.644405402044505
658.0,21.58009126521052
659.0,21.511388652435176
660.0,21.472789224394532
661.0,21.379568639612536
662.0,21.319568639612534
663.0,21.263961810192157
664.0,21.23376724491738
665.0,21.167034471600957
666.0,21.06569041433866
667.0,20.957119185077875
668.0,20.919737537328523
669.0,20.885949697295914
670.0,20.867948826339934
671.0,20.849451078129317
672.0,20.785674947561336
673.0,20.749503327594933
674.0,20.74423758015176
675.0,20.69428978738536
676.0,20.600993442842956
677.0,20.576038277609328
678.0,20.550352401874143
679.0,20.502048151258215
680.0,20.49267380995064
681.0,20.461586190591436
682.0,20.440378388052537
683.0,20.385548636124348
684.0,20.335603472899223
685.0,20.27610913100416
686.0,20.271277137235106
687.0,20.186516382651543
688.0,20.172238436094975
689.0,20.124546857117345
690.0,20.0883743294425
691.0,20.061830830050454
692.0,20.044494534304015
693.0,19.980480125550105
694.0,19.88429866838676
695.0,19.824170121928944
696.0,19.76303464007077
697.0,19.75240830831848
698.0,19.72692004686553
699.0,19.722082488819154
700.0,19.60370819088096
701.0,19.55517967366753
702.0,19.51282158205774
703.0,19.418174613898803
704.0,19.362490217767654
705.0,19.3044306814496
706.0,19.27858709214053
707.0,19.16572616975779
708.0,19.121282162209173
709.0,19.091036658174808
710.0,19.023008743396804
711.0,18.95760525945753
712.0,18.94317141313423
713.0,18.88124334769686
714.0,18.839661712749542
715.0,18.80811255496947
716.0,18.768491358322038
717.0,18.744003801249963
718.0,18.6834790831535
719.0,18.61683061530608
720.0,18.569570857231845
721.0,18.53698561299652
722.0,18.538834112434415
723.0,18.517956390695403
724.0,18.507248797869874
725.0,18.387833885285623
726.0,18.345689036066716
727.0,18.299160983765354
728.0,18.22646377094203
729.0,18.136485113162074
730.0,18.034552430246336
731.0,18.008102285804025
732.0,17.95884047370404
733.0,17.91044339676676
734.0,17.863744126945804
735.0,17.85418835671667
736.0,17.79167368860885
737.0,17.735117909357665
738.0,17.675840198086767
739.0,17.64544540603321
740.0,17.614156406298992
741.0,17.5553110032112
742.0,17.488715772612633
743.0,17.467303949564684
744.0,17.440816090318357
745.0,17.38945519288378
746.0,17.364488930089564
747.0,17.3599306522059
748.0,17.28628051700652
749.0,17.24277061470262
750.0,17.2409445063953
751.0,17.251764512796754
752.0,17.19848416535151
753.0,17.16334339681771
754.0,17.12155572363028
755.0,17.03972299700351
756.0,17.01072617754729
757.0,16.9285132925518
758.0,16.864456542121907
759.0,16.839446004633714
760.0,16.839446004633714
761.0,16.80685407308825
762.0,16.75845320390733
763.0,16.759653267699257
764.0,16.707458895928664
765.0,16.705181914975267
766.0,16.670727183434607
767.0,16.65225729829136
768.0,16.647337071709813
769.0,16.62363980890339
770.0,16.557711874862456
771.0,16.518500156217456
772.0,16.470341233735404
773.0,16.41987482723701
774.0,16.376972858582302
775.0,16.299305589042124
776.0,16.249479185503315
777.0,16.21419678314763
778.0,16.177354247911147
779.0,16.136871334391408
780.0,16.1187622762142
781.0,16.092458638224365
782.0,16.00833816145392
783.0,15.949285749663908
784.0,15.897424282155292
785.0,15.867680428006526
786.0,15.867680428006526
787.0,15.824195666918115
788.0,15.787510831897215
789.0,15.73421868402319
790.0,15.73017385467493
791.0,15.71379626822092
792.0,15.693382945908157
793.0,15.604869883201275
794.0,15.586141508202989
795.0,15.580097629674446
796.0,15.50486275322006
797.0,15.485724497908075
798.0,15.447615138217365
799.0,15.417699113952343
800.0,15.309312532820218
801.0,15.300694477937473
802.0,15.311567023367843
803.0,15.303995528229457
804.0,15.265846176972467
805.0,15.233280472832305
806.0,15.233280472832305
807.0,15.241669199595181
808.0,15.201108080493857
809.0,15.192756493566394
810.0,15.165114196278342
811.0,15.140140450823488
812.0,15.130908508830164
813.0,15.118300487842887
814.0,15.099235168906983
815.0,15.069780145272066
816.0,15.071317787504551
817.0,15.058217059834213
818.0,15.065973977743575
819.0,15.052321813629895
820.0,15.052321813629895
821.0,15.015731963906312
822.0,14.927604130199724
823.0,14.91701065351877
824.0,14.909173899600711
825.0,14.88297905573907
826.0,14.876465547788776
827.0,14.824142652349819
828.0,14.744756673338706
829.0,14.703833912023157
830.0,14.71235206455917
831.0,14.697826429305042
832.0,14.689137735036295
833.0,14.657323239149687
834.0,14.663479775024326
835.0,14.648223914801068
836.0,14.63413136463258
837.0,14.628572623528814
838.0,14.603578651521023
839.0,14.578853037906033
840.0,14.514862032305743
841.0,14.504287067669306
842.0,14.473016895402498
843.0,14.473016895402498
844.0,14.463393179473961
845.0,14.440517006447243
846.0,14.356166275622611
847.0,14.348498687421557
848.0,14.350925989441219
849.0,14.261757983050549
850.0,14.241698883767064
851.0,14.24278163738954
852.0,14.210007418401709
853.0,14.191669346195603
854.0,14.191669346195603
855.0,14.1553725084331
856.0,14.12366025166239
857.0,14.114347615286677
858.0,14.09493504114474
859.0,14.017563215503596
860.0,14.01445332089385
861.0,13.992325810504791
862.0,13.939390815089618
863.0,13.945508209849386
864.0,13.94594293421396
865.0,13.898072026687675
866.0,13.886450866692616
867.0,13.850995583172597
868.0,13.764784324569833
869.0,13.77057984459486
870.0,13.745574629253863
871.0,13.745574629253863
872.0,13.72747408599107
873.0,13.680840893926622
874.0,13.68311351082328
875.0,13.664161673186364
876.0,13.62015105912529
877.0,13.62063639431801
878.0,13.58245500204811
879.0,13.543374537632694
880.0,13.525978497915078
881.0,13.534446791333828
882.0,13.5280900797409
883.0,13.513905270253861
884.0,13.49673861559666
885.0,13.473716855244144
886.0,13.459542698866183
887.0,13.459542698866183
888.0,13.437908730794419
889.0,13.424077605104074
890.0,13.41031298457705
891.0,13.388939017227823
892.0,13.367599524564202
893.0,13.357064878817763
894.0,13.325830828110156
895.0,13.314631853163615
896.0,13.300293669725033
897.0,13.261839519616105
898.0,13.249418630851945
899.0,13.247169111850837
900.0,13.215657723075694
901.0,13.210164064602903
902.0,13.204689217872208
903.0,13.161062588210442
904.0,13.107664488641667
905.0,13.068323152247924
906.0,13.045896949768007
907.0,13.009322465658315
908.0,12.989571665379327
909.0,12.939844722368875
910.0,12.92560992767044
911.0,12.85075904351698
912.0,12.824876083033473
913.0,12.805908260436329
914.0,12.77763451068925
915.0,12.737512376249757
916.0,12.675183506998803
917.0,12.657385644600172
918.0,12.627214901331314
919.0,12.611120926587947
920.0,12.593061158242431
921.0,12.559729735536001
922.0,12.535470629189183
923.0,12.471305514586103
924.0,12.4289337390926
925.0,12.438153137810502
926.0,12.41211697137123
927.0,12.39546490152701
928.0,12.40057694974928
929.0,12.378557858955993
930.0,12.355002001601601
931.0,12.302800627481144
932.0,12.282672571411037
933.0,12.283847339905797
934.0,12.255427039483777
935.0,12.181693519809054
936.0,12.16645132957226
937.0,12.138231762593533
938.0,12.117223732557058
939.0,12.104158691389571
940.0,12.104158691389571
941.0,12.099211000202953
942.0,12.089555750998155
943.0,12.083237093752103
944.0,12.077394689547441
945.0,12.03476569314586
946.0,11.999593509368669
947.0,11.998306422492245
948.0,11.949001704269024
949.0,11.954029104058783
950.0,11.943849903104763
951.0,11.900819727209237
952.0,11.900819727209237
953.0,11.902204346969208
954.0,11.860822424044514
955.0,11.838604429196867
956.0,11.803356189474323
957.0,11.791093848396736
958.0,11.811603203510089
959.0,11.788344653924348
960.0,11.739833889334948
961.0,11.71692258489881
962.0,11.71027638830741
963.0,11.68615057198792
964.0,11.659163938043445
965.0,11.62505230148414
966.0,11.604860068469577
967.0,11.554376596216203
968.0,11.540966744549586
969.0,11.53924627873499
970.0,11.549369781275264
971.0,11.544706758311449
972.0,11.517912824604473
973.0,11.517912824604473
974.0,11.473269806019449
975.0,11.415018797021997
976.0,11.395386395096171
977.0,11.3432563108147
978.0,11.337236820365298
979.0,11.33343796803565
980.0,11.318773235710136
981.0,11.291689315444255
982.0,11.272055723657697
983.0,11.272055723657697
984.0,11.260303038033
985.0,11.269366587940107
986.0,11.254833335677382
987.0,11.254833335677382
988.0,11.189200390519806
989.0,11.162828956481043
990.0,11.127387128327593
991.0,11.123143687627891
992.0,11.103954023167162
993.0,11.08323269461205
994.0,11.045129129269633
995.0,10.997703148270936
996.0,10.938148436724457
997.0,10.917429126839396
998.0,10.92195318307442
999.0,10.903694236710358
1000.0,10.906280833237407
1001.0,10.893738472557377
1002.0,10.864035278260225
1003.0,10.853172624621344
1004.0,10.85812316744884
1005.0,10.85812316744884
1006.0,10.815274008078202
1007.0,10.799727897452364
1008.0,10.796178720322388
1009.0,10.775667130866463
1010.0,10.770554633755852
1011.0,10.763813208594854
1012.0,10.760756062854895
1013.0,10.756001378359914
1014.0,10.73901901569107
1015.0,10.753083722741447
1016.0,10.731600567631208
1017.0,10.709490523278628
1018.0,10.694320574772961
1019.0,10.703357376468578
1020.0,10.681295481716138
1021.0,10.681295481716138
1022.0,10.646348301804812
1023.0,10.633009401422148
1024.0,10.618463070997477
1025.0,10.605174722219829
1026.0,10.572910921715478
1027.0,10.572910921715478
1028.0,10.54935348430884
1029.0,10.54935348430884
1030.0,10.54935348430884
1031.0,10.556886651638237
1032.0,10.493968653202087
1033.0,10.445156923871464
1034.0,10.445156923871464
1035.0,10.445156923871464
1036.0,10.419140956868993
1037.0,10.426802605459644
1038.0,10.40432174504994
1039.0,10.37245318572463
1040.0,10.355312239232845
1041.0,10.354785718261182
1042.0,10.343033726472818
1043.0,10.343033726472818
1044.0,10.343033726472818
1045.0,10.343033726472818
1046.0,10.311085171666456
1047.0,10.285141183313009
1048.0,10.265531247374136
1049.0,10.259356557740691
1050.0,10.247670630537705
1051.0,10.215576617274804
1052.0,10.194010093987286
1053.0,10.179773917488113
1054.0,10.170253059689284
1055.0,10.168117648270407
1056.0,10.15558066057552
1057.0,10.15558066057552
1058.0,10.144879281349692
1059.0,10.122014365820462
1060.0,10.122014365820462
1061.0,10.122014365820462
1062.0,10.081658180590129
1063.0,10.079842383961719
1064.0,10.079842383961719
1065.0,10.06417696904126
1066.0,10.041544068784951
1067.0,10.034642241263505
1068.0,10.024412959069224
1069.0,10.019559100034634
1070.0,10.021590329430008
1071.0,10.009514155127672
1072.0,10.003098194584929
1073.0,9.999003647039075
1074.0,9.96240693345175
1075.0,9.96240693345175
1076.0,9.96240693345175
1077.0,9.938627618844034
1078.0,9.9160867716509
1079.0,9.904246717105345
1080.0,9.899537385588266
1081.0,9.887070661382145
1082.0,9.860053667520589
1083.0,9.845637905722803
1084.0,9.835828902702577
1085.0,9.819820146793813
1086.0,9.819820146793813
1087.0,9.804651852758894
1088.0,9.770797548036098
1089.0,9.770797548036098
1090.0,9.769792422661403
1091.0,9.728279545942536
1092.0,9.710909984510975
1093.0,9.685154988681177
1094.0,9.668429305842022
1095.0,9.668429305842022
1096.0,9.649937276338196
1097.0,9.603572568146712
1098.0,9.603572568146712
1099.0,9.560500022323422
1100.0,9.560500022323422
1101.0,9.554268176863483
1102.0,9.492358145983317
1103.0,9.49910721402382
1104.0,9.49487690377374
1105.0,9.46032143779663
1106.0,9.447290459893345
1107.0,9.434339788350886
1108.0,9.434339788350886
1109.0,9.408790453674044
1110.0,9.408790453674044
1111.0,9.408790453674044
1112.0,9.397828071568503
1113.0,9.372657161046945
1114.0,9.352902537921999
1115.0,9.329616768882897
1116.0,9.297344656938217
1117.0,9.27418906681078
1118.0,9.270688772308343
1119.0,9.256476959911579
1120.0,9.256476959911579
1121.0,9.226331558701926
1122.0,9.210544669345062
1123.0,9.20198604153497
1124.0,9.168721076533561
1125.0,9.172590206915041
1126.0,9.16394404619179
1127.0,9.146354237597087
1128.0,9.146354237597087
1129.0,9.13991023411651
1130.0,9.12057350617467
1131.0,9.10527130705
1132.0,9.103933166049835
1133.0,9.098897035852616
1134.0,9.098897035852616
1135.0,9.090479225104584
1136.0,9.076655622500981
1137.0,9.076655622500981
1138.0,9.062428070246842
1139.0,9.02769487464764
1140.0,9.00390028991529
1141.0,9.00390028991529
1142.0,8.988420802695318
1143.0,9.005509996382258
1144.0,8.999110779556535
1145.0,8.99011861442239
1146.0,8.983053868931943
1147.0,8.977926999755049
1148.0,8.944727321205658
1149.0,8.949604793767277
1150.0,8.945333496892381
1151.0,8.959037122882624
