time,detectable sentinels lower
1764.0,86.77771639782219
1765.0,86.77771639782219
1766.0,86.77771639782219
1767.0,86.77771639782219
1768.0,86.77771639782219
1769.0,86.78828717433652
1770.0,86.78828717433652
1771.0,86.78828717433652
1772.0,86.78828717433652
1773.0,86.80696817157153
1774.0,86.84306242071692
1775.0,86.84306242071692
1776.0,86.84306242071692
1777.0,86.84863544158414
1778.0,86.84863544158414
1779.0,86.84863544158414
1780.0,86.84863544158414
1781.0,86.84863544158414
1782.0,86.84863544158414
1783.0,86.84863544158414
1784.0,86.87516922460243
1785.0,86.87516922460243
1786.0,86.87516922460243
1787.0,86.87516922460243
1788.0,86.87516922460243
1789.0,86.87571662593028
1790.0,86.91006393914171
1791.0,86.91006393914171
1792.0,86.91006393914171
1793.0,86.91006393914171
1794.0,86.91006393914171
1795.0,86.9414141387903
1796.0,86.9414141387903
1797.0,86.9414141387903
1798.0,86.9414141387903
1799.0,86.9414141387903
1800.0,86.95742353584633
1801.0,86.95742353584633
1802.0,86.95742353584633
1803.0,86.9657368781196
1804.0,86.9657368781196
1805.0,86.9657368781196
1806.0,86.9657368781196
1807.0,86.9657368781196
1808.0,86.96123096349629
1809.0,86.96123096349629
1810.0,86.96123096349629
1811.0,86.96123096349629
1812.0,86.96123096349629
1813.0,86.96123096349629
1814.0,86.97216726885311
1815.0,86.97216726885311
1816.0,86.9882651683343
1817.0,86.9882651683343
1818.0,86.9882651683343
1819.0,86.9882651683343
1820.0,86.9882651683343
1821.0,86.98642471572533
1822.0,86.98209239516805
1823.0,86.98209239516805
1824.0,86.98209239516805
1825.0,86.98547455098071
1826.0,87.00418590839656
1827.0,87.00418590839656
1828.0,87.00418590839656
1829.0,87.03319361527932
1830.0,87.03319361527932
1831.0,87.04687785960934
1832.0,87.04775705523093
1833.0,87.04775705523093
1834.0,87.04775705523093
1835.0,87.04775705523093
1836.0,87.04775705523093
1837.0,87.04775705523093
1838.0,87.04775705523093
1839.0,87.04868308622274
1840.0,87.04868308622274
1841.0,87.04868308622274
1842.0,87.04868308622274
1843.0,87.04868308622274
1844.0,87.04868308622274
1845.0,87.04868308622274
1846.0,87.04868308622274
1847.0,87.04710566035739
1848.0,87.04710566035739
1849.0,87.04710566035739
1850.0,87.04710566035739
1851.0,87.07465838016655
1852.0,87.07465838016655
1853.0,87.07465838016655
1854.0,87.08081641154692
1855.0,87.08081641154692
1856.0,87.08081641154692
1857.0,87.08081641154692
1858.0,87.08081641154692
1859.0,87.10744955189558
1860.0,87.10744955189558
1861.0,87.12903610913696
1862.0,87.14405338845616
1863.0,87.14405338845616
1864.0,87.15545252949717
1865.0,87.15545252949717
1866.0,87.15545252949717
1867.0,87.15545252949717
1868.0,87.18490000129029
1869.0,87.2389584745801
1870.0,87.2389584745801
1871.0,87.2389584745801
1872.0,87.2389584745801
1873.0,87.2389584745801
1874.0,87.2389584745801
1875.0,87.26614069296477
1876.0,87.26614069296477
1877.0,87.26614069296477
1878.0,87.26614069296477
1879.0,87.26614069296477
1880.0,87.26614069296477
1881.0,87.26985639955888
1882.0,87.26985639955888
1883.0,87.26985639955888
1884.0,87.26985639955888
1885.0,87.26985639955888
1886.0,87.26181389769752
1887.0,87.26181389769752
1888.0,87.26181389769752
1889.0,87.26181389769752
1890.0,87.26181389769752
1891.0,87.26181389769752
1892.0,87.26181389769752
1893.0,87.26181389769752
1894.0,87.26181389769752
1895.0,87.26181389769752
1896.0,87.26181389769752
1897.0,87.26181389769752
1898.0,87.26181389769752
1899.0,87.27343417014566
1900.0,87.27343417014566
1901.0,87.28767602608504
1902.0,87.28767602608504
1903.0,87.28767602608504
1904.0,87.28767602608504
1905.0,87.31235749450265
1906.0,87.3266724637725
1907.0,87.3266724637725
1908.0,87.33193555147527
1909.0,87.33193555147527
1910.0,87.33193555147527
1911.0,87.33193555147527
1912.0,87.33193555147527
1913.0,87.35673768181722
1914.0,87.35673768181722
1915.0,87.35673768181722
1916.0,87.35673768181722
1917.0,87.35673768181722
1918.0,87.35673768181722
1919.0,87.35673768181722
1920.0,87.35673768181722
1921.0,87.35673768181722
1922.0,87.35673768181722
1923.0,87.35673768181722
1924.0,87.35673768181722
1925.0,87.41185571627406
1926.0,87.44495059320698
1927.0,87.45691418499396
1928.0,87.45691418499396
1929.0,87.45691418499396
1930.0,87.45691418499396
1931.0,87.47038159810751
1932.0,87.47038159810751
1933.0,87.47038159810751
1934.0,87.47038159810751
1935.0,87.47038159810751
1936.0,87.47038159810751
1937.0,87.47038159810751
1938.0,87.47038159810751
1939.0,87.47038159810751
1940.0,87.47038159810751
1941.0,87.49561101365094
1942.0,87.52358260411835
1943.0,87.56381527417561
1944.0,87.56381527417561
1945.0,87.56381527417561
1946.0,87.5866904762664
1947.0,87.58285441969491
1948.0,87.58285441969491
1949.0,87.58285441969491
1950.0,87.58285441969491
1951.0,87.59241411039054
1952.0,87.59241411039054
1953.0,87.59933339258205
1954.0,87.59933339258205
1955.0,87.59933339258205
1956.0,87.59933339258205
1957.0,87.59933339258205
1958.0,87.59933339258205
1959.0,87.61962568718049
1960.0,87.61962568718049
1961.0,87.6212535428493
1962.0,87.6212535428493
1963.0,87.6212535428493
1964.0,87.6212535428493
1965.0,87.6212535428493
1966.0,87.6212535428493
1967.0,87.63625855593632
1968.0,87.63625855593632
1969.0,87.65129701634378
1970.0,87.66808872366006
1971.0,87.66808872366006
1972.0,87.66808872366006
1973.0,87.66808872366006
1974.0,87.70198977946536
1975.0,87.70198977946536
1976.0,87.70198977946536
1977.0,87.70198977946536
1978.0,87.70198977946536
1979.0,87.70198977946536
1980.0,87.70198977946536
1981.0,87.70198977946536
1982.0,87.70198977946536
1983.0,87.70198977946536
1984.0,87.70198977946536
1985.0,87.71447850228263
1986.0,87.71447850228263
1987.0,87.71447850228263
1988.0,87.73778444711819
1989.0,87.75304179087726
1990.0,87.75304179087726
1991.0,87.75304179087726
1992.0,87.75304179087726
1993.0,87.75304179087726
1994.0,87.75304179087726
1995.0,87.75304179087726
1996.0,87.75304179087726
1997.0,87.75304179087726
1998.0,87.75304179087726
1999.0,87.75304179087726
2000.0,87.75304179087726
2001.0,87.75304179087726
2002.0,87.75304179087726
2003.0,87.75304179087726
2004.0,87.75304179087726
2005.0,87.75304179087726
2006.0,87.75304179087726
2007.0,87.75304179087726
2008.0,87.78462246837144
2009.0,87.78462246837144
2010.0,87.78462246837144
2011.0,87.78462246837144
2012.0,87.78462246837144
2013.0,87.79997275214475
2014.0,87.80990463339167
2015.0,87.81986376274666
2016.0,87.8407651072936
2017.0,87.86721260570975
2018.0,87.86721260570975
2019.0,87.87725378320147
2020.0,87.87635798141088
2021.0,87.87635798141088
2022.0,87.89467422580643
2023.0,87.89467422580643
2024.0,87.89467422580643
2025.0,87.89467422580643
2026.0,87.89467422580643
2027.0,87.89467422580643
2028.0,87.89467422580643
2029.0,87.89657694757368
2030.0,87.89657694757368
2031.0,87.89657694757368
2032.0,87.91416904110706
2033.0,87.91416904110706
2034.0,87.91416904110706
2035.0,87.91416904110706
2036.0,87.91416904110706
2037.0,87.91416904110706
2038.0,87.91416904110706
2039.0,87.91416904110706
2040.0,87.91416904110706
2041.0,87.91416904110706
2042.0,87.91416904110706
2043.0,87.91416904110706
2044.0,87.91416904110706
2045.0,87.91416904110706
2046.0,87.92437419858103
2047.0,87.92437419858103
2048.0,87.92437419858103
2049.0,87.92437419858103
2050.0,87.92437419858103
2051.0,87.92095380241676
2052.0,87.92095380241676
2053.0,87.92095380241676
2054.0,87.92095380241676
2055.0,87.92095380241676
2056.0,87.92095380241676
2057.0,87.92095380241676
2058.0,87.92095380241676
2059.0,87.92095380241676
2060.0,87.94213176836561
2061.0,87.94213176836561
2062.0,87.94213176836561
2063.0,87.94213176836561
2064.0,87.94213176836561
2065.0,87.94213176836561
2066.0,87.96337142006483
2067.0,87.95726877862981
2068.0,87.96488062950195
2069.0,87.96488062950195
2070.0,87.96488062950195
2071.0,87.96488062950195
2072.0,87.96488062950195
2073.0,87.96488062950195
2074.0,87.96488062950195
2075.0,87.97252130203869
2076.0,87.97252130203869
2077.0,87.97252130203869
2078.0,87.97252130203869
2079.0,87.97252130203869
2080.0,87.97252130203869
2081.0,87.97252130203869
2082.0,87.97252130203869
2083.0,87.97252130203869
2084.0,87.97252130203869
2085.0,87.97252130203869
2086.0,87.97252130203869
2087.0,87.97252130203869
2088.0,87.97252130203869
2089.0,87.99110672470486
2090.0,87.99110672470486
2091.0,87.99110672470486
2092.0,87.99110672470486
2093.0,87.99110672470486
2094.0,87.99110672470486
2095.0,87.99110672470486
2096.0,87.99110672470486
2097.0,87.99110672470486
2098.0,87.99110672470486
2099.0,87.99110672470486
2100.0,87.99110672470486
2101.0,87.99110672470486
2102.0,87.99110672470486
2103.0,87.99110672470486
2104.0,87.99110672470486
2105.0,87.99110672470486
2106.0,87.99110672470486
2107.0,87.99110672470486
2108.0,87.99110672470486
2109.0,87.99110672470486
2110.0,87.99110672470486
2111.0,87.99110672470486
2112.0,87.99110672470486
2113.0,87.99606768621472
2114.0,87.99606768621472
2115.0,87.99606768621472
2116.0,88.01471615329261
2117.0,88.01471615329261
2118.0,88.01471615329261
2119.0,88.01471615329261
2120.0,88.01153983257281
2121.0,88.01153983257281
2122.0,88.01153983257281
2123.0,88.0220441660238
2124.0,88.0220441660238
2125.0,88.0220441660238
2126.0,88.04076510729361
2127.0,88.04076510729361
2128.0,88.04076510729361
2129.0,88.04076510729361
2130.0,88.04076510729361
2131.0,88.04076510729361
2132.0,88.04076510729361
2133.0,88.04076510729361
2134.0,88.04076510729361
2135.0,88.04076510729361
2136.0,88.05679592686091
2137.0,88.05679592686091
2138.0,88.05679592686091
2139.0,88.05679592686091
2140.0,88.05679592686091
2141.0,88.05679592686091
2142.0,88.05679592686091
2143.0,88.07800054764517
2144.0,88.07800054764517
2145.0,88.07800054764517
2146.0,88.07800054764517
2147.0,88.07800054764517
2148.0,88.07800054764517
2149.0,88.07800054764517
2150.0,88.07800054764517
2151.0,88.08590640513957
2152.0,88.08590640513957
2153.0,88.11303698121634
2154.0,88.11303698121634
2155.0,88.11303698121634
2156.0,88.11303698121634
2157.0,88.11303698121634
2158.0,88.11303698121634
2159.0,88.11303698121634
2160.0,88.11303698121634
2161.0,88.11303698121634
2162.0,88.11303698121634
